,ICAM5 (7087)
ACH-000004,-0.602890876415
ACH-000007,-0.273747570185
ACH-000009,-0.014029985012
ACH-000011,-0.0393380393365
ACH-000012,-0.209433080927
ACH-000013,-0.108314941563
ACH-000014,-0.129726601788
ACH-000015,-0.195271517489
ACH-000017,-0.259525162957
ACH-000018,-0.365379229151
ACH-000019,-0.604478066909
ACH-000021,-0.130932813855
ACH-000022,-0.133091878758
ACH-000025,-0.183771780124
ACH-000028,-0.30406316724599997
ACH-000030,-0.10791095117999999
ACH-000035,-0.417756379046
ACH-000036,-0.17138930888099999
ACH-000037,-0.29334698673799997
ACH-000039,0.0675933427475
ACH-000040,-0.15887163022700002
ACH-000041,-0.30022737764699997
ACH-000042,-0.24210457919199999
ACH-000045,0.0507653007544
ACH-000047,-0.128132984242
ACH-000052,-0.215266297775
ACH-000053,-0.134410031156
ACH-000054,-0.149254289723
ACH-000055,-0.0489645893305
ACH-000060,-0.201320994026
ACH-000067,-0.220469948101
ACH-000070,0.050795723324100005
ACH-000075,-0.0110916499035
ACH-000078,0.054436757264400004
ACH-000082,-0.20570263728500002
ACH-000085,-0.162779295131
ACH-000086,-0.10118047097
ACH-000087,-0.592915753605
ACH-000092,-0.232691292668
ACH-000095,-0.188526880148
ACH-000097,0.025329480725799998
ACH-000098,-0.17526194798099998
ACH-000099,-0.0227582920469
ACH-000108,-0.08740810710300001
ACH-000113,-0.08323818379549999
ACH-000115,0.0410164959474
ACH-000116,-0.22400463589800002
ACH-000118,0.0572394654153
ACH-000120,-0.121597150955
ACH-000123,-0.0858286322281
ACH-000127,-0.07221166022469999
ACH-000128,-0.0240762364978
ACH-000132,-0.0957810886915
ACH-000133,-0.040869326507300005
ACH-000137,-0.259087441399
ACH-000138,-0.200505891179
ACH-000142,-0.252329251728
ACH-000143,0.239826908651
ACH-000146,-0.049013852068099995
ACH-000148,-0.256873044824
ACH-000150,-0.000712029403127
ACH-000152,0.014865882685799999
ACH-000153,-0.0309741941857
ACH-000159,-0.0422219014451
ACH-000160,-0.117242390735
ACH-000163,-0.178714209454
ACH-000167,-0.159471577956
ACH-000168,0.012011656379499998
ACH-000169,-0.00299865091019
ACH-000178,-0.00201440175232
ACH-000182,-0.132231852161
ACH-000183,-0.360993206181
ACH-000188,-0.228801538635
ACH-000189,-0.306101840651
ACH-000190,-0.0222878435285
ACH-000198,-0.102061091522
ACH-000204,-0.0038844390507899998
ACH-000206,-0.0627134777437
ACH-000207,0.0164901183361
ACH-000211,-0.27908828489
ACH-000215,-0.167880378309
ACH-000221,-0.332311193181
ACH-000222,0.055837952209700004
ACH-000223,-0.242970772427
ACH-000226,-0.20108805252300002
ACH-000227,-0.010958030834500001
ACH-000228,-0.405966601514
ACH-000231,-0.00793722981856
ACH-000232,-0.0797748925048
ACH-000233,-0.13284270385299998
ACH-000234,-0.0635473148276
ACH-000235,-0.0560300253425
ACH-000237,-0.12567926674799998
ACH-000238,-0.09390923991189999
ACH-000243,-0.0350703497725
ACH-000244,-0.00527231223087
ACH-000246,-0.0756293659569
ACH-000248,-0.12361287785
ACH-000250,-0.170018759521
ACH-000251,-0.006930836577529999
ACH-000253,-0.285871792671
ACH-000255,-0.16981344161400003
ACH-000256,-0.358274348628
ACH-000257,0.167276483971
ACH-000258,-0.05326652088119999
ACH-000259,-0.00339804820142
ACH-000260,-0.164153843894
ACH-000261,-0.0237137337689
ACH-000262,-0.013252264057400001
ACH-000263,0.10056513834799999
ACH-000264,-0.0200820563268
ACH-000265,-0.06937530152060001
ACH-000266,0.0372954766669
ACH-000272,-0.040104852899300006
ACH-000273,0.0009791439786569999
ACH-000274,-0.05964067996899999
ACH-000277,-0.0853281284815
ACH-000278,-0.35906038293799997
ACH-000279,-0.208099459497
ACH-000280,0.0017805496460899998
ACH-000281,-0.0757218414012
ACH-000288,-0.0343366312026
ACH-000291,-0.20401723589200002
ACH-000293,-0.38905876291999997
ACH-000294,-0.487216803791
ACH-000295,0.11554552835899999
ACH-000296,-0.21459248715100002
ACH-000302,-0.359568789314
ACH-000304,-0.29936447753400003
ACH-000307,-0.245291557907
ACH-000308,-0.12479351992999999
ACH-000310,-0.211697350612
ACH-000311,0.026914369152000003
ACH-000312,0.07522059346769999
ACH-000315,-0.11101481710200001
ACH-000316,-0.123687640147
ACH-000317,-0.128195259404
ACH-000318,-0.305298204173
ACH-000319,-0.270105434478
ACH-000320,-0.034708182405599995
ACH-000322,-0.212238906796
ACH-000323,-0.190307728372
ACH-000324,-0.239994093881
ACH-000329,-0.15821675647800001
ACH-000330,-0.145731760164
ACH-000331,-0.236667337153
ACH-000332,0.0335688751941
ACH-000334,-0.0866426213487
ACH-000335,-0.227792063717
ACH-000336,-0.383625484834
ACH-000337,-0.144184787785
ACH-000339,-0.174909154871
ACH-000341,-0.570222736738
ACH-000348,-0.10077945298900001
ACH-000350,-0.149670487285
ACH-000352,-0.150415559778
ACH-000356,-0.324118079441
ACH-000361,-0.103922753609
ACH-000362,-0.232045782475
ACH-000363,-0.174848506129
ACH-000364,-0.231863665213
ACH-000365,-0.0649243900471
ACH-000366,-0.303949613385
ACH-000368,-0.35838340808499997
ACH-000374,-0.09950782720239999
ACH-000375,-0.38497088204400004
ACH-000376,0.0361770320589
ACH-000381,-0.0320104657812
ACH-000383,0.03993370180519999
ACH-000387,-0.201099582789
ACH-000389,-0.428589934912
ACH-000390,-0.0954578027551
ACH-000393,-0.187738612014
ACH-000395,-0.284092651636
ACH-000397,0.0132917082727
ACH-000401,-0.169278141324
ACH-000402,-0.164576601818
ACH-000403,-0.302315002336
ACH-000404,-0.14606641148399999
ACH-000406,-0.070001649434
ACH-000407,0.037258865036199997
ACH-000408,-0.19942144881299997
ACH-000410,-0.041148632305300005
ACH-000411,0.10405129307399999
ACH-000414,0.05090835637900001
ACH-000415,-0.138953498025
ACH-000416,-0.19042827572
ACH-000420,-0.11390783064400001
ACH-000421,-0.134508894435
ACH-000424,-0.287615010602
ACH-000425,-0.270343406394
ACH-000426,-0.053786130857800006
ACH-000427,-0.00488632524256
ACH-000433,-0.19836636691799997
ACH-000436,0.23942637569699998
ACH-000444,-0.126609637573
ACH-000445,-0.166831069807
ACH-000448,-0.24076655672800001
ACH-000450,-0.38414893050399995
ACH-000452,-0.255588994936
ACH-000454,-0.0975967166368
ACH-000458,-0.275087521058
ACH-000459,-0.186197847164
ACH-000460,0.00379264415559
ACH-000461,-0.277357962746
ACH-000463,0.0667157823306
ACH-000464,-0.169405753884
ACH-000466,-0.055709936951900005
ACH-000467,-0.169319522068
ACH-000468,-0.0215258310923
ACH-000469,-0.0795943900898
ACH-000470,0.0366767342742
ACH-000471,-0.000761623293133
ACH-000472,-0.149375492558
ACH-000473,0.025784549897400002
ACH-000475,-0.17194675758900002
ACH-000476,-0.109752309396
ACH-000477,-0.0138853533044
ACH-000480,-0.11185297165300001
ACH-000481,-0.36473277041100005
ACH-000483,-0.206542555754
ACH-000484,-0.14097402960799998
ACH-000485,-0.169757713166
ACH-000486,-0.0219017896572
ACH-000487,-0.0227920933239
ACH-000488,0.057482204215400005
ACH-000490,-0.0634621286379
ACH-000491,-0.154574278959
ACH-000495,-0.28003065778299996
ACH-000496,-0.0384380031827
ACH-000499,-0.41459283649499995
ACH-000500,0.163371248317
ACH-000502,-0.147486212177
ACH-000503,0.08179835974439999
ACH-000505,-0.13755659059
