,TMEM132D (121256)
ACH-000348,-0.173920433135
ACH-000350,-0.11223774232999999
ACH-000352,0.013207733396999998
ACH-000356,0.0706481389618
ACH-000361,0.392866301228
ACH-000362,-0.157822458775
ACH-000363,0.0184312388016
ACH-000364,-0.144512632646
ACH-000365,-0.0669208827611
ACH-000366,-0.191255954496
ACH-000368,-0.0869808691522
ACH-000374,-0.133723141645
ACH-000375,-0.13547794241299999
ACH-000376,-0.031040347596100002
ACH-000381,-0.217286343451
ACH-000383,-0.0196715557525
ACH-000387,-0.030255420496700002
ACH-000389,-0.034445981797300004
ACH-000390,0.0558226275507
ACH-000393,0.0425542798378
ACH-000395,-0.237583864393
ACH-000397,-0.0195538543288
ACH-000401,0.051471383272
ACH-000402,-0.6043264649310001
ACH-000403,-0.069527849854
ACH-000404,-0.0969284514196
ACH-000406,-0.06995991861430001
ACH-000407,0.0662952267176
ACH-000408,-0.217366879066
ACH-000410,0.121461036588
ACH-000411,0.0633029511438
ACH-000414,-0.176834564268
ACH-000415,0.130330792876
ACH-000416,-0.047771449281
ACH-000420,0.131551019214
ACH-000421,0.016675007832899998
ACH-000424,-0.250619494463
ACH-000425,0.08717118373400001
ACH-000426,0.10738754099199999
ACH-000427,0.19852161732700002
ACH-000433,0.1688047083
ACH-000436,0.132264953138
ACH-000444,-0.330624046919
ACH-000445,-0.22543672531700001
ACH-000448,0.00276906586443
ACH-000450,0.0475260437109
ACH-000452,-0.055381953530299996
ACH-000454,-0.147126495125
ACH-000458,0.08833783865980001
ACH-000459,0.106879452445
ACH-000460,-0.0900395830261
ACH-000461,-0.048924637443800004
ACH-000463,0.039593805492
ACH-000464,0.24542849309099998
ACH-000466,-0.047592775802499994
ACH-000467,0.0185406937268
ACH-000468,-0.352730352997
ACH-000469,0.018724416603599997
ACH-000470,0.0230532934797
ACH-000471,-0.031722130793499996
ACH-000472,0.0008745129983029999
ACH-000473,-0.145337133846
ACH-000475,-0.00596615284563
ACH-000476,-0.136970300009
ACH-000477,0.34654811779100003
ACH-000480,0.10946263752999999
ACH-000481,-0.00221557792069
ACH-000483,-0.0880419782941
ACH-000484,0.028071609427799998
ACH-000485,-0.0666049257365
ACH-000486,0.121014089531
ACH-000487,-0.07950025640760001
ACH-000488,0.026412875457500002
ACH-000490,0.06055472276869999
ACH-000491,-0.221264114878
ACH-000495,0.101625550461
ACH-000496,0.0104773305023
ACH-000499,-0.0005842599837490001
ACH-000500,0.252560725817
ACH-000502,-0.0509925662974
ACH-000503,0.04461388838409999
ACH-000505,0.0749767071558
ACH-000507,-0.032847162122400006
ACH-000510,-0.000347408904636
ACH-000511,0.23082116259399998
ACH-000512,-0.13087327095999998
ACH-000516,-0.07317019774019999
ACH-000517,-0.024854846066400003
ACH-000518,0.23758953971400001
ACH-000520,0.0456642194855
ACH-000521,-0.039224114119
ACH-000522,0.0273810210383
ACH-000524,-0.053695690635500004
ACH-000527,0.107451670847
ACH-000528,-0.0251515597012
ACH-000537,0.11132114611400001
ACH-000541,-0.318478946915
ACH-000542,-0.09713757102260001
ACH-000544,0.14793333534800002
ACH-000545,0.006949812940350001
ACH-000547,-0.141016563282
ACH-000548,0.117463312234
ACH-000549,-0.222241234003
ACH-000550,-0.14967980710200002
ACH-000552,-0.0528431221239
ACH-000556,0.0781191723244
ACH-000557,-0.041774318953999995
ACH-000570,0.04664726812369999
ACH-000571,0.0287586711948
ACH-000573,-0.133619143238
ACH-000576,0.00239403675291
ACH-000580,-0.20864204937699998
ACH-000584,0.0384663111899
ACH-000585,0.00173202361247
ACH-000588,-0.257118348507
ACH-000589,-0.0803437459878
ACH-000591,-0.15807651279100002
ACH-000593,-0.07532869367869999
ACH-000600,0.200934479089
ACH-000601,-0.03852410600180001
ACH-000604,0.00328885875606
ACH-000605,-0.0265921884845
ACH-000606,0.000587428502026
ACH-000608,0.0304280208684
ACH-000614,-0.06917020122050001
ACH-000616,0.12991768398
ACH-000618,-0.0348885745596
ACH-000619,-0.0721232257343
ACH-000620,-0.04704650353019999
ACH-000621,-0.023964076961500002
ACH-000622,0.025370500773
ACH-000623,0.056740893397199996
ACH-000624,0.0162853303529
ACH-000627,-0.0494203266081
ACH-000630,0.0106512909738
ACH-000632,0.0195089433597
ACH-000633,0.0916247379459
ACH-000637,0.0728346166735
ACH-000638,-0.06981296661839999
ACH-000646,-0.0309054366535
ACH-000647,0.0379269621086
ACH-000648,-0.157010439236
ACH-000649,-0.0623276331085
ACH-000651,-0.08472292175599999
ACH-000652,-0.195800494725
ACH-000653,-0.0665689337616
ACH-000657,-0.0531249111324
ACH-000658,0.16011000109999998
ACH-000661,-0.16667726261600002
ACH-000662,0.342575034363
ACH-000663,-0.30948923446
ACH-000665,0.0739360323145
ACH-000671,0.07808082075299999
ACH-000673,0.0578427648933
ACH-000676,-0.157214412773
ACH-000677,0.140502298322
ACH-000681,-0.12035131358300001
ACH-000682,-0.008196972507729999
ACH-000683,0.025994867944900003
ACH-000684,0.06496034374160001
ACH-000688,0.19148392469
ACH-000693,0.022087690818099998
ACH-000694,-0.204569370988
ACH-000695,0.21423928269499998
ACH-000696,-0.00894339912748
ACH-000697,0.0175314304168
ACH-000699,0.00917889827686
ACH-000701,0.15608271977399998
ACH-000706,-0.0479374013662
ACH-000711,0.109164471149
ACH-000713,0.109129412118
ACH-000714,0.0265354867662
ACH-000718,0.0557826251339
ACH-000720,-0.044771312748999995
ACH-000721,0.008074819389909999
ACH-000724,-0.0467949772078
ACH-000725,-0.00851022227608
ACH-000732,-0.151820157027
ACH-000734,-0.00992600844066
ACH-000735,0.0752548456407
ACH-000736,0.2075469171
ACH-000738,-0.0270367653522
ACH-000746,0.0664433101707
ACH-000747,-0.023124675719400002
ACH-000748,-0.018831655269599998
ACH-000753,-0.10769592830999998
ACH-000756,0.021113791809499998
ACH-000757,-0.324114012912
ACH-000758,0.0157818473733
ACH-000760,-0.112657749708
ACH-000763,0.2203798461
ACH-000764,0.07182189769399999
ACH-000765,-0.175837730909
ACH-000766,-0.0538615020043
ACH-000767,-0.23908188486600002
ACH-000768,0.019290848385
ACH-000769,0.07323665125699999
ACH-000770,-0.00537818447755
ACH-000771,-0.012581124308
ACH-000773,-0.0712620280548
ACH-000776,-0.0857196614688
ACH-000777,0.009528777040639999
ACH-000778,-0.163053396967
ACH-000781,-0.120676354697
ACH-000782,-0.0161533540298
ACH-000783,-0.07945185759239999
ACH-000784,-0.0891621346828
ACH-000785,-0.208183239764
ACH-000787,-0.0131457903628
ACH-000788,0.0220423636502
ACH-000791,-0.034530778891
ACH-000792,-0.0682631690001
ACH-000794,-0.0719271785064
ACH-000796,-0.040659873986
ACH-000799,0.15633459662799998
ACH-000800,-0.713023268081
ACH-000802,-0.05910028734
ACH-000804,-0.14769519221
ACH-000805,0.30150013594700004
ACH-000809,-0.08012566045760001
ACH-000810,-0.297021840263
ACH-000811,-0.07134897237210001
ACH-000817,0.199676285277
ACH-000819,0.102489131489
ACH-000820,-0.035622050683400006
ACH-000821,-0.226005202513
ACH-000822,-0.0988379280782
ACH-000823,-0.205404398599
ACH-000824,-0.08714968227730001
ACH-000827,-0.117978616523
ACH-000829,0.0306610543595
ACH-000831,0.00701023657298
ACH-000832,-0.0670774752878
ACH-000833,-0.36196375990900004
ACH-000834,-0.08500066376
ACH-000835,-0.0235962984769
ACH-000836,0.11695718893
ACH-000837,-0.17161909241099998
ACH-000838,-0.0522904792736
ACH-000839,0.270325899612
ACH-000840,-0.10922498477499999
ACH-000841,0.0293215467899
ACH-000843,0.0196177924052
ACH-000846,0.157815881431
ACH-000847,0.0349289682378
ACH-000848,0.0535800787368
ACH-000849,0.0214601799169
ACH-000851,0.00668577606868
ACH-000855,0.0922172370101
ACH-000856,0.115717351908
ACH-000858,0.00292510759909
ACH-000859,-0.0379449322858
ACH-000861,0.0494410915334
ACH-000862,-0.0899381086937
ACH-000865,-0.041699801702
ACH-000866,-0.0683462613345
ACH-000867,0.00754718863822
ACH-000869,-0.09470135080360001
ACH-000872,-0.04022473538
ACH-000873,0.190108078407
ACH-000876,0.0677335491445
ACH-000878,-0.150274422598
ACH-000880,-0.0826264325611
ACH-000881,-0.17136906879299998
ACH-000882,-0.0470156419766
ACH-000884,-0.026315976624799998
ACH-000885,0.042446075559800005
ACH-000887,-0.0647954508194
ACH-000888,0.0381927803097
ACH-000889,-0.010842465697000002
ACH-000890,0.06426878768989999
ACH-000896,-0.0159881279935
ACH-000898,-0.186580261069
ACH-000900,-0.159924201036
ACH-000901,-0.0678388224245
ACH-000905,0.030296238096799998
ACH-000906,-0.150852780268
ACH-000907,0.121742311711
ACH-000910,-0.230807036352
ACH-000911,0.04641682432159999
ACH-000912,-0.0327425790733
ACH-000913,-0.09050094256930001
ACH-000915,0.12575752228
ACH-000916,0.014829846088900001
ACH-000917,-0.19228345232900002
ACH-000921,0.0916310274797
ACH-000924,-0.0376165798558
ACH-000926,-0.129625924123
ACH-000928,0.0873097716473
ACH-000929,0.18537594071400001
ACH-000932,-0.155611520108
ACH-000935,0.0194973584658
ACH-000936,0.15746734533600001
ACH-000937,0.0374499656502
ACH-000938,-0.101384012776
ACH-000939,-0.048689613850699996
ACH-000941,0.0588981191821
ACH-000943,-0.048354370998599995
ACH-000946,0.106867476571
ACH-000947,0.019654625144
ACH-000948,-0.023659841175
ACH-000950,0.0537958740921
ACH-000953,-0.119820968308
ACH-000957,0.101826397502
ACH-000958,-0.013895152868700002
ACH-000960,-0.149612274114
ACH-000963,0.0665112993413
ACH-000968,-0.0966193904133
ACH-000969,-0.144945191699
ACH-000973,-0.11856154491399999
ACH-000974,0.160140725641
ACH-000975,-0.12900980307600002
ACH-000976,0.104668392555
ACH-000978,0.137461760259
ACH-000980,0.03568676135959999
ACH-000984,0.0587325631385
ACH-000986,-0.045139131023199996
ACH-000988,-0.282579906231
ACH-000993,-0.0804668945588
ACH-000994,-0.08623857449930002
ACH-000996,0.020599467951900003
ACH-001001,0.157195777506
ACH-001020,0.427297407636
ACH-001028,-0.088757132952
ACH-001031,-0.058810834143699996
ACH-001038,-0.156446864113
ACH-001048,-0.0396749581361
ACH-001050,-0.0647910553318
ACH-001053,0.09905429473249999
ACH-001054,-0.08906492770999999
ACH-001061,0.000532682477004
ACH-001067,0.05638727800459999
ACH-001075,-0.164132835424
ACH-001096,0.08897168803539998
ACH-001128,-0.07907550422739999
ACH-001134,-0.096446020407
ACH-001151,-0.0182036995397
ACH-001163,-0.18269181001499998
ACH-001164,0.281797853484
ACH-001173,-0.08830190562660001
ACH-001183,0.14686573193
ACH-001184,0.024489045523000002
ACH-001190,-0.0631558637287
ACH-001192,0.04502374538380001
ACH-001193,-0.260218344496
ACH-001196,0.00825465431012
ACH-001197,0.12672790382899998
ACH-001205,0.0341521792502
ACH-001211,0.0118338829706
ACH-001212,-0.137009032064
ACH-001228,0.0870856455274
ACH-001232,-0.027327318813900003
ACH-001239,-0.102971022426
ACH-001274,-0.152579074056
ACH-001275,0.0808309784673
ACH-001277,0.046257289278600004
ACH-001278,-0.054381920136599995
ACH-001280,0.38713443298600003
ACH-001283,0.0892752848799
ACH-001289,-0.156231959423
ACH-001295,0.08553740189030001
ACH-001300,-0.169673735805
ACH-001301,0.0876441109945
ACH-001302,-0.129929562233
ACH-001303,0.330129019201
ACH-001306,0.058996707897
ACH-001318,0.036233823757199995
ACH-001322,-0.11583037578500001
ACH-001328,-0.0279404411178
ACH-001332,0.0984106770672
ACH-001333,0.0392369812775
ACH-001336,-0.0105514732916
ACH-001340,0.150883953926
ACH-001346,0.0522252585159
ACH-001353,0.0802567280366
ACH-001354,-0.456453874551
ACH-001367,0.15050772117
ACH-001368,0.0202227163292
ACH-001374,0.24437687186999998
ACH-001375,-0.118069728387
ACH-001377,-0.0639564559127
ACH-001380,-0.0274486439076
ACH-001391,-0.0774141377383
ACH-001407,-0.314674057043
ACH-001408,0.228857101193
ACH-001413,0.0207830621582
ACH-001430,0.139827205512
ACH-001431,-0.0368810426225
ACH-001450,-0.0346910036688
ACH-001496,0.0700760385362
ACH-001500,-0.08132298553339999
ACH-001521,-0.152344697814
ACH-001523,-0.0509381098372
ACH-001532,-0.0974134595624
ACH-001536,-0.10751570795399999
ACH-001550,-0.161708495009
ACH-001552,-0.00452784543545
ACH-001554,-0.009226639995549998
ACH-001645,-0.07986001128800001
ACH-001654,0.016887253531400002
ACH-001715,-0.122558568901
ACH-001735,-0.0764047949186
ACH-001736,-0.0933737343324
ACH-001737,0.560992780348
ACH-001740,0.09656738056269999
ACH-001745,0.0339084201394
ACH-001750,0.13653573230000002
ACH-001765,-0.13603079544000002
ACH-001956,0.04347042066430001
ACH-001957,-0.0362368672191
