,PRPF19 (27339)
ACH-000341,-1.93830235037
ACH-000348,-1.84806830833
ACH-000350,-2.4218874972299997
ACH-000352,-1.66586533056
ACH-000356,-1.78610994503
ACH-000361,-1.9277948451599998
ACH-000362,-1.9100854214099998
ACH-000363,-2.08415724027
ACH-000364,-1.7767897944799997
ACH-000365,-1.9317046170299998
ACH-000366,-1.88952591001
ACH-000368,-2.0389003026
ACH-000374,-1.76240307675
ACH-000375,-2.0471476095299996
ACH-000376,-1.83172520021
ACH-000381,-1.76719613449
ACH-000383,-2.1610880012
ACH-000387,-1.71909625833
ACH-000389,-1.80135095193
ACH-000390,-1.9033659217400003
ACH-000393,-1.93927975384
ACH-000395,-1.95358383414
ACH-000397,-1.66482265786
ACH-000401,-1.52668815964
ACH-000402,-1.65566101326
ACH-000403,-2.0037416359
ACH-000404,-1.64603564277
ACH-000406,-1.9520984533400003
ACH-000407,-1.80269455662
ACH-000408,-1.67773902795
ACH-000410,-1.69732329294
ACH-000411,-1.5245464452700002
ACH-000414,-1.7429884785599998
ACH-000415,-1.81047913005
ACH-000416,-1.74839851537
ACH-000420,-1.8043631084799998
ACH-000421,-1.69711006377
ACH-000424,-2.02407903605
ACH-000425,-1.6359362078400002
ACH-000426,-1.8765339428999999
ACH-000427,-1.8569497289599999
ACH-000433,-1.9013080497
ACH-000436,-1.722868778
ACH-000444,-1.80294772507
ACH-000445,-1.75745325403
ACH-000448,-1.79233301387
ACH-000450,-1.7444126492200003
ACH-000452,-2.12790017311
ACH-000454,-1.46817290946
ACH-000458,-1.5879653772100002
ACH-000459,-1.1335106264
ACH-000460,-1.47929545583
ACH-000461,-1.73851765604
ACH-000463,-1.69403985986
ACH-000464,-1.85909858523
ACH-000466,-1.4745624180399999
ACH-000467,-1.5931189672
ACH-000468,-1.98199240824
ACH-000469,-2.0384008887
ACH-000470,-1.7713247725299999
ACH-000471,-1.9267387469
ACH-000472,-2.00049837727
ACH-000473,-1.8822504764099997
ACH-000475,-1.8043020149400002
ACH-000476,-2.05056616604
ACH-000477,-1.5079832287200001
ACH-000480,-1.4593099884799998
ACH-000481,-2.04891807176
ACH-000483,-1.5777023777599999
ACH-000484,-1.8862806603599998
ACH-000485,-1.8199210699000001
ACH-000486,-1.6988071252099999
ACH-000487,-1.6629707108399998
ACH-000488,-1.8279348772400001
ACH-000490,-1.59370880309
ACH-000491,-2.1992877642099997
ACH-000495,-1.74376494318
ACH-000496,-1.820100949
ACH-000499,-1.7942427733200002
ACH-000500,-2.00738757955
ACH-000502,-1.6700605303
ACH-000503,-1.8413361496599998
ACH-000505,-1.7752032499200001
ACH-000507,-1.7743685275599999
ACH-000510,-1.90804964836
ACH-000511,-1.57474199524
ACH-000512,-1.929172685
ACH-000516,-1.82851783691
ACH-000517,-1.9489479229
ACH-000518,-1.63845056371
ACH-000520,-1.90506245285
ACH-000521,-1.93444404882
ACH-000522,-1.8877171802900001
ACH-000524,-2.04840945035
ACH-000527,-1.80647681616
ACH-000528,-1.5076601171000001
ACH-000537,-1.7047703782199999
ACH-000541,-1.73137878667
ACH-000542,-1.83393532053
ACH-000544,-1.89503284776
ACH-000545,-1.6796049989200001
ACH-000547,-1.43993482584
ACH-000548,-1.58853634067
ACH-000549,-1.78924290878
ACH-000550,-1.71466359385
ACH-000552,-1.64299006315
ACH-000556,-1.85231356208
ACH-000557,-2.26090856225
ACH-000570,-1.7442022139500002
ACH-000571,-2.34619309729
ACH-000573,-1.97529511253
ACH-000576,-1.5942500499599999
ACH-000580,-1.8102813869999999
ACH-000584,-2.12643339133
ACH-000585,-1.87457734322
ACH-000588,-1.8453663057299998
ACH-000589,-1.72497653311
ACH-000591,-1.9663488004499998
ACH-000593,-1.9317456561200002
ACH-000600,-1.7496757009400001
ACH-000601,-1.88453237188
ACH-000604,-1.8039773039700002
ACH-000605,-1.87697587183
ACH-000606,-1.4987908757100001
ACH-000608,-2.1843622803
ACH-000614,-1.46987098133
ACH-000616,-1.90916619241
ACH-000618,-1.72040112138
ACH-000619,-1.8915104938499998
ACH-000620,-1.8674120369099998
ACH-000621,-2.46723185398
ACH-000622,-2.45388662998
ACH-000623,-2.22945437788
ACH-000624,-1.89594337595
ACH-000627,-1.6299196038600001
ACH-000630,-2.04396507991
ACH-000632,-1.73877304162
ACH-000633,-1.94519689883
ACH-000637,-1.57426095074
ACH-000638,-1.6690064929100001
ACH-000646,-1.7463499785099998
ACH-000647,-2.09194116696
ACH-000648,-1.99145118493
ACH-000649,-1.84167485228
ACH-000651,-1.6085140282
ACH-000652,-2.07514812282
ACH-000653,-1.97953948262
ACH-000657,-1.68234022455
ACH-000658,-1.83255960211
ACH-000661,-1.71626465713
ACH-000662,-1.6802735669799997
ACH-000663,-1.7550294885900002
ACH-000665,-1.83948066064
ACH-000671,-1.86676890235
ACH-000673,-1.80822443214
ACH-000676,-1.8142312689099998
ACH-000677,-1.51251273772
ACH-000681,-1.7398545376900003
ACH-000682,-1.7908552410900003
ACH-000683,-2.12476927754
ACH-000684,-1.95981243295
ACH-000688,-1.9342341418900002
ACH-000693,-1.69200933505
ACH-000694,-1.80480377313
ACH-000695,-2.00891181297
ACH-000696,-1.74766385712
ACH-000697,-1.93561496713
ACH-000699,-1.66941033208
ACH-000701,-1.7886777650999999
ACH-000706,-1.71129627163
ACH-000711,-1.95434028792
ACH-000713,-1.74311267845
ACH-000714,-1.6404222561200001
ACH-000718,-2.26416977458
ACH-000720,-1.6993076899700001
ACH-000721,-1.7264266320200001
ACH-000724,-2.05027292062
ACH-000725,-1.82279254991
ACH-000732,-1.85449158598
ACH-000734,-1.76420381371
ACH-000735,-1.61719696845
ACH-000736,-1.56026835943
ACH-000738,-1.74746091039
ACH-000746,-1.6567962388100002
ACH-000747,-1.7636651924400002
ACH-000748,-1.60634879595
ACH-000753,-1.9385240665599999
ACH-000756,-2.06798310852
ACH-000757,-1.96023393185
ACH-000758,-1.7739806717
ACH-000760,-1.8349424750999999
ACH-000763,-1.82715281378
ACH-000764,-1.6362445763100002
ACH-000765,-1.8829199866900004
ACH-000766,-1.82008752629
ACH-000767,-1.90648473637
ACH-000768,-1.7146624450299999
ACH-000769,-1.94810421876
ACH-000770,-1.92398877865
ACH-000771,-1.5755083113400001
ACH-000773,-1.98691815117
ACH-000776,-1.4191379563
ACH-000777,-1.8678653829299998
ACH-000778,-1.7196026751299998
ACH-000781,-1.79007232743
ACH-000782,-1.90135588665
ACH-000783,-2.21734093319
ACH-000784,-1.73465453783
ACH-000785,-2.0677434247
ACH-000787,-1.7113635197400001
ACH-000788,-1.8159914224400002
ACH-000791,-1.9759314404700001
ACH-000792,-2.25462335964
ACH-000794,-1.5981738190900001
ACH-000796,-1.7898347329599997
ACH-000799,-1.8137188028599998
ACH-000800,-1.61781064934
ACH-000802,-2.00754016151
ACH-000804,-2.11977026833
ACH-000805,-1.7240740537099999
ACH-000809,-2.00355301393
ACH-000810,-1.8830374047799998
ACH-000811,-2.02361656422
ACH-000817,-1.7139341920700002
ACH-000819,-1.70190475132
ACH-000820,-1.6083777080000001
ACH-000821,-1.5550237568
ACH-000822,-2.41365368488
ACH-000823,-1.7549634204599998
ACH-000824,-2.03441156579
ACH-000827,-1.7563855039400003
ACH-000829,-1.9665509945
ACH-000831,-1.5232391319499998
ACH-000832,-1.64781535575
ACH-000833,-2.08440227506
ACH-000834,-1.68025021257
ACH-000835,-1.53806469873
ACH-000836,-1.59269156346
ACH-000837,-1.69534377404
ACH-000838,-1.8160138185099999
ACH-000839,-1.8347548276499999
ACH-000840,-1.77479898875
ACH-000841,-1.8982836561400003
ACH-000843,-1.83106077056
ACH-000846,-1.9959100561
ACH-000847,-1.8615564318
ACH-000848,-1.5982632416799998
ACH-000849,-1.86869074906
ACH-000851,-1.74090114937
ACH-000855,-1.63735141588
ACH-000856,-2.06020998771
ACH-000858,-1.7481756174400003
ACH-000859,-1.62823337418
ACH-000861,-1.9001863487900001
ACH-000862,-1.89144938996
ACH-000865,-1.5963414578200001
ACH-000866,-1.9093687338799998
ACH-000867,-1.90293082778
ACH-000869,-1.82044430822
ACH-000872,-1.87353215645
ACH-000873,-1.6448346403100003
ACH-000876,-2.11590909019
ACH-000878,-1.4972581411399999
ACH-000880,-1.99746352836
ACH-000881,-1.54235535232
ACH-000882,-1.79628693117
ACH-000884,-1.7098473096
ACH-000885,-1.9292583909799998
ACH-000887,-1.8544473067700002
ACH-000888,-1.89901036675
ACH-000889,-2.1293787283400003
ACH-000890,-1.9289221285299998
ACH-000896,-1.89829589431
ACH-000898,-1.72641946833
ACH-000900,-1.9906075160099999
ACH-000901,-1.92608236317
ACH-000905,-1.5659376579799997
ACH-000906,-1.7383320952799999
ACH-000907,-1.76994827313
ACH-000910,-2.0393571080900004
ACH-000911,-1.4927027770299999
ACH-000912,-1.6443341977700001
ACH-000913,-2.01367569732
ACH-000915,-1.87798483035
ACH-000916,-1.97375636968
ACH-000917,-1.8871430217400003
ACH-000921,-1.7606196347799998
ACH-000924,-1.76581536065
ACH-000926,-1.96606012578
ACH-000928,-1.3921839233500002
ACH-000929,-1.55990188372
ACH-000932,-1.9711915395
ACH-000935,-1.47401289368
ACH-000936,-2.02311022252
ACH-000937,-1.8824520314300002
ACH-000938,-1.9760382971900001
ACH-000939,-1.8726981891599999
ACH-000941,-2.01454525428
ACH-000943,-1.7351990047499999
ACH-000946,-1.7391189521200001
ACH-000947,-1.81244606655
ACH-000948,-1.5420108827399999
ACH-000950,-1.6820960886399998
ACH-000953,-2.2374990432
ACH-000957,-1.8792723665
ACH-000958,-2.0394286249599998
ACH-000960,-1.9861908422799999
ACH-000963,-1.85676944405
ACH-000968,-1.50063821912
ACH-000969,-1.8763833403
ACH-000973,-1.8396674748299997
ACH-000974,-1.87825205575
ACH-000975,-1.94550670512
ACH-000976,-1.74060698811
ACH-000978,-1.9159941773500002
ACH-000980,-1.90101579854
ACH-000984,-2.1174284799
ACH-000986,-1.82706707597
ACH-000988,-1.6601022020899998
ACH-000993,-1.55214147796
ACH-000994,-1.71849427393
ACH-000996,-1.6145857953600002
ACH-001001,-1.6599682938
ACH-001020,-1.9061419069
ACH-001028,-2.03048436308
ACH-001031,-1.69816290398
ACH-001038,-2.0378358156200003
ACH-001048,-1.8931129001400002
ACH-001050,-1.79579602676
ACH-001053,-1.98398400625
ACH-001054,-2.03116628104
ACH-001061,-1.6067105642200001
ACH-001067,-1.7041643207799997
ACH-001075,-1.63001103024
ACH-001096,-1.71119059398
ACH-001128,-2.3694094263
ACH-001134,-1.75670816103
ACH-001151,-1.55285613836
ACH-001163,-1.93854449193
ACH-001164,-1.62989519899
ACH-001173,-1.90054981933
ACH-001183,-1.7581985603099999
ACH-001184,-1.8218855534099998
ACH-001190,-1.68597344721
ACH-001192,-1.69064523075
ACH-001193,-2.66961599401
ACH-001196,-2.23403352507
ACH-001197,-1.9647323757900002
ACH-001205,-1.9723729540700001
ACH-001211,-1.9520000132700002
ACH-001212,-2.08600767399
ACH-001228,-1.96707516188
ACH-001232,-1.50951291574
ACH-001239,-1.82270155711
ACH-001274,-1.7862451629700002
ACH-001275,-1.64385472831
ACH-001277,-1.9116526344999998
ACH-001278,-1.6533373185
ACH-001280,-1.28552630579
ACH-001283,-1.9467504450400002
ACH-001289,-1.9507731522299998
ACH-001295,-1.88892069197
ACH-001300,-1.7655484848299998
ACH-001301,-1.92330321442
ACH-001302,-1.9379058893
ACH-001303,-2.07620220363
ACH-001306,-1.8099086532900002
ACH-001318,-1.77535027779
ACH-001322,-1.7074087701700003
ACH-001328,-1.70930167189
ACH-001332,-1.5276487081499999
ACH-001333,-1.7286470778999998
ACH-001336,-1.44176803181
ACH-001340,-1.7011180659099998
ACH-001346,-1.48827874677
ACH-001353,-1.9145788193400002
ACH-001354,-1.53945172097
ACH-001367,-1.9495055735900002
ACH-001368,-2.03963491168
ACH-001374,-1.7240037391
ACH-001375,-1.97933742344
ACH-001377,-1.67655855829
ACH-001380,-1.9097460461200002
ACH-001391,-2.11660837223
ACH-001407,-1.8987193070099997
ACH-001408,-1.5791304760499998
ACH-001413,-1.7669050393999999
ACH-001430,-2.1765546898599997
ACH-001431,-1.75076627776
ACH-001450,-1.95062669643
ACH-001496,-1.8182158201900003
ACH-001500,-1.8388825458099998
ACH-001521,-1.786057541
ACH-001523,-1.53822907697
ACH-001532,-1.90270974088
ACH-001536,-2.03290249741
ACH-001550,-1.88035967656
ACH-001552,-1.64496110229
ACH-001554,-1.8362506302500001
ACH-001645,-1.76177604893
ACH-001654,-1.74057690374
ACH-001715,-1.9889511561000002
ACH-001735,-1.90787898504
ACH-001736,-1.9669058075699999
ACH-001737,-1.9890021098800001
ACH-001740,-1.9037584249200001
ACH-001745,-2.11543604063
ACH-001750,-1.65810290419
ACH-001765,-1.8448330624
ACH-001956,-1.8248121533099997
ACH-001957,-1.85638965431
