,CDCP2 (200008)
ACH-000004,0.00935072626784
ACH-000007,0.18114164476300001
ACH-000009,-0.0007606121426039999
ACH-000011,-0.0675747097536
ACH-000012,0.061609961657300004
ACH-000013,-0.00378473774549
ACH-000014,-0.0303119757326
ACH-000015,-0.013632372964000002
ACH-000017,0.06391855350959999
ACH-000018,0.13737276979000002
ACH-000019,-0.236834416789
ACH-000021,0.0922120430236
ACH-000022,0.14032705623299999
ACH-000025,-0.11096429634000002
ACH-000028,0.0413285443274
ACH-000030,0.0123872078983
ACH-000035,-0.309698482268
ACH-000036,0.147961124196
ACH-000037,0.108088870373
ACH-000039,-0.0490985893745
ACH-000040,0.00237646028796
ACH-000041,0.150291161777
ACH-000042,0.0361649838504
ACH-000045,0.0742800301827
ACH-000047,-0.020980793955099997
ACH-000052,0.141252041777
ACH-000053,0.032183698617199996
ACH-000054,0.0186139800708
ACH-000055,-0.175972247389
ACH-000060,-0.25921265580200004
ACH-000067,-0.0267000519553
ACH-000070,0.0519867162451
ACH-000075,0.0568005713505
ACH-000078,0.0564660348718
ACH-000082,0.00826033620271
ACH-000085,-0.0007835453671810002
ACH-000086,-0.0073730526878199995
ACH-000087,0.11976445855000001
ACH-000092,-0.104461315075
ACH-000095,0.127067165313
ACH-000097,-0.0466158496779
ACH-000098,-0.13157794361400002
ACH-000099,0.163752319522
ACH-000108,-0.00176775486737
ACH-000113,0.113163482344
ACH-000115,0.120049243645
ACH-000116,0.101869163103
ACH-000118,0.0284132128473
ACH-000120,-0.0636161166085
ACH-000123,0.11594866877
ACH-000127,0.057198625156699996
ACH-000128,-0.0689545101152
ACH-000132,0.04860622760509999
ACH-000133,0.0243805565393
ACH-000137,-0.0215394695542
ACH-000138,-0.0100923368874
ACH-000142,0.0201503358522
ACH-000143,-0.029858917195
ACH-000146,-0.21962413130199998
ACH-000148,0.0821727822227
ACH-000150,-0.132527652637
ACH-000152,-0.0346932297714
ACH-000153,-0.018158200210200003
ACH-000159,0.0072623408497900005
ACH-000160,0.0997104519123
ACH-000163,-0.0423758002443
ACH-000167,0.0007536381445139999
ACH-000168,-0.106672707718
ACH-000169,-0.058711923685699996
ACH-000178,0.135393891385
ACH-000182,0.0460303463497
ACH-000183,0.0348276291522
ACH-000188,0.11326174695499999
ACH-000189,-0.0506237600068
ACH-000190,-0.0607633151745
ACH-000198,-0.0944386012622
ACH-000204,0.0761239798058
ACH-000206,0.0775131826663
ACH-000207,-0.21089276569600002
ACH-000211,0.17156819348000002
ACH-000215,-0.0387517491131
ACH-000221,0.0983661896463
ACH-000222,-0.0297952946942
ACH-000223,0.13474768871099999
ACH-000226,-0.00274785951184
ACH-000227,-0.059702051736199996
ACH-000228,0.0467679256659
ACH-000231,0.119444553865
ACH-000232,0.09667224014080002
ACH-000233,0.106350864686
ACH-000234,0.09683785018310001
ACH-000235,0.0652390100667
ACH-000237,-0.047847971521199996
ACH-000238,-0.112477502485
ACH-000243,0.12628005777999998
ACH-000244,-0.128433107705
ACH-000246,0.217714240052
ACH-000248,0.200878536184
ACH-000250,0.0531207191692
ACH-000251,0.009854347230100001
ACH-000253,-0.14313397311599999
ACH-000255,0.0175288998868
ACH-000256,0.11210787318
ACH-000257,-0.00038228405429900007
ACH-000258,0.09698009847549999
ACH-000259,0.103546370384
ACH-000260,0.0051857763120299995
