,CCND3 (896)
ACH-000004,-0.452588820119
ACH-000007,-0.27418999255800003
ACH-000009,-0.30102516932900003
ACH-000011,-0.229902905091
ACH-000012,-0.186259315463
ACH-000013,-0.21455684551100002
ACH-000014,-0.725291722864
ACH-000015,0.0341155486384
ACH-000017,-0.163788961316
ACH-000018,-0.24833715802700002
ACH-000019,-0.25934138867199996
ACH-000021,-0.15219746380899998
ACH-000022,-0.298341030003
ACH-000025,-0.39708509445900003
ACH-000028,-0.235090848372
ACH-000030,-0.13254678610600001
ACH-000035,-0.44204266492600003
ACH-000036,-0.748397369452
ACH-000037,-0.8107572501479999
ACH-000039,0.0119482771647
ACH-000040,-0.425624908861
ACH-000041,-0.0140139675644
ACH-000042,-0.351337380784
ACH-000045,-0.8170123687019999
ACH-000047,-0.18490885404899998
ACH-000052,0.0391532908918
ACH-000053,-1.34063728873
ACH-000054,-0.288153642419
ACH-000055,-0.139619799158
ACH-000060,-0.327931735272
ACH-000067,-0.5342037330089999
ACH-000070,-1.04736991987
ACH-000075,-0.305336022735
ACH-000078,-0.0904146691494
ACH-000082,-0.231651156379
ACH-000085,-0.298065314103
ACH-000086,-0.429331023921
ACH-000087,-0.06020524273580001
ACH-000092,-0.19509304646499998
ACH-000095,-0.28710486136999996
ACH-000097,-0.17018820741300003
ACH-000098,-0.48252303391
ACH-000099,-0.10547928555299999
ACH-000108,-0.309025663527
ACH-000113,-0.8183868190970001
ACH-000115,-0.362665955795
ACH-000116,-0.0288687567704
ACH-000118,-0.178502323484
ACH-000120,-0.193211844111
ACH-000123,-1.10076289657
ACH-000127,-0.131954277763
ACH-000128,-0.26227794413000005
ACH-000132,-0.340497520451
ACH-000133,-0.26654300117400004
ACH-000137,-0.173423956192
ACH-000138,-0.203903675869
ACH-000142,-0.520362374996
ACH-000143,-0.24862638944200002
ACH-000146,-1.1707234739399999
ACH-000148,-0.183398514028
ACH-000150,-0.134778577879
ACH-000152,-0.325928307998
ACH-000153,-0.179946448836
ACH-000159,-0.274700474656
ACH-000160,-0.370186532271
ACH-000163,-0.29278533350499997
ACH-000167,-0.15741583224300001
ACH-000168,-0.90882257051
ACH-000169,-0.527245976972
ACH-000178,-0.255903420176
ACH-000182,-0.260962204586
ACH-000183,-0.170057786889
ACH-000188,-0.137313983389
ACH-000189,-0.321351659225
ACH-000190,-0.48186203559600005
ACH-000198,-1.20275441659
ACH-000204,0.00972679230545
ACH-000206,-0.121469020523
ACH-000207,-0.842440358555
ACH-000211,-0.28744703532
ACH-000215,-0.40314984293899997
ACH-000221,-0.14326159984200001
ACH-000222,-0.0745843144192
ACH-000223,-0.483642619354
ACH-000226,-0.9463010304
ACH-000227,-0.279104534251
