,PTK7 (5754)
ACH-000004,0.0213093162059
ACH-000007,0.028911362927900003
ACH-000009,-0.018868612657400002
ACH-000011,-0.128079448372
ACH-000012,0.0010307510392700001
ACH-000013,0.01675878607
ACH-000014,-0.010608699252500001
ACH-000015,-0.06878808615830001
ACH-000017,0.0009716733439
ACH-000018,-0.117762536867
ACH-000019,0.111444171813
ACH-000021,0.07767469421569999
ACH-000022,-0.114605702456
ACH-000025,-0.100154905098
ACH-000028,0.0192828525319
ACH-000030,-0.079869406413
ACH-000035,-0.0594328048231
ACH-000036,0.187129147223
ACH-000037,0.0678238730177
ACH-000039,-0.0329226502328
ACH-000040,-0.179695085075
ACH-000041,0.209817738253
ACH-000042,-0.14270193806099998
ACH-000045,-0.0761600497903
ACH-000047,0.00716039792016
ACH-000052,0.06707975923830001
ACH-000053,-0.0328386589641
ACH-000054,0.00882265865104
ACH-000055,-0.109939860354
ACH-000060,-0.08508940654539998
ACH-000067,0.00713095499864
ACH-000070,0.312378436041
ACH-000075,0.09340176708699999
ACH-000078,-0.061761371668600004
ACH-000082,0.123096235503
ACH-000085,-0.00148155079983
ACH-000086,0.027070997541900003
ACH-000087,0.07277186772830001
ACH-000092,-0.027701506513900003
ACH-000095,0.0112122875875
ACH-000097,-0.0325729694617
ACH-000098,0.0257732394336
ACH-000099,0.0591649817101
ACH-000108,-0.09974219433160002
ACH-000113,0.11698162159499999
ACH-000115,-0.261520451923
ACH-000116,0.0560816759332
ACH-000118,-0.0885193908722
ACH-000120,-0.0509189612698
ACH-000123,-0.188967118279
ACH-000127,-0.126333742976
ACH-000128,0.162257393278
ACH-000132,0.0149148370843
ACH-000133,-0.0431309374979
ACH-000137,0.0245438994561
ACH-000138,-0.0135832980191
ACH-000142,-0.061814042543
ACH-000143,-0.11627864594699999
ACH-000146,-0.048327069134800005
ACH-000148,0.09765793444630001
ACH-000150,-0.11633824284399999
ACH-000152,-0.29841478401599997
ACH-000153,-0.06719035709940001
ACH-000159,-0.083409261837
ACH-000160,-0.07927177213160001
ACH-000163,0.108585178415
ACH-000167,-0.301080063026
ACH-000168,-0.0272077569749
ACH-000169,-0.0456989111123
ACH-000178,0.0174374283268
ACH-000182,0.07450147082150001
ACH-000183,0.013137951889500002
ACH-000188,-0.0663365100729
ACH-000189,0.0294961916286
ACH-000190,-0.015161720359600001
ACH-000198,0.00941706118389
ACH-000204,-0.216212910177
ACH-000206,-0.00892760751225
ACH-000207,-0.444645370925
ACH-000211,0.08065330389219999
ACH-000215,0.058648020851999993
ACH-000221,-0.00772832075775
ACH-000222,-0.09317645390419999
ACH-000223,-0.14814346054000002
ACH-000226,0.0385803568898
ACH-000227,0.07852779809669999
ACH-000228,0.0049014414742600005
ACH-000231,-0.08000234460149999
ACH-000232,-0.026533211622700004
