,TAC3 (6866)
ACH-000004,-0.157166047732
ACH-000007,-0.0495669502683
ACH-000009,-0.0921015859897
ACH-000011,-0.34023121316200006
ACH-000012,-0.0121274407932
ACH-000013,-0.00860189886854
ACH-000014,0.013721240001399999
ACH-000015,-0.010737526119200001
ACH-000017,-0.118375753391
ACH-000018,0.033943501126599995
ACH-000019,0.20219491626
ACH-000021,0.137992989515
ACH-000022,-0.21619636145999999
ACH-000025,-0.161438459958
ACH-000028,0.047958684462199995
ACH-000030,-0.105088621522
ACH-000035,0.0031235145652199997
ACH-000036,-0.197990737643
ACH-000037,-0.168219270606
ACH-000039,0.015642774265600002
ACH-000040,-0.148733044759
ACH-000041,-0.0929982595031
ACH-000042,-0.031232621003
ACH-000045,0.24530040458799998
ACH-000047,-0.272214439722
ACH-000052,0.0370681404303
ACH-000053,-0.0265145964874
ACH-000054,-0.0192730448336
ACH-000055,-0.11517646777599999
ACH-000060,-0.022704785578200003
ACH-000067,-0.206493907993
ACH-000070,-0.22097203232299997
ACH-000075,-0.14390779719799998
ACH-000078,0.0648679777016
ACH-000082,-0.111643197513
ACH-000085,-0.09364669671389998
ACH-000086,-0.0670946245474
ACH-000087,0.07158656754369999
ACH-000092,-0.22390972168
ACH-000095,0.0183796214342
ACH-000097,-0.121136506528
ACH-000098,0.0288517051368
ACH-000099,0.041280441484699996
ACH-000108,0.134914180059
ACH-000113,-0.10163050497199999
ACH-000115,-0.283733533571
ACH-000116,0.0222451964456
ACH-000118,-0.309767570733
ACH-000120,0.026113864989900003
ACH-000123,-0.23923290229400002
ACH-000127,-0.110180076362
ACH-000128,-0.0937811887036
ACH-000132,0.102261204665
ACH-000133,-0.09757311128010002
ACH-000137,-0.341583509413
ACH-000138,0.00110062276231
ACH-000142,-0.27137006726199997
ACH-000143,-0.160206140303
ACH-000146,-0.13336901452199998
ACH-000148,-0.24499484649599998
ACH-000150,-0.08383168049760001
ACH-000152,-0.155253639715
ACH-000153,-0.390242154504
ACH-000159,-0.0716261105337
ACH-000160,-0.17475698254900002
ACH-000163,-0.226656154948
ACH-000167,-0.214233068215
ACH-000168,0.10209961364299999
ACH-000169,0.00139943145101
ACH-000178,-0.110857987206
ACH-000182,0.0837396606962
ACH-000183,-0.0516916532258
