,CABS1 (85438)
ACH-000004,-0.06961476679510001
ACH-000007,-0.131891618599
ACH-000009,0.0344146678999
ACH-000011,-0.00027475880284099995
ACH-000012,0.146483672322
ACH-000013,0.142860396439
ACH-000014,0.24945345670699998
ACH-000015,0.0461584541528
ACH-000017,0.048678509033
ACH-000018,0.092892234298
ACH-000019,-0.030214907068599996
ACH-000021,0.11473807214199999
ACH-000022,-0.0127011747404
ACH-000025,0.04552701976290001
ACH-000028,0.133485712708
ACH-000030,0.0813022027626
ACH-000035,0.0813986864133
ACH-000036,-0.023097319876200003
ACH-000037,0.0723289318652
ACH-000039,-0.0038533726709300002
ACH-000040,0.112920005559
ACH-000041,0.06142792933130001
ACH-000042,0.136818021933
ACH-000045,0.0645825591638
ACH-000047,0.011848777370500002
ACH-000052,0.203337706442
ACH-000053,0.10666124848099999
ACH-000054,0.0401260081615
ACH-000055,0.203330428125
ACH-000060,0.0801689399895
ACH-000067,-0.00036831451519599997
ACH-000070,-0.17481194689100002
ACH-000075,0.04735385768630001
ACH-000078,-0.06462469809100001
ACH-000082,0.0735274013287
ACH-000085,0.332433833741
ACH-000086,0.092390598783
ACH-000087,0.127671213595
ACH-000092,0.153505453387
ACH-000095,-0.00512174491857
ACH-000097,-0.046725275253
ACH-000098,-0.0018023990410499999
ACH-000099,0.055097578058
ACH-000108,0.115976523202
ACH-000113,0.134083695434
ACH-000115,0.0374719886356
ACH-000116,-0.107690000552
ACH-000118,0.0031991418491999998
ACH-000120,0.05673529102390001
ACH-000123,-0.015430386860499998
ACH-000127,0.00272001990086
ACH-000128,0.127160951421
ACH-000132,0.12036786165999999
ACH-000133,0.0541331415285
ACH-000137,0.18727829075999997
ACH-000138,0.22632305495299998
ACH-000142,0.0991488118801
ACH-000143,-0.07945920413549999
ACH-000146,0.060638613426800006
ACH-000148,0.102609852297
ACH-000150,0.07982972795479999
ACH-000152,0.11656640972200001
ACH-000153,-0.0967799465999
ACH-000159,0.143799639158
ACH-000160,-0.050203556800499996
ACH-000163,0.0826661661945
ACH-000167,0.104558233264
ACH-000168,0.29394095700999995
ACH-000169,0.07059151398460001
ACH-000178,0.0404197916946
ACH-000182,-0.102860765479
ACH-000183,0.117820256438
ACH-000188,0.0
ACH-000189,-0.477226593165
ACH-000190,-0.0009019057865720001
ACH-000198,0.133573444782
ACH-000204,-0.42786466667499995
ACH-000206,-0.00936369136363
ACH-000207,0.28012227275699997
ACH-000211,-0.0838373823114
ACH-000215,0.0885554699397
ACH-000221,0.09544727957480001
ACH-000222,0.156790329548
ACH-000223,-0.015040474532299999
ACH-000226,-0.0430205708156
ACH-000227,0.121946589546
ACH-000228,0.0942261008021
ACH-000231,0.115909579294
ACH-000232,0.1022350817
ACH-000233,0.187092018444
ACH-000234,0.11222896908600001
ACH-000235,0.09964073744310001
ACH-000237,0.157760551193
ACH-000238,0.08303129973500001
ACH-000243,0.0562595247026
ACH-000244,-0.135514954372
ACH-000246,0.0616517137376
ACH-000248,0.061817062792699995
ACH-000250,-0.0021080624742100002
ACH-000251,-0.036386144321
ACH-000253,0.060843312358
ACH-000255,0.079034762328
ACH-000256,0.365865648436
ACH-000257,0.16931407485
ACH-000258,0.106502171487
ACH-000259,0.0573411872396
ACH-000260,0.062775934912
ACH-000261,0.0281574571598
ACH-000262,-0.122174173748
ACH-000263,0.055683937898399996
ACH-000264,0.0665894957406
ACH-000265,-0.0840424032288
ACH-000266,0.0837611157104
ACH-000272,-0.0323073337066
ACH-000273,-0.012454333026
ACH-000274,0.126288073676
ACH-000277,0.019652545432599998
ACH-000278,0.14567357912
ACH-000279,0.041100096088699994
ACH-000280,-0.015751073411999997
ACH-000281,0.207328373411
ACH-000288,-0.00263257655341
ACH-000291,0.108211001971
ACH-000293,0.0149414493854
ACH-000294,0.028740829917599995
ACH-000295,-0.03531867548980001
ACH-000296,0.267839210088
ACH-000302,0.00824216050382
ACH-000304,-0.0865973841247
ACH-000307,0.0937283079318
ACH-000308,0.0590801492799
ACH-000310,0.129103852168
ACH-000311,0.051037176209500004
ACH-000312,0.0623659817523
ACH-000315,0.105539149665
ACH-000316,-0.0492334006044
ACH-000317,0.0604800067743
ACH-000318,-0.186300401406
ACH-000319,-0.06540129793430001
ACH-000320,0.240317683613
ACH-000322,0.210328057711
ACH-000323,-0.06428846603090001
ACH-000324,0.00891515014111
ACH-000329,0.0884468145903
ACH-000330,0.17065372630399997
ACH-000331,0.110710506752
ACH-000332,0.0588893800352
ACH-000334,0.22317076913000003
ACH-000335,0.18502716554200002
ACH-000336,0.0665781049952
ACH-000337,0.187871308341
ACH-000339,0.0328920021751
ACH-000341,0.0365866805683
ACH-000348,0.0883793123473
ACH-000350,0.10165110052100002
ACH-000352,-0.0372473295288
ACH-000356,0.160023826181
ACH-000361,-0.0675894615203
ACH-000362,0.15064916354900001
ACH-000363,-0.09773244225639999
ACH-000364,0.05296861771150001
ACH-000365,0.0977753294859
ACH-000366,0.130068413647
ACH-000368,0.00525407857018
ACH-000374,-0.0937855375375
ACH-000375,0.22179347698399998
ACH-000376,0.0814731407632
ACH-000381,0.173704930559
ACH-000383,0.0610821981293
ACH-000387,-0.04276072717
ACH-000389,-0.036357989507400004
ACH-000390,0.09941097941199999
ACH-000393,0.253454401383
ACH-000395,0.231224473251
ACH-000397,-0.132326356976
ACH-000401,0.08420949388139999
ACH-000402,0.30890911541
ACH-000403,-0.0049859949756599995
ACH-000404,-0.0320135072336
ACH-000406,0.08779764071460001
ACH-000407,-0.022111034697099997
ACH-000408,0.0417022108031
ACH-000410,0.0445752377295
ACH-000411,-0.139739980249
ACH-000414,0.0276901793718
ACH-000415,0.010274823705799999
ACH-000416,0.050175194390799996
ACH-000420,0.131497982316
ACH-000421,-0.0896821237667
ACH-000424,0.0375463797804
ACH-000425,-0.08357201512630001
ACH-000426,-0.074630369395
ACH-000427,-0.307079629779
ACH-000433,0.10689010216099999
ACH-000436,-0.08186915869400001
ACH-000444,0.0780863060491
ACH-000445,0.151992829306
ACH-000448,-0.0176441616753
ACH-000450,-0.14030834676599999
ACH-000452,0.130859216142
ACH-000454,0.0309548553475
ACH-000458,0.0793542473554
ACH-000459,-0.0115981120193
ACH-000460,-0.0231078235725
ACH-000461,-0.0858999986815
ACH-000463,0.0882560877519
ACH-000464,0.19041703279
ACH-000466,0.13409688906
ACH-000467,0.055546480081
ACH-000468,0.12305628921299999
ACH-000469,0.0006373393891619999
ACH-000470,-0.11068300264799999
ACH-000471,-0.035133017221800004
ACH-000472,0.09451092603389999
ACH-000473,0.23072845076999998
ACH-000475,0.0520858776024
ACH-000476,0.023156053235999997
ACH-000477,-0.211814418662
