,CXCL2 (2920)
ACH-000004,-0.09452989098860001
ACH-000007,-0.293507809239
ACH-000009,-0.23993656519499998
ACH-000011,-0.00654165171394
ACH-000012,-0.10916225783299999
ACH-000013,-0.0850457210513
ACH-000014,-0.157915905687
ACH-000015,-0.17453839751800002
ACH-000017,-0.110927759564
ACH-000018,-0.195921971463
ACH-000019,-0.0085758939642
ACH-000021,-0.136666158056
ACH-000022,-0.14765766199799998
ACH-000025,-0.203381443334
ACH-000028,-0.161700643896
ACH-000030,-0.0980026511046
ACH-000035,0.08563462932140001
ACH-000036,-0.141945286785
ACH-000037,-0.066315934221
ACH-000039,0.0074042051140200005
ACH-000040,-0.0844093480992
ACH-000041,-0.0337573047185
ACH-000042,-0.023135491886400003
ACH-000045,-0.327277510828
ACH-000047,-0.08753832506
ACH-000052,-0.232557862281
ACH-000053,-0.0282032951391
ACH-000054,-0.0822236999408
ACH-000055,-0.0799438021986
ACH-000060,-0.11839047934800001
ACH-000067,-0.0439426661604
ACH-000070,-0.243212887835
ACH-000075,-0.11379868423
ACH-000078,-0.189540757944
ACH-000082,-0.06181711048880001
ACH-000085,-0.120827860278
ACH-000086,-0.168550090165
ACH-000087,-0.274020164097
ACH-000092,-0.11589012774299999
ACH-000095,-0.21332177816300002
ACH-000097,-0.188291258109
ACH-000098,-0.31291581074499997
ACH-000099,-0.1611912056
ACH-000108,-0.122297812863
ACH-000113,-0.107711690951
ACH-000115,-0.248681637906
ACH-000116,-0.060455797938900005
ACH-000118,-0.00134755292775
ACH-000120,-0.118827195006
ACH-000123,-0.187479796785
ACH-000127,-0.16784175172899998
ACH-000128,-0.21736692067299998
ACH-000132,-0.08672202222139999
ACH-000133,-0.027734805545
ACH-000137,-0.199595962306
ACH-000138,-0.0871885599904
ACH-000142,-0.15553213482
ACH-000143,-0.272685667971
ACH-000146,-0.174544397315
ACH-000148,-0.158212210819
ACH-000150,-0.0840002312168
ACH-000152,-0.17905507202100002
ACH-000153,-0.167800792635
ACH-000159,-0.294021434317
ACH-000160,-0.233137866735
ACH-000163,-0.228763305488
ACH-000167,0.0658652034571
ACH-000168,0.0349621609044
ACH-000169,-0.0545445127424
ACH-000178,-0.0489731772908
ACH-000182,-0.135668932946
ACH-000183,-0.0284206180989
ACH-000188,-0.0565494734292
ACH-000189,-0.296229083831
ACH-000190,0.0744513377427
ACH-000198,-0.324034703833
ACH-000204,-0.08460600307010001
ACH-000206,-0.112088048225
ACH-000207,-0.0831912835572
ACH-000211,-0.168606007017
ACH-000215,-0.13862924389599998
ACH-000221,-0.135714392313
ACH-000222,-0.145881337153
