,ERV3-1 (2086)
ACH-000459,-0.17307192933499999
ACH-000460,-0.100763738418
ACH-000461,-0.09948254260139999
ACH-000463,-0.23339906553599998
ACH-000464,-0.10323469533299999
ACH-000466,-0.19937637924499998
ACH-000467,-0.10717024682600002
ACH-000468,-0.204434046795
ACH-000469,-0.0915307711638
ACH-000470,-0.276129662645
ACH-000471,-0.045174580153800006
ACH-000472,-0.23997654263300003
ACH-000473,0.0634888080049
ACH-000475,-0.10213629636499999
ACH-000476,-0.0631731396509
ACH-000477,0.0660527656113
ACH-000480,-0.030955769337499998
ACH-000481,-0.167174995238
ACH-000483,0.0501722575854
ACH-000484,-0.109972324188
ACH-000485,-0.226169499561
ACH-000486,-0.27680835285300004
ACH-000487,-0.102117855981
ACH-000488,-0.09022730916039999
ACH-000490,-0.12309050718299999
ACH-000491,-0.220701136422
ACH-000495,-0.352041449386
ACH-000496,-0.05834925502859999
ACH-000499,0.101876692862
ACH-000500,-0.028205153839999997
ACH-000502,-0.218142324985
ACH-000503,-0.136710389396
ACH-000505,-0.171351318334
ACH-000507,-0.0174354670069
ACH-000510,-0.172463280588
ACH-000511,-0.142751037388
ACH-000512,0.136375121572
ACH-000516,-0.200329270872
ACH-000517,-0.111906482701
ACH-000518,-0.0512922015587
ACH-000520,0.17710369014600003
ACH-000521,-0.126613590097
ACH-000522,-0.265182976541
ACH-000524,-0.101033122564
ACH-000527,-0.291979938772
ACH-000528,-0.138699260891
ACH-000537,-0.0703163834433
ACH-000541,0.0993194917526
ACH-000542,-0.27273792943799996
ACH-000544,-0.330205944357
ACH-000545,-0.09424878771010001
ACH-000547,-0.020099304808
ACH-000548,-0.131874241155
ACH-000549,-0.0681312298086
ACH-000550,-0.393323077607
ACH-000552,-0.09529421671180001
ACH-000556,-0.054264501279999995
ACH-000557,-0.136519502377
ACH-000570,-0.22236848463199999
ACH-000571,-0.10524648736
ACH-000573,-0.233765214573
ACH-000576,-0.0779484118476
ACH-000580,-0.236882224971
ACH-000584,-0.17135978908100002
ACH-000585,-0.355561870478
ACH-000588,-0.0457157726054
ACH-000589,-0.233031552506
ACH-000591,0.0759491760595
ACH-000593,-0.146713356869
ACH-000600,0.0162420569376
ACH-000601,-0.185872759447
ACH-000604,-0.0713524857967
ACH-000605,-0.317932204294
ACH-000606,-0.25948022109900004
ACH-000608,-0.0597575914714
ACH-000614,-0.0772024322831
ACH-000616,-0.212801163574
ACH-000618,-0.142779131196
ACH-000619,-0.22675788216499998
ACH-000620,0.037395324092
ACH-000621,-0.228891010474
ACH-000622,-0.19414066996399998
ACH-000623,-0.131503948512
ACH-000624,-0.14064671182
ACH-000627,-0.158692798682
ACH-000630,-0.257230984334
ACH-000632,-0.240682807323
ACH-000633,0.00702585896587
ACH-000637,-0.10818278048800001
ACH-000638,-0.188600043385
ACH-000646,-0.12111796669500001
ACH-000647,-0.13417004624700002
ACH-000648,0.059289355026
ACH-000649,-0.26874403204
ACH-000651,0.0245193080093
ACH-000652,-0.0754354814735
ACH-000653,-0.178832936814
ACH-000657,-0.237274187016
ACH-000658,-0.182990967936
ACH-000661,-0.115434722564
ACH-000662,-0.0203610659487
ACH-000663,-0.27629626629
ACH-000665,-0.157095973672
ACH-000671,-0.17656866747299998
ACH-000673,-0.183374134789
ACH-000676,-0.206808763478
ACH-000677,-0.00904875942895
ACH-000681,-0.236777192982
ACH-000682,-0.43122692914800004
ACH-000683,-0.18710328828699999
ACH-000684,-0.163894251448
ACH-000688,0.0160970388167
ACH-000693,-0.24645670213000004
ACH-000694,-0.260617555956
ACH-000695,0.018808061626
ACH-000696,-0.115389471471
ACH-000697,-0.191909006298
ACH-000699,-0.29121123598299997
ACH-000701,-0.18898708510200002
ACH-000706,-0.19725524078899997
ACH-000711,-0.062352298924199995
ACH-000713,-0.371904923282
ACH-000714,-0.10793454039599999
ACH-000718,-0.105141454602
ACH-000720,-0.13987240282
ACH-000721,-0.07189376691169999
ACH-000724,0.00884830414656
ACH-000725,-0.23152638105999998
ACH-000732,-0.009012934577639999
ACH-000734,-0.116855295625
ACH-000735,-0.237840228252
ACH-000736,-0.171699468917
ACH-000738,-0.150403816909
ACH-000746,-0.0689751646012
ACH-000747,-0.266917003063
ACH-000748,-0.34132920240599995
ACH-000753,-0.17869099170699998
ACH-000756,-0.018423132181099998
ACH-000757,-0.14747690476
ACH-000758,-0.118927571534
ACH-000760,-0.062119964645
ACH-000763,-0.11223467124700001
ACH-000764,-0.0254632077116
ACH-000765,-0.34527995161700004
ACH-000766,-0.299053907186
ACH-000767,-0.08163391391989999
ACH-000768,-0.260621902937
ACH-000769,-0.22610353738400002
ACH-000770,-0.151346692291
ACH-000771,0.00484278943187
ACH-000773,-0.18996325471500003
ACH-000776,-0.13841955873
ACH-000777,-0.123151773968
ACH-000778,-0.17323365394499998
ACH-000781,-0.224698842476
ACH-000782,-0.116130565799
ACH-000783,-0.21285639100099998
ACH-000784,-0.12368481950999999
ACH-000785,-0.08845681690479999
ACH-000787,-0.130551384552
ACH-000788,-0.10123549103900001
ACH-000791,-0.260050652174
ACH-000792,0.05263376495
ACH-000794,-0.142143188112
ACH-000796,-0.0522899065142
ACH-000799,-0.091790411623
ACH-000800,-0.024534725612900002
ACH-000802,-0.0862703281176
ACH-000804,-0.18342685535300002
ACH-000805,-0.312836807961
ACH-000809,-0.265784094147
ACH-000810,-0.197802933605
ACH-000811,-0.206637428913
ACH-000817,-0.023681948632099995
ACH-000819,-0.176371045641
ACH-000820,0.0641993703763
ACH-000821,-0.32282420159200004
ACH-000822,0.0011724974048
ACH-000823,-0.301666782367
ACH-000824,-0.18108440985
ACH-000827,-0.256220355566
ACH-000829,-0.122620252619
ACH-000831,-0.152412585032
ACH-000832,-0.22198307436099998
ACH-000833,0.0454962499694
ACH-000834,-0.09690877772770001
ACH-000835,-0.22961187474199998
ACH-000836,-0.0790183982664
ACH-000837,-0.32257559737799996
ACH-000838,0.034376647512
ACH-000839,-0.0126468619322
ACH-000840,-0.12012025944499999
ACH-000841,-0.200819661713
ACH-000843,-0.116336005255
ACH-000846,0.017279570390599998
ACH-000847,-0.369025378902
ACH-000848,-0.22510973041
ACH-000849,-0.31158882393599996
ACH-000851,-0.1806487542
ACH-000855,-0.323966307546
ACH-000856,-0.0403110300184
ACH-000858,0.00381661573015
ACH-000859,0.013892617707799999
ACH-000861,-0.161311803748
ACH-000862,-0.188368676251
ACH-000865,-0.03088634962
ACH-000866,-0.17449539317
ACH-000867,-0.277753179046
ACH-000869,-0.339161379199
ACH-000872,-0.09107345887080001
ACH-000873,-0.058908172516300004
ACH-000876,-0.28532337444
ACH-000878,-0.146581014934
ACH-000880,-0.169284407035
ACH-000881,-0.28313778026299996
ACH-000882,-0.255102782192
ACH-000884,-0.0817336975208
ACH-000885,-0.419751866274
ACH-000887,-0.217305153875
ACH-000888,-0.178919641219
ACH-000889,-0.296017684785
ACH-000890,-0.286526403371
ACH-000896,-0.11278261004699999
ACH-000898,-0.210825813015
ACH-000900,-0.11384819231799999
ACH-000901,-0.239686558778
ACH-000905,-0.053565279148399994
ACH-000906,-0.31416936409400004
ACH-000907,-0.18148951913400002
ACH-000910,-0.26064939898
ACH-000911,-0.11187722816500001
ACH-000912,-0.329830366779
ACH-000913,-0.09485053146410001
ACH-000915,-0.0315985420897
ACH-000916,-0.35900027769299997
ACH-000917,-0.119840365985
ACH-000921,-0.171711884409
ACH-000924,-0.249839208767
ACH-000926,-0.16604910927400002
ACH-000928,-0.17062729976500002
ACH-000929,-0.141921620443
ACH-000932,-0.110339515895
ACH-000935,-0.267007897957
ACH-000936,-0.258552421679
ACH-000937,-0.08765656143400001
ACH-000938,0.0784868962046
ACH-000939,-0.09338377218149999
ACH-000941,-0.18201824550299997
ACH-000943,-0.20155792368900002
ACH-000946,-0.444127026672
ACH-000947,-0.226700850136
ACH-000948,-0.357755005963
ACH-000950,-0.140116997526
ACH-000953,-0.23499563050500002
ACH-000957,-0.28849369762
ACH-000958,-0.241324671554
ACH-000960,-0.1283359821
ACH-000963,-0.389925214169
ACH-000968,-0.101185917765
ACH-000969,-0.478273374116
ACH-000973,-0.184774691817
ACH-000974,-0.343682960945
ACH-000975,-0.07893976319019999
ACH-000976,-0.379703626377
ACH-000978,-0.554280742607
ACH-000980,-0.126926485461
ACH-000984,-0.104537889355
ACH-000986,-0.22099476296999998
ACH-000988,-0.08555010004310001
ACH-000993,-0.104519508575
ACH-000994,-0.26706249936500004
ACH-000996,-0.166290026175
ACH-001001,-0.53084339062
ACH-001020,-0.116817804176
ACH-001028,-0.119771323961
ACH-001031,-0.11659638034900001
ACH-001038,-0.174888673015
ACH-001048,-0.0902521439773
ACH-001050,-0.25173976294
ACH-001053,-0.040783366618800006
ACH-001054,-0.112861280198
ACH-001061,-0.272868886113
ACH-001067,-0.163384259142
ACH-001075,0.026510913372400004
ACH-001096,-0.12150716638
ACH-001128,-0.054634060965300005
ACH-001134,0.018886966638099998
ACH-001151,-0.17073762973499998
ACH-001163,-0.239001256983
ACH-001164,0.141469495015
ACH-001173,-0.0781043539734
ACH-001183,-0.169225346682
ACH-001184,-0.15835907111300002
ACH-001190,-0.27617655226
ACH-001192,-0.39903869735799996
ACH-001193,-0.00022394792001700003
ACH-001196,-0.006900056253010001
ACH-001197,-0.030810170090299998
ACH-001205,-0.244591442313
ACH-001211,-0.306042159057
ACH-001212,0.140109308973
ACH-001228,-0.227420363766
ACH-001232,-0.158493118594
ACH-001239,-0.18991846438299997
ACH-001274,-0.20910429650899998
ACH-001275,-0.0892279279187
ACH-001277,-0.18794321251600002
ACH-001278,-0.0522826560798
ACH-001280,-0.29929323987
ACH-001283,-0.140347028319
ACH-001289,-0.153900053356
ACH-001295,-0.155189819949
ACH-001300,-0.0160845984889
ACH-001301,-0.0398799426904
ACH-001302,-0.127912360496
ACH-001303,-0.459297592913
ACH-001306,-0.274256228024
ACH-001318,0.0891262365488
ACH-001322,-0.101834481556
ACH-001328,-0.24223471764899998
ACH-001332,-0.29529906696999997
ACH-001333,-0.101829253221
ACH-001336,-0.160024622027
ACH-001340,-0.187719066052
ACH-001346,0.0557744485
ACH-001353,-0.129152296928
ACH-001354,-0.121955244287
ACH-001367,-0.19514348140299997
ACH-001368,-0.2379425112
ACH-001374,0.019306797815499998
ACH-001375,-0.159446672711
ACH-001377,-0.177836596468
ACH-001380,-0.190600839947
ACH-001391,-0.22090290178000002
ACH-001407,-0.32969317027600004
ACH-001408,-0.221028888447
ACH-001413,-0.312983408502
ACH-001430,-0.37187920332099994
ACH-001431,-0.0571926738982
ACH-001450,0.158140236066
ACH-001496,-0.09420909126039999
ACH-001500,-0.148022885604
ACH-001521,-0.209374746151
ACH-001523,-0.3304791372
ACH-001532,-0.283432778099
ACH-001536,-0.256103960758
ACH-001550,-0.307870040582
ACH-001552,-0.134788214496
ACH-001554,-0.433002098059
ACH-001645,-0.0465600552322
ACH-001654,-0.150263847426
ACH-001715,-0.193987594011
ACH-001735,-0.216495764582
ACH-001736,-0.0737435883875
ACH-001737,-0.114061250519
ACH-001740,-0.0664852870776
ACH-001745,-0.264399958237
ACH-001750,-0.0761605628925
ACH-001765,-0.162868539968
ACH-001956,-0.240269620897
ACH-001957,-0.197102250107
