,ZIC2 (7546)
ACH-000004,-0.178226561221
ACH-000007,0.0362198943585
ACH-000009,0.177149666214
ACH-000011,-0.19105794604499998
ACH-000012,0.08516629790560001
ACH-000013,0.0370443706401
ACH-000014,0.0110658055951
ACH-000015,0.155313870412
ACH-000017,-0.044815360991199996
ACH-000018,-0.0906996190879
ACH-000019,0.0679547157753
ACH-000021,0.0745950687424
ACH-000022,-0.0251536295726
ACH-000025,-0.219607489387
ACH-000028,-0.010994379865700002
ACH-000030,0.0557965648843
ACH-000035,0.23163177281999997
ACH-000036,-0.0349156657666
ACH-000037,-0.025189180011900004
ACH-000039,-0.15221605523600001
ACH-000040,0.126916396198
ACH-000041,-0.18807032938999999
ACH-000042,-0.0508019278543
ACH-000045,0.147438355255
ACH-000047,-0.0379450785525
ACH-000052,0.133908201433
ACH-000053,-0.0737724355029
ACH-000054,-0.08668234936139999
ACH-000055,-0.12389050317700001
ACH-000060,-0.061825778383
ACH-000067,0.111665190986
ACH-000070,-0.206921063681
ACH-000075,0.0496405753964
ACH-000078,-0.045430595639199996
ACH-000082,-0.140288913611
ACH-000085,0.0597636093953
ACH-000086,0.0906222223171
ACH-000087,-0.07682462019399999
ACH-000092,0.02072390315
ACH-000095,0.022435675430700002
ACH-000097,0.047012714373
ACH-000098,-0.0242023326296
ACH-000099,0.0120416765251
ACH-000108,0.0167278715704
ACH-000113,0.245814626266
ACH-000115,-0.133067474499
ACH-000116,-0.8282446498170001
ACH-000118,0.117000754143
ACH-000120,0.00270589881104
ACH-000123,0.09434306285599998
ACH-000127,0.0732172125263
ACH-000128,0.07570875426149999
ACH-000132,-0.0789311509577
ACH-000133,0.0505916992275
ACH-000137,0.158707701086
ACH-000138,-0.030677926821599998
ACH-000142,0.0482147167014
ACH-000143,-0.0899469134298
ACH-000146,0.11916475190999999
ACH-000148,-0.174139262086
ACH-000150,0.0994012862758
ACH-000152,-0.0170352184326
ACH-000153,-0.0261178674253
ACH-000159,-0.0767963437366
ACH-000160,-0.152708976031
ACH-000163,0.076302499822
ACH-000167,-0.0123495112697
ACH-000168,0.176534639888
ACH-000169,-0.16560608334000002
ACH-000178,-0.149972966066
ACH-000182,0.027662652771
ACH-000183,-0.0015126256923599997
ACH-000188,0.133992322294
ACH-000189,0.319874641888
ACH-000190,0.0841575860337
ACH-000198,-0.117248414359
ACH-000204,0.0991584460123
ACH-000206,0.201079585057
ACH-000207,0.349798171626
ACH-000211,0.0574944153534
ACH-000215,0.028789140818799998
ACH-000221,0.141147639522
ACH-000222,-0.038260297878800004
ACH-000223,0.140466561424
ACH-000226,0.044794804248900005
ACH-000227,-0.208471353794
ACH-000228,0.020796601498599996
ACH-000231,-0.00264745355867
ACH-000232,-0.18126094189
ACH-000233,-0.15326974762499998
ACH-000234,-0.208817079701
ACH-000235,-0.151482398121
ACH-000237,0.018031758975
ACH-000238,0.0642619912539
ACH-000243,0.231691103063
ACH-000244,-0.12755075993599999
ACH-000246,-0.188392107116
ACH-000248,-0.00622292437525
ACH-000250,0.029948156390999996
ACH-000251,-0.0163281122292
ACH-000253,0.34965026243600006
ACH-000255,0.113392855171
ACH-000256,-0.0147896019322
ACH-000257,-0.040175262343699995
ACH-000258,0.503814838322
ACH-000259,0.06050122932159999
ACH-000260,0.064111625494
ACH-000261,-0.11779753769700001
ACH-000262,-0.134217808707
ACH-000263,-0.0147253334644
ACH-000264,-0.16861738808200002
ACH-000265,-0.12028848327
ACH-000266,-0.0377575899555
ACH-000272,0.0813821658952
ACH-000273,-0.151117025572
ACH-000274,-0.166304027904
ACH-000277,0.040239366030300004
ACH-000278,-0.0481244424077
ACH-000279,-0.0208139660237
ACH-000280,-0.152923557735
ACH-000281,-0.179937003593
ACH-000288,-0.285811420519
ACH-000291,0.084330528435
ACH-000293,-0.135221834427
ACH-000294,-0.0100068994779
ACH-000295,-0.0356944610737
ACH-000296,0.211639875951
ACH-000302,-0.171192401141
ACH-000304,-0.0103534484419
ACH-000307,0.105081187081
ACH-000308,0.0684927158982
ACH-000310,-0.33568485120499997
ACH-000311,-0.00341083572237
ACH-000312,0.071716501168
ACH-000315,-0.0779021700474
ACH-000316,0.00395839353987
ACH-000317,-0.122842864298
ACH-000318,-0.051585364505900004
ACH-000319,0.23976279187600003
ACH-000320,0.19442542661899997
ACH-000322,0.09539619326510002
ACH-000323,-0.09434536265619999
ACH-000324,-0.276183581228
ACH-000329,0.128095549718
ACH-000330,0.039194043634900005
ACH-000331,-0.122675359504
ACH-000332,0.06881418248019999
ACH-000334,0.0036219667935599997
ACH-000335,-0.157768221941
ACH-000336,0.00169714728817
ACH-000337,0.0714300751377
ACH-000339,0.011306749352799999
ACH-000341,0.08603706127010001
ACH-000348,-0.0789823389244
ACH-000350,0.277237225694
ACH-000352,0.25627312607700004
ACH-000356,-0.0448270256047
ACH-000361,-0.161453782465
ACH-000362,0.049288919920899996
ACH-000363,-0.0504261117531
ACH-000364,0.123856637048
ACH-000365,-0.0321649250495
ACH-000366,0.0688872471988
ACH-000368,0.0773654728922
ACH-000374,0.126207433528
ACH-000375,0.00738725574274
ACH-000376,-0.381536568526
ACH-000381,0.0875921151489
ACH-000383,0.0518158509402
ACH-000387,0.23185646686099998
ACH-000389,-0.140469425646
ACH-000390,-0.0432059695441
ACH-000393,-0.152793835136
ACH-000395,-0.132493918414
ACH-000397,0.0468697307285
ACH-000401,-0.0666509178323
ACH-000402,0.16966857485800002
ACH-000403,0.11207758797299999
ACH-000404,0.279436175311
ACH-000406,-0.047654714951300005
ACH-000407,0.16608772583200002
ACH-000408,0.253470758038
ACH-000410,0.161386505211
ACH-000411,0.18023611121199998
ACH-000414,0.5510399311159999
ACH-000415,-0.071515864149
ACH-000416,0.11178383769400001
ACH-000420,0.008636149018749999
ACH-000421,0.08089012196550001
ACH-000424,0.030751519226
ACH-000425,0.12365029320599999
ACH-000426,0.03697003011
ACH-000427,-0.010666861844
ACH-000433,0.223577277672
ACH-000436,0.0005746573484400001
ACH-000444,-0.03837460475730001
ACH-000445,0.149573532874
ACH-000448,0.005585816718950001
ACH-000450,0.0568302058358
ACH-000452,0.025157761973099997
ACH-000454,0.46287330778499997
ACH-000458,-0.0296976977289
ACH-000459,0.24333064494399997
ACH-000460,0.037887837575800005
ACH-000461,0.180794009619
ACH-000463,0.0336150388888
ACH-000464,0.24090817155000002
ACH-000466,0.0470647264261
ACH-000467,0.028452222291200004
ACH-000468,0.012828964985
ACH-000469,-0.184736948915
ACH-000470,0.31596220610500003
ACH-000471,-0.0690682392754
ACH-000472,0.169070406417
ACH-000473,0.0314121094521
ACH-000475,0.10737410772
ACH-000476,-0.141794076269
ACH-000477,0.15865175657199998
ACH-000480,0.05115302621
ACH-000481,-0.119523861961
ACH-000483,0.234555506428
ACH-000484,-0.0969315908825
ACH-000485,0.250584390147
ACH-000486,-0.07855225802910001
ACH-000487,-0.00843824832154
ACH-000488,0.0986953117327
ACH-000490,0.0353284459056
ACH-000491,0.0407062928481
ACH-000495,-0.166652876195
ACH-000496,0.027974215788699998
ACH-000499,0.133155071175
ACH-000500,-0.0731562925337
ACH-000502,0.10382996821799999
ACH-000503,0.380489856051
ACH-000505,0.0027959170701000002
ACH-000507,0.056257123498300005
ACH-000510,0.126416060653
ACH-000511,-0.00813512940017
ACH-000512,0.245930104072
ACH-000516,0.0145362660105
ACH-000517,0.104514421563
ACH-000518,-0.045507161377
ACH-000520,-0.025851796475
ACH-000521,0.277486781404
ACH-000522,0.023555712095499996
ACH-000524,0.0823690261795
ACH-000527,-0.006867284411499999
ACH-000528,0.0787955710312
ACH-000537,0.07977416114330001
ACH-000541,-0.05487163833480001
ACH-000542,-0.109229382029
ACH-000544,-0.212878008304
ACH-000545,0.0249487492644
ACH-000547,0.408615092672
ACH-000548,-0.20655946338
ACH-000549,-0.124249073087
ACH-000550,0.172343500702
ACH-000552,-0.0908502882573
ACH-000556,0.0612000349627
ACH-000557,-0.451331673134
ACH-000570,-0.11183683781300001
ACH-000571,0.11454023574200001
ACH-000573,-0.169549653591
ACH-000576,0.13780466603900002
ACH-000580,-0.20678052489799997
ACH-000584,-0.668603664721
ACH-000585,-0.0281354212475
ACH-000588,0.0543251812313
ACH-000589,0.015283386519799998
ACH-000591,0.00760436710861
ACH-000593,0.226852337531
ACH-000600,0.06818475930790001
ACH-000601,0.12537315646299999
ACH-000604,0.040146462478300005
ACH-000605,-0.126596280229
ACH-000606,0.15548775519400002
ACH-000608,-0.050403755249500005
ACH-000614,0.012304402333
ACH-000616,-0.132749810106
ACH-000618,0.0639610907498
ACH-000619,-0.0266925599156
ACH-000620,0.1438371009
ACH-000621,0.135406439435
ACH-000622,-0.0950664487727
ACH-000623,-0.0882440126347
ACH-000624,0.0406840413726
ACH-000627,0.17062482318100003
ACH-000630,0.241673299703
ACH-000632,-0.103619853717
ACH-000633,0.108898710041
ACH-000637,-0.0833437950279
ACH-000638,0.218425900779
ACH-000646,0.051956014616900005
ACH-000647,0.0145738525143
ACH-000648,-0.13517332699999998
ACH-000649,0.0385006119851
ACH-000651,-0.20348088789500002
ACH-000652,-0.048916005497900004
ACH-000653,0.206859908791
ACH-000657,0.0349965007061
ACH-000658,0.00801283548177
ACH-000661,-0.0193228456206
ACH-000662,0.346616275469
ACH-000663,0.16496912475199998
ACH-000665,0.0238953415045
ACH-000671,-0.00312552349797
ACH-000673,-0.146989540791
ACH-000676,0.165853051201
ACH-000677,0.06983290428160001
ACH-000681,0.21586013257300002
ACH-000682,0.09508855481619999
ACH-000683,0.136101920986
ACH-000684,-0.351018825034
ACH-000688,-0.134517870512
ACH-000693,0.07300608538539999
ACH-000694,0.0496808555036
ACH-000695,-0.0620904959627
ACH-000696,0.0162601296078
ACH-000697,0.12961008881
ACH-000699,0.09492341972190001
ACH-000701,-0.05844393503769999
ACH-000706,0.00429490619952
