,INTS9 (55756)
ACH-000004,-1.59497855986
ACH-000007,-1.46851247527
ACH-000009,-1.5639110708200001
ACH-000011,-1.55290193019
ACH-000012,-1.71868187863
ACH-000013,-1.45804677457
ACH-000014,-1.756211346
ACH-000015,-1.2206928164
ACH-000017,-1.64527185748
ACH-000018,-1.3926417734299998
ACH-000019,-1.68589271271
ACH-000021,-1.01877162112
ACH-000022,-1.25673818069
ACH-000025,-1.47037667234
ACH-000028,-1.46578304058
ACH-000030,-1.28604501199
ACH-000035,-1.68749916502
ACH-000036,-1.6268078004700002
ACH-000037,-2.58909245451
ACH-000039,-1.5936525980899998
ACH-000040,-1.1614544835299998
ACH-000041,-1.16861608424
ACH-000042,-1.5253850750100002
ACH-000045,-1.4597987872
ACH-000047,-1.4485558559
ACH-000052,-1.75328776035
ACH-000053,-1.46056648789
ACH-000054,-1.38571752805
ACH-000055,-1.43809666842
ACH-000060,-1.70805587192
ACH-000067,-1.1460755579700002
ACH-000070,-1.32624464073
ACH-000075,-1.47011526791
ACH-000078,-1.35886468491
ACH-000082,-1.88961629904
ACH-000085,-1.3115046757100002
ACH-000086,-1.49128772717
ACH-000087,-1.5850786817200002
ACH-000092,-1.6422066809600002
ACH-000095,-1.38530039759
ACH-000097,-1.7459150050499999
ACH-000098,-1.16621351358
ACH-000099,-1.4632017531900001
ACH-000108,-1.678686954
ACH-000113,-1.29579171494
ACH-000115,-1.9767031003
ACH-000116,-1.57795606274
ACH-000118,-1.6078503397400001
ACH-000120,-1.5284000934200002
ACH-000123,-1.44495444574
ACH-000127,-1.57983759829
ACH-000128,-1.20675186413
ACH-000132,-1.77960564028
ACH-000133,-1.6571160887099998
ACH-000137,-1.4729320118399998
ACH-000138,-1.4954039587399999
ACH-000142,-1.37044780168
ACH-000143,-1.39698644722
ACH-000146,-1.38948785371
ACH-000148,-1.53121158303
ACH-000150,-1.7068246920299999
ACH-000152,-1.53066446396
ACH-000153,-1.03068996365
ACH-000159,-1.7964656337
ACH-000160,-1.85492764036
ACH-000163,-1.41654630518
ACH-000167,-2.0840812829299997
ACH-000168,-1.3367534503
ACH-000169,-1.38010560321
ACH-000178,-1.51096926843
ACH-000182,-1.7046180134399997
ACH-000183,-1.60537741201
ACH-000188,-1.31656158715
ACH-000189,-1.37379396262
ACH-000190,-1.5135152079700003
ACH-000198,-1.5092225111000002
ACH-000204,-1.47174590643
ACH-000206,-1.57728885538
ACH-000207,-1.3802168018599998
ACH-000211,-1.7890102002000001
ACH-000215,-1.7569446122999999
ACH-000221,-1.7435372628999999
ACH-000222,-1.4933295948199998
ACH-000223,-1.64783686843
ACH-000226,-1.5923307216999998
ACH-000227,-1.7552533760799998
ACH-000228,-1.7692195592900002
ACH-000231,-1.4827972724
ACH-000232,-1.3964481949
ACH-000233,-1.30310273248
ACH-000234,-1.3212544987100001
ACH-000235,-1.5584917611700002
ACH-000237,-1.59170107236
ACH-000238,-1.47268771278
ACH-000243,-1.7241928204799999
ACH-000244,-1.4902079813100002
ACH-000246,-1.64885787396
ACH-000248,-1.40233262968
ACH-000250,-1.4730527544999998
ACH-000251,-1.46530860699
ACH-000253,-1.5369438669600002
ACH-000255,-1.54082647005
ACH-000256,-1.34975678993
ACH-000257,-1.27643552003
ACH-000258,-1.22449999838
ACH-000259,-1.67073315057
ACH-000260,-1.36249778459
ACH-000261,-1.3387908683499998
ACH-000262,-1.38720599316
ACH-000263,-1.3342447435
ACH-000264,-1.43132745365
ACH-000265,-1.69309464764
ACH-000266,-1.4732219621200002
ACH-000272,-1.4023015263499998
ACH-000273,-1.4618936822600002
ACH-000274,-1.50055395264
ACH-000277,-1.3453966113
ACH-000278,-1.52370524957
ACH-000279,-1.30662504643
ACH-000280,-1.4852335284399998
ACH-000281,-1.4310906160799999
ACH-000288,-1.20194271921
ACH-000291,-1.2319768017000001
ACH-000293,-1.38765019975
ACH-000294,-1.57370533242
ACH-000295,-1.72492442893
ACH-000296,-1.5125633873299997
ACH-000302,-1.9672434836300001
ACH-000304,-1.57476320729
ACH-000307,-1.34924174366
ACH-000308,-1.4595198096899997
ACH-000310,-1.8462919486400002
ACH-000311,-1.38504603354
ACH-000312,-1.59069408381
ACH-000315,-1.41193559334
ACH-000316,-1.45317903709
ACH-000317,-1.56289070614
ACH-000318,-1.7498153474900002
ACH-000319,-1.1243589632200002
ACH-000320,-1.6315836309799998
ACH-000322,-1.5705484751700003
ACH-000323,-1.63533131999
ACH-000324,-1.59248774153
ACH-000329,-1.68407518969
ACH-000330,-1.6711397649700002
ACH-000331,-1.52120356641
ACH-000332,-1.38551755917
ACH-000334,-1.28216858061
ACH-000335,-1.5302306957299998
ACH-000336,-1.88831919529
ACH-000337,-1.5804491889200003
ACH-000339,-1.74451042875
ACH-000341,-1.43490926881
ACH-000348,-1.57156907745
ACH-000350,-1.5159843186500002
ACH-000352,-1.75425847315
ACH-000356,-1.5814296779299999
ACH-000361,-1.60298597376
ACH-000362,-1.21920897949
ACH-000363,-1.71361478191
ACH-000364,-1.4391235249399998
ACH-000365,-1.4302993103900001
ACH-000366,-1.59444264566
ACH-000368,-1.38396491144
ACH-000374,-1.54386187852
ACH-000375,-1.40298213028
ACH-000376,-1.12632071029
ACH-000381,-1.6346751626700002
ACH-000383,-1.99021871866
ACH-000387,-1.59154123998
ACH-000389,-1.5516098284399997
ACH-000390,-1.5180438885299998
ACH-000393,-1.2885410675700002
ACH-000395,-1.6101846418099999
ACH-000397,-1.46698792154
ACH-000401,-1.30763386504
ACH-000402,-1.41079957504
ACH-000403,-1.4172153154799998
ACH-000404,-1.18958451483
ACH-000406,-1.3508927482
ACH-000407,-1.48050092204
ACH-000408,-1.49567565721
ACH-000410,-1.61649792835
ACH-000411,-1.3899388137900002
ACH-000414,-1.6887588849500001
ACH-000415,-1.1746982636799999
ACH-000416,-1.51521236272
ACH-000420,-1.16886564903
ACH-000421,-1.49558967102
ACH-000424,-1.77928907843
ACH-000425,-1.3585171633200002
ACH-000426,-1.3314549719
ACH-000427,-1.4864458977000001
ACH-000433,-1.49882649861
ACH-000436,-1.5564637367299998
ACH-000444,-1.17946536497
ACH-000445,-1.28402516961
ACH-000448,-1.3977143672799999
ACH-000450,-1.3586165078799999
ACH-000452,-1.44367802625
ACH-000454,-1.1270422449600002
ACH-000458,-1.08127875611
ACH-000459,-1.50914137644
ACH-000460,-1.34315504968
ACH-000461,-1.9669900695200002
ACH-000463,-1.25770875872
ACH-000464,-1.83929546961
ACH-000466,-1.62146875645
ACH-000467,-1.6913148684700001
ACH-000468,-1.6657039831099998
ACH-000469,-1.42320387337
ACH-000470,-1.74859869528
ACH-000471,-1.66241688727
ACH-000472,-1.7143517357700002
ACH-000473,-1.55192895382
ACH-000475,-1.78274567962
ACH-000476,-1.10890361824
ACH-000477,-2.3316933562099997
ACH-000480,-1.51685965397
ACH-000481,-1.93789997132
ACH-000483,-1.8811456483099998
ACH-000484,-1.824611704
ACH-000485,-1.5936381348100002
ACH-000486,-1.35882597488
ACH-000487,-1.45643707456
ACH-000488,-1.40976348014
ACH-000490,-1.2872234440299999
ACH-000491,-1.38004129271
ACH-000495,-1.38334803832
ACH-000496,-1.5347316230599999
ACH-000499,-1.2608536326100002
ACH-000500,-1.89742001131
ACH-000502,-1.55884623164
ACH-000503,-1.21843527874
ACH-000505,-1.7110696394999998
ACH-000507,-1.55099142394
ACH-000510,-1.53643073597
ACH-000511,-1.20598060238
ACH-000512,-1.32204694115
ACH-000516,-1.58268763729
ACH-000517,-1.4837798440399999
ACH-000518,-1.6241031468
ACH-000520,-1.65679058617
ACH-000521,-1.72330730211
ACH-000522,-1.37240090891
ACH-000524,-1.7897614265000001
ACH-000527,-1.41839418634
ACH-000528,-1.27796823599
ACH-000537,-2.00346142065
ACH-000541,-1.72545937752
ACH-000542,-1.43659774089
ACH-000544,-1.30628317518
ACH-000545,-1.1880789636700002
ACH-000547,-1.5092405632700001
ACH-000548,-1.55848331769
ACH-000549,-1.48967930007
ACH-000550,-1.18936283828
ACH-000552,-1.6009709753499999
ACH-000556,-1.3665606426299999
ACH-000557,-1.08760084174
ACH-000570,-1.35026642217
ACH-000571,-1.3824192167700002
ACH-000573,-1.61915491972
ACH-000576,-1.2420803936799998
ACH-000580,-1.78286273722
ACH-000584,-1.56757014951
ACH-000585,-1.48020681913
ACH-000588,-1.21409790388
ACH-000589,-1.58323334074
ACH-000591,-1.4395097200100002
ACH-000593,-1.1833652484100001
ACH-000600,-1.62633106111
ACH-000601,-1.4412385568700001
ACH-000604,-1.19295442935
ACH-000605,-1.6005867501100002
ACH-000606,-1.26743551795
ACH-000608,-1.95673569646
ACH-000614,-1.75724736661
ACH-000616,-1.7255267678400001
ACH-000618,-1.2652525351100001
ACH-000619,-1.34444914587
ACH-000620,-1.28896278777
ACH-000621,-1.7468478011200002
ACH-000622,-1.6231841578600001
ACH-000623,-1.34977164159
ACH-000624,-1.6801200484999999
ACH-000627,-1.5424639314200002
ACH-000630,-1.48067548146
ACH-000632,-1.4389914635799999
ACH-000633,-1.9635044956099998
ACH-000637,-1.50530068562
ACH-000638,-1.5878120544999998
ACH-000646,-1.98785943873
ACH-000647,-1.3696377533700002
ACH-000648,-1.52860745861
ACH-000649,-1.57580716431
ACH-000651,-1.60282871272
ACH-000652,-1.3951587142
ACH-000653,-1.7902518133099996
ACH-000657,-1.69040565921
ACH-000658,-1.68403040877
ACH-000661,-1.3777046340799999
ACH-000662,-1.6961390229700002
ACH-000663,-1.33975608369
ACH-000665,-1.2366592676100001
ACH-000671,-1.52856581515
ACH-000673,-1.5558428857299997
ACH-000676,-1.4949879972600002
ACH-000677,-1.01732955215
ACH-000681,-1.62599062421
ACH-000682,-1.26926192134
ACH-000683,-1.7567790434900001
ACH-000684,-1.57643755454
ACH-000688,-2.2284975935699998
ACH-000693,-1.54828530681
ACH-000694,-1.4341727773100001
ACH-000695,-1.53265428178
ACH-000696,-1.45135791617
ACH-000697,-1.75590588009
ACH-000699,-1.6878816284399998
ACH-000701,-1.4116030001700002
ACH-000706,-1.4251721712399998
ACH-000711,-1.35116776833
ACH-000713,-1.33971643849
ACH-000714,-1.75864532072
ACH-000718,-1.5806131728
ACH-000720,-1.47160630662
ACH-000721,-1.16412350411
ACH-000724,-1.3096539629700001
ACH-000725,-2.03780827081
ACH-000732,-1.50547516349
ACH-000734,-1.54957058852
ACH-000735,-1.67056546478
ACH-000736,-1.3972540898399999
ACH-000738,-1.52219212756
ACH-000746,-1.7746280964099996
ACH-000747,-1.63167335744
ACH-000748,-1.55199894993
ACH-000753,-1.6062230393299999
ACH-000756,-1.2244919353000001
ACH-000757,-1.2672697389299998
ACH-000758,-1.71759749958
ACH-000760,-1.5070088841799998
ACH-000763,-1.65086897928
ACH-000764,-1.24168509823
ACH-000765,-1.24454786015
ACH-000766,-1.53089893393
ACH-000767,-1.9642521675
ACH-000768,-1.236632314
ACH-000769,-1.36962096953
ACH-000770,-1.44456473345
ACH-000771,-1.39183998073
ACH-000773,-1.93726877964
ACH-000776,-1.55395430806
ACH-000777,-1.36512345796
ACH-000778,-1.92103276719
ACH-000781,-1.3474070879700002
ACH-000782,-1.1790128796700001
ACH-000783,-1.37103604975
ACH-000784,-1.1320778514899998
ACH-000785,-1.70201879757
ACH-000787,-1.28706159907
ACH-000788,-1.63216874232
ACH-000791,-1.4066757647900001
ACH-000792,-1.23170775384
ACH-000794,-1.28085301385
ACH-000796,-1.5225755687
ACH-000799,-1.37369862405
ACH-000800,-1.4838407872400001
ACH-000802,-1.69436657822
ACH-000804,-1.77976140322
ACH-000805,-1.4213762085
ACH-000809,-1.5888213703999998
ACH-000810,-1.34688594255
ACH-000811,-1.55425641567
ACH-000817,-1.35394988268
ACH-000819,-1.3301181668200002
ACH-000820,-1.3506618027000001
ACH-000821,-1.5103463942500002
