,RFWD2 (64326)
ACH-000004,-0.7500470460199999
ACH-000007,-0.696341852839
ACH-000009,-0.37193754485799996
ACH-000011,-0.827320932226
ACH-000012,-0.14257025510399998
ACH-000013,-0.39297251981299997
ACH-000014,-0.6852058972920001
ACH-000015,-0.07232011744410001
ACH-000017,-0.161282507441
ACH-000018,-0.650687141557
ACH-000019,-0.6428517696130001
ACH-000021,-0.52503253695
ACH-000022,-0.251945912346
ACH-000025,-0.665282652093
ACH-000028,-0.664937295683
ACH-000030,-0.70155373218
ACH-000035,-0.10348505303300001
ACH-000036,-0.662037203478
ACH-000037,-0.354217194733
ACH-000039,0.0192798400078
ACH-000040,-0.492505184792
ACH-000041,-0.219856663584
ACH-000042,-0.122226928528
ACH-000045,-0.443693740167
ACH-000047,-0.0950660746498
ACH-000052,-0.159259107278
ACH-000053,-0.772393485087
ACH-000054,-0.214692648114
ACH-000055,-0.669995896942
ACH-000060,0.190348206054
ACH-000067,-0.256662979796
ACH-000070,-0.7631094512459999
ACH-000075,-0.398359097407
ACH-000078,-0.173484214677
ACH-000082,-0.34570313705300004
ACH-000085,-0.669977588331
ACH-000086,-0.585311887552
ACH-000087,-0.0033314313714899995
ACH-000092,-0.797964422016
ACH-000095,-0.469044951488
ACH-000097,-0.313193728862
ACH-000098,-0.8903004209540001
ACH-000099,-0.273824598265
ACH-000108,-0.709434421277
ACH-000113,-0.36397535095399997
ACH-000115,-0.38716204597
ACH-000116,-0.230224387912
ACH-000118,-0.358409335434
ACH-000120,-0.32335733103500003
ACH-000123,-0.20903342123
ACH-000127,-0.293203696479
ACH-000128,-0.668410671352
ACH-000132,-0.360213381509
ACH-000133,-0.393687831401
ACH-000137,-0.253178194106
ACH-000138,-0.573493722369
ACH-000142,-0.46548953510700003
ACH-000143,-0.106458346656
ACH-000146,-0.102842574082
ACH-000148,-0.21397225901099998
ACH-000150,-0.29434126462099997
ACH-000152,-0.152296918267
ACH-000153,-0.228711814143
ACH-000159,-0.809088126175
ACH-000160,-0.2749212596
ACH-000163,-0.698739018174
ACH-000167,0.42414547659
ACH-000168,-0.6818911004970001
ACH-000169,-0.09952066804330001
ACH-000178,-0.46519351080300003
ACH-000182,-0.197676815246
ACH-000183,-0.8216899397740001
ACH-000188,-0.26837220740699996
ACH-000189,-0.632437498926
ACH-000190,-0.403785373821
ACH-000198,-0.382129175
ACH-000204,-0.605511849731
ACH-000206,-0.30179753432399997
ACH-000207,0.170242525398
ACH-000211,-0.202027026218
ACH-000215,-0.14911666419199998
ACH-000221,-0.164678060641
ACH-000222,-0.7276686711679999
ACH-000223,-0.067218064372
ACH-000226,-0.386715400388
ACH-000227,-0.327093829004
ACH-000228,-0.08738894545380001
ACH-000231,-0.396611830577
ACH-000232,-0.543190663895
ACH-000233,-0.284147837919
ACH-000234,-0.5884355512899999
ACH-000235,-0.366533535916
ACH-000237,-0.48524429069700004
ACH-000238,-0.10932780025599999
ACH-000243,-0.68799469671
ACH-000244,-0.654447880994
ACH-000246,-0.662901705528
ACH-000248,0.062348518688599995
ACH-000250,-0.39584624530699997
ACH-000251,-0.6562862493980001
ACH-000253,-0.71212676417
ACH-000255,-0.522854561581
ACH-000256,-0.540976510765
ACH-000257,0.102472074452
ACH-000258,-0.34666204115099997
ACH-000259,0.10436997930700001
ACH-000260,-0.74493539367
ACH-000261,-0.48140655320500003
ACH-000262,-0.429961704633
ACH-000263,-0.17926150311900002
ACH-000264,-0.48796015232199996
ACH-000265,-0.322134457409
ACH-000266,-0.35229046829599997
ACH-000272,-0.44757344065800003
ACH-000273,-0.536310006808
ACH-000274,-0.433453720542
ACH-000277,-0.304891182089
ACH-000278,-0.45724609730800003
ACH-000279,0.14105518481100002
ACH-000280,-0.37837803588
ACH-000281,-0.29638937718499997
ACH-000288,-0.13382920777899998
ACH-000291,-0.435970607434
ACH-000293,-0.253823590851
ACH-000294,-0.21446553027600002
ACH-000295,-0.0869872430302
ACH-000296,-0.527166191394
ACH-000302,0.0263217744111
ACH-000304,-0.8885753158759999
ACH-000307,0.0673960744768
ACH-000308,-0.42853900115599997
ACH-000310,-0.163844989341
ACH-000311,-0.756044821507
ACH-000312,-0.0479907593762
ACH-000315,-0.796360925439
ACH-000316,-0.39540067822999997
ACH-000317,-0.0180276940757
ACH-000318,-0.664455969979
ACH-000319,-0.44242303154600005
ACH-000320,-0.215743926917
ACH-000322,-0.34713081550700003
ACH-000323,-0.33789518894599996
ACH-000324,-0.415272807311
ACH-000329,0.179143762846
ACH-000330,0.0939136051709
ACH-000331,-0.36467945349299996
ACH-000332,-0.825033229894
ACH-000334,-0.157418652013
ACH-000335,-0.663195443943
ACH-000336,-0.37811896618199997
ACH-000337,-0.614532402335
ACH-000339,-0.0983226070414
ACH-000341,-0.301567048858
ACH-000348,-0.435941342116
ACH-000350,-0.424580956848
ACH-000352,-0.46547096261299997
ACH-000356,-0.373617030858
ACH-000361,-0.470756875143
ACH-000362,-0.493447455333
ACH-000363,0.0847372623388
ACH-000364,-0.0933068575075
ACH-000365,-0.08525983544139999
ACH-000366,0.142567557119
ACH-000368,-0.191552300046
