,EPGN (255324)
ACH-000004,0.165423057733
ACH-000007,0.21182909444400003
ACH-000009,0.021827992799999998
ACH-000011,0.119382649145
ACH-000012,0.0650009065773
ACH-000013,0.22173310874000002
ACH-000014,-0.0149484123179
ACH-000015,0.162719216945
ACH-000017,0.0618447617687
ACH-000018,0.15528563335999998
ACH-000019,0.188486252691
ACH-000021,0.275162110963
ACH-000022,-0.0096634797888
ACH-000025,0.258808892011
ACH-000028,-0.00368003743606
ACH-000030,-0.0051318930002
ACH-000035,0.179391917481
ACH-000036,0.053057996348699996
ACH-000037,0.225325399917
ACH-000039,0.38601564842299996
ACH-000040,0.19963528055399998
ACH-000041,-0.0274095790471
ACH-000042,0.155840460117
ACH-000045,0.0273481082702
ACH-000047,0.0614487045149
ACH-000052,0.292473877564
ACH-000053,0.28522985866
ACH-000054,0.22499297335000001
ACH-000055,0.165418745954
ACH-000060,-0.14436347367900002
ACH-000067,0.11297119419500001
ACH-000070,0.0348229918137
ACH-000075,0.132539208266
ACH-000078,0.340247592055
ACH-000082,0.159056805799
ACH-000085,0.17060245253400003
ACH-000086,0.100299481801
ACH-000087,-0.16308482543299999
ACH-000092,0.25212844169599996
ACH-000095,0.09534705458519999
ACH-000097,0.286304399956
ACH-000098,0.160683893464
ACH-000099,0.268755219569
ACH-000108,0.378578737778
ACH-000113,0.0366668393319
ACH-000115,0.241599727839
ACH-000116,-4.85947431705e-05
ACH-000118,0.129551223622
ACH-000120,0.175735884886
ACH-000123,-0.036562825942099995
ACH-000127,0.0038097159096999998
ACH-000128,0.33786802164499996
ACH-000132,0.124004452745
ACH-000133,-0.0572841383533
ACH-000137,0.206830427799
ACH-000138,0.289168438187
ACH-000142,0.029234940654700003
ACH-000143,0.140199116815
ACH-000146,0.22147523095899999
ACH-000148,0.0642251188208
ACH-000150,0.261482750029
ACH-000152,0.105187945366
ACH-000153,-0.459483428059
ACH-000159,0.0689577224628
ACH-000160,0.0439044637175
ACH-000163,0.192584020154
ACH-000167,-0.0284116863936
ACH-000168,0.162554684252
ACH-000169,0.0196111939339
ACH-000178,0.227781598154
ACH-000182,0.0517948188631
ACH-000183,0.200385013508
ACH-000188,0.119061858285
ACH-000189,-0.17650196663800002
ACH-000190,0.00407771013979
ACH-000198,0.111365577945
ACH-000204,0.21943544689
ACH-000206,0.20533410510699998
ACH-000207,0.20767932359400001
ACH-000211,-0.0598108081272
ACH-000215,0.19024385768
ACH-000221,0.060606272124100004
ACH-000222,0.298284871475
ACH-000223,0.15686848808700002
ACH-000226,0.144034744801
ACH-000227,0.139912458015
ACH-000228,0.100609528696
ACH-000231,0.10732194235200002
ACH-000232,0.088410658947
ACH-000233,0.149881780975
ACH-000234,0.267352688538
ACH-000235,0.137872588292
ACH-000237,0.23017459908399998
ACH-000238,0.373432960449
ACH-000243,0.210671445918
ACH-000244,0.211551349427
ACH-000246,0.15830643185999999
ACH-000248,0.07930559779089999
ACH-000250,0.11493234746099999
ACH-000251,-0.21636251691999997
ACH-000253,0.160013259608
ACH-000255,0.111862468046
ACH-000256,0.166041619001
ACH-000257,0.305275510889
ACH-000258,0.131389965287
ACH-000259,0.209312811115
ACH-000260,0.25143619051
ACH-000261,0.0308526403853
ACH-000262,0.404957197769
ACH-000263,-0.0775667792022
ACH-000264,0.0493809265374
ACH-000265,0.184018102452
ACH-000266,0.262846730867
ACH-000272,0.10720655274299999
ACH-000273,0.0916887652279
ACH-000274,0.187810757047
ACH-000277,-0.116193636212
ACH-000278,0.256996202377
ACH-000279,0.013550964681799999
ACH-000280,0.0776333222377
ACH-000281,0.22449601394299998
ACH-000288,0.187520116076
ACH-000291,0.158636483038
ACH-000293,-0.11699508173699999
ACH-000294,0.09351549039960001
ACH-000295,0.42411775675499996
ACH-000296,0.340629802458
ACH-000302,0.06581278005800001
ACH-000304,0.137219502315
ACH-000307,0.21251241245299998
ACH-000308,0.0597813449859
ACH-000310,0.308036058412
ACH-000311,0.202901172659
ACH-000312,0.403118245746
ACH-000315,0.300650500521
ACH-000316,0.333389319885
ACH-000317,0.21854437024099999
ACH-000318,0.18086357000199998
ACH-000319,0.057446757342600005
ACH-000320,0.487203158714
ACH-000322,-0.16742470535
ACH-000323,0.046336032543
ACH-000324,-0.0470215262246
ACH-000329,0.06945899720439999
ACH-000330,-0.186739749739
ACH-000331,0.140714043233
ACH-000332,0.135777978084
ACH-000334,0.21485848875100003
ACH-000335,0.0780265504228
ACH-000336,0.10441251707999999
ACH-000337,-0.00952401606605
ACH-000339,0.165196636586
ACH-000341,0.575669420677
ACH-000348,0.0395699309258
ACH-000350,0.38160988983499994
ACH-000352,0.0008085411821100001
ACH-000356,-0.051770313238699996
ACH-000361,0.047887384536499995
ACH-000362,0.24594773176399998
ACH-000363,0.104689928314
ACH-000364,0.19319188868
ACH-000365,0.150268038212
ACH-000366,0.17835657195799998
ACH-000368,0.09984787142969999
ACH-000374,0.0954177141475
ACH-000375,-0.0816409583527
ACH-000376,0.164177510673
ACH-000381,0.26543948262600003
ACH-000383,0.126173039099
ACH-000387,0.00380004937368
ACH-000389,0.250237010872
ACH-000390,-0.0197663700802
ACH-000393,0.456705280844
ACH-000395,-0.0124611575416
ACH-000397,0.197692014677
ACH-000401,0.33373611324700003
ACH-000402,-0.00841993965409
ACH-000403,0.138237840087
ACH-000404,0.214151719478
ACH-000406,0.280355743064
ACH-000407,0.184482343575
ACH-000408,0.19346808369899998
ACH-000410,0.0247413592801
ACH-000411,0.0842282205796
ACH-000414,0.264950467154
ACH-000415,0.151820821768
ACH-000416,-0.0514637383859
ACH-000420,0.046296367848500004
ACH-000421,0.0971210934582
ACH-000424,-0.056335910964
ACH-000425,0.011393280891799999
ACH-000426,0.226597700649
ACH-000427,-0.133043247709
ACH-000433,-0.08418379936180001
ACH-000436,-0.08989612871310002
ACH-000444,0.249187587851
ACH-000445,0.0991667587482
ACH-000448,-0.025877464498400005
ACH-000450,0.158908959518
ACH-000452,0.0650628415571
ACH-000454,0.0258121913033
ACH-000458,0.118775920647
ACH-000459,0.140620662283
ACH-000460,0.21232401434599998
ACH-000461,0.126412061214
ACH-000463,0.08622417641989999
ACH-000464,0.21277087739999997
ACH-000466,0.0683347443186
