,SELK (58515)
ACH-000311,-0.263057998717
ACH-000312,-0.195494704227
ACH-000315,-0.20945186198600002
ACH-000316,0.0319400838666
ACH-000317,-0.358715292312
ACH-000318,-0.22058586103
ACH-000319,-0.226782980301
ACH-000320,-0.475389227818
ACH-000322,-0.124966107266
ACH-000323,-0.5287554344659999
ACH-000324,-0.193453861476
ACH-000329,-0.326066885361
ACH-000330,-0.0345669216959
ACH-000331,-0.180580325275
ACH-000332,-0.311287439876
ACH-000334,-0.245972887108
ACH-000335,-0.194525183897
ACH-000336,-0.182251645887
ACH-000337,-0.197020545595
ACH-000339,-0.451504619689
ACH-000341,-0.34013975098099997
ACH-000348,-0.24826938679000002
ACH-000350,-0.328520094339
ACH-000352,-0.0808621371637
ACH-000356,-0.059909224027500006
ACH-000361,-0.534443507697
ACH-000362,-0.36366379473899996
ACH-000363,-0.278042813607
ACH-000364,-0.20670064376400002
ACH-000365,-0.155132261273
ACH-000366,-0.239983397537
ACH-000368,-0.168604225453
ACH-000374,-0.184817785691
ACH-000375,-0.375096362126
ACH-000376,-0.237768523693
ACH-000381,-0.543617371301
ACH-000383,-0.21820485799400002
ACH-000387,-0.284679847553
ACH-000389,-0.229459504875
ACH-000390,-0.233315022621
ACH-000393,-0.320795744968
ACH-000395,-0.311644164938
ACH-000397,-0.207693561688
ACH-000401,-0.289306357781
ACH-000402,-0.305493211165
ACH-000403,-0.142012552554
ACH-000404,-0.348912325268
ACH-000406,-0.132077359051
ACH-000407,-0.332203616976
ACH-000408,-0.058163938141599994
ACH-000410,-0.207984636117
ACH-000411,-0.326726014424
ACH-000414,-0.449203059878
ACH-000415,-0.29412897012
ACH-000416,-0.320880941886
ACH-000420,-0.38209334615900004
ACH-000421,-0.162604239792
ACH-000424,-0.334379124892
ACH-000425,-0.14322205754
ACH-000426,-0.30762846688900003
ACH-000427,-0.257180646244
ACH-000433,0.0755586415126
ACH-000436,-0.12296659068499999
ACH-000444,-0.185161529402
ACH-000445,-0.48577397913099996
ACH-000448,-0.261030434843
ACH-000450,-0.43143487248400003
ACH-000452,-0.30990889457
ACH-000454,-0.146095064462
ACH-000458,-0.157469279275
ACH-000459,0.0706629737868
ACH-000460,-0.28509387335499997
ACH-000461,-0.342112001674
ACH-000463,-0.0420044548346
ACH-000464,-0.133622435707
ACH-000466,-0.39552714461599997
ACH-000467,-0.14913284552300002
ACH-000468,-0.400131973342
ACH-000469,-0.163257900273
ACH-000470,-0.229953344682
ACH-000471,-0.337693186973
ACH-000472,-0.31237151264199997
ACH-000473,0.0130982658678
ACH-000475,-0.242583226065
ACH-000476,-0.08539454547
ACH-000477,-0.10695715412000001
ACH-000480,-0.402959771219
ACH-000481,-0.191631318719
ACH-000483,-0.20965538044399998
ACH-000484,0.0129235690495
ACH-000485,-0.287282154284
ACH-000486,-0.25759383565099997
ACH-000487,-0.251104459018
ACH-000488,-0.222604113174
ACH-000490,-0.23130668219099998
ACH-000491,-0.0997964592147
ACH-000495,-0.432656960775
ACH-000496,-0.23391117899900002
ACH-000499,-0.20615826394200001
ACH-000500,0.261959285007
ACH-000502,-0.183615139327
ACH-000503,-0.22934577573800002
ACH-000505,-0.21505975727600002
ACH-000507,-0.151430204599
ACH-000510,-0.30963423792
ACH-000511,-0.11651133774599999
ACH-000512,-0.491062105274
ACH-000516,-0.274566406032
ACH-000517,-0.23649838645100002
ACH-000518,0.0253359438902
ACH-000520,-0.161638231949
ACH-000521,-0.17214899302499997
ACH-000522,-0.255228357074
ACH-000524,-0.266753282529
ACH-000527,-0.17335309863099999
ACH-000528,-0.31596614309099996
ACH-000537,-0.13940824739
ACH-000541,-0.424416153447
ACH-000542,-0.186631201045
ACH-000544,-0.233228071856
ACH-000545,-0.229155134933
ACH-000547,-0.15513935252900002
ACH-000548,-0.265546299882
ACH-000549,-0.295050836294
ACH-000550,-0.27290993427099997
ACH-000552,-0.10066978810699999
ACH-000556,-0.237688216816
ACH-000557,0.0678794084097
ACH-000570,-0.298387901282
ACH-000571,-0.40274796403700003
ACH-000573,-0.448266834346
ACH-000576,-0.503220654938
ACH-000580,-0.053800396032
ACH-000584,-0.255004175609
ACH-000585,-0.301222494797
ACH-000588,0.0564020734131
ACH-000589,-0.31704408652
ACH-000591,-0.0676636894038
ACH-000593,-0.229269407299
ACH-000600,-0.215281856066
ACH-000601,-0.208114220237
ACH-000604,-0.17454953986699998
ACH-000605,-0.219373339535
ACH-000606,-0.220194204009
ACH-000608,-0.101268316269
ACH-000614,-0.18369761233800003
ACH-000616,-0.189752208297
ACH-000618,-0.24150018504700002
ACH-000619,-0.14733565228499998
ACH-000620,-0.288528958865
ACH-000621,-0.29007933691300003
ACH-000622,-0.251530081919
ACH-000623,-0.21370213513500003
ACH-000624,-0.264588065333
ACH-000627,-0.18892735907000002
ACH-000630,-0.200944932377
ACH-000632,-0.190978219856
ACH-000633,-0.215510446889
ACH-000637,-0.18982820915399998
ACH-000638,-0.0731333543331
ACH-000646,-0.371135857156
ACH-000647,-0.267023003813
ACH-000648,-0.08164981864830001
ACH-000649,-0.160923975559
ACH-000651,-0.184814380284
ACH-000652,-0.43474415757600005
ACH-000653,-0.164644003698
ACH-000657,-0.14781346897
ACH-000658,-0.31278593182799996
ACH-000661,-0.156545850999
ACH-000662,-0.16135125541200002
ACH-000663,-0.36250932156099996
ACH-000665,-0.286971095145
ACH-000671,-0.422778790349
ACH-000673,-0.131931411631
ACH-000676,-0.19277367137
ACH-000677,-0.22746294458
ACH-000681,-0.398847692403
ACH-000682,-0.306319265416
ACH-000683,-0.287528927744
ACH-000684,-0.332668233442
ACH-000688,-0.33932046858900006
ACH-000693,-0.24946287163699998
ACH-000694,-0.20669372267499997
ACH-000695,-0.40530617675499997
ACH-000696,-0.23871752783199998
ACH-000697,-0.412759947896
ACH-000699,-0.185207856405
ACH-000701,-0.157396167849
ACH-000706,-0.257205811041
ACH-000711,-0.242110656537
ACH-000713,-0.345022888455
ACH-000714,0.0297692556823
ACH-000718,-0.344524550648
ACH-000720,-0.223948755413
ACH-000721,-0.325161238051
ACH-000724,-0.540951321351
ACH-000725,-0.150564085652
ACH-000732,-0.23916818205899998
ACH-000734,-0.360066740153
ACH-000735,-0.180309269212
ACH-000736,-0.251705938171
ACH-000738,-0.369861301202
ACH-000746,-0.336158792669
ACH-000747,-0.11094793935200001
ACH-000748,-0.30216390154899997
ACH-000753,-0.235989090507
ACH-000756,-0.17279441729699999
ACH-000757,-0.442204155642
ACH-000758,-0.11030711898600001
ACH-000760,-0.271673366401
ACH-000763,-0.385502794351
ACH-000764,-0.552742936509
ACH-000765,-0.07381253011439999
ACH-000766,-0.383414854275
ACH-000767,-0.268416004652
ACH-000768,-0.31272590796300004
ACH-000769,-0.315052077608
ACH-000770,-0.241491470006
ACH-000771,-0.10217750531
ACH-000773,-0.283312143827
ACH-000776,-0.350866065505
ACH-000777,-0.25158033619000003
ACH-000778,-0.167070009558
ACH-000781,-0.269810063584
ACH-000782,0.05056905842130001
ACH-000783,-0.11048417109200001
ACH-000784,-0.284327725258
ACH-000785,-0.340907095161
ACH-000787,-0.22403622327599998
ACH-000788,-0.198436255836
ACH-000791,-0.37060232109700003
ACH-000792,-0.280202973003
ACH-000794,-0.344725860796
ACH-000796,-0.187590246975
ACH-000799,-0.449061553789
ACH-000800,-0.327830837001
ACH-000802,-0.195102102533
ACH-000804,-0.227403726236
ACH-000805,-0.465380064781
ACH-000809,-0.289053005302
ACH-000810,-0.160619102193
ACH-000811,-0.181183109545
ACH-000817,-0.369881611361
ACH-000819,-0.234666768074
ACH-000820,-0.320196759698
ACH-000821,-0.0494350445206
ACH-000822,-0.607944905867
ACH-000823,-0.161743921861
ACH-000824,-0.212554881481
ACH-000827,-0.149334157169
ACH-000829,-0.324797007265
ACH-000831,-0.409917708529
ACH-000832,-0.31113562614
ACH-000833,0.0600963853096
ACH-000834,-0.341352783993
ACH-000835,-0.202606546037
ACH-000836,-0.222835725244
ACH-000837,-0.173985481514
ACH-000838,-0.289823897386
ACH-000839,-0.104285738245
ACH-000840,-0.231930157368
ACH-000841,-0.298315503696
ACH-000843,-0.298093396723
ACH-000846,-0.196939634034
ACH-000847,-0.288338035759
ACH-000848,-0.20206456983100002
ACH-000849,-0.17008719562
ACH-000851,-0.430223587914
ACH-000855,-0.21138230407000003
ACH-000856,-0.327945774969
ACH-000858,-0.30635053293299996
ACH-000859,-0.18143133531300001
ACH-000861,-0.47668520411799997
ACH-000862,-0.19091715357099998
ACH-000865,-0.280440649554
ACH-000866,-0.09325193317250001
ACH-000867,-0.150192930911
ACH-000869,-0.12188966656400001
ACH-000872,-0.125106652202
ACH-000873,-0.326904199357
ACH-000876,-0.133876940128
ACH-000878,-0.314731569856
ACH-000880,-0.0213515782567
ACH-000881,-0.250397072166
ACH-000882,-0.23375398592399999
ACH-000884,-0.247254734312
ACH-000885,-0.278681292503
ACH-000887,-0.331454219941
ACH-000888,-0.12283382351199999
ACH-000889,-0.157926868209
ACH-000890,-0.37921557367299996
ACH-000896,-0.250525618052
ACH-000898,-0.171916653342
ACH-000900,-0.331019620952
ACH-000901,-0.247517476926
ACH-000905,-0.31418132013
ACH-000906,-0.147935659129
ACH-000907,-0.489060312369
ACH-000910,-0.10242904658600001
ACH-000911,-0.139074322295
ACH-000912,-0.21160937737799998
ACH-000913,-0.34626833184699995
ACH-000915,-0.18320048842999997
ACH-000916,-0.130281543341
ACH-000917,-0.23835304723099998
ACH-000921,-0.13434611776900002
ACH-000924,-0.31364198479899996
ACH-000926,-0.214725450002
ACH-000928,-0.253245575023
ACH-000929,-0.247907163457
ACH-000932,-0.206853858986
ACH-000935,-0.114683076249
ACH-000936,-0.270750596149
ACH-000937,-0.227439469463
ACH-000938,-0.125448601984
ACH-000939,-0.129276315569
ACH-000941,-0.298544567795
ACH-000943,-0.305573807089
ACH-000946,-0.39823110264
ACH-000947,-0.185982885202
ACH-000948,-0.25502230945300003
ACH-000950,-0.08084828869310001
ACH-000953,-0.285744309936
ACH-000957,-0.253251602662
ACH-000958,-0.465845660655
ACH-000960,-0.244454781027
ACH-000963,-0.465454411624
ACH-000968,-0.276086631756
ACH-000969,-0.101835423662
ACH-000973,-0.306939029191
ACH-000974,-0.144355378342
ACH-000975,-0.19918157000199999
ACH-000976,-0.131976839347
ACH-000978,-0.0731502230263
ACH-000980,-0.113816715268
ACH-000984,-0.230555602412
ACH-000986,-0.558206015625
ACH-000988,-0.231750814331
ACH-000993,-0.267308455587
ACH-000994,-0.179079671678
ACH-000996,-0.34168214356700005
ACH-001001,-0.27316287461800004
ACH-001020,-0.458141657774
ACH-001028,-0.04601756053619999
ACH-001031,-0.118962297161
ACH-001038,-0.246249909323
ACH-001048,-0.454680839202
ACH-001050,-0.382981765652
ACH-001053,-0.235775986129
ACH-001054,-0.22447535345199998
ACH-001061,-0.20184617544599998
ACH-001067,-0.156502928145
ACH-001075,-0.220785167888
ACH-001096,-0.23801599548099997
ACH-001128,0.0296066377912
ACH-001134,-0.186152946947
ACH-001151,-0.39268300414499996
ACH-001163,-0.429399711631
ACH-001164,-0.24487763086599998
ACH-001173,-0.230777104195
ACH-001183,-0.186404224383
ACH-001184,-0.303327781989
ACH-001190,-0.29246645416
ACH-001192,-0.306223471313
ACH-001193,-0.183093369626
ACH-001196,-0.227917916512
ACH-001197,-0.30522996307399997
ACH-001205,-0.153978816825
ACH-001211,-0.05599773962119999
ACH-001212,-0.10185069850299999
ACH-001228,-0.0765807013309
ACH-001232,-0.162775506583
ACH-001239,-0.328854565908
ACH-001274,-0.135201488719
ACH-001275,-0.235813305918
ACH-001277,-0.209185618922
ACH-001278,-0.058658541447700004
ACH-001280,-0.257903500716
ACH-001283,-0.35667603429899997
ACH-001289,0.113018979351
ACH-001295,-0.146111233719
ACH-001300,-0.365747050181
ACH-001301,0.00720871843928
ACH-001302,-0.294495751445
ACH-001303,-0.244229434856
ACH-001306,-0.235208494456
ACH-001318,-0.178129310176
ACH-001322,-0.273202499596
ACH-001328,-0.166389392944
ACH-001332,-0.07730277515810001
ACH-001333,-0.152067522135
ACH-001336,-0.304684865773
ACH-001340,-0.240652513955
ACH-001346,-0.173290149386
ACH-001353,-0.0625697017335
ACH-001354,-0.250497007518
ACH-001367,0.10720057669199999
ACH-001368,-0.142868756844
ACH-001374,-0.13072043161
ACH-001375,-0.141984521634
ACH-001377,-0.264868876871
ACH-001380,-0.28083173912799997
ACH-001391,-0.412555345437
ACH-001407,-0.284474786362
ACH-001408,-0.20153335300099998
ACH-001413,-0.612636977133
ACH-001430,-0.0142813507017
ACH-001431,-0.123594838476
ACH-001450,-0.320099962098
ACH-001496,-0.118709253327
ACH-001500,-0.39720877201300003
ACH-001521,0.169988200718
ACH-001523,-0.251495314837
ACH-001532,-0.278110957427
ACH-001536,-0.0331543387952
ACH-001550,-0.149785397964
ACH-001552,-0.00257956148502
ACH-001554,-0.25935740516100003
ACH-001645,-0.290518664892
ACH-001654,-0.31778583865
ACH-001715,-0.15395569292199998
ACH-001735,-0.14131835426699998
ACH-001736,-0.26206211115899997
ACH-001737,-0.07559146225930001
ACH-001740,-0.266775920239
ACH-001745,-0.202025287399
ACH-001750,-0.0911818063571
ACH-001765,-0.23247110961999998
ACH-001956,-0.375242373228
ACH-001957,-0.37857527568300003
