,CA8 (767)
ACH-000004,-0.08667516674669999
ACH-000007,0.059477927557100005
ACH-000009,-0.050745661629599995
ACH-000011,-0.09003592338619999
ACH-000012,-0.169288009645
ACH-000013,-0.036562501594099996
ACH-000014,-0.320648784538
ACH-000015,0.061111337465699994
ACH-000017,0.024709383894700003
ACH-000018,-0.18082731529399998
ACH-000019,-0.11979128924900001
ACH-000021,-0.09584820182050001
ACH-000022,-0.0886789521405
ACH-000025,-0.253821053998
ACH-000028,-0.00026014076175499997
ACH-000030,-0.13763968539899998
ACH-000035,-0.0534300766985
ACH-000036,-0.0711249513633
ACH-000037,0.13506459197999998
ACH-000039,-0.225190285273
ACH-000040,-0.10206529086300001
ACH-000041,-0.13093970525999998
ACH-000042,-0.044398478932300006
ACH-000045,0.0672547128897
ACH-000047,-0.0194280433638
ACH-000052,-0.11721333958900002
ACH-000053,-0.102048192541
ACH-000054,-0.0636134086272
ACH-000055,-0.10266947175300001
ACH-000060,-0.265964754044
ACH-000067,-0.0800077488952
ACH-000070,-0.08291114423069999
ACH-000075,-0.041142661949100004
ACH-000078,-0.146467074469
ACH-000082,-0.0784101398262
ACH-000085,0.0907727818251
ACH-000086,0.09453811990830001
ACH-000087,-0.151028907012
ACH-000092,-0.130130088766
ACH-000095,0.056914218365400004
ACH-000097,-0.0553083226066
ACH-000098,-0.08895718716160002
ACH-000099,-0.097354352709
ACH-000108,-0.111524095693
ACH-000113,-0.0835174545447
ACH-000115,0.00195484663595
ACH-000116,-0.1147532553
ACH-000118,-0.163375404241
ACH-000120,-0.109470342321
ACH-000123,-0.143006213183
ACH-000127,-0.0852940748863
ACH-000128,-0.08524969213150001
ACH-000132,-0.0677268956699
ACH-000133,-0.0568388619185
ACH-000137,0.0170485490628
ACH-000138,-0.09982592825369999
ACH-000142,0.0100677876086
ACH-000143,-0.10650205686000001
ACH-000146,-0.0826072330451
ACH-000148,-0.00733204164104
ACH-000150,-0.147723834193
ACH-000152,-0.09826732549450001
ACH-000153,-0.44241097141900004
ACH-000159,-0.053063738482900004
ACH-000160,-0.0792124861477
ACH-000163,-0.18715565991799998
ACH-000167,-0.183254004349
ACH-000168,-0.355728675906
ACH-000169,0.056779701646499994
ACH-000178,-0.117780376139
ACH-000182,-0.16058275217
ACH-000183,-0.0557660567239
ACH-000188,-0.141240559891
ACH-000189,0.0768827994952
ACH-000190,-0.0850870630848
ACH-000198,-0.018376092347
ACH-000204,-0.060642319124400004
ACH-000206,0.0921702454528
ACH-000207,0.161873477559
ACH-000211,-0.0308216120299
ACH-000215,-0.007587503348140001
ACH-000221,-0.25076697364399997
ACH-000222,-0.159338096637
ACH-000223,-0.0966464892334
ACH-000226,-0.264189182746
ACH-000227,-0.0321079098474
ACH-000228,-0.0543751057163
ACH-000231,-0.0133390138775
ACH-000232,-0.10259496652999998
ACH-000233,-0.0878835579816
ACH-000234,-0.00684569495505
ACH-000235,-0.114327291337
ACH-000237,-0.20639032560400003
ACH-000238,-0.000616378441313
ACH-000243,-0.033873410558
ACH-000244,-0.118553465206
ACH-000246,-0.0795340483061
ACH-000248,-0.12833612142
ACH-000250,-0.0506749838745
ACH-000251,-0.170611102379
ACH-000253,-0.031470958208
ACH-000255,-0.0208129111388
ACH-000256,0.115811279671
ACH-000257,-0.198779052142
ACH-000258,-0.226761998912
ACH-000259,-0.056964516615900004
ACH-000260,-0.116090258655
ACH-000261,-0.16825251743900002
ACH-000262,-0.0557429407006
ACH-000263,-0.334075690362
ACH-000264,-0.15819842115399999
ACH-000265,-0.234524872255
ACH-000266,-0.0710431750262
ACH-000272,-0.124842095618
ACH-000273,-0.049829072111999995
ACH-000274,-0.0177457297651
ACH-000277,0.08075317400189999
ACH-000278,-0.10072887260800001
ACH-000279,-0.00207650672227
ACH-000280,-0.123783038099
ACH-000281,-0.035062343253
ACH-000288,0.08624898053189999
ACH-000291,-0.129320096569
ACH-000293,-0.197846768114
ACH-000294,-0.05893793112000001
ACH-000295,0.12746380758
