,HN1 (51155)
ACH-000004,-0.284337108226
ACH-000007,-0.0594725939547
ACH-000009,-0.13237200414300002
ACH-000011,-0.0166014781978
ACH-000012,-0.133551020121
ACH-000013,-0.0405381030345
ACH-000014,0.243097339145
ACH-000015,-0.061819251312300004
ACH-000017,-0.100083022672
ACH-000018,0.0930182013009
ACH-000019,0.132636993165
ACH-000021,-0.169367242371
ACH-000022,-0.252489142465
ACH-000025,-0.0490980815037
ACH-000028,-0.116891039769
ACH-000030,-0.11947861357999999
ACH-000035,-0.271618289123
ACH-000036,0.0222019742993
ACH-000037,0.120052027352
ACH-000039,-0.351756469726
ACH-000040,0.0793383096726
ACH-000041,0.022477974147700003
ACH-000042,-0.17793981978700002
ACH-000045,-0.0366827675645
ACH-000047,-0.11448889894200001
ACH-000052,-0.1620351286
ACH-000053,-0.173279752918
ACH-000054,-0.0456281118168
ACH-000055,-0.384390291417
ACH-000060,-0.13327968599
ACH-000067,-0.0312384361546
ACH-000070,-0.0729288237234
ACH-000075,0.08432116756689999
ACH-000078,-0.279950443672
ACH-000082,-0.141826807225
ACH-000085,-0.0601309159855
ACH-000086,-0.172185719905
ACH-000087,-0.307606590494
ACH-000092,-0.000303288179166
ACH-000095,-0.24226178559
ACH-000097,-0.109815775051
ACH-000098,-0.221420189001
ACH-000099,-0.236871285614
ACH-000108,-0.165959900371
ACH-000113,-0.02518339037
ACH-000115,-0.44502063082800003
ACH-000116,-0.182730206281
ACH-000118,-0.125493620738
ACH-000120,-0.0644111893261
ACH-000123,-0.131798762729
ACH-000127,-0.0791448083525
ACH-000128,-0.19731776916700003
ACH-000132,-0.030855067304599998
ACH-000133,0.038670800262199996
ACH-000137,-0.037310067755300005
ACH-000138,-0.341452054275
ACH-000142,-0.08124437082449999
ACH-000143,-0.130001622219
ACH-000146,-0.014928589775
ACH-000148,-0.0299626164807
ACH-000150,-0.108390332444
ACH-000152,-0.10078854957800001
ACH-000153,-0.347418344097
ACH-000159,-0.0849541840464
ACH-000160,-0.141525681807
ACH-000163,-0.149554580204
ACH-000167,-0.273970778963
ACH-000168,-0.163744531765
ACH-000169,-0.0333061467446
ACH-000178,-0.0134226255313
ACH-000182,-0.0482750874436
ACH-000183,-0.18490658864300002
ACH-000188,0.043200900555099994
ACH-000189,-0.17160609082000003
ACH-000190,-0.301317055877
ACH-000198,-0.112264385735
ACH-000204,-0.18346793197900002
ACH-000206,-0.21184773652199998
ACH-000207,-0.06361718988409999
ACH-000211,-0.09552267496960001
ACH-000215,0.0192703781518
ACH-000221,-0.0231980765987
ACH-000222,-0.20457600496599998
ACH-000223,-0.181238556804
ACH-000226,-0.21434451233399998
ACH-000227,-0.0754216982572
ACH-000228,-0.166342846066
ACH-000231,0.0055748689930299996
ACH-000232,0.0159774176463
ACH-000233,-0.312847552468
ACH-000234,-0.16094882286599999
ACH-000235,-0.0941964220403
ACH-000237,0.057142175059199996
ACH-000238,-0.08637150300419999
ACH-000243,-0.217609671105
ACH-000244,0.133035809001
ACH-000246,-0.0420041948829
ACH-000248,-0.209312407821
ACH-000250,-0.046819785986299996
ACH-000251,-0.324483299767
ACH-000253,-0.234968145356
ACH-000255,-0.238034106674
ACH-000256,0.182176933272
ACH-000257,0.185613804235
ACH-000258,0.0161466143852
ACH-000259,-0.153919519688
ACH-000260,-0.166687144105
ACH-000261,-0.23256131715999998
ACH-000262,-0.11035136810599999
ACH-000263,-0.134524178825
ACH-000264,0.0621501803352
ACH-000265,-0.0697576731157
ACH-000266,-0.169691669965
ACH-000272,-0.092919629336
ACH-000273,-0.0525563377211
ACH-000274,-0.20603905357299998
ACH-000277,-0.13536253831199999
ACH-000278,-0.111650630416
ACH-000279,-0.0721864800888
ACH-000280,-0.176542096028
ACH-000281,0.09727717694589999
ACH-000288,-0.123792142553
ACH-000291,-0.132254132368
ACH-000293,-0.129274116436
ACH-000294,-0.026987547249199998
ACH-000295,-0.0997062037941
ACH-000296,-0.09405536688829999
ACH-000302,-0.08304371320939999
ACH-000304,-0.30666288129700003
ACH-000307,-0.0991346035495
ACH-000308,-0.011033371678799999
ACH-000310,-0.23623139501899998
ACH-000311,-0.245760627694
ACH-000312,-0.133286844123
ACH-000315,0.0462768121929
ACH-000316,-0.310259565665
ACH-000317,0.320762002136
ACH-000318,-0.43364217076000006
ACH-000319,-0.131094673126
ACH-000320,-0.30351359280900003
ACH-000322,-0.14161654189300002
ACH-000323,0.004392080564600001
ACH-000324,-0.09640922364219999
ACH-000329,-0.117099474417
ACH-000330,-0.136726805834
ACH-000331,-0.127594742544
ACH-000332,-0.075924395076
ACH-000334,-0.156790923905
ACH-000335,-0.0605541546546
ACH-000336,-0.5909569442970001
ACH-000337,-0.21245250081300002
ACH-000339,-0.00787835249203
ACH-000341,-0.10965935618599999
ACH-000348,-0.286934501736
ACH-000350,-0.15620478739399998
ACH-000352,0.0500969466043
ACH-000356,-0.0963913316303
ACH-000361,-0.243570308518
ACH-000362,-0.216434532216
ACH-000363,-0.10027532596899999
ACH-000364,-0.202133616935
ACH-000365,0.0016657172533699998
ACH-000366,-0.07293389288089999
ACH-000368,0.030824377965700003
ACH-000374,-0.10302288719799998
ACH-000375,-0.0604527980506
ACH-000376,-0.0888054383068
ACH-000381,-0.129520897655
ACH-000383,-0.196068247489
ACH-000387,-0.032175184381400004
ACH-000389,-0.10576709823899999
ACH-000390,-0.08052262406
ACH-000393,-0.09594323107580001
ACH-000395,-0.151455634407
ACH-000397,-0.0902592876617
ACH-000401,-0.19096024157900002
ACH-000402,-0.316626737607
ACH-000403,-0.187300837999
ACH-000404,0.30027248215700003
ACH-000406,-0.20413524264199998
ACH-000407,-0.049513659458300004
ACH-000408,0.035940839256500004
ACH-000410,0.061358674573
ACH-000411,-0.198323835709
ACH-000414,-0.0225936234557
ACH-000415,-0.168309788332
ACH-000416,-0.176660629075
ACH-000420,-0.17588324503699998
ACH-000421,-0.10754073624000002
ACH-000424,-0.248709356948
ACH-000425,-0.2551958445
ACH-000426,-0.0395249816584
ACH-000427,0.167153369054
ACH-000433,-0.298865443435
ACH-000436,-0.215011350809
ACH-000444,0.118582411503
ACH-000445,-0.24967048912099998
ACH-000448,0.0796160828951
ACH-000450,0.07584972197489999
ACH-000452,0.10413552884199999
ACH-000454,0.213076570722
ACH-000458,-0.051798911675
ACH-000459,-0.224386507902
ACH-000460,-0.122545271629
ACH-000461,-0.248503929702
ACH-000463,-0.147728787324
ACH-000464,-0.0380021174317
ACH-000466,-0.17692350934
ACH-000467,-0.09354150948960001
ACH-000468,-0.208584434001
ACH-000469,-0.054676195924000005
ACH-000470,-0.298793889985
ACH-000471,-0.0862199074594
ACH-000472,-0.09680584969650001
ACH-000473,-0.107849060033
ACH-000475,-0.0598573468547
ACH-000476,-0.278491863646
ACH-000477,0.16387941768
ACH-000480,-0.275463373254
ACH-000481,-0.248928500123
ACH-000483,-0.17792163990200002
ACH-000484,-0.188239849241
ACH-000485,-0.196010682123
ACH-000486,-0.081938563612
ACH-000487,-0.104440880669
ACH-000488,-0.060116976471600005
ACH-000490,0.0220034498405
ACH-000491,-0.17779628655000002
ACH-000495,0.004928809548
ACH-000496,-0.37451184496600004
ACH-000499,-0.26712768946
ACH-000500,0.542882136754
ACH-000502,-0.053009437533800004
ACH-000503,-0.0567611784965
ACH-000505,0.0606802059236
ACH-000507,-0.132307372045
ACH-000510,0.0120412564892
ACH-000511,-0.288192388306
