,ZG16B (124220)
ACH-000004,0.107413750583
ACH-000007,-0.12147581995300001
ACH-000009,0.121056719524
ACH-000011,-0.0361978269439
ACH-000012,-0.0406314026246
ACH-000013,-0.07043579955889999
ACH-000014,0.165456353365
ACH-000015,-0.121337363493
ACH-000017,0.14617743081499998
ACH-000018,0.0021574190948499996
ACH-000019,0.07177535294269999
ACH-000021,-0.168350524379
ACH-000022,-0.04777890479719999
ACH-000025,-0.0322808830473
ACH-000028,-0.07349051414039999
ACH-000030,0.0819317529138
ACH-000035,0.11224976301799999
ACH-000036,-0.030790581665500003
ACH-000037,-0.19114200104600002
ACH-000039,-0.013509369775100002
ACH-000040,0.00300477263592
ACH-000041,-0.0784024262369
ACH-000042,-0.050994132372000005
ACH-000045,-0.1077911742
ACH-000047,-0.148645347006
ACH-000052,-0.244160973499
ACH-000053,-0.0131616016848
ACH-000054,0.09535499819489998
ACH-000055,0.163677520281
ACH-000060,-0.095972522783
ACH-000067,0.16514062977299998
ACH-000070,-0.0533086210573
ACH-000075,0.103243628891
ACH-000078,-0.0602066649579
ACH-000082,-0.18128605100900003
ACH-000085,0.14831061389900002
ACH-000086,-0.05841786400000001
ACH-000087,-0.22620248935400003
ACH-000092,-0.0520555872964
ACH-000095,0.0577696932731
ACH-000097,0.00131705341989
ACH-000098,-0.023247863345599997
ACH-000099,0.00688827520333
ACH-000108,0.027300193811900002
ACH-000113,0.0315651717165
ACH-000115,0.144513051524
ACH-000116,-0.030280114895299998
ACH-000118,-0.0422321191596
ACH-000120,-0.147508469133
ACH-000123,-0.0811526963314
ACH-000127,-0.016531219934499998
ACH-000128,0.0250469097376
ACH-000132,-0.25648446515900003
ACH-000133,0.0274297422111
ACH-000137,-0.0031071424770800003
ACH-000138,-0.00400883001138
ACH-000142,0.140803150341
ACH-000143,0.107543082782
ACH-000146,0.0304462901927
ACH-000148,-0.0879162436071
ACH-000150,-0.090387383493
ACH-000152,0.147332475516
ACH-000153,-0.0967051785848
ACH-000159,0.00603726675551
ACH-000160,0.04413803322049999
ACH-000163,-0.0936796563263
ACH-000167,-0.372470557644
ACH-000168,-0.0177233327166
ACH-000169,0.031051661038700003
ACH-000178,-0.0741966842116
ACH-000182,-0.0534825230851
ACH-000183,-0.11891212485099999
ACH-000188,0.0265553663405
ACH-000189,-0.0384422620034
ACH-000190,-0.188700720584
ACH-000198,0.09544917226220001
ACH-000204,0.170751809109
ACH-000206,0.0676132201546
ACH-000207,0.00832331442616
ACH-000211,-0.047466546771800004
ACH-000215,-0.0355853696417
ACH-000221,0.029264086601999997
ACH-000222,-0.09861771703389999
ACH-000223,0.201550993439
ACH-000226,-0.15716024281500002
ACH-000227,-0.263323312478
ACH-000228,-0.079381686927
ACH-000231,-0.08849544301280002
ACH-000232,0.09165985643889998
ACH-000233,-0.169095308079
ACH-000234,0.080904179213
ACH-000235,0.0018884629405899998
ACH-000237,-0.0384152641975
ACH-000238,0.0360134980755
ACH-000243,-0.057044215
ACH-000244,-0.19312718810600002
ACH-000246,0.0848956602286
ACH-000248,-0.116839601667
ACH-000250,-0.08630764330610001
ACH-000251,0.0760256382174
ACH-000253,-0.0325410561129
ACH-000255,0.186382381008
ACH-000256,0.09131457590770001
ACH-000257,-0.140937435863
ACH-000258,-0.298266962694
ACH-000259,0.026646716088900003
ACH-000260,-0.0774609989443
ACH-000261,-0.0784147335548
ACH-000262,-0.166929105169
ACH-000263,-0.0267613222212
ACH-000264,0.00560108174206
ACH-000265,-0.140057820464
ACH-000266,0.0180070200161
ACH-000272,-0.0650845793782
ACH-000273,0.00251336317476
ACH-000274,-0.0658678326151
ACH-000277,-0.0503618285579
ACH-000278,0.031182510115
ACH-000279,0.0271979338826
ACH-000280,-0.0686100220899
ACH-000281,0.113232350153
ACH-000288,-0.148380993927
ACH-000291,0.061570358511699994
ACH-000293,0.157013018921
ACH-000294,0.025599559189
ACH-000295,-0.106684915679
ACH-000296,0.196559338683
ACH-000302,-0.103038418575
ACH-000304,0.13590194543
ACH-000307,0.108467826241
ACH-000308,-0.12351291126399999
ACH-000310,0.09807565945739999
ACH-000311,-0.046866903672699994
ACH-000312,-0.019274144491
ACH-000315,0.06675005961330001
ACH-000316,-0.234723083414
ACH-000317,-0.021464883406099998
ACH-000318,0.0228937817465
ACH-000319,0.0007060669923460001
ACH-000320,0.253280978051
ACH-000322,0.0447554616204
ACH-000323,-0.0194020696282
ACH-000324,-0.0350812053994
ACH-000329,0.036024634809
ACH-000330,0.27167342742899997
ACH-000331,-0.0333657235858
ACH-000332,-0.0960754817141
ACH-000334,-0.0956575143104
ACH-000335,0.12570770384500002
ACH-000336,-0.028461719720900003
ACH-000337,0.012254977636
ACH-000339,0.0433586916391
ACH-000341,-0.0136486538665
ACH-000348,0.024614222427400002
ACH-000350,-0.013495112188299999
ACH-000352,0.042484339654900005
ACH-000356,0.236286229306
ACH-000361,-0.307322136028
ACH-000362,0.045358091411300004
ACH-000363,-0.16736680890699998
ACH-000364,-0.112360185786
ACH-000365,-0.0524377426238
ACH-000366,-0.039678613292900004
ACH-000368,-0.168572612324
ACH-000374,0.039509944826
ACH-000375,-0.030521942636000002
ACH-000376,-0.0112292526633
ACH-000381,0.169027641843
ACH-000383,0.0352277182772
ACH-000387,-0.0146831142439
ACH-000389,0.06816776386909999
ACH-000390,-0.102439087727
ACH-000393,0.06465985206330001
ACH-000395,0.061498651172
ACH-000397,0.0287632308592
ACH-000401,0.121524837665
ACH-000402,-0.08767605726330001
ACH-000403,0.0402450796985
ACH-000404,0.12714112879
ACH-000406,0.0103762763112
ACH-000407,0.0021498031070199997
ACH-000408,-0.15476652149800002
ACH-000410,-0.0209439047651
ACH-000411,0.0384234025265
ACH-000414,-0.117485580364
ACH-000415,-0.030831744900400002
ACH-000416,-0.0295615159437
ACH-000420,-0.04781042402940001
ACH-000421,-0.022425890696099997
ACH-000424,-0.0281131579921
ACH-000425,-0.0225873598599
ACH-000426,0.0680679833903
ACH-000427,-0.09503856237960001
ACH-000433,0.0640370057788
ACH-000436,0.030372116932000003
ACH-000444,-0.0867149614147
ACH-000445,-0.061450299862400005
ACH-000448,0.0618658741058
ACH-000450,0.0984392336067
ACH-000452,0.0297116447963
ACH-000454,0.048882749418699994
ACH-000458,0.0612177336319
ACH-000459,0.0118696316925
ACH-000460,0.0174174485496
ACH-000461,0.0969594312146
ACH-000463,0.0006739843667959999
ACH-000464,-0.0160013481137
ACH-000466,0.20689833315099998
ACH-000467,0.005697079689279999
ACH-000468,-0.12227276554300001
ACH-000469,-0.0613787706421
ACH-000470,0.247661792496
ACH-000471,0.0714461103166
ACH-000472,-0.0715860535793
ACH-000473,-0.0408177326424
ACH-000475,-0.0799382625939
ACH-000476,0.11024853207100001
ACH-000477,-0.25277769878
ACH-000480,-0.008000431507879999
ACH-000481,0.0954950130415
ACH-000483,-0.168556729536
ACH-000484,-0.0083577629193
ACH-000485,0.20948144688499998
ACH-000486,0.0553717005282
ACH-000487,-0.0969285298827
ACH-000488,-0.0646691304226
ACH-000490,-0.0830318752022
ACH-000491,0.20817086926699999
ACH-000495,-0.19701181286699998
ACH-000496,-0.07258768755480001
ACH-000499,-0.0787042534084
ACH-000500,0.172387598297
ACH-000502,-0.22039046755199998
ACH-000503,-0.08467576702089999
