,ATP6V1B2 (526)
ACH-000163,-1.2798199952
ACH-000167,-1.9393130054400003
ACH-000168,-1.56711596081
ACH-000169,-1.88623164383
ACH-000178,-1.8460216847599997
ACH-000182,-1.9511939858200003
ACH-000183,-1.83296113632
ACH-000188,-1.6852235057499998
ACH-000189,-1.55861681225
ACH-000190,-1.7389924605200002
ACH-000198,-2.00798348061
ACH-000204,-1.84037729903
ACH-000206,-1.8005684917400002
ACH-000207,-1.68301043152
ACH-000211,-1.5991662241999998
ACH-000215,-1.94954613324
ACH-000221,-1.7612523436400003
ACH-000222,-1.78693590681
ACH-000223,-1.45540860886
ACH-000226,-1.7749380067400002
ACH-000227,-1.65664665431
ACH-000228,-0.858667422058
ACH-000231,-1.6151223688299998
ACH-000232,-1.85685969833
ACH-000233,-1.9911927576900001
ACH-000234,-1.79062624432
ACH-000235,-1.7479373136400003
ACH-000237,-1.7550464706400002
ACH-000238,-1.56347682831
ACH-000243,-1.76144068018
ACH-000244,-1.8826531644599998
ACH-000246,-1.71215217971
ACH-000248,-0.9317063492100001
ACH-000250,-1.6533988824799999
ACH-000251,-1.63423366206
ACH-000253,-1.80991136158
ACH-000255,-1.5514576092299999
ACH-000256,-1.93185360042
ACH-000257,-1.63844354029
ACH-000258,-1.8569870572799998
ACH-000259,-1.9365225781200002
ACH-000260,-1.42431547149
ACH-000261,-1.9090117013599999
ACH-000262,-2.16651467687
ACH-000263,-2.03801323146
ACH-000264,-1.99376255587
ACH-000265,-1.5749388073100001
ACH-000266,-1.72929131004
ACH-000272,-1.8426094995
ACH-000273,-1.76674265995
ACH-000274,-1.6496102816
ACH-000277,-2.31549622278
ACH-000278,-2.19707477036
ACH-000279,-1.68732186018
ACH-000280,-1.4464555512000001
ACH-000281,-1.71791855188
ACH-000288,-1.69681661377
ACH-000291,-1.7032495713799998
ACH-000293,-1.4544149009799998
ACH-000294,-1.93874055293
ACH-000295,-2.02570621229
ACH-000296,-1.55601835963
ACH-000302,-1.66674685831
ACH-000304,-3.32916028294
ACH-000307,-1.7496208696400002
ACH-000308,-1.9834208017299997
ACH-000310,-1.68885877911
ACH-000311,-1.4876209732299999
ACH-000312,-1.63504554726
ACH-000315,-1.51455953257
ACH-000316,-1.5116590389500002
ACH-000317,-1.9689861098700001
ACH-000318,-1.89740430411
ACH-000319,-1.7680971138
ACH-000320,-1.69644659073
ACH-000322,-2.00859679449
ACH-000323,-0.334038914421
ACH-000324,-1.45491158111
ACH-000329,-1.8384523904199999
ACH-000330,-1.02916575846
ACH-000331,-1.33253968565
ACH-000332,-1.7953392196900002
ACH-000334,-2.32134219842
ACH-000335,-1.8964695134099998
ACH-000336,-2.11776455839
ACH-000337,-1.5894379203600002
ACH-000339,-1.77269021493
ACH-000341,-1.3956898769100001
ACH-000348,-2.64280663565
ACH-000350,-1.8558230134599998
ACH-000352,-0.729191529508
ACH-000356,-1.7555403227500002
ACH-000361,-2.04126529901
ACH-000362,-1.62467705178
ACH-000363,-2.11651456806
ACH-000364,-1.7823595329
ACH-000365,-1.9260241564700002
ACH-000366,-1.7810868909200002
ACH-000368,-1.68263558655
ACH-000374,-1.96559281035
ACH-000375,-1.8795411708
ACH-000376,-1.5500790362
ACH-000381,-1.6381136302200001
ACH-000383,-2.268748472
ACH-000387,-2.06604636097
ACH-000389,-1.8426805435599998
ACH-000390,-1.78834702819
ACH-000393,-1.6408574231900002
ACH-000395,-1.7355660401599997
ACH-000397,-1.9564361590400001
ACH-000401,-1.8444808932199999
ACH-000402,-2.1626387179099997
ACH-000403,-2.22619821887
ACH-000404,-2.19709714099
ACH-000406,-1.6959596636399998
ACH-000407,-1.8901888172799999
ACH-000408,-1.52807979537
ACH-000410,-1.7188840504499998
ACH-000411,-1.6372355503100002
ACH-000414,-1.8320389663099999
ACH-000415,-1.39676628316
ACH-000416,-1.68925173102
ACH-000420,-1.7251307869299999
ACH-000421,-1.92325232217
ACH-000424,-1.76670840336
ACH-000425,-1.9246595091900003
ACH-000426,-1.8643789086700002
ACH-000427,-1.4182500493599999
ACH-000433,-1.6341362156299999
ACH-000436,-2.0985687008
ACH-000444,-1.86404704978
ACH-000445,-1.52071127875
ACH-000448,-1.82437760534
ACH-000450,-2.18973679222
ACH-000452,-1.7033106617700002
ACH-000454,-1.4280922036
ACH-000458,-1.5584936931
ACH-000459,-2.8722305480699997
ACH-000460,-1.80696534176
ACH-000461,-1.9942985463999998
ACH-000463,-1.6575103390900001
ACH-000464,-1.9391684304799999
ACH-000466,-2.1506434447
ACH-000467,-2.09160536241
ACH-000468,-1.92552784042
ACH-000469,-1.9420487236099997
ACH-000470,-2.29653787898
ACH-000471,-1.75599557444
ACH-000472,-2.01056100526
ACH-000473,-1.83863743385
ACH-000475,-2.04372009899
ACH-000476,-2.1560813166900004
ACH-000477,-3.25145304645
ACH-000480,-1.6454046459600002
ACH-000481,-1.3722172046
ACH-000483,-1.8047179101599997
ACH-000484,-1.9657366008099997
ACH-000485,-1.7884470055200001
ACH-000486,-1.72092868373
ACH-000487,-1.77515025528
ACH-000488,-1.60332571523
ACH-000490,-1.42152333704
ACH-000491,-1.8054126405500002
ACH-000495,-1.6585980925600001
ACH-000496,-1.7833202195500002
ACH-000499,-1.7260086993700001
ACH-000500,-0.9944530314669999
ACH-000502,-1.6650541529499998
ACH-000503,-1.7557278222200001
ACH-000505,-1.83125897556
ACH-000507,-1.7346541495400003
ACH-000510,-1.9571300277
ACH-000511,-1.4982264422999998
ACH-000512,-1.8155224103099998
ACH-000516,-1.9431999117099998
ACH-000517,-1.97023445805
ACH-000518,-1.92302913841
ACH-000520,-1.8781307729599996
ACH-000521,-1.68683948469
ACH-000522,-1.9375926161099997
ACH-000524,-1.33548889068
ACH-000527,-1.80639863692
ACH-000528,-0.671870036694
ACH-000537,-1.96287768305
ACH-000541,-1.4583692982299998
ACH-000542,-1.64550779255
ACH-000544,-1.8378999378999998
ACH-000545,-1.6487804541600002
ACH-000547,-1.0488610029899998
ACH-000548,-1.92191355188
ACH-000549,-1.4208387693900002
ACH-000550,-1.7399224548400003
ACH-000552,-1.15269067696
ACH-000556,-1.98379886528
ACH-000557,-2.44901342113
ACH-000570,-1.6869722136200003
ACH-000571,-2.6410561372599997
ACH-000573,-1.9734844144900001
ACH-000576,-1.7707694814200001
ACH-000580,-2.18221032428
ACH-000584,-2.06846700539
ACH-000585,-1.97621329817
ACH-000588,-1.9836237598
ACH-000589,-1.78849068895
ACH-000591,-1.6810884642200001
ACH-000593,-1.67010596324
ACH-000600,-2.08852901275
ACH-000601,-1.68584800387
ACH-000604,-2.09540058914
ACH-000605,-1.6393222489200001
ACH-000606,-1.7051858323
ACH-000608,-2.90634759622
ACH-000614,-2.1668328251499998
ACH-000616,-1.84557573637
ACH-000618,-1.8240786032299998
ACH-000619,-1.9976645558400001
ACH-000620,-1.8697360266999998
ACH-000621,-2.2087605143599998
ACH-000622,-2.8807101629900003
ACH-000623,-1.86655825119
ACH-000624,-1.8436590411400002
ACH-000627,-1.63069954787
ACH-000630,-1.5918545005200002
ACH-000632,-2.0660498668200002
ACH-000633,-2.07529954067
ACH-000637,-0.902656991642
ACH-000638,-1.5926120921399998
ACH-000646,-1.35193065042
ACH-000647,-1.57094875623
ACH-000648,-2.1753646237099997
ACH-000649,-2.03272975289
ACH-000651,-1.69838267631
ACH-000652,-1.8803945317700002
ACH-000653,-2.02435514527
ACH-000657,-1.8221818151700002
ACH-000658,-2.0723642013299997
ACH-000661,-2.97108285278
ACH-000662,-2.03088578279
ACH-000663,-1.92001632336
ACH-000665,-1.72086224973
ACH-000671,-1.99993680069
ACH-000673,-1.6442849423199999
ACH-000676,-1.7553016729700002
ACH-000677,-1.26272251896
ACH-000681,-1.59428128699
ACH-000682,-1.41338577966
ACH-000683,-1.9544455917299999
ACH-000684,-1.81166593473
ACH-000688,-2.4144736073299997
ACH-000693,-1.7585702463599997
ACH-000694,-1.40993381266
ACH-000695,-1.9727839817500001
ACH-000696,-1.7967154963299998
ACH-000697,-1.55046350863
ACH-000699,-2.3033614558599997
ACH-000701,-0.647739091106
ACH-000706,-1.92876813717
ACH-000711,-1.85595230058
ACH-000713,-1.66606179998
ACH-000714,-1.9224424009799999
ACH-000718,-1.7057470027300001
ACH-000720,-1.4862834958000002
ACH-000721,-1.8361523791099998
ACH-000724,-1.8380951680900002
ACH-000725,-2.7665144705
ACH-000732,-1.56485594576
ACH-000734,-1.89446240317
ACH-000735,-1.72658465281
ACH-000736,-1.8732309798900002
ACH-000738,-1.68839897152
ACH-000746,-1.95260898972
ACH-000747,-1.79090447187
ACH-000748,-1.32599211512
ACH-000753,-2.0803544213900005
ACH-000756,-1.7809029176400002
ACH-000757,-1.79318550134
ACH-000758,-1.66529933241
ACH-000760,-1.83539578884
ACH-000763,-1.74980443884
ACH-000764,-2.1136561984299997
ACH-000765,-1.7782111109999998
ACH-000766,-1.58851566097
ACH-000767,-1.74756031722
ACH-000768,-1.6119180030000002
ACH-000769,-1.84343175241
ACH-000770,-1.67945844558
ACH-000771,-1.47521448149
ACH-000773,-1.98140783479
ACH-000776,-1.84978790659
ACH-000777,-1.5670626013799998
ACH-000778,-2.19075415381
ACH-000781,-1.7951075623099997
ACH-000782,-1.6921313136200002
ACH-000783,-1.25955523717
ACH-000784,-1.85158877238
ACH-000785,-0.7260226807119999
ACH-000787,-1.7171620678200001
ACH-000788,-1.8564804074599999
ACH-000791,-1.68387408364
ACH-000792,-2.01932811697
ACH-000794,-1.77649617263
ACH-000796,-1.9338079213
ACH-000799,-1.6720961499399998
ACH-000800,-1.59961786917
ACH-000802,-1.9272122657099997
ACH-000804,-1.7830074811200003
ACH-000805,-2.1747630783000003
ACH-000809,-1.7246999298099999
ACH-000810,-1.9934125238900002
ACH-000811,-1.33759060489
ACH-000817,-1.9072569835
ACH-000819,-1.4509602702000002
ACH-000820,-2.0621905733099997
ACH-000821,-2.1594846053400003
ACH-000822,-2.54761452958
ACH-000823,-1.71547296051
ACH-000824,-1.7229674150999998
ACH-000827,-1.65155005969
ACH-000829,-2.0490011406799997
ACH-000831,-1.66918378055
ACH-000832,-1.9668164049099999
ACH-000833,-2.4136827344
ACH-000834,-1.7710544992900001
ACH-000835,-1.9120179752200002
ACH-000836,-1.90839349658
ACH-000837,-1.7043852901499998
ACH-000838,-2.07776595445
ACH-000839,-1.4351460806999998
ACH-000840,-1.7424802143
ACH-000841,-1.99743961276
ACH-000843,-1.7254745588299998
ACH-000846,-1.6271519814300002
ACH-000847,-1.70517435312
ACH-000848,-2.0081819022599996
ACH-000849,-0.35500824160899996
ACH-000851,-1.74643115213
ACH-000855,-1.53886404092
ACH-000856,-1.66394873556
ACH-000858,-1.82822545879
ACH-000859,-1.8481003258400002
ACH-000861,-1.69218647571
ACH-000862,-1.3648789316299998
ACH-000865,-1.59714361816
ACH-000866,-1.7090314323500002
ACH-000867,-0.547750401338
ACH-000869,-1.76659054215
ACH-000872,-2.1528861918
ACH-000873,-1.63289922894
ACH-000876,-0.41520788210500004
ACH-000878,-1.83426170623
ACH-000880,-1.91613665444
ACH-000881,-2.42266548562
ACH-000882,-1.90681213507
ACH-000884,-1.9137741538
ACH-000885,-1.7343249180200002
ACH-000887,-1.69407687432
ACH-000888,-1.82657833502
ACH-000889,-1.8765529789700002
ACH-000890,-2.00961643758
ACH-000896,-2.10265080496
ACH-000898,-1.8334688408500002
ACH-000900,-1.61279891377
ACH-000901,-1.3972890805899998
ACH-000905,-1.6524924533899998
ACH-000906,-1.88332938553
ACH-000907,-1.69602099125
ACH-000910,-2.0489593368200003
ACH-000911,-1.68967066604
ACH-000912,-1.80569000449
ACH-000913,-1.9506470903
ACH-000915,-1.8628521259200002
ACH-000916,-1.83874770313
ACH-000917,-2.09566878426
ACH-000921,-1.5520555376700003
ACH-000924,-1.7386359607900002
ACH-000926,-2.01697990568
ACH-000928,-1.5676375900400001
ACH-000929,-1.4566113317700002
ACH-000932,-1.8769398108200002
ACH-000935,-1.72063857867
ACH-000936,-1.58294691215
ACH-000937,-2.04378683295
ACH-000938,-2.06147143657
ACH-000939,-1.48420862542
ACH-000941,-1.8797902545099998
ACH-000943,-2.02344220515
ACH-000946,-1.63906885914
ACH-000947,-1.8508491066599997
ACH-000948,-1.6500140495700002
ACH-000950,-2.07166283977
ACH-000953,-1.99087350972
ACH-000957,-1.8287442016
ACH-000958,-1.7350105800799998
ACH-000960,-2.1882504166
ACH-000963,-1.7278322880599999
ACH-000968,-1.9762340804400003
ACH-000969,-1.7130002757700002
ACH-000973,-1.8027155186500001
ACH-000974,-1.95980271624
ACH-000975,-2.06117468874
ACH-000976,-1.55875715287
ACH-000978,-1.0839108394299999
ACH-000980,-1.6449647526499998
ACH-000984,-1.7373469002400002
ACH-000986,-1.5197088215399999
ACH-000988,-1.5123209051
ACH-000993,-1.4740361682700003
ACH-000994,-2.1112113058400004
ACH-000996,-1.5499930134200002
ACH-001001,-1.8776321717400002
ACH-001020,-1.70610056006
ACH-001028,-1.93622882819
ACH-001031,-1.91069654067
ACH-001038,-1.6720400328100002
ACH-001048,-1.9804662150999999
ACH-001050,-1.7000263422100002
ACH-001053,-1.9799298759400001
ACH-001054,-1.67622055904
ACH-001061,-1.63276561685
ACH-001067,-1.9215276284799998
ACH-001075,-1.55860776604
ACH-001096,-1.8702021958300001
ACH-001128,-1.9964999385799997
ACH-001134,-1.7841423197400001
ACH-001151,-2.11640851503
ACH-001163,-1.9483366497699999
ACH-001164,-2.2054437367
ACH-001173,-1.7194942562900002
ACH-001183,-1.92588779854
ACH-001184,-2.15131374851
ACH-001190,-1.5493007991699999
ACH-001192,-1.74341381444
ACH-001193,-1.7255909154900002
ACH-001196,-1.7707016171099998
ACH-001197,-1.5732918177500002
ACH-001205,-1.92892240529
ACH-001211,-1.8869933775599999
ACH-001212,-1.8777717317500002
ACH-001228,-1.2824209863200002
ACH-001232,-1.8456119476400004
ACH-001239,-1.8650879567400003
ACH-001274,-2.41213120431
ACH-001275,-1.87829943907
ACH-001277,-2.01600571787
ACH-001278,-1.9263301044699999
ACH-001280,-1.3909860042
ACH-001283,-1.9365193267900003
ACH-001289,-1.8825976244299998
ACH-001295,-1.84592969097
ACH-001300,-1.9343407695
ACH-001301,-1.43213024771
ACH-001302,-1.8841560274900002
ACH-001303,-1.7199199202700002
ACH-001306,-2.07421601342
ACH-001318,-1.8087926823900002
ACH-001322,-1.8242545514400001
ACH-001328,-1.5840195738799998
ACH-001332,-1.26117427589
ACH-001333,-1.61400469558
ACH-001336,-1.5335072283700002
ACH-001340,-1.4506267677000002
ACH-001346,-1.8347136177799999
ACH-001353,-1.85007792319
ACH-001354,-1.6188181195
ACH-001367,-1.3200736328
ACH-001368,-1.9356906026700003
ACH-001374,-1.78053697771
ACH-001375,-1.4517886100400001
ACH-001377,-1.96318166903
ACH-001380,-1.8050231157499999
ACH-001391,-2.0232559236400003
ACH-001407,-1.76951624461
ACH-001408,-1.59178537678
ACH-001413,-1.7781937470099998
ACH-001430,-1.8740681173299998
ACH-001431,-1.8590543275599998
ACH-001450,-1.9232185566799997
ACH-001496,-1.6429003256499999
ACH-001500,-1.7981069547599997
ACH-001521,-1.9620240742900001
ACH-001523,-1.80219326882
ACH-001532,-1.9131992042
ACH-001536,-2.03973913134
ACH-001550,-1.04992809175
ACH-001552,-1.56407712059
ACH-001554,-1.8969692512099998
ACH-001645,-1.6697667420700002
ACH-001654,-1.87134528741
ACH-001715,-1.9594869472599998
ACH-001735,-1.8273610597799999
ACH-001736,-1.9314683331400002
ACH-001737,-1.8300264002400002
ACH-001740,-2.0607998598400004
ACH-001745,-2.09257216515
ACH-001750,-1.44769940226
ACH-001765,-2.0010832376099996
ACH-001956,-1.8829516658400003
ACH-001957,-2.09200774942
