,SCO2 (9997)
ACH-000004,-0.564371476051
ACH-000007,-0.283691907078
ACH-000009,-0.21499472972300002
ACH-000011,0.0106593391876
ACH-000012,-0.0297549865837
ACH-000013,-0.270371657327
ACH-000014,-0.518800552238
ACH-000015,-0.332532884682
ACH-000017,-0.12258887329399999
ACH-000018,0.132927471178
ACH-000019,-0.481792236027
ACH-000021,-0.153366281779
ACH-000022,-0.25543951073300003
ACH-000025,-0.512587832552
ACH-000028,-0.570955159485
ACH-000030,-0.382556939301
ACH-000035,-0.148193205418
ACH-000036,0.156682045399
ACH-000037,-0.0112311055478
ACH-000039,0.12241452632500001
ACH-000040,0.112539055758
ACH-000041,-0.177896559775
ACH-000042,0.0316836492335
ACH-000045,-0.40155818802
ACH-000047,-0.45228929516099997
ACH-000052,-0.13635679502
ACH-000053,0.0140982405941
ACH-000054,-0.151932920743
ACH-000055,-0.231083886279
ACH-000060,-0.190185693935
ACH-000067,-0.16291031322000002
ACH-000070,-0.20805353589
ACH-000075,-0.120655429158
ACH-000078,-0.186147439244
ACH-000082,-0.12418647009299999
ACH-000085,-0.0312246876211
ACH-000086,-0.37707056436999997
ACH-000087,-0.181107111842
ACH-000092,-0.14094950472
ACH-000095,0.123080627824
ACH-000097,-0.0738460432889
ACH-000098,-0.199039622295
ACH-000099,-0.13718885189899999
ACH-000108,-0.259540878447
ACH-000113,-0.193692851066
ACH-000115,0.0456428465142
ACH-000116,-0.224785292005
ACH-000118,-0.492651919216
ACH-000120,-0.152619545623
ACH-000123,-0.472290532275
ACH-000127,-0.25759042613600003
ACH-000128,-0.35751466667
ACH-000132,-0.17433741335099998
ACH-000133,-0.0886536088214
ACH-000137,-0.283486539563
ACH-000138,-0.22860420304200002
ACH-000142,-0.11600516927000001
ACH-000143,-0.169094519325
ACH-000146,-0.167279091731
ACH-000148,-0.11193948161100001
ACH-000150,-0.256837339559
ACH-000152,-0.134025161547
ACH-000153,-0.334255881219
ACH-000159,-0.09177993176249999
ACH-000160,-0.558676647083
ACH-000163,-0.137583429045
ACH-000167,-0.229279222955
ACH-000168,0.103653424377
ACH-000169,-0.08623446371099999
ACH-000178,0.029161925391700004
ACH-000182,-0.597941295854
ACH-000183,-0.30942295548500004
ACH-000188,0.124570991057
ACH-000189,-0.292431987946
ACH-000190,-0.18042218720199998
ACH-000198,-0.200078859555
ACH-000204,0.0599886917251
ACH-000206,-0.411451394591
ACH-000207,-0.24197481337699997
ACH-000211,-0.104526578685
ACH-000215,-0.22690014034000003
ACH-000221,-0.367082207011
ACH-000222,-0.403514637803
ACH-000223,-0.172907497516
ACH-000226,-0.20168599455400002
ACH-000227,-0.381765145856
ACH-000228,-0.0521336997783
ACH-000231,-0.164921575887
ACH-000232,-0.21657878915399997
ACH-000233,-0.352646638847
ACH-000234,-0.0800108535954
ACH-000235,-0.156079809378
ACH-000237,0.07424345027639999
ACH-000238,-0.22562783354200003
ACH-000243,-0.186954222749
ACH-000244,0.0840765304314
ACH-000246,-0.237417268626
ACH-000248,-0.182786537546
ACH-000250,-0.152821062566
ACH-000251,-0.142640091543
ACH-000253,-0.0104523545351
ACH-000255,-0.0425110950903
ACH-000256,-0.15598902530099998
ACH-000257,-0.274105444442
ACH-000258,-0.059873531454400004
ACH-000259,-0.244246875192
ACH-000260,-0.07613881965760001
ACH-000261,-0.133157332416
ACH-000262,0.052398554370300006
ACH-000263,-0.0800990924935
ACH-000264,-0.0262891058368
ACH-000265,-0.231617828663
ACH-000266,-0.14451410349000002
ACH-000272,-0.0920744967513
ACH-000273,-0.08979826619999999
ACH-000274,-0.0811654185248
ACH-000277,-0.0483329453391
ACH-000278,-0.128082781631
ACH-000279,-0.30431128591699996
ACH-000280,-0.437405902869
ACH-000281,-0.1918877491
ACH-000288,-0.257761865535
ACH-000291,-0.188096895726
ACH-000293,-0.405773792326
ACH-000294,-0.20185990519699998
ACH-000295,-0.0236205220135
ACH-000296,0.364317698353
ACH-000302,-0.228509298248
ACH-000304,-0.547831171114
ACH-000307,-0.313454834234
ACH-000308,-0.025000261180500003
ACH-000310,0.358379911738
ACH-000311,-0.215404367242
ACH-000312,-0.41097641578
ACH-000315,-0.0204105477456
ACH-000316,-0.0655736952084
ACH-000317,-0.455516229382
ACH-000318,-0.0787090778382
ACH-000319,-0.34723198115500004
ACH-000320,-0.268172830352
ACH-000322,-0.202555391416
ACH-000323,0.049923820370399996
ACH-000324,-0.0703364788098
ACH-000329,-0.530011819903
ACH-000330,-0.21800487666499999
ACH-000331,-0.0743564063231
ACH-000332,0.0723001831263
ACH-000334,-0.286905965478
ACH-000335,-0.48719358538900004
ACH-000336,-0.441213937062
ACH-000337,-0.44834470857299996
ACH-000339,-0.15197642752499999
ACH-000341,0.318109409233
ACH-000348,-0.282876561408
ACH-000350,-0.271399509199
ACH-000352,-0.154748989892
ACH-000356,-0.611574318328
ACH-000361,-0.221361334641
ACH-000362,-0.249705193105
ACH-000363,-0.20619472420899998
ACH-000364,-0.276158236085
ACH-000365,-0.365180877293
ACH-000366,-0.266142546109
ACH-000368,-0.0801745606129
ACH-000374,-0.276621222233
ACH-000375,-0.0308948932274
ACH-000376,-0.324758230665
ACH-000381,-0.0968590481023
ACH-000383,-0.293184992998
ACH-000387,-0.352641475691
ACH-000389,0.41443696985399997
ACH-000390,-0.427984817147
ACH-000393,0.008383546520189999
ACH-000395,-0.188247434959
ACH-000397,-0.0709345629878
ACH-000401,-0.36469890267300004
ACH-000402,-0.62303767044
ACH-000403,-0.112381014216
ACH-000404,-0.0371341609093
ACH-000406,-0.408212545931
ACH-000407,-0.0768252015155
ACH-000408,-0.6721748934139999
ACH-000410,-0.23699723727
ACH-000411,0.036296598423300006
ACH-000414,-0.0625144271253
ACH-000415,-0.07836389671630001
ACH-000416,-0.0483541729748
ACH-000420,0.08213635154019999
ACH-000421,-0.049919820608199994
ACH-000424,-0.425185966684
ACH-000425,-0.017096100501299998
ACH-000426,-0.125641502072
ACH-000427,-0.18339761918900002
ACH-000433,-0.191023893519
ACH-000436,0.017424452765
ACH-000444,-0.567025115757
ACH-000445,-0.22415340254299998
ACH-000448,0.0459389211515
ACH-000450,-0.22983280953200003
ACH-000452,-0.149551867492
ACH-000454,-0.7047422224
ACH-000458,0.05869056064809999
ACH-000459,-1.07167645576
ACH-000460,-0.171327515213
ACH-000461,-0.524601250909
ACH-000463,-0.135255325504
ACH-000464,-0.0549874793395
ACH-000466,-0.42724580189000005
ACH-000467,-0.302565799261
ACH-000468,-0.0436403159275
ACH-000469,-0.27065380311
ACH-000470,0.0223120751567
ACH-000471,-0.09581382024639999
ACH-000472,-0.17918419523499998
ACH-000473,-0.18683259145
ACH-000475,-0.374617654172
ACH-000476,-0.176746921933
ACH-000477,-0.287646253001
ACH-000480,-0.41143549650399996
ACH-000481,-0.0633699831116
ACH-000483,-0.37916788119999995
ACH-000484,0.0674932968198
ACH-000485,-0.126340012836
ACH-000486,-0.266363365787
ACH-000487,-0.45299929811899997
ACH-000488,-0.492543772199
ACH-000490,0.0336633335799
ACH-000491,-0.44355754327799995
ACH-000495,0.037351143158400005
ACH-000496,-0.035583531190999995
ACH-000499,-0.45309920911000007
ACH-000500,0.6635899542939999
ACH-000502,-0.014494036811
ACH-000503,-0.0867380717123
ACH-000505,-0.105511847461
ACH-000507,-0.28068014980300005
ACH-000510,-0.199667009059
ACH-000511,-0.0524660028493
ACH-000512,-0.176085610387
ACH-000516,-0.20924030356400003
ACH-000517,-0.155790063159
ACH-000518,-0.04780073205580001
ACH-000520,-0.0794070295856
ACH-000521,-0.300850770861
ACH-000522,-0.032010719300599996
ACH-000524,-0.181869971919
ACH-000527,-0.1308753164
ACH-000528,-0.8481543959810001
ACH-000537,-0.358094686864
ACH-000541,0.13445180875999999
ACH-000542,-0.08916516291660001
ACH-000544,-0.128952936918
ACH-000545,-0.0838266359015
ACH-000547,-0.6523911466319999
ACH-000548,0.0775703638585
ACH-000549,-0.326851913891
ACH-000550,-0.110584204852
ACH-000552,-0.00964940200797
ACH-000556,-0.057276273169400004
ACH-000557,-0.15806249079
ACH-000570,-0.26444826816100003
ACH-000571,-0.48265423294200005
ACH-000573,-0.225888270879
ACH-000576,0.040913694919300005
ACH-000580,-0.106711863422
ACH-000584,-0.25314242498000006
ACH-000585,-0.042019661104199996
ACH-000588,-0.21097883754500002
ACH-000589,-0.183247735711
ACH-000591,-0.272821909874
ACH-000593,-0.299924890069
ACH-000600,-0.20404876178800002
ACH-000601,-0.421968096703
ACH-000604,-0.534076132981
ACH-000605,-0.27844115885299997
ACH-000606,-0.09640359728539999
ACH-000608,-0.22183833285500001
ACH-000614,-0.324006071682
ACH-000616,-0.053307494892499994
ACH-000618,-0.8419756049580001
ACH-000619,-0.056067925013300005
ACH-000620,-0.25467370241
ACH-000621,-0.0271225184992
ACH-000622,-0.323998054443
ACH-000623,-0.208066188002
ACH-000624,-0.0911297917073
ACH-000627,-0.0851668174044
ACH-000630,-0.004763653845210001
ACH-000632,-0.07866739478029999
ACH-000633,-0.5374977017670001
ACH-000637,-0.35732864315499996
ACH-000638,-0.08460756045330001
ACH-000646,-0.300540172852
ACH-000647,-0.263635902967
ACH-000648,-0.00649660769861
ACH-000649,0.07939381180499999
ACH-000651,-0.528068117426
ACH-000652,-0.182563258871
ACH-000653,-0.639350528025
ACH-000657,0.103352190899
ACH-000658,-0.291065952899
ACH-000661,-0.13467061248099998
ACH-000662,-0.7015493916
ACH-000663,-0.297439357287
ACH-000665,-0.06970367480010001
ACH-000671,-0.495658204019
ACH-000673,-0.015596805691700001
ACH-000676,-0.562474537964
ACH-000677,-1.06542649761
ACH-000681,-0.42350561526299996
ACH-000682,-0.19523377179
ACH-000683,-0.251629270605
ACH-000684,-0.124252536754
ACH-000688,-0.12261768427000001
ACH-000693,-0.45818441205
ACH-000694,-0.199770098513
ACH-000695,-0.13393587256
ACH-000696,-0.12587710059
ACH-000697,-0.305628545275
ACH-000699,-0.20530067171799998
ACH-000701,-0.032142847754799996
ACH-000706,-0.410050324181
ACH-000711,-0.0691159127255
ACH-000713,0.0145719593793
ACH-000714,0.10230058921700001
ACH-000718,-0.146568918556
ACH-000720,-0.00523525267782
ACH-000721,-0.333605401594
