,DAPL1 (92196)
ACH-000004,0.0167471251782
ACH-000007,-0.17986978016199998
ACH-000009,-0.15378643573200002
ACH-000011,-0.173875536753
ACH-000012,-0.11511923329500001
ACH-000013,-0.09765694374719999
ACH-000014,-0.200489270186
ACH-000015,-0.159937023338
ACH-000017,-0.109241124946
ACH-000018,0.0206129881078
ACH-000019,-0.215139239392
ACH-000021,0.0863924211552
ACH-000022,-0.0894888012874
ACH-000025,0.00233999099781
ACH-000028,-0.256435615007
ACH-000030,0.0270929358824
ACH-000035,-0.043793275689199995
ACH-000036,-0.17520356788400002
ACH-000037,-0.04572766294
ACH-000039,-0.10027744601500001
ACH-000040,-0.0181706815932
ACH-000041,-0.10605736455
ACH-000042,-0.062658316776
ACH-000045,-0.164837120701
ACH-000047,-0.126635102051
ACH-000052,-0.342485762476
ACH-000053,-0.08425949549259999
ACH-000054,-0.0456804293347
ACH-000055,-0.11291617393100001
ACH-000060,-0.0037407626144799998
ACH-000067,-0.186369606919
ACH-000070,-0.193187392903
ACH-000075,-0.166469344889
ACH-000078,0.041232717941
ACH-000082,-0.0173528391867
ACH-000085,-0.0434635715215
ACH-000086,-0.163088055495
ACH-000087,-0.042004585418
ACH-000092,-0.381453129798
ACH-000095,-0.23665318492600002
ACH-000097,0.0407178828367
ACH-000098,-0.261807760099
ACH-000099,-0.0506661011085
ACH-000108,-0.11966397244
ACH-000113,-0.09774820357149999
ACH-000115,-0.148192053013
ACH-000116,-0.0326008810443
ACH-000118,-0.10354570160700001
ACH-000120,-0.18408527281
ACH-000123,-0.0620182078646
ACH-000127,-0.08981993547460002
ACH-000128,-0.23054812449200002
ACH-000132,-0.256048057868
ACH-000133,-0.355976517769
ACH-000137,-0.004358175138710001
ACH-000138,-0.025623018032
ACH-000142,-0.0836409085176
ACH-000143,-0.238384492227
ACH-000146,0.00296685798167
ACH-000148,-0.152161675313
ACH-000150,-0.039729043859
ACH-000152,-0.10406615940300001
ACH-000153,-0.139935937103
ACH-000159,-0.056887133333599994
ACH-000160,-0.08322207620210001
ACH-000163,-0.0247814469353
ACH-000167,-0.402069889678
ACH-000168,-0.0758783251341
ACH-000169,-0.029086143363
ACH-000178,-0.0022770295312600003
ACH-000182,-0.112288339769
ACH-000183,-0.18421875161899998
ACH-000188,-0.141559882036
ACH-000189,0.24965284037500002
ACH-000190,-0.09726582301410001
ACH-000198,-0.0557814235111
ACH-000204,-0.0667435142543
ACH-000206,-0.0939003531659
ACH-000207,0.17517202434700002
ACH-000211,-0.170303339577
ACH-000215,-0.118121600736
ACH-000221,-0.24678838948399998
ACH-000222,0.0303763360134
ACH-000223,-0.364386082936
ACH-000226,-0.325284676266
ACH-000227,-0.14819188085100002
ACH-000228,-0.144943565942
ACH-000231,-0.221335988618
ACH-000232,-0.196059573136
ACH-000233,-0.0797075836895
ACH-000234,-0.263576174933
ACH-000235,-0.066326282189
ACH-000237,-0.059940301868
ACH-000238,-0.005366494035040001
ACH-000243,-0.08466104073769999
ACH-000244,-0.27102072662
ACH-000246,-0.08781599347689999
ACH-000248,-0.15346036088099999
ACH-000250,-0.0682320550843
ACH-000251,-0.123938466993
ACH-000253,-0.09600122861580002
ACH-000255,-0.11125687439099999
ACH-000256,-0.171559263503
ACH-000257,-0.232065916244
ACH-000258,-0.240891479298
ACH-000259,-0.0070099253621
ACH-000260,-0.145231895474
ACH-000261,-0.052898840439
ACH-000262,0.0614802189521
ACH-000263,0.0143003377483
ACH-000264,0.08084489479960001
ACH-000265,-0.29763664366799997
ACH-000266,-0.020121837975299997
ACH-000272,-0.134838220496
ACH-000273,-0.248656867905
ACH-000274,-0.284134252687
ACH-000277,-0.23167029833099997
ACH-000278,-0.0377222848509
ACH-000279,-0.122411621174
ACH-000280,0.0271061934014
ACH-000281,-0.262648014408
ACH-000288,-0.0104334858811
ACH-000291,-0.104773480703
ACH-000293,-0.0932049332271
ACH-000294,-0.032420067713
ACH-000295,0.008530074144699999
ACH-000296,-0.0987942912157
ACH-000302,-0.111302278136
ACH-000304,-0.093312962348
ACH-000307,-0.44735888707099997
ACH-000308,-0.08468228662760001
ACH-000310,-0.18716345198399997
ACH-000311,-0.041968507835
ACH-000312,0.00841101335797
ACH-000315,0.140910389072
ACH-000316,-0.0204658428715
ACH-000317,-0.127509701683
ACH-000318,-0.224715046534
ACH-000319,-0.0222735224945
ACH-000320,-0.111317952512
ACH-000322,-0.294533120469
ACH-000323,-0.108832541502
ACH-000324,0.0073396290864899995
ACH-000329,-0.0789344916808
ACH-000330,-0.060278221265500004
ACH-000331,-0.182733095194
ACH-000332,0.0401317944615
ACH-000334,0.196149670302
ACH-000335,0.119098279637
ACH-000336,-0.23691420071999997
ACH-000337,-0.288589637507
ACH-000339,0.00959533685708
ACH-000341,-0.0340656987806
ACH-000348,-0.103410056148
ACH-000350,-0.0176827585716
ACH-000352,-0.190548442262
ACH-000356,-0.269133651855
ACH-000361,-0.148199661042
ACH-000362,0.021059366573900003
ACH-000363,-0.063590724588
ACH-000364,-0.142163455347
ACH-000365,0.05623217458409999
ACH-000366,-0.129088372892
ACH-000368,-0.08875667754760001
ACH-000374,-0.176254461494
ACH-000375,-0.256677527859
ACH-000376,-0.10616385288499999
ACH-000381,0.042783853460099996
ACH-000383,-0.0807118150335
ACH-000387,-0.0392880888804
ACH-000389,-0.0879345374538
ACH-000390,-0.029985616846
ACH-000393,-0.12509431488199999
ACH-000395,-0.08170223900500001
ACH-000397,-0.139600828495
ACH-000401,0.0118705232014
ACH-000402,-0.0922959036753
ACH-000403,-0.152235539064
ACH-000404,-0.111799806279
ACH-000406,-0.108134557945
ACH-000407,-0.26584695974
ACH-000408,-0.19883296768599998
ACH-000410,-0.141553016736
ACH-000411,-0.12393975314000001
ACH-000414,0.036182263667599995
ACH-000415,-0.400662424237
ACH-000416,-0.0915104716826
ACH-000420,-0.06348347067030001
ACH-000421,-0.0277041622756
ACH-000424,-0.19558600856400002
ACH-000425,-0.139025224114
ACH-000426,-0.26338484140900004
ACH-000427,-0.00341261419511
ACH-000433,0.19825974191100001
ACH-000436,-0.18100545414500002
ACH-000444,0.088895876799
ACH-000445,-0.40823287644199996
ACH-000448,0.00404887358171
ACH-000450,-0.251010830569
ACH-000452,-0.0730361762038
ACH-000454,0.0117075192696
ACH-000458,-0.145354242183
ACH-000459,-0.448444616439
ACH-000460,-0.21412087749000003
ACH-000461,-0.10426915726
ACH-000463,-0.102195225231
ACH-000464,-0.165556806524
ACH-000466,-0.255605757199
ACH-000467,-0.22441900579799998
ACH-000468,-0.164446314687
ACH-000469,0.015279462495500001
ACH-000470,-0.04508260792280001
ACH-000471,-0.23157956173099997
ACH-000472,-0.049852871547699996
ACH-000473,0.013645496615600002
ACH-000475,-0.18730332810699998
ACH-000476,0.050572507265200004
ACH-000477,-0.166309712995
ACH-000480,-0.45605115065499996
ACH-000481,-0.0401634546647
ACH-000483,-0.0584327034696
ACH-000484,-0.25558705730000003
ACH-000485,0.029392124239
ACH-000486,-0.0710740657381
ACH-000487,-0.0389085280093
ACH-000488,-0.136079261778
ACH-000490,-0.15018284119300002
ACH-000491,-0.125274783291
ACH-000495,-0.220407817663
ACH-000496,-0.19530345153
ACH-000499,0.125918561196
ACH-000500,-0.291623407555
ACH-000502,0.023730195704099996
ACH-000503,0.024691344945400002
ACH-000505,-0.131355446242
ACH-000507,-0.072256010594
ACH-000510,-0.289098243864
ACH-000511,-0.049202937496100004
ACH-000512,-0.26612624584899996
ACH-000516,-0.06596336493390001
ACH-000517,0.030170636839900004
ACH-000518,-0.09916501078220001
ACH-000520,-0.18503244076699998
ACH-000521,-0.1560773544
ACH-000522,-0.17733132119199999
ACH-000524,-0.173765568835
ACH-000527,-0.0488475990511
ACH-000528,-0.0140377287891
ACH-000537,-0.277858140365
ACH-000541,-0.20252623607099998
ACH-000542,-0.0838420325569
ACH-000544,0.04331326933130001
ACH-000545,-0.341000108437
ACH-000547,0.11943214190300001
ACH-000548,-0.10707468102600001
ACH-000549,0.07745304268839999
ACH-000550,-0.0958451320425
ACH-000552,-0.409932450634
ACH-000556,-0.0271390908498
ACH-000557,0.0064883513641699996
ACH-000570,-0.184381356066
ACH-000571,0.114727217368
ACH-000573,-0.199725482693
ACH-000576,0.08795389320419998
ACH-000580,-0.0660453862461
ACH-000584,-0.0404775931029
ACH-000585,-0.0835947302939
ACH-000588,-0.148875452749
ACH-000589,-0.0586446797179
ACH-000591,-0.319872774215
ACH-000593,-0.198045896563
ACH-000600,0.030222296359200002
ACH-000601,-0.0882886773854
ACH-000604,0.0327950664223
ACH-000605,-0.253822603842
ACH-000606,-0.259824262475
ACH-000608,-0.107331078651
ACH-000614,0.080804282892
ACH-000616,-0.0720660275332
ACH-000618,-0.119235915485
ACH-000619,-0.16603975308399999
ACH-000620,-0.199153654347
ACH-000621,-0.06260574793069999
ACH-000622,-0.11671600465700001
ACH-000623,-0.301595585317
ACH-000624,-0.168362582971
ACH-000627,-0.128259017999
ACH-000630,-0.14484954741699999
ACH-000632,-0.062359023061300006
ACH-000633,-0.180065375693
ACH-000637,-0.141359701488
ACH-000638,-0.00506670238403
ACH-000646,-0.15003383825400002
ACH-000647,-0.0704983952197
ACH-000648,-0.26056810901099997
ACH-000649,-0.10150403285800001
ACH-000651,-0.0485288082694
ACH-000652,-0.172166029841
ACH-000653,0.18403085175
ACH-000657,-0.170237900015
ACH-000658,0.0247852859076
ACH-000661,-0.121944831693
ACH-000662,0.026026913505599998
ACH-000663,0.00618796795711
ACH-000665,-0.09674648435149999
ACH-000671,-0.021812568377400005
ACH-000673,-0.229619030544
ACH-000676,-0.155302740814
ACH-000677,-0.102591445147
ACH-000681,-0.05707762626540001
ACH-000682,-0.173316848802
ACH-000683,-0.167382862656
ACH-000684,-0.0672823362976
ACH-000688,-0.334289456087
ACH-000693,-0.16144846637399998
ACH-000694,-0.178286072183
ACH-000695,-0.0799645412066
ACH-000696,-0.0791066740548
ACH-000697,-0.145264287729
ACH-000699,-0.13516139992
ACH-000701,-0.252118656394
ACH-000706,0.0614139797804
ACH-000711,-0.0929775357795
ACH-000713,-0.192262814415
ACH-000714,-0.26241025762
ACH-000718,-0.065282709929
ACH-000720,-0.18537277263399998
ACH-000721,-0.227011288202
ACH-000724,-0.000289721796164
ACH-000725,-0.177960732189
ACH-000732,-0.20286759722199998
ACH-000734,-0.16131021612500002
ACH-000735,-0.196310018333
ACH-000736,-0.262891207048
ACH-000738,-0.108594736505
ACH-000746,0.0089568628279
ACH-000747,-0.337251286798
ACH-000748,-0.140626000789
ACH-000753,-0.0992925522599
ACH-000756,-0.11621802444
ACH-000757,-0.13142761663
ACH-000758,-0.321196400502
ACH-000760,-0.188576537531
ACH-000763,-0.09705278518419999
ACH-000764,-0.106842623144
ACH-000765,-0.179675814707
ACH-000766,-0.0820183142803
ACH-000767,0.0224696080379
ACH-000768,-0.276119585017
ACH-000769,-0.285432461664
ACH-000770,-0.07249090990460001
ACH-000771,-0.169910065723
ACH-000773,0.040214876425000004
ACH-000776,0.056844851623499996
ACH-000777,-0.16213408488
ACH-000778,-0.130491321313
ACH-000781,-0.28606188898
ACH-000782,0.10663151047700001
ACH-000783,-0.0914512481737
ACH-000784,-0.0251370542316
ACH-000785,-0.029909541300099998
ACH-000787,-0.143546502867
ACH-000788,-0.141149056423
ACH-000791,-0.168219210834
ACH-000792,-0.08859064901380001
ACH-000794,-0.141154042057
ACH-000796,-0.156720151078
ACH-000799,-0.225129377841
ACH-000800,-0.236857835853
ACH-000802,-0.0576459750887
ACH-000804,-0.0798382771396
ACH-000805,0.0353224249374
ACH-000809,-0.11682708568900001
ACH-000810,-0.112088751854
ACH-000811,-0.116738463478
ACH-000817,-0.08063205599760001
ACH-000819,-0.144326419224
ACH-000820,-0.0765835947798
ACH-000821,-0.113455839658
ACH-000822,-0.082827231451
ACH-000823,-0.160440032711
ACH-000824,-0.00934647862103
ACH-000827,-0.300824592298
ACH-000829,-0.086912238926
ACH-000831,-0.167955926695
ACH-000832,-0.209545900601
ACH-000833,0.124987715384
ACH-000834,-0.0339280240151
ACH-000835,-0.168664319317
ACH-000836,-0.247027896834
ACH-000837,-0.08625440877849999
ACH-000838,-0.156007204372
ACH-000839,-0.139660840714
ACH-000840,-0.0064744987942000004
ACH-000841,-0.10010990168299999
ACH-000843,-0.46334974286700004
ACH-000846,-0.0139219873556
ACH-000847,-0.220180317551
ACH-000848,-0.263364685382
ACH-000849,-0.134843555433
ACH-000851,-0.144131840768
ACH-000855,0.067217579211
ACH-000856,-0.08174150056530001
ACH-000858,-0.243536956256
ACH-000859,-0.255810163202
ACH-000861,-0.044358543784400004
ACH-000862,-0.116049297457
ACH-000865,-0.159481601237
ACH-000866,-0.22616226193100003
ACH-000867,-0.0240578176291
ACH-000869,-0.132006071147
ACH-000872,-0.161451313104
ACH-000873,-0.224828744815
ACH-000876,0.007312898717340001
ACH-000878,-0.164296926403
ACH-000880,-0.370502832962
ACH-000881,-0.16194301766
ACH-000882,-0.0478412788456
ACH-000884,-0.0800075133732
ACH-000885,-0.102445587306
ACH-000887,-0.134161832757
ACH-000888,-0.237491636058
ACH-000889,-0.135947127541
ACH-000890,-0.244910879675
ACH-000896,-0.137062991169
ACH-000898,-0.111226772033
ACH-000900,0.0127551173388
ACH-000901,-0.13646481756200002
ACH-000905,-0.13263325899800002
ACH-000906,-0.14295356791400002
ACH-000907,-0.07659668166450001
ACH-000910,-0.236644970006
ACH-000911,-0.195077845444
ACH-000912,-0.134254836723
ACH-000913,-0.149300997985
ACH-000915,-0.142297157657
ACH-000916,0.020461527130599996
ACH-000917,-0.056940558063900006
ACH-000921,-0.10975157477
ACH-000924,-0.178741181376
ACH-000926,-0.0915301538687
ACH-000928,-0.193464971534
ACH-000929,-0.172782828887
ACH-000932,-0.0116121489895
ACH-000935,0.0199825766983
ACH-000936,-0.041278852848
ACH-000937,-0.12960579675
ACH-000938,-0.0703655476701
ACH-000939,-0.225456077399
ACH-000941,-0.215972318781
ACH-000943,-0.23819186026099998
ACH-000946,-0.11929769166200001
ACH-000947,-0.158778681415
ACH-000948,-0.195945237936
ACH-000950,-0.306436623403
ACH-000953,0.050724650804399994
ACH-000957,-0.19763150041400002
ACH-000958,-0.0867866377542
ACH-000960,-0.09848222204260001
ACH-000963,-0.140697541324
ACH-000968,-0.19455657024
ACH-000969,-0.296384325445
ACH-000973,-0.16218204128799998
ACH-000974,-0.23377237881700003
ACH-000975,-0.208188360077
ACH-000976,-0.180901005673
ACH-000978,0.289223620673
ACH-000980,-0.0729033448587
ACH-000984,-0.24043091059
ACH-000986,-0.0121186974246
ACH-000988,-0.12879353517
ACH-000993,-0.17884864360599997
ACH-000994,-0.15012989282199998
ACH-000996,-0.13335435802999998
ACH-001001,-0.105392401107
ACH-001020,-0.346719302527
ACH-001028,-0.120036207687
ACH-001031,-0.186391932209
ACH-001038,-0.09870082648140001
ACH-001048,-0.11360859830499999
ACH-001050,-0.0488285106006
ACH-001053,-0.227329505136
ACH-001054,-0.13480378496200002
ACH-001061,-0.041579329280300004
ACH-001067,-0.060091745810400006
ACH-001075,-0.201922628777
ACH-001096,-0.158272825236
ACH-001128,-0.26623863890599997
ACH-001134,-0.154968309969
ACH-001151,-0.064165134676
ACH-001163,-0.156727468443
ACH-001164,-0.18394647762000002
ACH-001173,-0.08583732962980001
ACH-001183,-0.281499156406
ACH-001184,-0.262985097992
ACH-001190,-0.036614667823099994
ACH-001192,-0.113078453213
ACH-001193,-0.453100014275
ACH-001196,-0.11294804138
ACH-001197,0.0479028760602
ACH-001205,-0.177009247247
ACH-001211,-0.051481403845300006
ACH-001212,0.035947299841300004
ACH-001228,-0.00035006074946399994
ACH-001232,-0.0868998674945
ACH-001239,-0.11391839407299999
ACH-001274,-0.0753619814744
ACH-001275,-0.111849207855
ACH-001277,-0.167272562923
ACH-001278,-0.164160911759
ACH-001280,-0.022751294969599996
ACH-001283,-0.122753046217
ACH-001289,-0.029485185292199997
ACH-001295,-0.34272342368500003
ACH-001300,0.0624162384968
ACH-001301,0.086306429529
ACH-001302,0.016364565916500002
ACH-001303,0.018924288860700002
ACH-001306,0.013415379165299997
ACH-001318,-0.311117568839
ACH-001322,-0.231945715699
ACH-001328,-0.128579361846
ACH-001332,-0.0451024351077
ACH-001333,-0.0185355110808
ACH-001336,-0.108161222761
ACH-001340,-0.10254386298399999
ACH-001346,-0.21319690127000002
ACH-001353,-0.132873864286
ACH-001354,-0.0949106210699
ACH-001367,-0.298149403255
ACH-001368,-0.164727913203
ACH-001374,-0.40283126726499996
ACH-001375,-0.23495064153099998
ACH-001377,-0.17342073722399998
ACH-001380,-0.057178465477
ACH-001391,-0.129588610375
ACH-001407,-0.196205271906
ACH-001408,-0.099928570985
ACH-001413,-0.0618393839432
ACH-001430,-0.267373827993
ACH-001431,-0.290534019544
ACH-001450,-0.0324921840393
ACH-001496,-0.07673439818950001
ACH-001500,-0.184994516802
ACH-001521,0.0291414080889
ACH-001523,0.041251065918400005
ACH-001532,-0.11756922695599999
ACH-001536,-0.10044379997899999
ACH-001550,-0.263022216523
ACH-001552,-0.128116414051
ACH-001554,-0.217659420459
ACH-001645,-0.132060367555
ACH-001654,-0.026279643023200003
ACH-001715,-0.144799296084
ACH-001735,0.05407558861930001
ACH-001736,-0.168117263195
ACH-001737,0.20342584256700003
ACH-001740,-0.0200510658686
ACH-001745,-0.21764047021699998
ACH-001750,-0.173084151371
ACH-001765,-0.0333723036155
ACH-001956,-0.119081464801
ACH-001957,-0.201138434208
