,MRGPRX1 (259249)
ACH-000473,-0.07175291041889999
ACH-000475,-0.11878694831700001
ACH-000476,-0.255815304058
ACH-000477,-0.418023927232
ACH-000480,-0.341271005576
ACH-000481,-0.08952605480110001
ACH-000483,-0.0652756597307
ACH-000484,-0.0562935872712
ACH-000485,-0.283238999786
ACH-000486,-0.247356434181
ACH-000487,-0.232554152641
ACH-000488,-0.18455994057100003
ACH-000490,-0.254778913002
ACH-000491,0.005256590794740001
ACH-000495,-0.57256145757
ACH-000496,-0.213702314111
ACH-000499,-0.21017182010000002
ACH-000500,-0.683708936166
ACH-000502,-0.342187953724
ACH-000503,-0.209630567555
ACH-000505,-0.0804011699669
ACH-000507,-0.21582573762200002
ACH-000510,-0.368335115594
ACH-000511,-0.285989352078
ACH-000512,-0.144131864642
ACH-000516,-0.20522213693100003
ACH-000517,-0.305897710567
ACH-000518,-0.238710899516
ACH-000520,-0.22178998964699997
ACH-000521,-0.20246499007100002
ACH-000522,-0.27868544250300004
ACH-000524,-0.286369609793
ACH-000527,-0.20175540161400002
ACH-000528,-0.291880287251
ACH-000537,-0.14982539474
ACH-000541,-0.101630345375
ACH-000542,-0.299295149017
ACH-000544,-0.311369137571
ACH-000545,-0.240172782432
ACH-000547,-0.209449977769
ACH-000548,-0.209724516783
ACH-000549,-0.209604420758
ACH-000550,-0.250874070198
ACH-000552,-0.055620202511800006
ACH-000556,-0.240587996665
ACH-000557,-0.440607298986
ACH-000570,-0.248157472667
ACH-000571,-0.201847742403
ACH-000573,-0.235780367203
ACH-000576,-0.24993899693399999
ACH-000580,-0.35260005962700003
ACH-000584,-0.146112565034
ACH-000585,-0.127033998248
ACH-000588,-0.267231881045
ACH-000589,-0.246971811513
ACH-000591,-0.18355662771899997
ACH-000593,-0.399463090455
ACH-000600,-0.172526321619
ACH-000601,-0.41984416137100006
ACH-000604,-0.31314154295
ACH-000605,-0.13968826142899998
ACH-000606,-0.179193851232
ACH-000608,-0.172374175162
ACH-000614,-0.359360659798
ACH-000616,-0.448634004778
ACH-000618,-0.278369865449
ACH-000619,-0.440928268765
ACH-000620,-0.12878227965
ACH-000621,-0.261838965772
ACH-000622,-0.376436803643
ACH-000623,-0.29743539506
ACH-000624,-0.24059919930399998
ACH-000627,-0.18344879533300001
ACH-000630,-0.201855624027
ACH-000632,-0.284144025633
ACH-000633,-0.161120434443
ACH-000637,-0.24252941732900002
ACH-000638,-0.459528608028
ACH-000646,0.173934980431
ACH-000647,-0.12273548187899999
ACH-000648,-0.489062982029
ACH-000649,-0.261656652003
ACH-000651,-0.162580077269
ACH-000652,-0.21557092744399997
ACH-000653,-0.280351476906
ACH-000657,-0.309279875814
ACH-000658,-0.210337889554
ACH-000661,-0.438590607385
ACH-000662,0.12715873963
ACH-000663,-0.429203649789
ACH-000665,-0.411547626545
ACH-000671,-0.26905452691
ACH-000673,-0.23214262636
ACH-000676,-0.278675371328
ACH-000677,-0.348867325003
ACH-000681,-0.40549469367299995
ACH-000682,-0.27185494535
ACH-000683,-0.36826349114600004
ACH-000684,-0.408107593039
ACH-000688,-0.306560877324
ACH-000693,-0.321876397603
ACH-000694,-0.21851227041700003
ACH-000695,0.00110636905654
ACH-000696,-0.291232364384
ACH-000697,-0.18159916150400002
ACH-000699,-0.344203482356
ACH-000701,-0.12971041259299998
ACH-000706,-0.15828507095
ACH-000711,-0.513279347147
ACH-000713,-0.629391554918
ACH-000714,-0.325807051587
ACH-000718,-0.380707207495
ACH-000720,-0.27864485228700003
ACH-000721,-0.23195996868500002
ACH-000724,-0.0685710039089
ACH-000725,-0.16143367862400002
ACH-000732,-0.332896961826
ACH-000734,-0.317793992079
ACH-000735,-0.22849712061500002
ACH-000736,-0.16043531304199998
ACH-000738,-0.152632226004
ACH-000746,-0.482048990932
ACH-000747,-0.285988891812
ACH-000748,-0.338564740544
ACH-000753,-0.456684720282
ACH-000756,-0.22404543337699998
ACH-000757,-0.522414665775
ACH-000758,-0.06990584690360001
ACH-000760,-0.320618963248
ACH-000763,-0.392689622647
ACH-000764,-0.046191685952199996
ACH-000765,-0.312677179448
ACH-000766,-0.20219442384199998
ACH-000767,-0.19566631124000003
ACH-000768,-0.357906543371
ACH-000769,-0.485894781367
ACH-000770,-0.332145965787
ACH-000771,-0.239056842068
ACH-000773,-0.232058346766
ACH-000776,-0.158779501294
ACH-000777,-0.14782422907
ACH-000778,-0.286733581374
ACH-000781,-0.422654814498
ACH-000782,-0.109010071307
ACH-000783,-0.38428076767499997
ACH-000784,-0.4030708662
ACH-000785,-0.300505035654
ACH-000787,-0.235568900088
ACH-000788,-0.342172566641
ACH-000791,-0.201739686893
ACH-000792,-0.319958477188
ACH-000794,-0.0556923942891
ACH-000796,-0.368617906685
ACH-000799,-0.48939414420500005
ACH-000800,-0.154855419503
ACH-000802,-0.165942840038
ACH-000804,-0.39436069925300005
ACH-000805,-0.474255270573
ACH-000809,-0.506231406637
ACH-000810,-0.16800692496
ACH-000811,-0.142450649767
ACH-000817,-0.181811337788
ACH-000819,-0.464195542184
ACH-000820,-0.27024245294
ACH-000821,-0.490306761615
ACH-000822,-0.122030119638
ACH-000823,-0.42400772467299996
ACH-000824,-0.246150923194
ACH-000827,-0.27131529003800003
ACH-000829,-0.00212012002116
ACH-000831,-0.0881701621613
ACH-000832,-0.25029050875500003
ACH-000833,-0.139815504462
ACH-000834,-0.0676484775114
ACH-000835,-0.351951998583
ACH-000836,-0.354387033586
ACH-000837,-0.170855406518
ACH-000838,-0.0623306851045
ACH-000839,-0.36960358529
ACH-000840,-0.382693309297
ACH-000841,-0.21141920972300002
ACH-000843,-0.205676211025
ACH-000846,-0.207674392817
ACH-000847,-0.146877813998
ACH-000848,-0.223236272258
ACH-000849,-0.19643444599100002
ACH-000851,-0.348834734052
ACH-000855,-0.0916737170349
ACH-000856,-0.31659313248599996
ACH-000858,0.031858443848799996
ACH-000859,-0.23097357380999997
ACH-000861,-0.241588304359
ACH-000862,-0.183260526412
ACH-000865,-0.18324966876600002
ACH-000866,-0.21808663947299997
ACH-000867,-0.219859048387
ACH-000869,-0.224431928346
ACH-000872,-0.227755567498
ACH-000873,-0.130807531993
ACH-000876,-0.153846086833
ACH-000878,-0.543539612137
ACH-000880,-0.370101894829
ACH-000881,-0.407248235962
ACH-000882,-0.135739828015
ACH-000884,-0.398644213124
ACH-000885,-0.28780317194899996
ACH-000887,-0.10196864353599999
ACH-000888,-0.321237355619
ACH-000889,-0.21496384039799998
ACH-000890,-0.39020445497699996
ACH-000896,-0.38403844250200003
ACH-000898,-0.18186943076499998
ACH-000900,-0.37011466262500003
ACH-000901,-0.219423942149
ACH-000905,-0.07826246910210001
ACH-000906,-0.323167639693
ACH-000907,-0.670817525995
ACH-000910,-0.419585307275
ACH-000911,-0.25813061116
ACH-000912,-0.0253742617889
ACH-000913,-0.47973372405500003
ACH-000915,-0.23880801858399997
ACH-000916,-0.402781462178
ACH-000917,-0.323584977404
ACH-000921,-0.31641230902600004
ACH-000924,-0.09015892571930001
ACH-000926,-0.0441734011559
ACH-000928,0.0774244552955
ACH-000929,-0.04007339901
ACH-000932,-0.32202546014
ACH-000935,-0.46137597237499994
ACH-000936,-0.148340642106
ACH-000937,-0.00024184372055799998
ACH-000938,-0.225977676206
ACH-000939,-0.317254514703
ACH-000941,-0.20113187830200002
ACH-000943,-0.217745710973
ACH-000946,-0.141570892428
ACH-000947,-0.154224716461
ACH-000948,-0.022229380513400003
ACH-000950,-0.346096487885
ACH-000953,-0.18916334048
ACH-000957,-0.398800261074
ACH-000958,0.0124455656555
ACH-000960,-0.341825896723
ACH-000963,-0.144881894151
ACH-000968,-0.202597514837
ACH-000969,0.0549380157269
ACH-000973,-0.160411579628
ACH-000974,-0.0602714022308
ACH-000975,-0.11215676541200001
ACH-000976,-0.244675333477
ACH-000978,-0.07484804117430001
ACH-000980,-0.241732014912
ACH-000984,-0.196603984771
ACH-000986,-0.589551047374
ACH-000988,-0.218517308722
ACH-000993,-0.255142436294
ACH-000994,-0.0522662221241
ACH-000996,-0.07251505916460001
ACH-001001,-0.17670849031599997
ACH-001020,0.108681494169
ACH-001028,-0.213445293101
ACH-001031,-0.449871083397
ACH-001038,-0.0851866915327
ACH-001048,-0.35503883560500005
ACH-001050,-0.17285504066799998
ACH-001053,-0.32521854234299996
ACH-001054,-0.301860766784
ACH-001061,-0.19713594878899998
ACH-001067,-0.14104661418199999
ACH-001075,-0.530798616915
ACH-001096,-0.34102012782499996
ACH-001128,-0.35912737891
ACH-001134,-0.25137617846
ACH-001151,-0.257835926612
ACH-001163,-0.20845270563999999
ACH-001164,0.0311183838687
ACH-001173,-0.160336701313
ACH-001183,-0.285385207577
ACH-001184,-0.5282083435230001
ACH-001190,-0.181972031091
ACH-001192,-0.321195197119
ACH-001193,-0.190686510037
ACH-001196,-0.6027709203880001
ACH-001197,-0.220021739426
ACH-001205,-0.411808732289
ACH-001211,-0.27368249619699997
ACH-001212,-0.28196377531800004
ACH-001228,-0.39352955949
ACH-001232,-0.174615681432
ACH-001239,-0.126457142518
ACH-001274,-0.249739695698
ACH-001275,-0.396092538557
ACH-001277,-0.182068438746
ACH-001278,-0.295687295592
ACH-001280,-0.20106617494100001
ACH-001283,-0.30446011942699996
ACH-001289,0.0164401418853
ACH-001295,-0.25554897528000003
ACH-001300,-0.359967279089
ACH-001301,-0.473767999294
ACH-001302,0.119421613965
ACH-001303,-0.111432894613
ACH-001306,-0.26117140010699996
ACH-001318,-0.621963633197
ACH-001322,-0.306306678499
ACH-001328,-0.24274846029599997
ACH-001332,0.07327718310819999
ACH-001333,0.031233716653999998
ACH-001336,-0.19186450105099997
ACH-001340,-0.170818880511
ACH-001346,-0.421271838317
ACH-001353,-0.165100426216
ACH-001354,-0.07585538830310001
ACH-001367,0.043169248212900004
ACH-001368,-0.20181259700999998
ACH-001374,-0.11148044238600001
ACH-001375,-0.122309003713
ACH-001377,-0.13666774283
ACH-001380,-0.186090533444
ACH-001391,-0.268625430241
ACH-001407,-0.31205113703299997
ACH-001408,-0.0999054952678
ACH-001413,-0.295936896645
ACH-001430,-0.0847466457573
ACH-001431,-0.5160585585440001
ACH-001450,-0.140490290309
ACH-001496,-0.18797492544599997
ACH-001500,-0.100432852087
ACH-001521,-0.225501188938
ACH-001523,-0.13760288588300001
ACH-001532,-0.350687569278
ACH-001536,-0.475664116219
ACH-001550,-0.279164258024
ACH-001552,-0.0478949506642
ACH-001554,-0.248732453837
ACH-001645,-0.17581876279599998
ACH-001654,-0.178430240455
ACH-001715,-0.705248575519
ACH-001735,-0.270634716379
ACH-001736,-0.14498139209
ACH-001737,-0.563264429859
ACH-001740,-0.310665264863
ACH-001745,-0.34892682096
ACH-001750,-0.20217115802299998
ACH-001765,-0.238354311072
ACH-001956,-0.250569083784
ACH-001957,-0.35645077458
