,MAP1A (4130)
ACH-000004,-0.135223724051
ACH-000007,-0.022060857745300002
ACH-000009,-0.0882556665742
ACH-000011,0.239604971952
ACH-000012,-0.0376626053848
ACH-000013,-0.0778865620241
ACH-000014,0.158736270527
ACH-000015,-0.00888982151717
ACH-000017,0.0316035092006
ACH-000018,-0.191261024162
ACH-000019,-0.08671863309530001
ACH-000021,0.087701971316
ACH-000022,0.122625599071
ACH-000025,-0.13407276886
ACH-000028,0.09876754288100001
ACH-000030,0.0259685988358
ACH-000035,-0.155617554303
ACH-000036,0.113267144513
ACH-000037,-0.175389383312
ACH-000039,0.0836149009696
ACH-000040,0.0360374563574
ACH-000041,0.0288089050402
ACH-000042,0.0577845346454
ACH-000045,0.070950310902
ACH-000047,0.0168603972252
ACH-000052,-6.09115295824e-05
ACH-000053,-0.0218367221353
ACH-000054,0.181974986996
ACH-000055,0.037125255574599995
ACH-000060,-0.0173188955337
ACH-000067,-0.115279706237
ACH-000070,-0.0963393914075
ACH-000075,0.22141633920499998
ACH-000078,0.0716530953495
ACH-000082,0.0838006159655
ACH-000085,0.178376640739
ACH-000086,0.0332309846061
ACH-000087,-0.057323046743999996
ACH-000092,0.0312144089781
ACH-000095,0.11922129070399999
ACH-000097,0.061994926054400004
ACH-000098,0.00772887358304
ACH-000099,-0.00497217434406
ACH-000108,-0.10305624815199999
ACH-000113,0.144870058914
ACH-000115,0.143569946383
ACH-000116,-0.021571849774000004
ACH-000118,0.07600116415699999
ACH-000120,-0.0593780636876
ACH-000123,0.0707773532493
ACH-000127,0.0649214651933
ACH-000128,0.213071693928
ACH-000132,-0.11464011253699999
ACH-000133,0.10459114353
ACH-000137,-0.0389778983731
ACH-000138,0.038170803178099996
ACH-000142,0.09156691044859999
ACH-000143,0.06495549600759999
ACH-000146,0.0520049005875
ACH-000148,0.0448821447771
ACH-000150,0.0398278135245
ACH-000152,0.11790367185999999
ACH-000153,-0.151855050562
ACH-000159,0.101042158785
ACH-000160,-0.143014497065
ACH-000163,-0.0451884674964
ACH-000167,0.21563998367400003
ACH-000168,0.185839185524
ACH-000169,0.0025484551912899997
ACH-000178,0.015581958484200001
ACH-000182,0.051743019451
ACH-000183,-0.135710101037
ACH-000188,-0.0812467745896
ACH-000189,0.36759824448600004
ACH-000190,-0.21676673260600002
ACH-000198,0.0991344927228
ACH-000204,0.178623496268
ACH-000206,-0.200096607625
ACH-000207,-0.103390810042
ACH-000211,0.162818584155
ACH-000215,0.110469738144
ACH-000221,-0.0318142588557
ACH-000222,0.0367851233998
ACH-000223,0.0523552039193
ACH-000226,0.005935619255800001
ACH-000227,-0.0736491602925
ACH-000228,-0.00537191685454
ACH-000231,-0.07148402907269999
ACH-000232,0.148799349881
ACH-000233,0.104820151844
ACH-000234,0.0765553181395
ACH-000235,-0.0128548194372
ACH-000237,0.11730477502
ACH-000238,0.195183050661
ACH-000243,-0.0804368958373
ACH-000244,0.07344458709269999
ACH-000246,0.0925838983948
ACH-000248,-0.014504067504
ACH-000250,0.000188627542432
ACH-000251,-0.0721163856217
ACH-000253,0.0133480996866
ACH-000255,-0.08596916282739998
ACH-000256,-0.162665334032
ACH-000257,-0.05277960819619999
ACH-000258,0.0325072620302
ACH-000259,0.00867591925828
ACH-000260,-0.10382858185699999
ACH-000261,0.0371995852196
ACH-000262,0.166216060558
ACH-000263,-0.19678900886300002
ACH-000264,-0.06262058562
ACH-000265,-0.215470068772
ACH-000266,-0.0122227149128
ACH-000272,-0.06871342385559999
ACH-000273,0.219739807373
ACH-000274,0.010983348277799999
ACH-000277,-0.0762400325713
ACH-000278,0.0382437014422
ACH-000279,-0.0790295744826
ACH-000280,0.166581666984
ACH-000281,0.0738696454682
ACH-000288,0.0383192025523
ACH-000291,-0.050213113988600004
ACH-000293,0.132823349796
ACH-000294,-0.163386958425
ACH-000295,-0.051710003448
ACH-000296,0.11307323793099999
ACH-000302,0.0025758966703000002
ACH-000304,0.319162903356
ACH-000307,-0.10899044512
ACH-000308,0.031092718308599998
ACH-000310,0.228719173752
ACH-000311,0.039514388497300004
ACH-000312,-0.0653523833976
ACH-000315,0.0214453524462
ACH-000316,0.00801033332668
ACH-000317,0.44110236836800004
ACH-000318,0.0409336448889
ACH-000319,-0.024256498113700002
ACH-000320,-0.110902312904
ACH-000322,-0.10456973976600001
ACH-000323,0.151840281219
ACH-000324,0.0546578171525
ACH-000329,0.144189782731
ACH-000330,-0.0676663641074
ACH-000331,-0.0865511278324
ACH-000332,0.07063649325960002
ACH-000334,0.18084123172400002
ACH-000335,-0.04153576265469999
ACH-000336,0.039958593222199995
ACH-000337,-0.104294319039
ACH-000339,0.0327467874393
ACH-000341,-0.0323721887389
ACH-000348,0.108161397473
ACH-000350,0.077810250226
ACH-000352,0.0713372434959
ACH-000356,0.22158367801999998
ACH-000361,-0.049531013064699994
ACH-000362,0.0646976526063
ACH-000363,-0.08614700491260001
ACH-000364,0.0235507360947
ACH-000365,0.025319496260599997
ACH-000366,-0.00872588292242
ACH-000368,-0.06973436331260001
ACH-000374,0.059542233041
ACH-000375,-0.045770490234000004
ACH-000376,0.0913282355774
ACH-000381,0.00785208893446
ACH-000383,-0.0721678150451
ACH-000387,-0.00229436279308
ACH-000389,0.28213262477400003
ACH-000390,0.0484390885188
ACH-000393,0.0316430693898
ACH-000395,-0.0663575573298
ACH-000397,0.12228762553099999
ACH-000401,0.126130188717
ACH-000402,0.11741585431
ACH-000403,-0.027528332269299998
ACH-000404,0.172209446519
ACH-000406,0.0508670474836
ACH-000407,-0.0749427090938
ACH-000408,-0.0503438812243
ACH-000410,0.07604366017519999
ACH-000411,0.244789307125
ACH-000414,0.0718887676276
ACH-000415,0.165135062438
ACH-000416,0.0622621302498
ACH-000420,0.142458130089
ACH-000421,-0.00841928950005
ACH-000424,-0.212583139725
ACH-000425,-0.005896830048560001
ACH-000426,0.153109256591
ACH-000427,0.023715904032099996
ACH-000433,0.185877554276
ACH-000436,-0.0499600251988
ACH-000444,-0.0358711764876
ACH-000445,-0.331166350671
ACH-000448,-0.0109044589849
ACH-000450,-0.09150797109780001
ACH-000452,-0.0523157359339
ACH-000454,-0.0938238647803
ACH-000458,0.05702113650219999
ACH-000459,-0.010893017383399999
