,BAD (572)
ACH-000004,-0.162186920563
ACH-000007,0.00829669765111
ACH-000009,-0.18525125190900002
ACH-000011,-0.171677766703
ACH-000012,-0.368690067293
ACH-000013,-0.0750283305342
ACH-000014,-0.047777484432699996
ACH-000015,-0.107429880494
ACH-000017,-0.12804025692600002
ACH-000018,-0.156523083202
ACH-000019,-0.0591937715608
ACH-000021,-0.217113407125
ACH-000022,-0.145425577016
ACH-000025,-0.0866455916893
ACH-000028,-0.323411243835
ACH-000030,-0.119825990999
ACH-000035,-0.106071847308
ACH-000036,-0.0584973688077
ACH-000037,-0.19678458990699998
ACH-000039,-0.314941700737
ACH-000040,0.132640688556
ACH-000041,-0.163652108174
ACH-000042,-0.312355123734
ACH-000045,-0.18436963084000002
ACH-000047,0.019299466027
ACH-000052,-0.09352510326710001
ACH-000053,-0.13902139897
ACH-000054,-0.046088963688199994
ACH-000055,-0.41275202292499996
ACH-000060,-0.261670052533
ACH-000067,0.06882468785029999
ACH-000070,0.0750175932367
ACH-000075,-0.141530417439
ACH-000078,-0.3068176763
ACH-000082,-0.249173275016
ACH-000085,0.00506622536938
ACH-000086,-0.169216151717
ACH-000087,-0.23442465097800003
ACH-000092,0.0271300871159
ACH-000095,-0.247530349688
ACH-000097,-0.175755549763
ACH-000098,-0.130969918829
ACH-000099,-0.094537267982
ACH-000108,-0.269480511532
ACH-000113,-0.0511563092455
ACH-000115,-0.111116359365
ACH-000116,-0.313726239919
ACH-000118,-0.25888615437199997
ACH-000120,-0.0909419959065
ACH-000123,-0.170367189173
ACH-000127,-0.005366478419249999
ACH-000128,-0.1969628803
ACH-000132,-0.0524063993943
ACH-000133,0.0153854216111
ACH-000137,-0.11368313000999998
ACH-000138,-0.327507466619
ACH-000142,-0.151850187937
ACH-000143,-0.177453043297
ACH-000146,-0.232326813283
ACH-000148,0.00351823497731
ACH-000150,-0.371165127521
ACH-000152,-0.014815822442100002
ACH-000153,0.063150177963
ACH-000159,0.006622736951359999
ACH-000160,-0.0992031074662
ACH-000163,-0.217658141976
ACH-000167,0.124440868872
ACH-000168,-0.156678262091
ACH-000169,-0.0931778304783
ACH-000178,-0.10316252648299999
ACH-000182,0.00817926276399
ACH-000183,-0.103581569331
ACH-000188,-0.072011823356
ACH-000189,0.00515573074221
ACH-000190,-0.102823612469
ACH-000198,0.012196515226200001
ACH-000204,-0.038997148779800005
ACH-000206,0.122555515405
ACH-000207,-0.29911262075100004
ACH-000211,-0.21013787524
ACH-000215,-0.131018431218
ACH-000221,-0.154600033705
ACH-000222,-0.168470109067
ACH-000223,0.0362416307063
ACH-000226,-0.102593992736
ACH-000227,0.297113640417
ACH-000228,-0.147760887299
ACH-000231,0.018482336180700002
ACH-000232,0.0330087692322
ACH-000233,-0.115737487412
ACH-000234,0.00403351689074
ACH-000235,-0.24639085451499998
ACH-000237,-0.132851000048
ACH-000238,-0.104283756928
ACH-000243,-0.156026398232
ACH-000244,0.0981595382409
ACH-000246,-0.151599893908
ACH-000248,0.0486877424979
ACH-000250,-0.10327158307600001
ACH-000251,-0.119852847151
ACH-000253,-0.025092089063400002
ACH-000255,-0.257001672497
ACH-000256,-0.270060109055
ACH-000257,0.0149954303471
ACH-000258,0.132420362164
ACH-000259,-0.153081775735
ACH-000260,-0.265677802527
ACH-000261,-0.09217897039049999
ACH-000262,-0.20656360732299997
ACH-000263,-0.368048699326
ACH-000264,0.0665670030981
ACH-000265,-0.274910443472
ACH-000266,-0.18212669120900002
ACH-000272,-0.059281591767
ACH-000273,-0.222307674046
ACH-000274,0.0321203906143
ACH-000277,-0.07948460758560001
ACH-000278,0.12443783975400001
ACH-000279,-0.0850982585368
ACH-000280,-0.292374737639
ACH-000281,-0.38142455711999995
ACH-000288,-0.12745909250600002
ACH-000291,0.006769645781810001
ACH-000293,-0.308488307342
ACH-000294,-0.276339657179
ACH-000295,0.0273270788154
ACH-000296,-0.309455305135
ACH-000302,-0.07307673225360001
ACH-000304,-0.139212024078
ACH-000307,-0.0877592086754
ACH-000308,-0.07705467775210001
ACH-000310,-0.251823405701
ACH-000311,-0.360922227301
ACH-000312,-0.21534207755100002
ACH-000315,-0.00872597775424
ACH-000316,-0.164744388973
ACH-000317,-0.27690426371
ACH-000318,-0.6935858921349999
ACH-000319,-0.150492809983
ACH-000320,-0.26024819002300004
ACH-000322,0.08910050177760001
ACH-000323,-0.0565203204368
ACH-000324,-0.425340051744
ACH-000329,0.09509575411480001
ACH-000330,0.018663711348
ACH-000331,0.0100044450452
ACH-000332,-0.274379015946
ACH-000334,-0.447543783097
ACH-000335,-0.137882316206
ACH-000336,-0.214268812192
ACH-000337,-0.44906216638700003
ACH-000339,-0.139956943319
ACH-000341,-0.396633857849
ACH-000348,0.20735612130199998
ACH-000350,-0.160371917265
ACH-000352,-0.159274160632
ACH-000356,-0.34608413241999997
ACH-000361,-0.251405299136
ACH-000362,-0.11772532710400001
ACH-000363,-0.059924945285300006
ACH-000364,-0.2720507102
ACH-000365,-0.172934330923
ACH-000366,-0.380588695497
ACH-000368,0.126657575756
ACH-000374,-0.37002098584200005
ACH-000375,-0.118332107968
ACH-000376,-0.00249948806611
ACH-000381,-0.26395634397900003
ACH-000383,-0.127634076279
ACH-000387,-0.039726044747099995
ACH-000389,-0.10603688847000001
ACH-000390,-0.260636917826
ACH-000393,-0.0237654305441
ACH-000395,-0.127549270927
ACH-000397,-0.0791492010346
ACH-000401,-0.08348130605760001
ACH-000402,0.23140079148899997
ACH-000403,-0.17891743497
ACH-000404,-0.240408715946
ACH-000406,-0.137349850923
ACH-000407,-0.329311423484
ACH-000408,-0.11355305544500001
ACH-000410,0.014588325208999999
ACH-000411,-0.184804368528
ACH-000414,-0.11467839164999999
ACH-000415,-0.308234024103
ACH-000416,-0.0394915513402
ACH-000420,-0.151800085224
ACH-000421,-0.160202068868
ACH-000424,-0.106363632829
ACH-000425,-0.060125950521
ACH-000426,-0.298651577786
ACH-000427,0.332053554071
ACH-000433,-0.649694754528
ACH-000436,-0.170103106547
ACH-000444,-0.022741467239
ACH-000445,-0.327317258439
ACH-000448,-0.242564697863
ACH-000450,-0.220865443822
ACH-000452,-0.229427704111
ACH-000454,-0.0555124674679
ACH-000458,-0.0396175972299
ACH-000459,0.19112526003
ACH-000460,-0.219974476674
ACH-000461,-0.09589116860829999
ACH-000463,-0.0597841919174
ACH-000464,0.195899516804
ACH-000466,-0.35155844285099996
ACH-000467,-0.0417933336145
ACH-000468,-0.370644802928
ACH-000469,-0.0381436677897
ACH-000470,-0.360505780358
ACH-000471,-0.014406776601499999
ACH-000472,-0.0807548385955
ACH-000473,-0.285822102296
ACH-000475,-0.15442296960000002
ACH-000476,-0.10117327054
ACH-000477,-0.0994624631625
ACH-000480,0.047355316827099994
ACH-000481,-0.188533299181
ACH-000483,0.09616279072999999
ACH-000484,-0.26344280625300004
ACH-000485,-0.0866962343309
ACH-000486,-0.394990003837
ACH-000487,0.00183528420852
ACH-000488,0.028609065852299997
ACH-000490,0.009245288793350001
ACH-000491,-0.145970014635
ACH-000495,-0.168527606188
ACH-000496,-0.215499633497
ACH-000499,-0.21982083450399997
ACH-000500,0.0304304501468
ACH-000502,-0.19434085129599998
ACH-000503,-0.42471906793499997
ACH-000505,-0.22603654288199998
ACH-000507,0.09968633081469999
ACH-000510,-0.0194756780112
ACH-000511,0.0258369360248
ACH-000512,0.191430850133
ACH-000516,0.179706006843
ACH-000517,-0.119802375312
ACH-000518,0.0325966185481
ACH-000520,-0.052380424521199995
ACH-000521,-0.019519351943299998
ACH-000522,-0.0816514626289
ACH-000524,-0.340236528802
ACH-000527,-0.08911673414589999
ACH-000528,-0.236499946655
ACH-000537,-0.116222179464
ACH-000541,-0.26005096157200003
ACH-000542,-0.006691245605790001
ACH-000544,-0.04238915949
ACH-000545,-0.422314127486
ACH-000547,-0.18218624464400002
ACH-000548,-0.147084991977
ACH-000549,-0.173714706886
ACH-000550,0.138924240492
ACH-000552,-0.188262718813
ACH-000556,-0.016206435646299998
ACH-000557,-0.0730231007991
ACH-000570,-0.191255418135
ACH-000571,0.039947975549
ACH-000573,-0.22140896069600002
ACH-000576,0.056781228604699994
ACH-000580,-0.157718412614
ACH-000584,-0.0960894155232
ACH-000585,-0.271604042178
ACH-000588,-0.0740740232754
ACH-000589,-0.328079790322
ACH-000591,-0.0205690946712
ACH-000593,-0.053776972256
ACH-000600,-0.34068228632799996
ACH-000601,-0.0311458511063
ACH-000604,-0.08044130709
ACH-000605,-0.0572041201749
ACH-000606,-0.23569403949099998
ACH-000608,-0.123445849082
ACH-000614,-0.354489665507
ACH-000616,0.0622626943656
ACH-000618,-0.121395699375
ACH-000619,-0.0011697276540399999
ACH-000620,-0.113988287709
ACH-000621,-0.225856992718
ACH-000622,0.0448755369135
ACH-000623,0.0574400343558
ACH-000624,-0.22010428860999998
ACH-000627,-0.256068664157
ACH-000630,-0.201241451439
ACH-000632,-0.11540489220000001
ACH-000633,-0.190772423182
ACH-000637,-0.261909400484
ACH-000638,-0.339952261074
ACH-000646,-0.10055320445
ACH-000647,-0.0612608595986
ACH-000648,-0.0453329117325
ACH-000649,-0.137082379658
ACH-000651,-0.106879111339
ACH-000652,0.006879253575430001
ACH-000653,-0.0221094656332
ACH-000657,-0.234223824254
ACH-000658,-0.08704256332360001
ACH-000661,-0.24026543779800003
ACH-000662,0.117303765351
ACH-000663,-0.405151525224
ACH-000665,-0.396551026505
ACH-000671,-0.111170629796
ACH-000673,-0.0963570062587
ACH-000676,-0.045746656197199996
ACH-000677,-0.125764463299
ACH-000681,-0.19400683152399997
ACH-000682,-0.113368810278
ACH-000683,-0.22004838630999998
ACH-000684,-0.18315782388799998
ACH-000688,-0.0122786339732
ACH-000693,-0.260150056336
ACH-000694,-0.13517524070800002
ACH-000695,-0.08518356148499999
ACH-000696,-0.006005840384149999
ACH-000697,-0.310754886968
ACH-000699,-0.0106993410861
ACH-000701,0.032848672467999995
ACH-000706,0.0245586244393
ACH-000711,-0.08543173940360001
ACH-000713,-0.0559492066292
ACH-000714,-0.131374421429
ACH-000718,-0.349682639937
ACH-000720,-0.18929161313200002
ACH-000721,-0.0382123508552
ACH-000724,0.24554987156599997
ACH-000725,-0.16788685719799998
ACH-000732,0.0702960543455
ACH-000734,-0.342357627034
ACH-000735,-0.264737990436
ACH-000736,-0.0870194333216
ACH-000738,-0.158469823457
ACH-000746,-0.225355601696
ACH-000747,-0.118854425773
ACH-000748,-0.310950260501
ACH-000753,-0.0523066995859
ACH-000756,0.0532568051597
ACH-000757,-0.28014802323800003
ACH-000758,-0.131282771076
ACH-000760,-0.112850950046
ACH-000763,-0.039233140129400004
ACH-000764,0.0405840481407
ACH-000765,-0.2698445567
ACH-000766,-0.054626391679800004
ACH-000767,-0.17631010573800002
ACH-000768,0.0995811884813
ACH-000769,-0.305358621231
ACH-000770,-0.253701095013
ACH-000771,-0.118166532437
ACH-000773,-0.067050774452
ACH-000776,-0.0159521316307
ACH-000777,-0.0967815487823
ACH-000778,0.0110156109281
ACH-000781,-0.210622887423
ACH-000782,-0.0103538299924
ACH-000783,-0.206456751582
ACH-000784,-0.08612644627039999
ACH-000785,-0.1843183986
ACH-000787,-0.19792717674000002
ACH-000788,0.00816440069111
ACH-000791,-0.347537972039
ACH-000792,-0.0565099659998
ACH-000794,-0.379071357046
ACH-000796,-0.09645278592800001
ACH-000799,-0.19168021854400003
ACH-000800,-0.265852397383
ACH-000802,-0.218119461732
ACH-000804,-0.481794582334
ACH-000805,-0.300513983473
ACH-000809,-0.0729720057939
ACH-000810,0.0192660502855
ACH-000811,-0.0751484397
ACH-000817,0.176143580585
ACH-000819,-0.126916136568
ACH-000820,-0.314651233393
ACH-000821,0.073325578869
ACH-000822,-0.20503683283100002
ACH-000823,-0.143697980011
ACH-000824,-0.253866963523
ACH-000827,-0.107005562831
ACH-000829,-0.0143423086302
ACH-000831,-0.30257598832
ACH-000832,-0.19305448482999998
ACH-000833,-0.284598204921
ACH-000834,-0.267512188292
ACH-000835,0.0210707142767
ACH-000836,-0.014498226283200001
ACH-000837,-0.259911243557
ACH-000838,-0.350434632243
ACH-000839,-0.271403278517
ACH-000840,-0.34756031236
ACH-000841,-0.233288669692
ACH-000843,-0.00859218926244
ACH-000846,0.008336528815
ACH-000847,-0.0481723384098
ACH-000848,-0.06732087422119999
ACH-000849,-0.0090442105285
ACH-000851,-0.155948691893
ACH-000855,-0.06452112163380001
ACH-000856,-0.371126613278
ACH-000858,-0.0824743292245
ACH-000859,-0.329456276294
ACH-000861,-0.272883276588
ACH-000862,0.203922055041
ACH-000865,-0.147361128334
ACH-000866,-0.0648854114033
ACH-000867,-0.0958335022594
ACH-000869,-0.0396749402587
ACH-000872,-0.0985607394059
ACH-000873,0.0242018065232
ACH-000876,-0.272593755781
ACH-000878,-0.029469088262099995
ACH-000880,-0.0814975909403
ACH-000881,0.10059932867999999
ACH-000882,0.147034709241
ACH-000884,0.09458001923739999
ACH-000885,-0.21163950784000002
ACH-000887,-0.240614319788
ACH-000888,0.013451337110200001
ACH-000889,-0.039403966109
ACH-000890,-0.17041720105
ACH-000896,-0.0660742044639
ACH-000898,-0.0831535034927
ACH-000900,-0.350256470294
ACH-000901,-0.362455655963
ACH-000905,-0.234813218287
ACH-000906,-0.235506071705
ACH-000907,0.0655868859628
ACH-000910,0.0166255117666
ACH-000911,-0.11882092751800001
ACH-000912,-0.171208697528
ACH-000913,-0.0433725680831
ACH-000915,-0.19997354261
ACH-000916,-0.23002209246999997
ACH-000917,-0.14276686024000002
ACH-000921,-0.19446624825
ACH-000924,-0.0327553459706
ACH-000926,-0.1257389309
ACH-000928,-0.017212708736599996
ACH-000929,0.041644194753099995
ACH-000932,-0.009948566635940001
ACH-000935,-0.343928403752
ACH-000936,-0.038421649952300005
ACH-000937,-0.0273559444033
ACH-000938,0.00195592826062
ACH-000939,-0.134991225108
ACH-000941,-0.047499201452000005
ACH-000943,-0.06898529160110001
ACH-000946,-0.22122541228700002
ACH-000947,-0.0967193615113
ACH-000948,0.0435478418274
ACH-000950,-0.361705201219
ACH-000953,-0.0999379874701
ACH-000957,-0.397457673588
ACH-000958,0.06378239313140001
ACH-000960,-0.0190903376877
ACH-000963,-0.07419982428500001
ACH-000968,-0.280902600473
ACH-000969,-0.152756010201
ACH-000973,0.015983241673299998
ACH-000974,-0.17536359468499998
ACH-000975,-0.005997767025390001
ACH-000976,-0.233115257933
ACH-000978,-0.466038123308
ACH-000980,-0.12276980301200001
ACH-000984,-0.257607043453
ACH-000986,-0.30365587411600004
ACH-000988,-0.147130712974
ACH-000993,-0.0806030632503
ACH-000994,0.0889385420417
ACH-000996,-0.236582685558
ACH-001001,-0.0470853862879
ACH-001020,0.101314725492
ACH-001028,-0.0569966305081
ACH-001031,-0.0528131700874
ACH-001038,-0.11093802209100001
ACH-001048,-0.20088714442800001
ACH-001050,-0.0488652369836
ACH-001053,-0.190647734074
ACH-001054,-0.247702218273
ACH-001061,0.0174655121577
ACH-001067,-0.07414511443130001
ACH-001075,-0.208981265883
ACH-001096,-0.0292638545926
ACH-001128,-0.26369766674
ACH-001134,0.101000303922
ACH-001151,-0.00701338482738
ACH-001163,-0.211586592087
ACH-001164,-0.0206870156942
ACH-001173,-0.041959194504699995
ACH-001183,0.0176394246648
ACH-001184,0.18131928048700002
ACH-001190,-0.128148353423
ACH-001192,-0.252459819811
ACH-001193,0.077125603729
ACH-001196,-0.157696166804
ACH-001197,-0.37942977204000006
ACH-001205,0.199656922071
ACH-001211,0.05950649478350001
ACH-001212,-0.144905490967
ACH-001228,-0.17440033470400002
ACH-001232,-0.198721530557
ACH-001239,0.0270005856922
ACH-001274,-0.039459072120300004
ACH-001275,-0.175081714696
ACH-001277,-0.273754053081
ACH-001278,-0.0316855814195
ACH-001280,-0.128489861544
ACH-001283,0.0609530853666
ACH-001289,-0.0678113029489
ACH-001295,-0.035161181414699996
ACH-001300,-0.0272041782674
ACH-001301,-0.0975068183264
ACH-001302,-0.13450545665799998
ACH-001303,-0.264335131235
ACH-001306,-0.194269343049
ACH-001318,-0.011788961057500002
ACH-001322,0.0812498006733
ACH-001328,-0.08902582301079999
ACH-001332,-0.153558237286
ACH-001333,-0.275468012981
ACH-001336,-0.168619074331
ACH-001340,-0.280486600119
ACH-001346,-0.09141780083730001
ACH-001353,-0.172657144386
ACH-001354,-0.102032370998
ACH-001367,0.203243494133
ACH-001368,-0.277272374822
ACH-001374,-0.367369840493
ACH-001375,-0.248929117249
ACH-001377,-0.26839484078000003
ACH-001380,-0.247521606283
ACH-001391,-0.07311867472089999
ACH-001407,-0.0428418152325
ACH-001408,-0.0999814687927
ACH-001413,-0.143581182971
ACH-001430,-0.053549347716800005
ACH-001431,-0.22285343637200003
ACH-001450,0.119038373151
ACH-001496,-0.136807464348
ACH-001500,-0.24272059199499998
ACH-001521,-0.458432677949
ACH-001523,-0.111080928092
ACH-001532,-0.0203878626279
ACH-001536,-0.0485112100323
ACH-001550,-0.0898818133274
ACH-001552,-0.061488592116300006
ACH-001554,-0.124397653572
ACH-001645,-0.159070754506
ACH-001654,-0.0860583323119
ACH-001715,0.0600801409226
ACH-001735,-0.08119295849260001
ACH-001736,-0.036659040687599995
ACH-001737,-0.156101686952
ACH-001740,-0.0397755916841
ACH-001745,0.09888064478530001
ACH-001750,-0.25749367178800003
ACH-001765,0.028221046276700003
ACH-001956,-0.054477164680399995
ACH-001957,-0.167709062518
