,DGKI (9162)
ACH-000004,0.374033188532
ACH-000007,0.20334596796
ACH-000009,0.14901816674
ACH-000011,0.08749370611770001
ACH-000012,0.127368967721
ACH-000013,0.199230723281
ACH-000014,-0.19313851373799998
ACH-000015,0.15404906759099998
ACH-000017,0.18464362632
ACH-000018,0.114943148028
ACH-000019,0.14051982160999998
ACH-000021,0.0151331888539
ACH-000022,0.24188997665800002
ACH-000025,0.273162617451
ACH-000028,0.19395883799600003
ACH-000030,0.153378287653
ACH-000035,0.23873502799899998
ACH-000036,-0.134386873362
ACH-000037,0.0019346938037599999
ACH-000039,0.170762549327
ACH-000040,0.0585649545541
ACH-000041,0.08043641397239999
ACH-000042,0.271569855153
ACH-000045,0.224772119779
ACH-000047,0.111259539504
ACH-000052,-0.022539639487099996
ACH-000053,0.282749991187
ACH-000054,0.192714214005
ACH-000055,0.13590788791300001
ACH-000060,0.166160834299
ACH-000067,-0.0324250829385
ACH-000070,0.147243233109
ACH-000075,0.220664654779
ACH-000078,0.06595584655180001
ACH-000082,-0.028729536956099998
ACH-000085,0.0826348189855
ACH-000086,0.19258029670000001
ACH-000087,-0.0077137207475500005
ACH-000092,0.163823072577
ACH-000095,0.09024148911730001
ACH-000097,0.053199437093099995
ACH-000098,0.12348803957900001
ACH-000099,0.111001788795
ACH-000108,0.287538964946
ACH-000113,0.12063392855999999
ACH-000115,0.151872600321
ACH-000116,-0.0132979900993
ACH-000118,0.157288272354
ACH-000120,0.07624057502119999
ACH-000123,0.18475528976599997
ACH-000127,0.164446075578
ACH-000128,0.100890570419
ACH-000132,0.103062594384
ACH-000133,0.0525169805682
ACH-000137,0.0841446401459
ACH-000138,0.172483511585
ACH-000142,0.0896656591845
ACH-000143,0.19109716342099997
ACH-000146,0.114063490277
ACH-000148,0.0244416306953
ACH-000150,0.287278433443
ACH-000152,0.024214395330000003
ACH-000153,0.298709885967
ACH-000159,0.051152262521599996
ACH-000160,0.0736363648745
ACH-000163,0.22259042720199998
ACH-000167,0.0376240099335
ACH-000168,0.145394485346
ACH-000169,0.18064569342999998
ACH-000178,0.11255173965999998
ACH-000182,0.063799240232
ACH-000183,0.017854276723200002
ACH-000188,-0.048268430848000005
ACH-000189,0.276054625969
ACH-000190,0.134422165973
ACH-000198,0.145521991489
ACH-000204,-0.00994765963753
ACH-000206,0.261660995683
ACH-000207,0.249985813877
ACH-000211,0.0899781800345
ACH-000215,0.0662105994702
ACH-000221,0.39145172481299995
ACH-000222,0.195595968601
ACH-000223,0.140624742329
ACH-000226,0.0964669975829
ACH-000227,-0.190725456438
ACH-000228,0.168632407419
ACH-000231,0.10069571113
ACH-000232,-0.0425166411247
ACH-000233,0.369330486495
ACH-000234,0.228432765221
ACH-000235,0.15453599766599999
ACH-000237,0.101845301066
ACH-000238,0.051481940999
ACH-000243,0.126149399263
ACH-000244,-0.0883155930162
ACH-000246,0.10782583713300001
ACH-000248,0.29884779107
ACH-000250,0.0541635959583
ACH-000251,0.0148198481551
ACH-000253,0.15756703873800001
ACH-000255,0.035060909606
ACH-000256,0.156151448701
ACH-000257,0.189493116133
ACH-000258,0.0753374895185
ACH-000259,0.17557283582699998
ACH-000260,-0.00925554211711
ACH-000261,0.15950674238600002
ACH-000262,-0.049893024847800005
ACH-000263,0.0348372092071
ACH-000264,0.107592557507
ACH-000265,0.251224381176
ACH-000266,0.189428595379
ACH-000272,-0.060506663695099994
ACH-000273,0.0407456310564
ACH-000274,-0.00641185786373
ACH-000277,0.015439117269700002
ACH-000278,0.0739200976257
ACH-000279,0.157382721743
ACH-000280,0.153834111093
ACH-000281,0.245458097407
ACH-000288,-0.0120576949489
ACH-000291,0.0692430837151
ACH-000293,-0.0512121892063
ACH-000294,0.167402603151
ACH-000295,0.276426071564
ACH-000296,0.38372846559100005
ACH-000302,0.100572888687
ACH-000304,0.11112402160599999
ACH-000307,0.182864410737
ACH-000308,0.151398034402
ACH-000310,0.15875248636800002
ACH-000311,0.09779152308660001
ACH-000312,0.178238704597
ACH-000315,0.17921681204599998
ACH-000316,0.154774803601
ACH-000317,0.279495987136
ACH-000318,-0.012001646381899999
ACH-000319,0.14458608750600002
ACH-000320,0.07922426037050001
ACH-000322,0.0390098139054
ACH-000323,0.014049433687200002
ACH-000324,0.0595085135689
ACH-000329,0.00720631728253
ACH-000330,0.298237961176
ACH-000331,0.07099183254989999
ACH-000332,0.12294813558800001
ACH-000334,0.20586270253199998
ACH-000335,0.216302307815
ACH-000336,0.26184410643100003
ACH-000337,0.256892647007
ACH-000339,0.140969169794
ACH-000341,0.10515584084599999
ACH-000348,0.051636494764
ACH-000350,0.0781231915832
ACH-000352,0.121064512138
ACH-000356,0.120633341371
ACH-000361,0.31957795008699996
ACH-000362,0.20512039406399998
ACH-000363,-0.022654784767599998
ACH-000364,0.17908284151099998
ACH-000365,0.129728655276
ACH-000366,0.12144452727800001
ACH-000368,-0.0876604623285
ACH-000374,0.0287733189775
ACH-000375,0.29304282351300004
ACH-000376,0.0748613869945
ACH-000381,0.09071721888589998
ACH-000383,0.150223473969
ACH-000387,0.0292357886373
ACH-000389,0.0389185428767
ACH-000390,0.110019402951
ACH-000393,0.0018446597079000001
ACH-000395,0.16199261316
ACH-000397,0.0651076811292
ACH-000401,0.029459990043200004
ACH-000402,-0.165091597173
ACH-000403,0.108751540104
ACH-000404,0.160618765414
ACH-000406,0.201996856477
ACH-000407,0.26503739036999996
ACH-000408,0.278992475394
ACH-000410,0.0106886334833
ACH-000411,0.09473326503389999
ACH-000414,0.219567814978
ACH-000415,0.278483875884
ACH-000416,0.10386326580800001
ACH-000420,0.0633378374797
ACH-000421,0.18102118510600002
ACH-000424,0.15794599175899998
ACH-000425,0.107228476727
ACH-000426,-0.168953286215
ACH-000427,0.327873520018
ACH-000433,0.10589975374600001
ACH-000436,0.0719389632819
ACH-000444,0.196420693706
ACH-000445,0.0656758016025
ACH-000448,0.029734605973
ACH-000450,0.139683762185
ACH-000452,0.209204704851
ACH-000454,0.17512707528299998
ACH-000458,0.08723120081170001
ACH-000459,0.197595709767
ACH-000460,0.165202602883
ACH-000461,0.10144703670399999
ACH-000463,0.18333740942200002
ACH-000464,0.155156632351
ACH-000466,0.16592944325300002
ACH-000467,0.021786749816299997
ACH-000468,0.248954568442
ACH-000469,-0.012393241621900001
ACH-000470,0.289731658234
ACH-000471,0.167896375184
ACH-000472,0.191701361445
ACH-000473,0.29342028496100003
ACH-000475,0.176845355606
ACH-000476,-0.0924620294512
ACH-000477,0.07709778315560001
ACH-000480,0.050030815252000004
ACH-000481,0.177846485726
ACH-000483,0.29042813024999997
ACH-000484,0.29894905370700003
ACH-000485,0.0711287034132
ACH-000486,0.20465906134599998
ACH-000487,0.057386204057099995
ACH-000488,0.14504525650900002
ACH-000490,0.0848016119066
ACH-000491,-0.013368095998200002
ACH-000495,-0.0880050289754
ACH-000496,0.22899121186700003
ACH-000499,0.176169900654
ACH-000500,-0.136060481256
ACH-000502,0.0917368659768
ACH-000503,0.0939809737519
ACH-000505,0.11495111954399999
ACH-000507,0.11124510583799999
ACH-000510,0.217071207493
ACH-000511,0.0670004398536
ACH-000512,0.301942857493
ACH-000516,0.114967047278
ACH-000517,0.166099150447
ACH-000518,0.259676195592
ACH-000520,-0.104592197794
ACH-000521,0.10759664266100001
ACH-000522,0.156749775111
ACH-000524,0.14009411001
ACH-000527,0.162284816424
ACH-000528,0.154040920231
ACH-000537,0.08268319292389999
ACH-000541,-0.329072499785
ACH-000542,0.0608033361378
ACH-000544,0.195615581319
ACH-000545,0.0950454364913
ACH-000547,0.0139111684402
ACH-000548,0.114913706086
ACH-000549,0.0857735854067
ACH-000550,-0.0346865548241
ACH-000552,0.04444036480219999
ACH-000556,0.201927005457
ACH-000557,0.04988244758259999
ACH-000570,0.140810812067
ACH-000571,0.048828018096
ACH-000573,0.190291305636
ACH-000576,0.046133883728
ACH-000580,-0.0811411305276
ACH-000584,0.134677135895
ACH-000585,0.0690689445318
ACH-000588,0.342765032376
ACH-000589,0.13281050478
ACH-000591,0.11513417602399999
ACH-000593,0.188021891081
ACH-000600,0.200905148099
ACH-000601,0.2136493448
ACH-000604,0.28769832394699996
ACH-000605,0.0381781601926
ACH-000606,0.11561128319700001
ACH-000608,0.148907962474
ACH-000614,-0.0267471725224
ACH-000616,0.180422266429
ACH-000618,0.17069242964499998
ACH-000619,0.195941550516
ACH-000620,0.16549307154
ACH-000621,-0.036716392342
ACH-000622,-0.050230873475699996
ACH-000623,0.167335192996
ACH-000624,0.13593195693399998
ACH-000627,0.194333324626
ACH-000630,0.13130962739600002
ACH-000632,0.175059044606
ACH-000633,0.0580973717406
ACH-000637,0.116718648036
ACH-000638,0.232260264024
ACH-000646,0.295918183355
ACH-000647,0.47059539872100004
ACH-000648,0.133913422025
ACH-000649,0.135543716975
ACH-000651,0.230935873096
ACH-000652,0.368364667095
ACH-000653,-0.030380033919799997
ACH-000657,0.09886299090749999
ACH-000658,0.060625061270900005
ACH-000661,0.073812479968
ACH-000662,0.09817268315950001
ACH-000663,0.0952158433209
ACH-000665,0.153818201429
ACH-000671,0.147772637978
ACH-000673,0.11604835148399999
ACH-000676,0.025829058569799997
ACH-000677,0.117137158181
ACH-000681,0.12189228462099999
ACH-000682,0.131626984984
ACH-000683,0.130617846174
ACH-000684,-0.0944825623995
ACH-000688,-0.00030005957743700005
ACH-000693,0.166574380596
ACH-000694,0.134382007547
ACH-000695,-0.14378326176
ACH-000696,0.0118321352032
ACH-000697,0.0576320054408
ACH-000699,0.13443506639900002
ACH-000701,0.152207464884
ACH-000706,0.079453100252
ACH-000711,0.09122848203400001
ACH-000713,0.233003158975
ACH-000714,0.11988812125
ACH-000718,0.0767209970519
ACH-000720,0.16666939706599998
ACH-000721,0.180632060671
ACH-000724,-0.0902588149309
ACH-000725,0.19962444376400001
ACH-000732,0.317975969714
ACH-000734,0.189882920733
ACH-000735,0.0785885269701
ACH-000736,0.158425537329
ACH-000738,0.21641476714400001
ACH-000746,-0.117107388541
ACH-000747,0.14554478962099998
ACH-000748,0.07033771441219999
ACH-000753,0.10463371147600001
ACH-000756,0.0612038446533
ACH-000757,0.18665142423099998
ACH-000758,0.20237600932799998
ACH-000760,0.119777364792
ACH-000763,0.201909475971
ACH-000764,0.27186944642599997
ACH-000765,-0.11591785577
ACH-000766,0.227406488208
ACH-000767,-0.06412647484919999
ACH-000768,0.12574631242599998
ACH-000769,0.148033020636
ACH-000770,0.19785872759
ACH-000771,0.0026031042744299997
ACH-000773,0.125024111318
ACH-000776,0.230562371424
ACH-000777,0.217424429714
ACH-000778,0.232439095614
ACH-000781,0.09553528768110002
ACH-000782,0.115512554232
ACH-000783,0.277341960365
ACH-000784,0.204850909598
ACH-000785,0.186917705106
ACH-000787,0.126234707415
ACH-000788,0.14380117977600002
ACH-000791,0.0389568830643
ACH-000792,0.07681628493639998
ACH-000794,0.152043053555
ACH-000796,0.130100652228
ACH-000799,0.103215065431
ACH-000800,0.0810975887314
ACH-000802,0.0640288693673
ACH-000804,0.064710060436
ACH-000805,0.324087195366
ACH-000809,0.198175830632
ACH-000810,0.33979801531
ACH-000811,0.128155682044
ACH-000817,0.0287762341723
ACH-000819,0.0683344755396
ACH-000820,0.193225065922
ACH-000821,0.00908466830915
ACH-000822,0.0384089622811
ACH-000823,0.204661091334
ACH-000824,0.181788100232
ACH-000827,0.0928609961815
ACH-000829,0.10823317561899999
ACH-000831,0.128026402935
ACH-000832,0.19118979939199998
ACH-000833,0.36274028511
ACH-000834,0.206976342269
ACH-000835,0.00241656695201
ACH-000836,0.0407887031652
ACH-000837,0.0648358768487
ACH-000838,0.122769612114
ACH-000839,0.179077175732
ACH-000840,0.058423506108099994
ACH-000841,0.268026742176
ACH-000843,0.0424664789071
ACH-000846,0.0671495105679
ACH-000847,0.386902189154
ACH-000848,0.0010645935512599999
