,FGD2 (221472)
ACH-000004,-0.0476610520317
ACH-000007,-0.304885191153
ACH-000009,-0.143224195021
ACH-000011,-0.024632702223400003
ACH-000012,-0.238887040108
ACH-000013,-0.24697723444400002
ACH-000014,-0.175724057291
ACH-000015,-0.134298601534
ACH-000017,-0.180025284553
ACH-000018,-0.210876571479
ACH-000019,0.17664413
ACH-000021,-0.132459235211
ACH-000022,-0.0117729327752
ACH-000025,-0.163605969178
ACH-000028,-0.0631760920044
ACH-000030,-0.139489463861
ACH-000035,-0.041568810356699994
ACH-000036,-0.0480438503209
ACH-000037,-0.0705844164309
ACH-000039,-0.10379176306299999
ACH-000040,-0.0574727592341
ACH-000041,-0.157430097407
ACH-000042,-0.0128744662548
ACH-000045,-0.0379162501233
ACH-000047,-0.163917454526
ACH-000052,-0.128032404568
ACH-000053,-0.0973033298417
ACH-000054,-0.0609464000899
ACH-000055,-0.052872320032299996
ACH-000060,-0.171901887074
ACH-000067,0.0653179838096
ACH-000070,-0.09545997358529999
ACH-000075,0.028558161327599998
ACH-000078,-0.021326697464099997
ACH-000082,-0.129576883769
ACH-000085,-0.233788243788
ACH-000086,-0.05491290228159999
ACH-000087,0.329301762034
ACH-000092,-0.129574129303
ACH-000095,-0.08107465556639999
ACH-000097,0.020309300387099997
ACH-000098,-0.124329078006
ACH-000099,-0.0364984297327
ACH-000108,-0.0482396691792
ACH-000113,-0.164253962333
ACH-000115,-0.24192381655200002
ACH-000116,-0.141102352654
ACH-000118,-0.0683195438404
ACH-000120,-0.0321389460241
ACH-000123,-0.313256039674
ACH-000127,-0.18364427414099999
ACH-000128,-0.264409131974
ACH-000132,-0.0329705088202
ACH-000133,-0.049935115058199996
ACH-000137,-0.0287974814228
ACH-000138,-0.133929558454
ACH-000142,-0.35230413852
ACH-000143,-0.012649951198499999
ACH-000146,-0.126711389053
ACH-000148,-0.113541097184
ACH-000150,-0.23836849594
ACH-000152,-0.280331059657
ACH-000153,-0.31829229043
ACH-000159,0.0025196837486100004
ACH-000160,-0.08129321308160001
ACH-000163,-0.113459690078
ACH-000167,-0.13069843282
ACH-000168,-0.050496437294199996
ACH-000169,-0.107043707674
ACH-000178,0.00034697297831099994
ACH-000182,-0.104295914112
ACH-000183,-0.09890415772389999
ACH-000188,-0.190867473409
ACH-000189,0.0942395842107
