,EPB42 (2038)
ACH-000294,-0.360598894684
ACH-000295,-0.270510564725
ACH-000296,-0.285948854986
ACH-000302,-0.37758740964599996
ACH-000304,-0.145413287476
ACH-000307,-0.44396747566100003
ACH-000308,-0.134378267421
ACH-000310,-0.297422393196
ACH-000311,-0.0905156371835
ACH-000312,-0.333570443745
ACH-000315,-0.26031733265
ACH-000316,-0.23148513158300002
ACH-000317,-0.052744105972699996
ACH-000318,-0.09132695180730001
ACH-000319,-0.369825574724
ACH-000320,-0.42617658718199997
ACH-000322,-0.191667138006
ACH-000323,-0.257876770626
ACH-000324,-0.17796513829100002
ACH-000329,-0.222736499465
ACH-000330,-0.10937220932
ACH-000331,-0.368250678235
ACH-000332,-0.218096993303
ACH-000334,-0.302269237841
ACH-000335,0.09514517167480001
ACH-000336,0.08541889562169999
ACH-000337,-0.300035916686
ACH-000339,-0.295086590481
ACH-000341,-0.279294899353
ACH-000348,-0.257113905374
ACH-000350,-0.391716743161
ACH-000352,-0.179771850977
ACH-000356,-0.405548706995
ACH-000361,-0.374343780806
ACH-000362,-0.21259383741300003
ACH-000363,-0.258569670879
ACH-000364,-0.377676230537
ACH-000365,-0.19142583434799998
ACH-000366,-0.279654609609
ACH-000368,-0.444315071255
ACH-000374,-0.14356006447
ACH-000375,-0.23276844853300002
ACH-000376,-0.180700191065
ACH-000381,-0.24220922566199998
ACH-000383,-0.232637862295
ACH-000387,-0.29617171663499997
ACH-000389,-0.324380144521
ACH-000390,-0.34802229192199996
ACH-000393,-0.349460195639
ACH-000395,-0.0062152674773199995
ACH-000397,-0.173292458111
ACH-000401,-0.0788022155054
ACH-000402,-0.704989632928
ACH-000403,-0.13893392578400002
ACH-000404,-0.0776514599651
ACH-000406,-0.254952554875
ACH-000407,-0.369315048081
ACH-000408,-0.445201091498
ACH-000410,-0.264430705374
ACH-000411,-0.035993741387400004
ACH-000414,-0.128231613152
ACH-000415,-0.29283144869399996
ACH-000416,-0.197128203808
ACH-000420,-0.212969958396
ACH-000421,-0.38445824610299995
ACH-000424,-0.329413058617
ACH-000425,-0.25093649833
ACH-000426,-0.141468216524
ACH-000427,-0.24275372450999996
ACH-000433,-0.234420710178
ACH-000436,-0.233909588455
ACH-000444,-0.322364604446
ACH-000445,-0.44544196916400003
ACH-000448,-0.2720284066
ACH-000450,-0.227430735497
ACH-000452,-0.251261413785
ACH-000454,-0.28120792615
ACH-000458,-0.22069035210299998
ACH-000459,-0.296829055547
ACH-000460,-0.351605510769
ACH-000461,-0.200688755975
ACH-000463,-0.19707469278099998
ACH-000464,-0.0297102728731
ACH-000466,-0.3494571918
ACH-000467,-0.205300879703
ACH-000468,-0.530262080515
ACH-000469,-0.223388729114
ACH-000470,-0.337210365582
ACH-000471,-0.128154294962
ACH-000472,-0.18966116754700002
ACH-000473,-0.294816382208
ACH-000475,-0.191250089943
ACH-000476,-0.027984418681400003
ACH-000477,-0.269924378797
ACH-000480,-0.22988575712900003
ACH-000481,-0.278851053245
ACH-000483,-0.580826297648
ACH-000484,-0.139687216897
ACH-000485,-0.43257828321900005
ACH-000486,-0.167763504116
ACH-000487,-0.23695223259300002
ACH-000488,-0.30972022378499997
ACH-000490,-0.398137186844
ACH-000491,-0.37171689166199995
ACH-000495,-0.543908289716
ACH-000496,-0.297328064016
ACH-000499,-0.440052904678
ACH-000500,-0.252729082312
ACH-000502,-0.301364716813
ACH-000503,-0.6217303152310001
ACH-000505,-0.247562282879
ACH-000507,-0.191921883308
ACH-000510,-0.33871424392099997
ACH-000511,-0.147281109857
ACH-000512,-0.376663899392
ACH-000516,0.0062851733407
ACH-000517,-0.250520121828
ACH-000518,-0.41472194320600003
ACH-000520,-0.151017452673
ACH-000521,-0.267781482576
ACH-000522,-0.367450414802
ACH-000524,-0.30717270652399997
ACH-000527,-0.243549275615
ACH-000528,-0.378783474713
ACH-000537,-0.22191162240899998
ACH-000541,-0.32338817128499997
ACH-000542,-0.29788097938499997
ACH-000544,-0.266500233765
ACH-000545,-0.394829130441
ACH-000547,-0.36116797708099996
ACH-000548,-0.250972590602
ACH-000549,-0.320807770713
ACH-000550,0.0823328913475
ACH-000552,-0.2314184559
ACH-000556,-0.24232819916499998
ACH-000557,-0.27029284814800003
ACH-000570,-0.0971492369704
ACH-000571,-0.16984384904
ACH-000573,-0.21587283535399998
ACH-000576,-0.156149312215
ACH-000580,-0.219998178134
ACH-000584,-0.320861136918
ACH-000585,-0.294028275665
ACH-000588,-0.198305311614
ACH-000589,-0.308973482365
ACH-000591,-0.430378110992
ACH-000593,-0.26781208859
ACH-000600,-0.214675281899
ACH-000601,-0.34693802358099995
ACH-000604,-0.487032105049
ACH-000605,-0.105337255452
ACH-000606,-0.306611711022
ACH-000608,-0.122012737775
ACH-000614,0.166897442681
ACH-000616,-0.426228279591
ACH-000618,-0.236222220737
ACH-000619,-0.590608372485
ACH-000620,-0.304497226504
ACH-000621,-0.248946821849
ACH-000622,-0.189506110983
ACH-000623,-0.504228086073
ACH-000624,-0.329047511052
ACH-000627,-0.156778284406
ACH-000630,-0.19333024494800002
ACH-000632,-0.16560939792
ACH-000633,-0.122590629174
ACH-000637,-0.136736760013
ACH-000638,-0.292185964067
ACH-000646,-0.302720821212
ACH-000647,-0.310291083053
ACH-000648,-0.186436126952
ACH-000649,-0.284050297716
ACH-000651,-0.260206427801
ACH-000652,-0.229304558642
ACH-000653,-0.468091880408
ACH-000657,-0.317517035874
ACH-000658,-0.13460168936300002
ACH-000661,-0.115851718615
ACH-000662,-0.342709150589
ACH-000663,-0.24616077319899998
ACH-000665,-0.300620111427
ACH-000671,-0.0728448918018
ACH-000673,-0.240592896681
ACH-000676,-0.289170178003
ACH-000677,-0.270388067134
ACH-000681,-0.047747815157199995
ACH-000682,-0.239441800513
ACH-000683,-0.194558057309
ACH-000684,-0.301827632359
ACH-000688,-0.225265279066
ACH-000693,-0.416790051884
ACH-000694,-0.254908184234
ACH-000695,-0.140812209158
ACH-000696,-0.24015957648000003
ACH-000697,0.0642239738701
ACH-000699,-0.171084626952
ACH-000701,-0.0879647077267
ACH-000706,-0.27918857457400004
ACH-000711,-0.27629730768000005
ACH-000713,-0.300154874292
ACH-000714,-0.338719593913
ACH-000718,-0.174916725917
ACH-000720,-0.145536578285
ACH-000721,-0.252816606926
ACH-000724,-0.36380795497100005
ACH-000725,-0.149733336543
ACH-000732,-0.228982730543
ACH-000734,-0.181881132857
ACH-000735,-0.329283013892
ACH-000736,-0.22805231539700002
ACH-000738,-0.317842900539
ACH-000746,-0.39573912375200004
ACH-000747,-0.30800296209
ACH-000748,-0.273862078391
ACH-000753,-0.368836729814
ACH-000756,-0.216658878747
ACH-000757,-0.751419117851
ACH-000758,-0.203908445805
ACH-000760,-0.22011339951099998
ACH-000763,-0.18093879035399998
ACH-000764,-0.37598061890100004
ACH-000765,-0.261503362069
ACH-000766,-0.243897050764
ACH-000767,-0.265687302977
ACH-000768,-0.362746058518
ACH-000769,-0.362589506949
ACH-000770,-0.21375972687800002
ACH-000771,-0.19816828611099999
ACH-000773,-0.42984219470799995
ACH-000776,-0.277029744075
ACH-000777,-0.179302807082
ACH-000778,-0.176025988885
ACH-000781,-0.327719507506
ACH-000782,-0.223358538373
ACH-000783,-0.319315829569
ACH-000784,-0.341651094479
ACH-000785,-0.322619946161
ACH-000787,-0.177572142937
ACH-000788,-0.315880121701
ACH-000791,-0.401886081474
ACH-000792,-0.137334385827
ACH-000794,-0.414763300107
ACH-000796,-0.27511753429900004
ACH-000799,-0.241428313955
ACH-000800,-0.568244024741
ACH-000802,-0.112963954813
ACH-000804,-0.302282163631
ACH-000805,-0.332482803473
ACH-000809,-0.28315749457
ACH-000810,0.014820861973700002
ACH-000811,-0.41832638470899997
ACH-000817,-0.18832513765
ACH-000819,-0.09364440659060001
ACH-000820,-0.301595349173
ACH-000821,-0.10792688089000002
ACH-000822,-0.17616212619600002
ACH-000823,-0.242450945574
ACH-000824,-0.210854160544
ACH-000827,-0.270376664685
ACH-000829,-0.265217329313
ACH-000831,-0.21331598097100002
ACH-000832,-0.45613267303099997
ACH-000833,-0.407942423624
ACH-000834,-0.263128328378
ACH-000835,-0.267219682061
ACH-000836,-0.279536804036
ACH-000837,-0.272409330643
ACH-000838,-0.248976914749
ACH-000839,-0.282262172988
ACH-000840,0.0246669070193
ACH-000841,-0.264077065636
ACH-000843,-0.17680210182199999
ACH-000846,-0.0596396841655
ACH-000847,-0.254406356279
ACH-000848,-0.268607309005
ACH-000849,-0.0878023072768
ACH-000851,-0.296968350864
ACH-000855,-0.27119571727200004
ACH-000856,-0.138693889203
ACH-000858,-0.285721687331
ACH-000859,-0.155841938939
ACH-000861,-0.296479937503
ACH-000862,-0.201796427291
ACH-000865,-0.218221429519
ACH-000866,-0.304758098528
ACH-000867,-0.23835267013099998
ACH-000869,-0.11046287434699999
ACH-000872,-0.368012757674
ACH-000873,-0.364357217341
ACH-000876,-0.0786322938019
ACH-000878,-0.161778604311
ACH-000880,-0.28588712802099997
ACH-000881,-0.2923939707
ACH-000882,-0.168659072266
ACH-000884,-0.3287744657
ACH-000885,-0.364371575425
ACH-000887,-0.132108795567
ACH-000888,-0.28455214600400003
ACH-000889,-0.106947383355
ACH-000890,-0.0717093329735
ACH-000896,-0.318911177557
ACH-000898,-0.131790714152
ACH-000900,-0.334694872974
ACH-000901,-0.184123912863
ACH-000905,-0.3866035891
ACH-000906,-0.33615213789899995
ACH-000907,-0.47944508099
ACH-000910,-0.41871345778
ACH-000911,-0.184065368856
ACH-000912,-0.285680732174
ACH-000913,-0.1631902568
ACH-000915,-0.27561004794
ACH-000916,-0.0712232862192
ACH-000917,-0.165150426779
ACH-000921,-0.185125936699
ACH-000924,-0.184532947387
ACH-000926,-0.22433829243700001
ACH-000928,-0.37101478241499997
ACH-000929,-0.345054095185
ACH-000932,-0.196976795809
ACH-000935,-0.420402500282
ACH-000936,-0.26691276185699997
ACH-000937,-0.46930754648
ACH-000938,-0.209087563803
ACH-000939,-0.283092191487
ACH-000941,-0.202256109681
ACH-000943,-0.317473530218
ACH-000946,-0.0933547852015
ACH-000947,-0.275750893471
ACH-000948,-0.22248506829999998
ACH-000950,-0.306692036913
ACH-000953,-0.276310334356
ACH-000957,-0.435474250675
ACH-000958,-0.157260730332
ACH-000960,-0.260555851631
ACH-000963,-0.49393922262100004
ACH-000968,-0.181666189791
ACH-000969,-0.485251529248
ACH-000973,-0.19269789964200001
ACH-000974,-0.40649953028499997
ACH-000975,-0.249871313244
ACH-000976,-0.0907411288556
ACH-000978,-0.11310192235099999
ACH-000980,-0.34526427354999994
ACH-000984,-0.40126963060000004
ACH-000986,-0.39729279451
ACH-000988,-0.40587418670100006
ACH-000993,-0.30317905169
ACH-000994,-0.42809881553
ACH-000996,-0.41756786305200005
ACH-001001,-0.33517848366700004
ACH-001020,-0.45757821745800004
ACH-001028,-0.41994671172
ACH-001031,-0.296423286731
ACH-001038,-0.310623677875
ACH-001048,-0.163276977655
ACH-001050,-0.19966446614100003
ACH-001053,-0.11907937033600001
ACH-001054,-0.33143028549000003
ACH-001061,-0.257618982979
ACH-001067,-0.464337190839
ACH-001075,-0.0718024414839
ACH-001096,-0.33611247299400004
ACH-001128,-0.40758906227700004
ACH-001134,-0.317576415945
ACH-001151,-0.36482748579999996
ACH-001163,-0.460263077231
ACH-001164,-0.40093233672300005
ACH-001173,-0.31336070223
ACH-001183,-0.337714391578
ACH-001184,-0.369282496589
ACH-001190,0.027918346409299997
ACH-001192,-0.29842974592300003
ACH-001193,-0.37556731216300004
ACH-001196,-0.38393400358400004
ACH-001197,-0.362740841469
ACH-001205,0.128037998527
ACH-001211,-0.236537444171
ACH-001212,0.00285446313599
ACH-001228,-0.309938320345
ACH-001232,-0.272115182706
ACH-001239,-0.19516267325599998
ACH-001274,-0.31411467642499996
ACH-001275,-0.257446311026
ACH-001277,-0.41865544760799994
ACH-001278,-0.267617765269
ACH-001280,-0.122498329604
ACH-001283,-0.205044635346
ACH-001289,-0.338096870548
ACH-001295,-0.25620309348000003
ACH-001300,-0.0376711847526
ACH-001301,-0.302169389223
ACH-001302,-0.386535377388
ACH-001303,-0.31759663129500004
ACH-001306,-0.16986781331099998
ACH-001318,-0.29201479651900003
ACH-001322,-0.489762430004
ACH-001328,-0.214321662137
ACH-001332,-0.454022762382
ACH-001333,-0.406266212727
ACH-001336,-0.40614399479900004
ACH-001340,-0.142136715614
ACH-001346,-0.34055389740099995
ACH-001353,-0.165197820056
ACH-001354,-0.315249622716
ACH-001367,-0.252367639024
ACH-001368,-0.310960741101
ACH-001374,-0.162192416406
ACH-001375,-0.14959631493699999
ACH-001377,-0.0918195996772
ACH-001380,-0.276723964868
ACH-001391,-0.355958071091
ACH-001407,-0.282413527819
ACH-001408,-0.31933247806299997
ACH-001413,-0.132440709169
ACH-001430,-0.327462630644
ACH-001431,-0.355375059387
ACH-001450,-0.41774866809699995
ACH-001496,-0.040650539524500005
ACH-001500,-0.137466508002
ACH-001521,-0.44703370017099997
ACH-001523,-0.00661190061428
ACH-001532,-0.19092319807900002
ACH-001536,-0.287988896072
ACH-001550,-0.30120136476799997
ACH-001552,-0.111433939301
ACH-001554,-0.30627830491
ACH-001645,-0.25351760405900003
ACH-001654,-0.341345301919
ACH-001715,-0.0706654520145
ACH-001735,-0.156081650734
ACH-001736,-0.131775970285
ACH-001737,0.282782176524
ACH-001740,-0.190573450545
ACH-001745,-0.215683084037
ACH-001750,-0.384533706654
ACH-001765,-0.30947442065999997
ACH-001956,-0.261617186611
ACH-001957,-0.189933181133
