,PNMA1 (9240)
ACH-000004,-0.139524608115
ACH-000007,0.09549592455
ACH-000009,-0.15618010539899999
ACH-000011,0.118476063752
ACH-000012,0.11435238659600001
ACH-000013,0.07140059068530001
ACH-000014,-0.0298013345352
ACH-000015,0.03859348057419999
ACH-000017,-0.0385652366483
ACH-000018,0.0290339251811
ACH-000019,-0.07581917451839999
ACH-000021,0.113121044289
ACH-000022,-0.0102432132029
ACH-000025,0.042766230402
ACH-000028,0.0917127231098
ACH-000030,-0.0927393140722
ACH-000035,0.0224494284509
ACH-000036,0.0971537278884
ACH-000037,0.15578340382
ACH-000039,0.083549785975
ACH-000040,-0.15334941076
ACH-000041,-0.113109030142
ACH-000042,0.0185062875108
ACH-000045,0.112208033682
ACH-000047,0.0144702500665
ACH-000052,-0.12325296573200001
ACH-000053,-0.0012847223623399999
ACH-000054,0.0325655135452
ACH-000055,-0.18636926355500003
ACH-000060,-0.0713255571175
ACH-000067,-0.09569604898260001
ACH-000070,0.024420816428
ACH-000075,-0.320944333756
ACH-000078,-0.329096601066
ACH-000082,0.008468276034390002
ACH-000085,-0.265140781075
ACH-000086,-0.183539797866
ACH-000087,-0.114307665426
ACH-000092,0.0168381168897
ACH-000095,-0.0899779100849
ACH-000097,-0.0540426296449
ACH-000098,-0.0233009010068
ACH-000099,0.0430404732271
ACH-000108,0.193610068775
ACH-000113,-0.165362240643
ACH-000115,0.0353374441943
ACH-000116,0.11710457805999999
ACH-000118,0.0419037492862
ACH-000120,0.116226847816
ACH-000123,-0.194395033145
ACH-000127,0.0671159794835
ACH-000128,0.160059621151
ACH-000132,0.00849172891318
ACH-000133,-0.149852900913
ACH-000137,0.223647233251
ACH-000138,0.045739121790199996
ACH-000142,0.0285021083236
ACH-000143,-0.0064610588314499996
ACH-000146,-0.0549885158796
ACH-000148,-0.0599485020524
ACH-000150,0.12278348111300001
ACH-000152,-0.0724134157527
ACH-000153,0.0755915539056
ACH-000159,-0.229875085463
ACH-000160,-0.08441133227849999
ACH-000163,0.048656710961100004
ACH-000167,0.0046298076403800004
ACH-000168,-0.0165426990965
ACH-000169,-0.237709766893
ACH-000178,0.148885770624
ACH-000182,-7.85902172179e-05
ACH-000183,-0.009320640234540002
ACH-000188,0.24619672704999998
ACH-000189,0.0634586460846
ACH-000190,-0.012732947393200002
ACH-000198,-0.0065758386014
ACH-000204,-0.19347982959899998
ACH-000206,-0.535316890393
ACH-000207,-0.16863548846999998
ACH-000211,-0.046644993688
ACH-000215,-0.130902386994
ACH-000221,-0.0889134849782
ACH-000222,0.190622322434
ACH-000223,0.010604597232399999
ACH-000226,-0.14534194027699998
ACH-000227,0.04562815303
ACH-000228,0.06308679325199999
ACH-000231,-0.0968374410681
ACH-000232,-0.165505992203
ACH-000233,-0.196690763347
ACH-000234,0.146715124483
ACH-000235,0.017249113482599998
ACH-000237,-0.0993552839734
ACH-000238,0.108404983686
ACH-000243,0.07698094121839999
ACH-000244,-0.357174612138
ACH-000246,-0.0289761751416
ACH-000248,0.02192344432
ACH-000250,-0.016558517603500002
ACH-000251,0.0929133938815
ACH-000253,0.00359631988431
ACH-000255,-0.0334790647962
ACH-000256,-0.050107336946599995
ACH-000257,-0.171414870278
ACH-000258,0.12156159544000002
ACH-000259,0.035985248068499995
