,CDC26 (246184)
ACH-000004,-0.784559771863
ACH-000007,-0.5309864662129999
ACH-000009,-0.5047024515640001
ACH-000011,-0.631381589193
ACH-000012,-0.50242466734
ACH-000013,-0.861243375014
ACH-000014,-0.6677968647070001
ACH-000015,-0.760631656418
ACH-000017,-0.656741309477
ACH-000018,-0.433730264564
ACH-000019,-0.632702356531
ACH-000021,-0.717097018226
ACH-000022,-0.40536141351899996
ACH-000025,-0.361085752493
ACH-000028,-0.405566485092
ACH-000030,-0.558629889429
ACH-000035,-0.661904138923
ACH-000036,-0.515241484261
ACH-000037,-1.45947700806
ACH-000039,-0.503400449115
ACH-000040,-0.64399374725
ACH-000041,-0.623432788348
ACH-000042,-0.627184811949
ACH-000045,-0.69612177954
ACH-000047,-0.680895149386
ACH-000052,-0.899331980035
ACH-000053,-0.553630896899
ACH-000054,-0.5032411343959999
ACH-000055,-1.15976539693
ACH-000060,-0.6730072249850001
ACH-000067,-0.528402296796
ACH-000070,-1.0327786193700002
ACH-000075,-0.737865542265
ACH-000078,-0.397085322439
ACH-000082,-0.894231520663
ACH-000085,-0.628140774191
ACH-000086,-0.62075656849
ACH-000087,-0.675165200904
ACH-000092,-0.572503849537
ACH-000095,-0.504477749206
ACH-000097,-0.496255280042
ACH-000098,-0.47868033997299997
ACH-000099,-0.35397615353
ACH-000108,-0.629388279779
ACH-000113,-0.42010282232699997
ACH-000115,-0.616884163411
ACH-000116,-0.54267564405
ACH-000118,-0.760475597547
ACH-000120,-0.6269696252179999
ACH-000123,-0.49991032248899997
ACH-000127,-0.6987760867980001
ACH-000128,-0.234188563929
ACH-000132,-0.766856873529
ACH-000133,-0.566602742509
ACH-000137,-0.514201625247
ACH-000138,-0.400991707114
ACH-000142,-0.571531720256
ACH-000143,-0.8846207773520001
ACH-000146,-0.585958250097
ACH-000148,-0.773802645175
ACH-000150,-0.3869871996
ACH-000152,-0.825220799178
ACH-000153,-0.3298380633
ACH-000159,-0.701175165844
ACH-000160,-0.480246059459
ACH-000163,-0.632843329432
ACH-000167,-0.754988858881
ACH-000168,-0.547329437848
ACH-000169,-0.49001493695200005
ACH-000178,-0.630537832703
ACH-000182,-0.701343253108
ACH-000183,-0.32604094742199996
ACH-000188,-0.6464100157530001
ACH-000189,-0.239123607682
ACH-000190,-0.9213212472650001
ACH-000198,-0.633215274316
ACH-000204,-0.663767573617
ACH-000206,-0.732274727008
ACH-000207,-0.674664267008
ACH-000211,-0.300125482729
ACH-000215,-0.555004419323
ACH-000221,-0.799689668552
ACH-000222,-0.607255132875
ACH-000223,-0.470490924785
ACH-000226,-0.525525691448
ACH-000227,-0.496640127838
ACH-000228,-0.696316488249
ACH-000231,-0.609115455993
ACH-000232,-0.49962101053999997
ACH-000233,-0.381371384134
ACH-000234,-0.584673131391
ACH-000235,-0.711271430404
ACH-000237,-0.789281119653
ACH-000238,-0.724248533549
ACH-000243,-0.409874730902
ACH-000244,-0.721926292333
ACH-000246,-0.7425074106730001
ACH-000248,-0.7257791882819999
ACH-000250,-0.8013098995819999
ACH-000251,-0.76285303223
ACH-000253,-0.5306995126199999
ACH-000255,-0.755277193937
ACH-000256,-0.533856893123
ACH-000257,-0.65459141836
ACH-000258,-0.338237792259
ACH-000259,-1.01577517889
ACH-000260,-0.650776265265
ACH-000261,-0.7178050672149999
ACH-000262,-0.293282392677
ACH-000263,-0.602706297168
ACH-000264,-0.580630167281
ACH-000265,-0.450513037653
ACH-000266,-0.640171049706
ACH-000272,-0.37372414522
ACH-000273,-0.378046018998
ACH-000274,-0.742979676728
ACH-000277,-0.9067054946200002
ACH-000278,-0.538840208698
ACH-000279,-0.28749817824
ACH-000280,-0.623708976156
ACH-000281,-0.41883465063600006
ACH-000288,-0.533402137329
ACH-000291,-0.589442292081
ACH-000293,-0.750591631815
ACH-000294,-0.412202727918
ACH-000295,-0.643402455533
ACH-000296,-0.602440783052
ACH-000302,-0.726518127822
ACH-000304,-0.60859149952
ACH-000307,-0.652844112859
ACH-000308,-0.864040382636
ACH-000310,-0.38654555218500003
ACH-000311,-0.755673068262
ACH-000312,-0.620651154357
ACH-000315,-0.671461163558
ACH-000316,-0.6890356225669999
ACH-000317,-0.505023456163
ACH-000318,-0.733849646133
ACH-000319,-0.48824224631200003
ACH-000320,-0.513465991804
ACH-000322,-0.955930730056
ACH-000323,-0.7366473903190001
ACH-000324,-0.59524323051
ACH-000329,-0.849851922095
ACH-000330,-0.405035655126
ACH-000331,-0.735698574796
ACH-000332,-0.584280860822
ACH-000334,-0.600888073187
ACH-000335,-0.34721360344700003
ACH-000336,-0.474125856222
ACH-000337,-0.11393230732899999
ACH-000339,-0.599811562665
ACH-000341,-0.584872624224
ACH-000348,-0.803593428308
ACH-000350,-0.426333871768
ACH-000352,-0.48901328552900003
ACH-000356,-0.8771181467200001
ACH-000361,-0.332659608041
ACH-000362,-0.526964761097
ACH-000363,-0.8477152175980001
ACH-000364,-0.45694978207500003
ACH-000365,-0.5286847434699999
ACH-000366,-0.41368920908699996
ACH-000368,-0.514787799291
ACH-000374,-0.596447502591
ACH-000375,-0.7762939801100001
ACH-000376,-0.545298248112
ACH-000381,-0.503226791557
ACH-000383,-0.619578466234
ACH-000387,-0.713165593916
ACH-000389,-0.738565435448
ACH-000390,-0.435428747223
ACH-000393,-0.727318243955
ACH-000395,-0.371117386743
ACH-000397,-0.969058391228
ACH-000401,-0.709055699838
ACH-000402,-0.6371523025770001
ACH-000403,-0.468422856611
ACH-000404,-0.981030161272
ACH-000406,-0.570451493945
ACH-000407,-0.63619817912
ACH-000408,-0.540041792529
ACH-000410,-0.7714420153650001
ACH-000411,-0.7271444382439999
ACH-000414,-0.783690427774
ACH-000415,-0.26836109459199997
ACH-000416,-0.827960608657
ACH-000420,-0.7612231763230001
ACH-000421,-0.7401352572229999
ACH-000424,-0.423789727586
ACH-000425,-0.736192467475
ACH-000426,-0.614209095999
ACH-000427,-0.949973944069
ACH-000433,-0.7823382120199999
ACH-000436,-0.697719413414
ACH-000444,-0.6251732217679999
ACH-000445,-0.980546485997
ACH-000448,-0.7165261682680001
ACH-000450,-0.646814877663
ACH-000452,-0.191206042516
ACH-000454,-0.39865176402900004
ACH-000458,-0.5996931634
ACH-000459,-0.291321899259
ACH-000460,-0.632706325157
ACH-000461,-0.367810712832
ACH-000463,-0.555994710356
ACH-000464,-0.728749536391
ACH-000466,-0.619413457209
ACH-000467,-0.6985955086360001
ACH-000468,-0.536685030023
ACH-000469,-0.590515787836
ACH-000470,0.018767023196
ACH-000471,-0.535872593493
ACH-000472,-0.41389959489600003
ACH-000473,-0.67481280067
ACH-000475,-0.658887810208
ACH-000476,-0.70627887031
ACH-000477,-0.88430057426
ACH-000480,-0.833897398451
ACH-000481,-0.617446578195
ACH-000483,-0.8704081698970001
ACH-000484,-1.23635942796
ACH-000485,-0.649600412558
ACH-000486,-0.40921767107199997
ACH-000487,-0.70388048335
ACH-000488,-0.573795357889
ACH-000490,-0.428343606918
ACH-000491,-0.962093569085
ACH-000495,-0.46788220144500003
ACH-000496,-0.43515459883900004
ACH-000499,-0.214236515648
ACH-000500,-0.49416130033600003
ACH-000502,-0.516226733613
ACH-000503,-0.530406161805
ACH-000505,-0.421245903943
ACH-000507,-0.605876573785
ACH-000510,-0.350725325867
ACH-000511,-0.788151245381
ACH-000512,-0.565513778424
ACH-000516,-0.809074865765
ACH-000517,-0.7049424446179999
ACH-000518,-0.46197070326899997
ACH-000520,-0.6978862055380001
ACH-000521,-0.827204082992
ACH-000522,-0.481850247584
ACH-000524,-0.9665808686149999
ACH-000527,-0.7366074751970001
ACH-000528,-0.7157764068000001
ACH-000537,-0.590766395531
ACH-000541,-0.518899607664
ACH-000542,-0.372580897539
ACH-000544,-0.539504647729
ACH-000545,-0.280771906572
ACH-000547,-0.8902484867460001
ACH-000548,-0.33322231668900004
ACH-000549,-0.7840132553270001
ACH-000550,-0.5537694334309999
ACH-000552,-0.6542794593419999
ACH-000556,-0.469757337787
ACH-000557,-0.651739106355
ACH-000570,-0.658381920225
ACH-000571,-0.5832253896840001
ACH-000573,-0.706908766173
ACH-000576,-0.762350443804
ACH-000580,-0.848042373626
ACH-000584,-0.7357641996430001
ACH-000585,-0.47008811842
ACH-000588,-0.42202220501800003
ACH-000589,-0.560555479911
ACH-000591,-0.5304779767769999
ACH-000593,-0.374926520046
ACH-000600,-0.772236898527
ACH-000601,-0.5569563468500001
ACH-000604,-0.724992811567
ACH-000605,-0.829739256704
ACH-000606,-0.49248550747500003
ACH-000608,-0.60325305149
ACH-000614,-0.7426589206649999
ACH-000616,-0.6623405076250001
ACH-000618,-0.52884092055
ACH-000619,-0.34007339511999995
ACH-000620,-0.59734352293
ACH-000621,-0.634221319994
ACH-000622,-0.728882920683
ACH-000623,-0.43954728333400006
ACH-000624,-0.834710553719
ACH-000627,-0.440142572648
ACH-000630,-0.445791343578
ACH-000632,-0.28635335293999997
ACH-000633,-0.604495104602
ACH-000637,-0.75303210242
ACH-000638,-0.524658649212
ACH-000646,-0.36767060794
ACH-000647,-0.535498963347
ACH-000648,-1.12431992588
ACH-000649,-0.264953740191
ACH-000651,-0.688268843652
ACH-000652,-0.525463031265
ACH-000653,-0.624370034428
ACH-000657,-0.592954243993
ACH-000658,-0.402920681826
ACH-000661,-0.7289472880140001
ACH-000662,-0.561514124623
ACH-000663,-0.7987521127949999
ACH-000665,-0.684398110235
ACH-000671,-0.6130515041879999
ACH-000673,-0.6484589664399999
ACH-000676,-0.512273847617
ACH-000677,-0.724473152657
ACH-000681,-0.393156274771
ACH-000682,-0.413416053651
ACH-000683,-0.710879373196
ACH-000684,-0.6752185368070001
ACH-000688,-1.0596892822200001
ACH-000693,-0.406443283394
ACH-000694,-0.558976518655
ACH-000695,-0.959583929005
ACH-000696,-0.665001052377
ACH-000697,-0.5006721485760001
ACH-000699,-1.07448138628
ACH-000701,-0.376547862299
ACH-000706,-0.8302264223360001
ACH-000711,-0.5502797321890001
ACH-000713,-0.457151058666
ACH-000714,-0.538254429714
ACH-000718,-0.622122681903
ACH-000720,-0.502603032516
ACH-000721,-0.35860395992399996
ACH-000724,-0.156134576933
ACH-000725,-0.9982955540389999
ACH-000732,-0.547702408793
ACH-000734,-0.372997889669
ACH-000735,-0.59336988482
ACH-000736,-0.9637784329019999
ACH-000738,-0.779796442437
ACH-000746,-0.674206226621
ACH-000747,-0.48738314970799995
ACH-000748,-0.608578074434
ACH-000753,-0.5178355130619999
ACH-000756,-0.656901071353
ACH-000757,-0.54508454083
ACH-000758,-0.7816343895290001
ACH-000760,-0.697466156166
ACH-000763,-0.485361835464
ACH-000764,-0.97313258248
ACH-000765,-0.89169330412
ACH-000766,-0.775799522897
ACH-000767,-0.892757755055
ACH-000768,-0.567347712042
ACH-000769,-0.490140841517
ACH-000770,-0.614412424732
ACH-000771,-0.711107655528
ACH-000773,-0.315648744476
ACH-000776,-0.574950570526
ACH-000777,-0.38680390905100004
ACH-000778,-0.792463379647
ACH-000781,-0.454391175732
ACH-000782,-0.6777526766940001
ACH-000783,-0.7321255546950001
ACH-000784,-0.5412390819139999
ACH-000785,-0.748661561684
ACH-000787,-0.40793296319
ACH-000788,-0.5518413087830001
ACH-000791,-0.711489783013
ACH-000792,-0.542162556131
ACH-000794,-0.41735226437
ACH-000796,-0.67332029918
ACH-000799,-0.929675191321
ACH-000800,-0.7061451273029999
ACH-000802,-0.331872886402
ACH-000804,-0.35960448439900006
ACH-000805,-0.796204221964
ACH-000809,-0.333708922804
ACH-000810,-0.220361917868
ACH-000811,-0.786181671117
ACH-000817,-0.7777477521889999
ACH-000819,-0.707458512648
ACH-000820,-0.05570216301440001
ACH-000821,-0.653705964931
ACH-000822,-0.640769005778
ACH-000823,-0.43624548312
ACH-000824,-0.48973566600100005
ACH-000827,-0.7663525824169999
ACH-000829,-0.683620776578
ACH-000831,-0.7498992918140001
ACH-000832,-0.571908068474
ACH-000833,-0.665457741693
ACH-000834,-0.505661042558
ACH-000835,-0.562639110706
ACH-000836,-0.539989999054
ACH-000837,-0.7939744482800001
ACH-000838,-0.5189863634849999
ACH-000839,-0.832904363974
ACH-000840,-1.13875946873
ACH-000841,-0.5565911677440001
ACH-000843,-0.44583482051600004
ACH-000846,-0.696390558108
ACH-000847,-0.41955754514399995
ACH-000848,-0.74005389936
ACH-000849,-0.6308581078850001
ACH-000851,-0.506304173322
ACH-000855,-0.597792817664
ACH-000856,-0.573528375456
ACH-000858,-0.915268132582
ACH-000859,-0.412960303991
ACH-000861,-0.49655024118600005
ACH-000862,-0.528140624431
ACH-000865,-0.408183943048
ACH-000866,-0.579319132261
ACH-000867,-0.7894382120360001
ACH-000869,-0.833402641115
ACH-000872,-0.7226029674240001
ACH-000873,-0.47174393467500003
ACH-000876,-1.2009838169
ACH-000878,-0.545223511269
ACH-000880,-0.508862020227
ACH-000881,-0.362427708604
ACH-000882,-0.726066953355
ACH-000884,-0.556943511248
ACH-000885,-0.659336780562
ACH-000887,-0.601747797409
ACH-000888,-0.6417006383199999
ACH-000889,-0.365307257188
ACH-000890,-0.34548709820900003
ACH-000896,-0.569461990833
ACH-000898,-0.7881330131759999
ACH-000900,-0.7730173318160001
ACH-000901,-0.8164357186360001
ACH-000905,-0.265171917863
ACH-000906,-0.510922352697
ACH-000907,-0.77585474596
ACH-000910,-0.726944053961
ACH-000911,-0.701179992367
ACH-000912,-0.692658379682
ACH-000913,-0.514663890597
ACH-000915,-0.6846062082790001
ACH-000916,-1.04294132392
ACH-000917,-0.594709381934
ACH-000921,-0.846322550405
ACH-000924,-0.7808795169089999
ACH-000926,-0.231585740916
ACH-000928,-0.8082475514759999
ACH-000929,-0.8771743970389999
ACH-000932,-0.6092865750500001
ACH-000935,-0.430436043469
ACH-000936,-0.413563288447
ACH-000937,-0.539629821909
ACH-000938,-0.604080491125
ACH-000939,-0.776769733293
ACH-000941,-0.7479557087659999
ACH-000943,-0.27934314434999996
ACH-000946,-0.645202139903
ACH-000947,-0.606205826924
ACH-000948,-0.748211094065
ACH-000950,-0.67403830074
ACH-000953,-0.5101416624539999
ACH-000957,-0.848655311859
ACH-000958,-0.675362055695
ACH-000960,-0.451197012772
ACH-000963,-0.5908608572199999
ACH-000968,-0.634404712714
ACH-000969,-0.540508940827
ACH-000973,-0.620542577485
ACH-000974,-0.605828874795
ACH-000975,-0.46945395322800004
ACH-000976,-0.629820671996
ACH-000978,-0.8218062269740001
ACH-000980,-0.778680354628
ACH-000984,-0.836789732611
ACH-000986,-0.5579385913880001
ACH-000988,-0.769924854082
ACH-000993,-0.694328862358
ACH-000994,-0.7968216164740001
ACH-000996,-1.02045916524
ACH-001001,-0.5841430688920001
ACH-001020,-0.653910772506
ACH-001028,-0.609936105187
ACH-001031,-0.531226027423
ACH-001038,-0.815321716149
ACH-001048,-0.48295666011999994
ACH-001050,-0.5665073060670001
ACH-001053,-0.7332142802159999
ACH-001054,-0.44601773252099997
ACH-001061,-0.652999346666
ACH-001067,-0.761260185905
ACH-001075,-0.40506077086900005
ACH-001096,-0.5369460887449999
ACH-001128,-1.09901624001
ACH-001134,-0.619231129777
ACH-001151,-0.787464193213
ACH-001163,-0.528408036812
ACH-001164,-0.5593860457559999
ACH-001173,-0.568357828899
ACH-001183,-0.33651916213
ACH-001184,-0.633440447228
ACH-001190,-0.768282207429
ACH-001192,-0.580700521919
ACH-001193,-0.406917515163
ACH-001196,-0.577252072975
ACH-001197,-0.671482741867
ACH-001205,-0.775069997443
ACH-001211,-0.655132430703
ACH-001212,-1.0628526680700001
ACH-001228,-0.556530694425
ACH-001232,-0.503855369102
ACH-001239,-0.578689323477
ACH-001274,-0.795024447423
ACH-001275,-0.544274166327
ACH-001277,-0.644105089654
ACH-001278,-0.805243936249
ACH-001280,-0.793302167094
ACH-001283,-0.683841488829
ACH-001289,-0.756246595238
