,PRRC2B (84726)
ACH-000273,-0.0531172748597
ACH-000274,-0.199365869553
ACH-000277,-0.100212679301
ACH-000278,0.0634208820273
ACH-000279,-0.061610939221800005
ACH-000280,-0.0791220894962
ACH-000281,-0.243913455588
ACH-000288,0.08603174752139998
ACH-000291,-0.005192791553569999
ACH-000293,-0.05743307428169999
ACH-000294,-0.0149594088144
ACH-000295,0.173345179218
ACH-000296,0.09742496350770001
ACH-000302,0.000953239474016
ACH-000304,-0.0272324882032
ACH-000307,-0.115290044694
ACH-000308,-0.0221701561043
ACH-000310,-0.19450762663600002
ACH-000311,-0.143625346976
ACH-000312,-0.316313220187
ACH-000315,0.177080308255
ACH-000316,0.044339174398300006
ACH-000317,0.0059992147319699995
ACH-000318,-0.0318154532938
ACH-000319,0.09807300780750002
ACH-000320,-0.508278957826
ACH-000322,0.013680958126
ACH-000323,0.0189063165903
ACH-000324,-0.0829541461253
ACH-000329,-0.20534479687399998
ACH-000330,-0.09313217126039999
ACH-000331,-0.0834557409706
ACH-000332,-0.011676094709399999
ACH-000334,0.226846400936
ACH-000335,0.0985211909062
ACH-000336,0.217381987486
ACH-000337,0.016887544391700003
ACH-000339,-0.0160582653766
ACH-000341,-0.141199441944
ACH-000348,0.040704118596000004
ACH-000350,0.0990947678377
ACH-000352,0.235348255657
ACH-000356,0.11281010664300001
ACH-000361,-0.0401517056977
ACH-000362,0.06544280123940001
ACH-000363,-0.0369416073038
ACH-000364,-0.06593864455210001
ACH-000365,0.0523990661218
ACH-000366,-0.16133745885700002
ACH-000368,-0.10431808014499999
ACH-000374,-0.039538740889199994
ACH-000375,-0.16924358698800002
ACH-000376,-0.0026214317481700004
ACH-000381,-0.08687005398560001
ACH-000383,-0.0407000398896
ACH-000387,-0.0504789831381
ACH-000389,-0.12484666113199999
ACH-000390,-0.19296595474
ACH-000393,-0.13317290012900002
ACH-000395,-0.0902787044112
ACH-000397,-0.024245868165000004
ACH-000401,-0.129920965256
ACH-000402,-0.133232990108
ACH-000403,0.0790276122773
ACH-000404,-0.12989730025000001
ACH-000406,-0.0038960458901500005
ACH-000407,-0.113343987048
ACH-000408,0.16662724893300002
ACH-000410,0.00265710158656
ACH-000411,-0.0209540083522
ACH-000414,-0.167513986682
ACH-000415,-0.127810760825
ACH-000416,-0.0027290175080799998
ACH-000420,0.066117391408
ACH-000421,0.0668189970677
ACH-000424,0.222915615458
ACH-000425,-0.149191105497
ACH-000426,0.41452754794600005
ACH-000427,-0.10054361995200001
ACH-000433,0.0113001260729
ACH-000436,0.0237737330854
ACH-000444,-0.034951032721599995
ACH-000445,-0.318629907618
ACH-000448,-0.036118395063099995
ACH-000450,0.0439182021705
ACH-000452,0.0226008619004
ACH-000454,-0.35354106006700003
ACH-000458,-0.0587649614115
ACH-000459,-0.13863313239299999
ACH-000460,-0.0985697051407
ACH-000461,-0.200360290107
ACH-000463,0.011880582189700001
ACH-000464,-0.08232919439839999
ACH-000466,-0.125564506618
ACH-000467,0.09089303294880001
ACH-000468,-0.106361949894
ACH-000469,-0.15951189213199998
ACH-000470,0.193119181953
ACH-000471,0.11756851644500001
ACH-000472,-0.0167605281595
ACH-000473,-0.022165948865099996
ACH-000475,-0.0172970539134
ACH-000476,0.0657298768639
ACH-000477,0.204387386322
ACH-000480,-0.335087478825
ACH-000481,-0.053935372666499996
ACH-000483,-0.0807241981327
ACH-000484,-0.026878336852599997
ACH-000485,-0.35399759753700005
ACH-000486,0.0213552299123
ACH-000487,0.00390216744683
ACH-000488,-0.00695469041327
ACH-000490,-0.115566289076
ACH-000491,-0.0952791662968
ACH-000495,0.00501519270078
ACH-000496,-0.0927710864391
ACH-000499,0.0856368922565
ACH-000500,-0.715880701753
ACH-000502,-0.11802952447699999
ACH-000503,-0.24427711851300002
ACH-000505,-0.059095563726099996
ACH-000507,0.0526619643625
ACH-000510,0.09920398749019999
ACH-000511,0.014536176876399999
ACH-000512,-0.211732975453
ACH-000516,-0.0732864849849
ACH-000517,-0.08453960071260001
ACH-000518,-0.110364269226
ACH-000520,-0.23985174017799998
ACH-000521,-0.059270749984099994
ACH-000522,0.0197003585397
ACH-000524,-0.011911367923700001
ACH-000527,-0.007606416293199999
ACH-000528,-0.042593666086300004
ACH-000537,-0.038849875445500004
ACH-000541,0.205109783783
ACH-000542,0.0965296392354
ACH-000544,-0.12104610281
ACH-000545,-0.04256890825469999
ACH-000547,-0.00283366264769
ACH-000548,-0.0974673046048
ACH-000549,-0.153383172733
ACH-000550,-0.164153673263
ACH-000552,-0.00895427978849
ACH-000556,-0.0725626227059
ACH-000557,-0.0869946460327
ACH-000570,-0.011752604905999999
ACH-000571,-0.029659334189599998
ACH-000573,0.031236136950500003
ACH-000576,-0.0290494276803
ACH-000580,0.162765032593
ACH-000584,-0.140262021142
ACH-000585,0.39608250739
ACH-000588,-0.226704482957
ACH-000589,-0.22716005581999998
ACH-000591,0.046792090813300005
ACH-000593,-0.213151247016
ACH-000600,-0.19414622728300002
ACH-000601,0.0105114845607
ACH-000604,0.151601717543
ACH-000605,-0.20851094047600002
ACH-000606,-0.04664644800480001
ACH-000608,-0.0504008322355
ACH-000614,-0.23173466717799998
ACH-000616,0.145191418225
ACH-000618,0.00511799003491
ACH-000619,-0.154134193956
ACH-000620,-0.212192095132
ACH-000621,-0.23919978255899998
ACH-000622,-0.101319754141
ACH-000623,-0.06323450843430001
ACH-000624,0.0653646287887
ACH-000627,0.0354781354981
ACH-000630,-0.102692482602
ACH-000632,-0.305777607267
ACH-000633,0.146267351334
ACH-000637,0.254106714825
ACH-000638,-0.116059893407
ACH-000646,-0.2898323268
ACH-000647,-0.0098718598059
ACH-000648,-0.0233157667663
ACH-000649,-0.173076773928
ACH-000651,-0.04788388070709999
ACH-000652,-0.190014584863
ACH-000653,-0.0668169075116
ACH-000657,-0.09125733798360001
ACH-000658,-0.185134682775
ACH-000661,-0.00469189251362
ACH-000662,-0.409451474355
ACH-000663,-0.38006054501900005
ACH-000665,0.018439192425400003
ACH-000671,-0.15088300542199998
ACH-000673,0.0148593533859
ACH-000676,-0.0614552683156
ACH-000677,-0.261499624283
ACH-000681,-0.0368347090446
ACH-000682,-0.25343952720400004
ACH-000683,-0.191118137253
ACH-000684,-0.021846851938400004
ACH-000688,0.0802950485988
ACH-000693,-0.0834677360007
ACH-000694,0.0990065327432
ACH-000695,-0.16501378619999998
ACH-000696,0.0195133336387
ACH-000697,0.064315332127
ACH-000699,-0.02385515755
ACH-000701,-0.143733175166
ACH-000706,-0.152152879156
ACH-000711,0.0260559722653
ACH-000713,-0.0245812089042
ACH-000714,-0.351809690889
ACH-000718,-0.253304751968
ACH-000720,-0.021261057269799998
ACH-000721,-0.30874593070399997
ACH-000724,0.06622983130030001
ACH-000725,0.148418468609
ACH-000732,-0.09218837801480001
ACH-000734,0.00811151323099
ACH-000735,-0.140578627888
ACH-000736,-0.18449239600499998
ACH-000738,-0.160252342013
ACH-000746,-0.00422522174129
ACH-000747,-0.0767585200288
ACH-000748,0.0308381246327
ACH-000753,-0.00151907686907
ACH-000756,-0.114706748639
ACH-000757,-0.412485984827
ACH-000758,0.0624303671832
ACH-000760,-0.197388927469
ACH-000763,-0.09458724161019999
ACH-000764,0.14977756090999997
ACH-000765,-0.101683064305
ACH-000766,-0.005676902517350001
ACH-000767,0.07759221712719999
ACH-000768,-0.127155945655
ACH-000769,0.12258586737
ACH-000770,-0.0148494337891
ACH-000771,-0.125737221054
ACH-000773,0.19454597217
ACH-000776,0.00212183244574
ACH-000777,0.010801763273400001
ACH-000778,0.04433818360669999
ACH-000781,-0.03694404160359999
ACH-000782,-0.0017038736793099998
ACH-000783,0.0148324059253
ACH-000784,-0.0662069376
ACH-000785,0.21992444945700002
ACH-000787,-0.14887958577299998
ACH-000788,-0.100709401589
ACH-000791,-0.25700414073399996
ACH-000792,0.0294610788772
ACH-000794,0.184985661947
ACH-000796,-0.012009184202000001
ACH-000799,0.109893511464
ACH-000800,-0.0716684639565
ACH-000802,0.08744333576510001
ACH-000804,0.265338189899
ACH-000805,-0.17004524479699998
ACH-000809,0.054146559171599995
ACH-000810,0.598238185155
ACH-000811,0.0555462861484
ACH-000817,0.318642850315
ACH-000819,-0.114918037299
ACH-000820,-0.0236457400713
ACH-000821,-0.09080798307880002
ACH-000822,0.030084061985299997
ACH-000823,-0.126581759771
ACH-000824,0.265572719672
ACH-000827,-0.0445022228553
ACH-000829,-0.04421682564619999
ACH-000831,-0.0693723222838
ACH-000832,-0.101852033553
ACH-000833,-0.10777018206599999
ACH-000834,-0.183159356594
ACH-000835,-0.182429656169
ACH-000836,-0.06388174516180001
ACH-000837,-0.057107922374999995
ACH-000838,-0.016945114623200003
ACH-000839,0.13674787675
ACH-000840,-0.059288870061
ACH-000841,-0.18363862175700002
ACH-000843,0.0686607039903
ACH-000846,0.0224951513222
ACH-000847,-0.135922549447
ACH-000848,0.196786054225
ACH-000849,-0.007045031878749999
ACH-000851,0.029771702640499997
ACH-000855,0.0282884879335
ACH-000856,-0.290174039461
ACH-000858,0.0207806168763
ACH-000859,-0.0135938661115
ACH-000861,0.0616150758571
ACH-000862,-0.0425010862916
ACH-000865,-0.033691951250800004
ACH-000866,0.0998514924629
ACH-000867,-0.0317827280113
ACH-000869,0.182273573684
ACH-000872,-0.10136402412699999
ACH-000873,0.201129597181
ACH-000876,-0.154134678071
ACH-000878,0.25843517415100004
ACH-000880,-0.0368382374725
ACH-000881,-0.17308062674400002
ACH-000882,-0.17347162004799999
ACH-000884,-0.273745373118
ACH-000885,-0.128980998353
ACH-000887,-0.127753024344
ACH-000888,-0.021769774141299998
ACH-000889,0.0292483876845
ACH-000890,-0.0213216842826
ACH-000896,0.09965239299760001
ACH-000898,-0.13006633565700002
ACH-000900,0.00029371818736900003
ACH-000901,-0.00596432517541
ACH-000905,0.138397203316
ACH-000906,0.0322327970679
ACH-000907,-0.311372566947
ACH-000910,0.22039054278
ACH-000911,0.0184487402902
ACH-000912,-0.288593273545
ACH-000913,-0.09331389882039999
ACH-000915,-0.034550431606
ACH-000916,-0.323260139384
ACH-000917,-0.123510196864
ACH-000921,0.0036523491369600002
ACH-000924,-0.0833815074603
ACH-000926,-0.249024660615
ACH-000928,-0.217805980847
ACH-000929,-0.0722004670764
ACH-000932,-0.132388259949
ACH-000935,0.0911736929393
ACH-000936,0.18187769779899998
ACH-000937,-0.07571740451930001
ACH-000938,0.0315089435164
ACH-000939,0.16498250385
ACH-000941,-0.0729381894309
ACH-000943,0.246135362123
ACH-000946,-0.0344546838358
ACH-000947,0.114945093767
ACH-000948,0.029616797897799998
ACH-000950,-0.10739003784600001
ACH-000953,0.129584336697
ACH-000957,0.09010267071830001
ACH-000958,0.0370352965776
ACH-000960,-0.00492029695536
ACH-000963,0.15230838703400001
ACH-000968,-0.27754649648699997
ACH-000969,0.0249059495048
ACH-000973,-0.075343381971
ACH-000974,-0.0921975848942
ACH-000975,0.0580738072132
ACH-000976,-0.160328045756
ACH-000978,0.405078803569
ACH-000980,-0.0826359321453
ACH-000984,0.04624706806580001
ACH-000986,0.0320344837871
ACH-000988,-0.09168083174319999
ACH-000993,0.08126944139839999
ACH-000994,0.0386908310286
ACH-000996,-0.12113125253399999
ACH-001001,0.0970283161616
ACH-001020,-0.49748695479099997
ACH-001028,-0.0372913074876
ACH-001031,0.00429077276121
ACH-001038,0.0105305956116
ACH-001048,-0.08983918704769998
ACH-001050,-0.15243759891
ACH-001053,-0.083879153498
ACH-001054,-0.23661700202799998
ACH-001061,0.00202875731018
ACH-001067,-0.0341140560751
ACH-001075,0.0765240614162
ACH-001096,-0.32663247985300004
ACH-001128,0.068441970533
ACH-001134,-0.11599274924599999
ACH-001151,-0.184862702556
ACH-001163,-0.22245897011
ACH-001164,0.208086321848
ACH-001173,-0.0772176675153
ACH-001183,-0.26355704723900003
ACH-001184,0.028107194547000003
ACH-001190,-0.277749342989
ACH-001192,-0.33884805590800005
ACH-001193,-0.37208474575000006
ACH-001196,-0.026817675043900004
ACH-001197,-0.441524160761
ACH-001205,0.0331648495749
ACH-001211,-0.10744992651799999
ACH-001212,-0.24122357156500002
ACH-001228,0.0636478032379
ACH-001232,-0.211341177474
ACH-001239,-0.225464559739
ACH-001274,-0.00597330896806
ACH-001275,-0.189453265352
ACH-001277,0.15366963090500002
ACH-001278,-0.216353797923
ACH-001280,0.326468742862
ACH-001283,0.0774410184233
ACH-001289,-0.11837018506100001
ACH-001295,-0.0344729955313
ACH-001300,0.152442103167
ACH-001301,-0.182213913422
ACH-001302,-0.101389210505
ACH-001303,0.0402112293286
ACH-001306,0.118095774956
ACH-001318,-0.078838023294
ACH-001322,0.033696825015500004
ACH-001328,-0.225864677889
ACH-001332,-0.152902470274
ACH-001333,-0.11474145125900001
ACH-001336,-0.18455915180500002
ACH-001340,0.00876048951127
ACH-001346,-0.0584115812641
ACH-001353,-0.029116498388299997
ACH-001354,-0.10753063214299999
ACH-001367,-0.050407087529800006
ACH-001368,-0.135183466905
ACH-001374,0.048837880983899996
ACH-001375,0.046203413000800005
ACH-001377,-0.13550427316
ACH-001380,-0.279019585321
ACH-001391,0.0191123821851
ACH-001407,-0.07223688202560001
ACH-001408,-0.0628251786366
ACH-001413,-0.0424843935889
ACH-001430,-0.000443932541451
ACH-001431,-0.10710696295399999
ACH-001450,-0.0723861800826
ACH-001496,-0.0651129969248
ACH-001500,-0.21127326801100002
ACH-001521,-0.12426664609400001
ACH-001523,-0.17337986579
ACH-001532,-0.19124975899
ACH-001536,-0.210945321327
ACH-001550,-0.029881966702799998
ACH-001552,-0.0293400789005
ACH-001554,-0.16504482323
ACH-001645,-0.08983030814960001
ACH-001654,0.026654240234799998
ACH-001715,0.220694089716
ACH-001735,-0.0017095064847600001
ACH-001736,-0.08663237567510002
ACH-001737,-0.583164717914
ACH-001740,-0.0719817165199
ACH-001745,-0.24380059747900001
ACH-001750,-0.15890285774000001
ACH-001765,0.0156446136177
ACH-001956,-0.07191061829010001
ACH-001957,-0.21963367692299998
