,TRIM49B (283116)
ACH-000573,-0.198266580009
ACH-000576,-0.199978864555
ACH-000580,-0.439630873997
ACH-000584,-0.339393169742
ACH-000585,-0.296088291706
ACH-000588,-0.444708519578
ACH-000589,-0.39540471972900004
ACH-000591,-0.317617167729
ACH-000593,-0.284462756878
ACH-000600,-0.377823066571
ACH-000601,-0.36312577864699996
ACH-000604,-0.18947488423099998
ACH-000605,-0.397394445848
ACH-000606,-0.269583550773
ACH-000608,-0.375459514852
ACH-000614,-0.362521660905
ACH-000616,-0.24389028294100001
ACH-000618,-0.38809890106899997
ACH-000619,-0.193137206242
ACH-000620,-0.156998057153
ACH-000621,-0.47906826763000004
ACH-000622,-0.181548866978
ACH-000623,-0.30053314184
ACH-000624,-0.281546981494
ACH-000627,-0.1653734154
ACH-000630,-0.09844199053480002
ACH-000632,-0.307881596961
ACH-000633,-0.353979875462
ACH-000637,-0.235246893732
ACH-000638,-0.376952637817
ACH-000646,-0.208905175573
ACH-000647,-0.357772856561
ACH-000648,-0.308237133286
ACH-000649,-0.404189202134
ACH-000651,-0.210100845004
ACH-000652,-0.174776381742
ACH-000653,-0.342548258673
ACH-000657,-0.43305013100900003
ACH-000658,-0.560708958989
ACH-000661,-0.792249795956
ACH-000662,-0.06937238384660001
ACH-000663,-0.170388877844
ACH-000665,-0.340628273842
ACH-000671,-0.5577304603459999
ACH-000673,-0.15615557612
ACH-000676,-0.309183857208
ACH-000677,-0.403531261302
ACH-000681,-0.303562139364
ACH-000682,-0.248590770693
ACH-000683,-0.211096413129
ACH-000684,-0.22160853632199998
ACH-000688,-0.29468501247699996
ACH-000693,-0.263240044195
ACH-000694,-0.20733711455200002
ACH-000695,-0.155794593278
ACH-000696,-0.264964928011
ACH-000697,-0.194173843277
ACH-000699,-0.35251845843099994
ACH-000701,-0.0773893586433
ACH-000706,-0.355769521153
ACH-000711,-0.223020355037
ACH-000713,-0.513603683765
ACH-000714,-0.0371797679517
ACH-000718,-0.214913204184
ACH-000720,-0.26802494529
ACH-000721,-0.190668676748
ACH-000724,0.0936082064578
ACH-000725,-0.367754442957
ACH-000732,-0.130424138572
ACH-000734,-0.436421982424
ACH-000735,-0.0666601760707
ACH-000736,-0.0414860461233
ACH-000738,-0.27305331052
ACH-000746,-0.458769362993
ACH-000747,-0.17599586596
ACH-000748,-0.251625735308
ACH-000753,-0.312306470083
ACH-000756,-0.295908609936
ACH-000757,-0.34912505300999996
ACH-000758,-0.295212661065
ACH-000760,-0.172334487281
ACH-000763,-0.651433869239
ACH-000764,-0.176536185451
ACH-000765,-0.40355460157899997
ACH-000766,-0.288461583343
ACH-000767,-0.145729045858
ACH-000768,-0.34763455128799997
ACH-000769,-0.366394837714
ACH-000770,-0.302016867996
ACH-000771,-0.325878907963
ACH-000773,-0.263372332826
ACH-000776,-0.308669593822
ACH-000777,-0.251791008895
ACH-000778,-0.20326440502700002
ACH-000781,-0.335589846363
ACH-000782,-0.44826836313
ACH-000783,-0.174903615757
ACH-000784,-0.18578195796500002
ACH-000785,-0.306839448043
ACH-000787,-0.232788555293
ACH-000788,-0.173637353457
ACH-000791,-0.27429378658000003
ACH-000792,-0.310028260725
ACH-000794,-0.239507451333
ACH-000796,-0.383563049531
ACH-000799,-0.53562127056
ACH-000800,0.205923347401
ACH-000802,-0.22890369706099997
ACH-000804,-0.490743552196
ACH-000805,-0.14653790850600001
ACH-000809,-0.477071993948
ACH-000810,-0.325087112083
ACH-000811,-0.12344140797
ACH-000817,-0.17259797710299998
ACH-000819,-0.304998180894
ACH-000820,-0.127036176503
ACH-000821,-0.450984291202
ACH-000822,-0.183617133223
ACH-000823,-0.343120292395
ACH-000824,-0.263951893178
ACH-000827,-0.17874298219300003
ACH-000829,-0.283505408735
ACH-000831,-0.248966072396
ACH-000832,-0.23086588025899998
ACH-000833,-0.386940746729
ACH-000834,-0.235740065978
ACH-000835,-0.227031128666
ACH-000836,-0.42583401164000007
ACH-000837,-0.230882541626
ACH-000838,-0.65758998346
ACH-000839,-0.0673929639439
ACH-000840,-0.277536394728
ACH-000841,-0.270383195376
ACH-000843,-0.298727572888
ACH-000846,-0.053070530662199994
ACH-000847,-0.284515139269
ACH-000848,-0.37885700995399996
ACH-000849,-0.14607860477
ACH-000851,-0.28686883618500003
ACH-000855,-0.10069124953400001
ACH-000856,-0.40152756430799996
ACH-000858,-0.277279273764
ACH-000859,-0.17364975192600002
ACH-000861,-0.474573910591
ACH-000862,-0.186410049914
ACH-000865,-0.17177114101399998
ACH-000866,-0.42251177747599994
ACH-000867,-0.225060104833
ACH-000869,-0.274024928367
ACH-000872,-0.309269236305
ACH-000873,-0.22125659048500002
ACH-000876,-0.171787251175
ACH-000878,-0.24997577852400002
ACH-000880,-0.241622702167
ACH-000881,-0.370614735514
ACH-000882,-0.418054356489
ACH-000884,-0.222621052511
ACH-000885,-0.313386863284
ACH-000887,-0.233762477218
ACH-000888,-0.33702225132700003
ACH-000889,-0.319889099377
ACH-000890,-0.19231836607299999
ACH-000896,-0.16074071344799998
ACH-000898,-0.13412404092
ACH-000900,-0.277138946112
ACH-000901,-0.28031134713000005
ACH-000905,-0.22207629919100003
ACH-000906,-0.172252801547
ACH-000907,-0.11114913944700001
ACH-000910,-0.33735638504500004
ACH-000911,-0.12342540508300001
ACH-000912,-0.160704595441
ACH-000913,-0.162426805284
ACH-000915,-0.365373458542
ACH-000916,0.059105228365699994
ACH-000917,-0.213998114385
ACH-000921,-0.370805427258
ACH-000924,-0.313954048159
ACH-000926,-0.36494900682899994
ACH-000928,-0.223479025381
ACH-000929,-0.37215783841
ACH-000932,-0.26352074424800004
ACH-000935,-0.24245041973700002
ACH-000936,-0.19859280020300002
ACH-000937,-0.155398818854
ACH-000938,-0.27986030328899997
ACH-000939,-0.39863514152199997
ACH-000941,-0.466950203499
ACH-000943,-0.368238051992
ACH-000946,-0.333670385352
ACH-000947,-0.36727674715899994
ACH-000948,-0.305481472288
ACH-000950,-0.284829420203
ACH-000953,-0.366095897586
ACH-000957,-0.294001686052
ACH-000958,-0.126498393635
ACH-000960,-0.265387901939
ACH-000963,-0.633512153993
ACH-000968,-0.392732721292
ACH-000969,-0.38525716533
ACH-000973,-0.35918648628300004
ACH-000974,-0.425399091052
ACH-000975,-0.292181557172
ACH-000976,-0.457229046928
ACH-000978,-0.44394499481399996
ACH-000980,-0.262491675338
ACH-000984,-0.374707428248
ACH-000986,-0.26214952144000003
ACH-000988,-0.30689869474
ACH-000993,-0.172042692449
ACH-000994,-0.431113154599
ACH-000996,-0.126803550383
ACH-001001,-0.250835211934
ACH-001020,-0.060672050104599994
ACH-001028,-0.412908104456
ACH-001031,-0.156635100719
ACH-001038,-0.148574751156
ACH-001048,-0.364965891017
ACH-001050,-0.314240954982
ACH-001053,-0.231509495317
ACH-001054,-0.349589809812
ACH-001061,-0.262633580213
ACH-001067,-0.334000188664
ACH-001075,-0.08773650899520001
ACH-001096,-0.305399858574
ACH-001128,-0.0551577837422
ACH-001134,-0.165509349818
ACH-001151,-0.10553104117
ACH-001163,-0.257095057943
ACH-001164,-0.33313442022900003
ACH-001173,-0.38385253503899996
ACH-001183,-0.144097514637
ACH-001184,-0.49335190670100004
ACH-001190,-0.162980685486
ACH-001192,-0.282115016135
ACH-001193,-0.328633902047
ACH-001196,-0.41760142047399995
ACH-001197,-0.360071804212
ACH-001205,-0.175054114014
ACH-001211,-0.39783828874899996
ACH-001212,0.09615716963500001
ACH-001228,-0.32973327601
ACH-001232,-0.238624786523
ACH-001239,-0.189775754215
ACH-001274,-0.19363919378400002
ACH-001275,-0.315349848546
ACH-001277,-0.135711918923
ACH-001278,-0.27592325124
ACH-001280,-0.644018224446
ACH-001283,-0.253971720393
ACH-001289,-0.181939888853
ACH-001295,-0.399225702171
ACH-001300,-0.472877794224
ACH-001301,-0.27339345942
ACH-001302,-0.36545917107000003
ACH-001303,-0.170002245506
ACH-001306,-0.40560737557099996
ACH-001318,-0.23143197713599997
ACH-001322,-0.325867292401
ACH-001328,-0.22236576453499998
ACH-001332,-0.264200032378
ACH-001333,-0.356040363489
ACH-001336,-0.296189112344
ACH-001340,-0.22813364732900002
ACH-001346,-0.041477337203
ACH-001353,-0.233465897911
ACH-001354,-0.385888892149
ACH-001367,-0.533982724331
ACH-001368,-0.193445546515
ACH-001374,0.0164298096222
ACH-001375,-0.0189414956752
ACH-001377,-0.239470256624
ACH-001380,-0.189041695025
ACH-001391,0.030973732864200004
ACH-001407,-0.315433414031
ACH-001408,-0.23105518029599997
ACH-001413,-0.21083196689
ACH-001430,-0.558381227317
ACH-001431,-0.23977518321
ACH-001450,-0.441955411919
ACH-001496,-0.209420942883
ACH-001500,-0.21688265591999997
ACH-001521,-0.222541728926
ACH-001523,-0.229265300883
ACH-001532,-0.392554876827
ACH-001536,-0.28631320005
ACH-001550,-0.325627940969
ACH-001552,-0.204959724103
ACH-001554,-0.384038902706
ACH-001645,-0.344161403442
ACH-001654,-0.312084311536
ACH-001715,-0.23210034299600002
ACH-001735,-0.403969985067
ACH-001736,-0.24524020250999998
ACH-001737,-0.24802747254500002
ACH-001740,-0.314343002962
ACH-001745,-0.130008799213
ACH-001750,-0.280712832905
ACH-001765,-0.28865023248599997
ACH-001956,-0.74091309758
ACH-001957,-0.560446816679
