,SAV1 (60485)
ACH-000004,0.080794625974
ACH-000007,0.261289150603
ACH-000009,0.203691962513
ACH-000011,0.679403660143
ACH-000012,-0.029685102446499998
ACH-000013,0.17497884643599998
ACH-000014,0.164800173153
ACH-000015,0.102607523708
ACH-000017,0.0848568407021
ACH-000018,0.383364268499
ACH-000019,-0.0803950431944
ACH-000021,0.0842857241901
ACH-000022,-0.0903792567396
ACH-000025,0.272960475026
ACH-000028,-0.0607746515625
ACH-000030,0.022420201364
ACH-000035,-0.12482186985999999
ACH-000036,0.375589728169
ACH-000037,0.204718539193
ACH-000039,0.07206188142799999
ACH-000040,0.09331124993989999
ACH-000041,0.207201096296
ACH-000042,-0.05880681451500001
ACH-000045,0.18076017484700002
ACH-000047,0.17301386416499998
ACH-000052,-0.044263915722
ACH-000053,0.0539892181436
ACH-000054,0.19997879142900002
ACH-000055,-0.0951431567649
ACH-000060,-0.12076531123600001
ACH-000067,0.078839786356
ACH-000070,0.258250079722
ACH-000075,0.216810939715
ACH-000078,0.13779817057399998
ACH-000082,0.129042765728
ACH-000085,0.165824569374
ACH-000086,0.127480690414
ACH-000087,0.165376793091
ACH-000092,0.226982949432
ACH-000095,0.176391122586
ACH-000097,0.08582221576950001
ACH-000098,0.5430592969870001
ACH-000099,0.28312846967300004
ACH-000108,0.28830025273800003
ACH-000113,0.15447457842700002
ACH-000115,0.268710042402
ACH-000116,0.204172636907
ACH-000118,0.04451041713819999
ACH-000120,0.030471317659299998
ACH-000123,0.12083903882500001
ACH-000127,0.13719933903200002
ACH-000128,0.185465680873
ACH-000132,0.468761166313
ACH-000133,0.0604374752863
ACH-000137,0.123945704471
ACH-000138,0.16935555213300002
ACH-000142,0.20460002939599997
ACH-000143,0.0211062879261
ACH-000146,0.15305824653300001
ACH-000148,-0.053146113257099996
ACH-000150,0.316081348546
ACH-000152,0.298073190585
ACH-000153,0.37117221157200003
ACH-000159,-0.0558279172123
ACH-000160,-0.128168529218
ACH-000163,0.24707162701
ACH-000167,0.11332665740700001
ACH-000168,0.0665426158308
ACH-000169,0.07478332246939999
ACH-000178,0.239708502636
ACH-000182,0.130196307513
ACH-000183,-0.055906094411500004
ACH-000188,0.09773754457289999
ACH-000189,-0.138982250277
ACH-000190,0.22269875836300002
ACH-000198,0.0114253924734
ACH-000204,-0.130941180346
ACH-000206,0.110195151142
ACH-000207,-0.0423241101409
ACH-000211,0.058794085342899996
ACH-000215,0.0689849192028
ACH-000221,0.188893226331
ACH-000222,0.110745546402
ACH-000223,0.110669194717
ACH-000226,0.146612986735
ACH-000227,-0.129136509392
ACH-000228,0.05475815680380001
ACH-000231,-0.129083064023
ACH-000232,0.12633274902799999
