,HDC (3067)
ACH-000362,-0.14772170297
ACH-000363,-0.00751034402572
ACH-000364,-0.012428954736200001
ACH-000365,-0.23498825726300002
ACH-000366,-0.0832955314898
ACH-000368,-0.131981749926
ACH-000374,-0.0257917893301
ACH-000375,-0.129770555639
ACH-000376,-0.17756043472
ACH-000381,-0.264420426077
ACH-000383,-0.118929096195
ACH-000387,-0.274973843692
ACH-000389,-0.405130246586
ACH-000390,-0.265313036938
ACH-000393,-0.17183273392
ACH-000395,0.05354072342680001
ACH-000397,0.0428757500156
ACH-000401,0.036749370890500004
ACH-000402,-0.0497632150306
ACH-000403,-0.287292734158
ACH-000404,-0.19009848026099999
ACH-000406,-0.08129441959610001
ACH-000407,-0.35147610454899997
ACH-000408,-0.201036159139
ACH-000410,-0.11028441097000001
ACH-000411,0.0378442541276
ACH-000414,0.019403880628900003
ACH-000415,-0.10852096473400001
ACH-000416,-0.0772289546632
ACH-000420,-0.21469155019299999
ACH-000421,-0.203076022223
ACH-000424,-0.194968017878
ACH-000425,-0.187364276822
ACH-000426,0.033091582769999996
ACH-000427,0.309014530387
ACH-000433,0.186801422891
ACH-000436,-0.0782707830184
ACH-000444,-0.0657666333368
ACH-000445,-0.22287794206300002
ACH-000448,-0.30508168582899997
ACH-000450,0.09807408020089999
ACH-000452,-0.0004239407613430001
ACH-000454,-0.12313733040899999
ACH-000458,0.214680052291
ACH-000459,-0.108351196022
ACH-000460,-0.0658264618997
ACH-000461,0.22816537816
ACH-000463,0.0657292569177
ACH-000464,-0.0346599435396
ACH-000466,-0.0697876036377
ACH-000467,-0.0980517879871
ACH-000468,-0.14256786141799999
ACH-000469,-0.000298837401201
ACH-000470,-0.313582207798
ACH-000471,-0.149921033653
ACH-000472,-0.04550634051059999
ACH-000473,0.0716688561652
ACH-000475,0.08860721617869999
ACH-000476,-0.038156900055
ACH-000477,-0.183000152405
ACH-000480,-0.19140502471999998
ACH-000481,-0.37206003868299997
ACH-000483,-0.07808218684189999
ACH-000484,0.102403281072
ACH-000485,-0.098253980518
ACH-000486,-0.140018146476
ACH-000487,-0.128072925416
ACH-000488,-0.106799298576
ACH-000490,-0.0457122398728
ACH-000491,-0.404494613199
ACH-000495,-0.15307333233200002
ACH-000496,-0.22863569360999997
ACH-000499,0.162574647255
ACH-000500,0.163672081803
ACH-000502,-0.052983067829300005
ACH-000503,-0.256159525946
ACH-000505,0.0230025380475
ACH-000507,-0.019033978062200002
ACH-000510,-0.017319634974
ACH-000511,0.0117981988838
ACH-000512,0.0455988556802
ACH-000516,-0.0356389227692
ACH-000517,-0.0732311833598
ACH-000518,-0.0827908599507
ACH-000520,-0.110588522149
ACH-000521,0.124984971347
ACH-000522,-0.152558811643
ACH-000524,-0.12053424117900001
ACH-000527,-0.031845192868499995
ACH-000528,-0.278331901791
ACH-000537,-0.125677416958
ACH-000541,0.139765570099
ACH-000542,-0.144323161171
ACH-000544,-0.29559212674
ACH-000545,-0.0408362086785
ACH-000547,0.098597234126
ACH-000548,0.08526821190339999
ACH-000549,0.010516387507100001
ACH-000550,-0.285974537014
ACH-000552,-0.171416861695
ACH-000556,-0.0414819645112
ACH-000557,-0.10077614003100001
ACH-000570,-0.25004603816300003
ACH-000571,0.123286584521
ACH-000573,-0.138335379814
ACH-000576,-0.12488604494000001
ACH-000580,0.0453809037041
ACH-000584,-0.134463045537
ACH-000585,-0.15955201664000002
ACH-000588,-0.08453701540589999
ACH-000589,-0.0433013254038
ACH-000591,0.000894229249227
ACH-000593,-0.0242819489733
ACH-000600,-0.058809964217
ACH-000601,-0.0693639204595
ACH-000604,-0.5103835866740001
ACH-000605,-0.0567858708782
ACH-000606,-0.0523167093965
ACH-000608,-0.0162061758496
ACH-000614,-0.235324246417
ACH-000616,-0.0890468827161
ACH-000618,-0.0179798230622
ACH-000619,-0.00855908186658
ACH-000620,-0.0593759311357
ACH-000621,-0.013126755789299999
ACH-000622,0.101730628442
ACH-000623,-0.2704288889
ACH-000624,-0.0738563775859
ACH-000627,-0.186892742466
ACH-000630,-0.21098682405699998
ACH-000632,-0.0011555383975
ACH-000633,0.00940263766952
ACH-000637,0.013352769284399999
ACH-000638,-0.09526110762389998
ACH-000646,0.12290448021400001
ACH-000647,-0.13051277636
ACH-000648,-0.12830110644
ACH-000649,0.053743472866
ACH-000651,-0.033575084028599995
ACH-000652,0.10903286449100001
ACH-000653,-0.23195942704199998
ACH-000657,-0.07065285643
ACH-000658,0.036105675629300005
ACH-000661,-0.0839107298614
ACH-000662,-0.0566616061467
ACH-000663,-0.0366914608125
ACH-000665,-0.0399366563733
ACH-000671,-0.122636874667
ACH-000673,-0.048821125025399995
ACH-000676,-0.122576408474
ACH-000677,-0.0546146841823
ACH-000681,-0.030708428590500002
ACH-000682,-0.155744070604
ACH-000683,-0.12244201065600001
ACH-000684,-0.17013300257800001
ACH-000688,0.00929789636477
ACH-000693,-0.134472699631
ACH-000694,-0.10398998380899999
ACH-000695,0.105431466444
ACH-000696,-0.137097568859
ACH-000697,-0.012145907823700001
ACH-000699,0.0479223227989
ACH-000701,-0.08080620944780001
ACH-000706,-0.022034932861099997
ACH-000711,-0.13943754022399998
ACH-000713,-0.0287927936635
ACH-000714,0.0371881908052
ACH-000718,-0.0197520365597
ACH-000720,-0.0834322093431
ACH-000721,-0.127274652081
ACH-000724,-0.0745423458869
ACH-000725,-0.104005336654
ACH-000732,-0.194436776966
ACH-000734,-0.011541387885
ACH-000735,0.0621618948312
ACH-000736,-0.272925452799
ACH-000738,0.0927515098288
ACH-000746,-0.21858217348200001
ACH-000747,0.0230000541148
ACH-000748,0.0130972987786
ACH-000753,-0.117769937415
ACH-000756,0.0557612712743
ACH-000757,-0.343556289594
ACH-000758,-0.14389985448599998
ACH-000760,0.010794592500799999
ACH-000763,-0.076742718453
ACH-000764,0.134427976452
ACH-000765,0.0100623139076
ACH-000766,-0.0400752253616
ACH-000767,-0.108191277699
ACH-000768,-0.15541267113600002
ACH-000769,-0.256558934982
ACH-000770,-0.0393362331619
ACH-000771,0.0043029253646
ACH-000773,-0.166870427155
ACH-000776,-0.159659297482
ACH-000777,-0.110333360923
ACH-000778,-0.158564065879
ACH-000781,-0.0679305230446
ACH-000782,-0.029078044901400004
ACH-000783,0.157460248258
ACH-000784,-0.10078609295
ACH-000785,-0.295173298335
ACH-000787,-0.0919368817756
ACH-000788,-0.114258813716
ACH-000791,-0.223629953017
ACH-000792,0.037890059613199994
ACH-000794,-0.134287929961
ACH-000796,-0.18663846343499998
ACH-000799,-0.0394259867815
ACH-000800,0.246068573279
ACH-000802,-0.191921780952
ACH-000804,-0.262665853129
ACH-000805,-0.12341602571900001
ACH-000809,-0.135625025391
ACH-000810,0.0372552332349
ACH-000811,-0.16569353373
ACH-000817,-0.181724113888
ACH-000819,-0.0383866295831
ACH-000820,-0.36548343106799996
ACH-000821,-0.0625372077266
ACH-000822,0.0580038156215
ACH-000823,-0.0507158726702
ACH-000824,-0.015912663857700002
ACH-000827,-0.0222071480886
ACH-000829,-0.229380496553
ACH-000831,-0.0849987449228
ACH-000832,-0.155097277059
ACH-000833,0.128836726416
ACH-000834,-0.109648145824
ACH-000835,0.150297889449
ACH-000836,-0.00857870075726
ACH-000837,-0.07546958457389999
ACH-000838,-0.351027247065
ACH-000839,-0.0552140486059
ACH-000840,-0.06122307959480001
ACH-000841,-0.197047352535
ACH-000843,0.0649377320457
ACH-000846,0.126635368702
ACH-000847,-0.111575290003
ACH-000848,0.0114088991606
ACH-000849,-0.253906387092
ACH-000851,-0.32025104635699997
ACH-000855,0.0711628087896
ACH-000856,-0.417568129862
ACH-000858,-0.042877148251199995
ACH-000859,-0.025440144307300003
ACH-000861,-0.316240465413
ACH-000862,0.23438019465
ACH-000865,-0.11481575022700001
ACH-000866,-0.0292816284454
ACH-000867,-0.10565482099300001
ACH-000869,-0.142427193405
ACH-000872,-0.40992870092
ACH-000873,0.11692170996300001
ACH-000876,0.09036194798979999
ACH-000878,-0.08467040225
ACH-000880,-0.195127627328
ACH-000881,-0.0139186634053
ACH-000882,0.0279192270349
ACH-000884,-0.0265378081479
ACH-000885,-0.013216003055799999
ACH-000887,0.0316503118902
ACH-000888,-0.0801161343742
ACH-000889,-0.113532714293
ACH-000890,0.134712777185
ACH-000896,-0.35789218548
ACH-000898,-0.213886223211
ACH-000900,-0.189505766281
ACH-000901,-0.177045374102
ACH-000905,-0.157393728634
ACH-000906,-0.296705844249
ACH-000907,-0.06617588376950001
ACH-000910,-0.215942130973
ACH-000911,-0.09572947226800001
ACH-000912,-0.135611611018
ACH-000913,-0.0486684921234
ACH-000915,-0.120877624963
ACH-000916,-0.0359149592418
ACH-000917,0.137433920939
ACH-000921,-0.131420213091
ACH-000924,-0.005494536119350001
ACH-000926,0.012775153939399998
ACH-000928,-0.0377319184013
ACH-000929,-0.485138324169
ACH-000932,-0.027851379857099998
ACH-000935,-0.0702924687965
ACH-000936,-0.130343308552
ACH-000937,0.062901177939
ACH-000938,-0.0228089027128
ACH-000939,-0.166274266299
ACH-000941,-0.147408701885
ACH-000943,-0.0333449112763
ACH-000946,-0.17064355897999997
ACH-000947,-0.13297366704000002
ACH-000948,-0.127933786509
ACH-000950,-0.108142250708
ACH-000953,-0.147216794923
ACH-000957,-0.284808177274
ACH-000958,0.21587436918400002
ACH-000960,-0.0726499073688
ACH-000963,-0.11204601849899999
ACH-000968,-0.147006893522
ACH-000969,-0.333161407412
ACH-000973,-0.12130523171299999
ACH-000974,-0.0334425826261
ACH-000975,-0.0727842079232
ACH-000976,0.127002805403
ACH-000978,0.358582420568
ACH-000980,-0.051747484620400006
ACH-000984,-0.344327739891
ACH-000986,-0.176603822987
ACH-000988,-0.22814731175900002
ACH-000993,0.0255109786832
ACH-000994,0.0419444357065
ACH-000996,-0.0837113502595
ACH-001001,-0.04957218300419999
ACH-001020,0.0550678593054
ACH-001028,-0.16368870577199998
ACH-001031,-0.09292444763560001
ACH-001038,-0.158377508481
ACH-001048,0.0706437662411
ACH-001050,-0.0571207904586
ACH-001053,0.09694176844630001
ACH-001054,-0.0609745178598
ACH-001061,-0.0432842648731
ACH-001067,-0.0781925265004
ACH-001075,0.036820723694199996
ACH-001096,0.11153350819499999
ACH-001128,-0.38322373301299995
ACH-001134,0.0801599147898
ACH-001151,-0.23503603037700002
ACH-001163,-0.2292887354
ACH-001164,-0.12088221755300001
ACH-001173,-0.013736229777899999
ACH-001183,-0.0342709349956
ACH-001184,-0.292556764505
ACH-001190,-0.148594999385
ACH-001192,-0.267912275129
ACH-001193,0.17530991729000003
ACH-001196,-0.134048196418
ACH-001197,-0.07372986181810001
ACH-001205,-0.0869230964611
ACH-001211,-0.09817614347439999
ACH-001212,-0.0589231380855
ACH-001228,-0.20796477977800001
ACH-001232,-0.324128056622
ACH-001239,0.06910130859869999
ACH-001274,0.22277956995200002
ACH-001275,0.05491203405450001
ACH-001277,-0.246527839444
ACH-001278,0.13603996808
ACH-001280,-0.21224998247699997
ACH-001283,-0.17037743491000001
ACH-001289,-0.038283657198900006
ACH-001295,-0.0605856373989
ACH-001300,0.0780458634134
ACH-001301,-0.0031837570717900003
ACH-001302,0.0973617989441
ACH-001303,-0.10424064506200001
ACH-001306,-0.215848044517
ACH-001318,-0.12064781348300001
ACH-001322,0.137151464717
ACH-001328,0.0053829811253100004
ACH-001332,-0.20743668321199998
ACH-001333,-0.028473359405099995
ACH-001336,-0.118747688656
ACH-001340,-0.08719150079539999
ACH-001346,-0.19476526853599999
ACH-001353,-0.147835117873
ACH-001354,-0.139150681678
ACH-001367,-0.142846977028
ACH-001368,-0.197746843812
ACH-001374,0.0563399057752
ACH-001375,0.053331852163300004
ACH-001377,-0.0449740354098
ACH-001380,-0.135649667782
ACH-001391,-0.0156574282229
ACH-001407,-0.158436495954
ACH-001408,-0.139729955735
ACH-001413,-0.0495496434201
ACH-001430,-0.0687641302249
ACH-001431,-0.00163124866625
ACH-001450,0.0388609585232
ACH-001496,-0.0837466798333
ACH-001500,-0.10724937959799999
ACH-001521,0.0607864935109
ACH-001523,0.0623994340569
ACH-001532,0.027099288721199998
ACH-001536,-0.15849871858200001
ACH-001550,-0.10243103856699999
ACH-001552,0.0326479906808
ACH-001554,-0.050940383297
ACH-001645,0.11909589027
ACH-001654,0.0166121681018
ACH-001715,0.08620609364710001
ACH-001735,0.023376481422299998
ACH-001736,-0.146205680835
ACH-001737,-0.315714115847
ACH-001740,-0.0271715915893
ACH-001745,-0.155339058896
ACH-001750,-0.12263864549900001
ACH-001765,-0.050923331480800006
ACH-001956,0.00646558613172
ACH-001957,0.0197096643065
