,NAT8L (339983)
ACH-000004,-0.130012170024
ACH-000007,0.0685761874321
ACH-000009,0.0214330843933
ACH-000011,0.045128588126099996
ACH-000012,0.000151211058257
ACH-000013,0.231914222309
ACH-000014,0.060401810583300006
ACH-000015,0.09822724325539998
ACH-000017,0.0521420087634
ACH-000018,-0.0374491629119
ACH-000019,0.0755447118036
ACH-000021,-0.08729293395950001
ACH-000022,0.0268746564855
ACH-000025,-0.0483477291505
ACH-000028,-0.12104387601
ACH-000030,-0.028664851263000002
ACH-000035,0.167054418009
ACH-000036,0.000772600742272
ACH-000037,-0.006365843875919999
ACH-000039,-0.128822236961
ACH-000040,0.0758413144764
ACH-000041,-0.112406998912
ACH-000042,-0.221292649127
ACH-000045,0.0442340161795
ACH-000047,0.00425910652715
ACH-000052,0.45428876895000003
ACH-000053,0.0226442118452
ACH-000054,0.038135410028699995
ACH-000055,-0.18049067614599998
ACH-000060,0.0453224206767
ACH-000067,-0.113566974802
ACH-000070,0.161281437179
ACH-000075,-0.108539491971
ACH-000078,-0.150536254471
ACH-000082,0.126377076503
ACH-000085,-0.17306979162900002
ACH-000086,0.122889112189
ACH-000087,0.173371535968
ACH-000092,0.018816626092299997
ACH-000095,-0.09266554681889999
ACH-000097,-0.184813173887
ACH-000098,0.154377112165
ACH-000099,-0.175862695514
ACH-000108,-0.111895655848
ACH-000113,0.00643579694533
ACH-000115,-0.16128063899700001
ACH-000116,0.16376977693199998
ACH-000118,-0.156246393749
ACH-000120,-0.0023487526981199997
ACH-000123,-0.0229524857082
ACH-000127,0.08032905873660001
ACH-000128,-0.14894393973099998
ACH-000132,-0.0235026246796
ACH-000133,-0.0865124825998
ACH-000137,-0.194495474062
ACH-000138,0.0667110453228
ACH-000142,-0.09537717723580001
ACH-000143,0.033232830055900005
ACH-000146,0.0762429237105
ACH-000148,0.0932822546733
ACH-000150,-0.29951410617400004
ACH-000152,0.045084669062199996
ACH-000153,0.36641435665399996
ACH-000159,-0.035424698899599996
ACH-000160,0.100660986336
ACH-000163,-0.145913103041
ACH-000167,0.393216985762
ACH-000168,-0.019384656511500002
ACH-000169,-0.138983317759
ACH-000178,0.0301712687519
ACH-000182,-0.0849502464748
ACH-000183,-0.020934510190299998
ACH-000188,-0.000229763217901
ACH-000189,-0.348250066544
ACH-000190,0.29107386101599997
ACH-000198,-0.10285597039
ACH-000204,0.033946050946
ACH-000206,-0.0220533163237
ACH-000207,0.00864604584541
ACH-000211,0.008152194862010001
ACH-000215,-0.041722378132800005
ACH-000221,0.07516623669980001
ACH-000222,-0.39105943420999995
ACH-000223,0.016963339196799997
ACH-000226,-0.044008468938600005
ACH-000227,-0.0299684932595
ACH-000228,-0.21101560759500002
ACH-000231,0.09473249551660001
ACH-000232,0.060431257491
ACH-000233,-0.00821014403417
ACH-000234,-0.335160708587
ACH-000235,-0.115127416306
ACH-000237,-0.136531161506
ACH-000238,0.00654744249313
ACH-000243,-0.0379685410335
ACH-000244,-0.169065861345
ACH-000246,0.185291549287
ACH-000248,-0.185458521801
ACH-000250,-0.04770431421469999
ACH-000251,-0.0381979332786
ACH-000253,-0.0435473229482
ACH-000255,0.128459151691
ACH-000256,-0.11097498603499999
ACH-000257,-0.00641707024769
ACH-000258,0.21328309127599998
ACH-000259,-0.0665236764039
ACH-000260,-0.0245340688158
ACH-000261,-0.017399123913099997
ACH-000262,0.0982887195022
ACH-000263,0.192046711058
ACH-000264,-0.0839497332321
ACH-000265,-0.0264051921819
ACH-000266,-0.17450335442899997
ACH-000272,0.0299047826318
ACH-000273,0.0395058035991
ACH-000274,-0.191267646569
ACH-000277,0.14357975742100001
ACH-000278,0.0282346069643
ACH-000279,-0.145670529759
ACH-000280,0.018617165726
ACH-000281,-0.034457448198699996
ACH-000288,0.00607604189914
ACH-000291,-0.0313436768308
ACH-000293,-0.17000945974
ACH-000294,0.023390328056900004
ACH-000295,-0.29955954159299997
ACH-000296,-0.077183132022
ACH-000302,-0.0457857211645
ACH-000304,-0.13399696475700001
ACH-000307,-0.0328836305968
ACH-000308,-0.00350901238477
ACH-000310,-0.117682159898
ACH-000311,-0.16691911865
ACH-000312,-0.20498826422400002
ACH-000315,0.0886024496877
ACH-000316,0.0128606086909
ACH-000317,0.0926921914663
ACH-000318,0.30838060516399995
ACH-000319,-0.0224103061641
ACH-000320,0.267463866767
ACH-000322,-0.147209447723
ACH-000323,0.23693966459399998
ACH-000324,0.0777831083952
ACH-000329,-0.0683569672884
ACH-000330,-0.128133788859
ACH-000331,0.1398229603
ACH-000332,-0.14008674890699999
ACH-000334,0.192612581668
ACH-000335,0.216821922129
ACH-000336,0.23533571345899998
ACH-000337,-0.130540317971
ACH-000339,0.00606440350155
ACH-000341,0.0173069616537
ACH-000348,0.117373703279
ACH-000350,-0.0529413819565
ACH-000352,0.169630180821
ACH-000356,0.012897411049600002
ACH-000361,0.18162176634
ACH-000362,0.105317091712
ACH-000363,-0.13116058561
ACH-000364,-0.0915196797839
ACH-000365,0.10976024434699999
ACH-000366,-0.0700963793837
ACH-000368,-0.428638287246
ACH-000374,0.09708545760430001
ACH-000375,-0.0372081491634
ACH-000376,0.09080753367319999
ACH-000381,-0.0987806242313
ACH-000383,-0.0256789323882
ACH-000387,0.0126697518901
ACH-000389,-0.0591512975675
ACH-000390,0.0548440176258
ACH-000393,-0.120483990944
ACH-000395,0.32070740929200003
ACH-000397,-0.171502737806
ACH-000401,0.0542178520532
ACH-000402,0.224054527302
ACH-000403,-0.010719085927600002
ACH-000404,0.138176932041
ACH-000406,0.123703943273
ACH-000407,0.0564635796012
ACH-000408,0.0302697264275
ACH-000410,0.16307350605
ACH-000411,-0.044227434737
ACH-000414,-0.252881838721
ACH-000415,0.06204778574249999
ACH-000416,0.054921364526300004
ACH-000420,-0.091160556805
ACH-000421,0.0034440911444699996
ACH-000424,0.122053638226
ACH-000425,-0.0402506687247
ACH-000426,0.116794365856
ACH-000427,0.0642413899428
ACH-000433,-0.18084887607500003
ACH-000436,0.0344495447111
ACH-000444,-0.129839472889
ACH-000445,0.12458792608100001
ACH-000448,-0.0392482406974
ACH-000450,-0.409171503451
ACH-000452,-0.0241704157528
ACH-000454,0.0251745822466
ACH-000458,0.213230244989
