,NDUFS1 (4719)
ACH-000004,-0.222210749263
ACH-000007,-0.603231223974
ACH-000009,-0.594680018374
ACH-000011,0.010619425671999999
ACH-000012,-0.5406479153779999
ACH-000013,-0.658398537328
ACH-000014,-0.661543606309
ACH-000015,-0.502432844054
ACH-000017,-0.264995023873
ACH-000018,-0.24216203487399998
ACH-000019,-1.09775540154
ACH-000021,-0.552339982461
ACH-000022,-0.18137638649799998
ACH-000025,-0.46063683015
ACH-000028,-0.833190791945
ACH-000030,-0.519066290036
ACH-000035,-0.326051770209
ACH-000036,0.0321299576323
ACH-000037,-0.5701162686379999
ACH-000039,-0.5898854842719999
ACH-000040,-0.41073558435400004
ACH-000041,-0.335541039699
ACH-000042,-0.25253602305
ACH-000045,-0.863467117809
ACH-000047,-0.7602050024629999
ACH-000052,-0.25837747729800004
ACH-000053,-0.463618599142
ACH-000054,-1.19453823786
ACH-000055,-0.155985479659
ACH-000060,-0.542334533914
ACH-000067,-0.145582766842
ACH-000070,-0.533398718592
ACH-000075,-0.38092713545
ACH-000078,-0.716936446487
ACH-000082,-0.339560447878
ACH-000085,-0.596618434729
ACH-000086,-0.722395943646
ACH-000087,-0.500009698968
ACH-000092,-0.508405578034
ACH-000095,-0.243071243468
ACH-000097,-0.570606363205
ACH-000098,-0.494313417418
ACH-000099,-0.788793491208
ACH-000108,-0.5131014342670001
ACH-000113,-0.575615748233
ACH-000115,-0.39492368979099995
ACH-000116,-0.613283729832
ACH-000118,-0.9376708730700001
ACH-000120,-0.495141540762
ACH-000123,-0.8722052044480001
ACH-000127,-1.01724209452
ACH-000128,-0.6218509012100001
ACH-000132,-0.261990561495
ACH-000133,-0.412376446372
ACH-000137,-0.394439895209
ACH-000138,-0.741840160866
ACH-000142,-0.352090068572
ACH-000143,-0.588365345821
ACH-000146,-0.50669728388
ACH-000148,-0.528419622089
ACH-000150,-0.6730469636349999
ACH-000152,-0.402584491069
ACH-000153,-0.6369677873830001
ACH-000159,-0.690134055662
ACH-000160,-0.7389460980600001
ACH-000163,-0.518187767738
ACH-000167,-0.453297298446
ACH-000168,0.0423527927602
ACH-000169,-0.6311836971720001
ACH-000178,-0.138384962202
ACH-000182,-1.2621925091500001
ACH-000183,-0.569299409163
ACH-000188,-0.05397656333169999
ACH-000189,-0.516958475083
ACH-000190,-0.551996831272
ACH-000198,-0.885645196909
ACH-000204,-0.68417234975
ACH-000206,-0.24391562075399997
ACH-000207,-0.607890393218
ACH-000211,-0.391879230734
ACH-000215,-0.573989575573
