,TUBA4A (7277)
ACH-000274,-0.491821008701
ACH-000277,-0.351280548457
ACH-000278,-0.438549448429
ACH-000279,-0.298770845816
ACH-000280,-0.448036778996
ACH-000281,-0.424155280651
ACH-000288,-0.627477533608
ACH-000291,-0.46555004069300004
ACH-000293,-0.41588251814099997
ACH-000294,-0.308560788351
ACH-000295,-0.34887518524000005
ACH-000296,-0.11160044396600001
ACH-000302,-0.363499673292
ACH-000304,-0.38530974196900003
ACH-000307,-0.35842086605800005
ACH-000308,-0.15285382103
ACH-000310,-0.49497811009900006
ACH-000311,-0.247617414728
ACH-000312,-0.241447906025
ACH-000315,0.0774551625284
ACH-000316,-0.68148139544
ACH-000317,-0.582244870206
ACH-000318,-0.583999564612
ACH-000319,-0.130710555266
ACH-000320,-0.530298820687
ACH-000322,-0.366876976901
ACH-000323,-0.263307864466
ACH-000324,-0.48562564595299995
ACH-000329,-0.427906855695
ACH-000330,-0.268044807659
ACH-000331,-0.5195209579
ACH-000332,-0.370758847777
ACH-000334,-0.317607739748
ACH-000335,-0.25189026022100003
ACH-000336,-0.419820296953
ACH-000337,0.009832175261120001
ACH-000339,-0.22245657952300002
ACH-000341,-0.444275875369
ACH-000348,-0.268423537618
ACH-000350,-0.305588632727
ACH-000352,-0.465867538717
ACH-000356,-0.21778200781999998
ACH-000361,-0.47641349666999994
ACH-000362,-0.47921398766999995
ACH-000363,-0.279420214411
ACH-000364,-0.23712357331599998
ACH-000365,-0.006129971461050001
ACH-000366,-0.407819616502
ACH-000368,-0.318962802449
ACH-000374,-0.304919364945
ACH-000375,-0.151779793745
ACH-000376,-0.31678021665600004
ACH-000381,-0.295024345383
ACH-000383,-0.37978800823299996
ACH-000387,-0.251416813299
ACH-000389,-0.50337519208
ACH-000390,-0.22483248532699998
ACH-000393,-0.424179879125
ACH-000395,-0.312571944526
ACH-000397,-0.242393524929
ACH-000401,0.10536553457
ACH-000402,-0.45804297329
ACH-000403,-0.450890615383
ACH-000404,-0.325925769481
ACH-000406,-0.345798869851
ACH-000407,-0.510995437047
ACH-000408,-0.363226433692
ACH-000410,-0.31029617759
ACH-000411,-0.52248892298
ACH-000414,-0.419793934962
ACH-000415,-0.421140083077
ACH-000416,-0.439146073265
ACH-000420,-0.49314797236100005
ACH-000421,-0.346691756139
ACH-000424,-0.35846060291599996
ACH-000425,-0.34255780457400004
ACH-000426,-0.181786803759
ACH-000427,-0.4494506736300001
ACH-000433,-0.412421901731
ACH-000436,-0.454662662512
ACH-000444,-0.472662442681
ACH-000445,-0.374549761546
ACH-000448,-0.43040785026
ACH-000450,-0.373991005831
ACH-000452,-0.303094878564
ACH-000454,-0.146047026746
ACH-000458,-0.309598771265
ACH-000459,-0.23986655831999998
ACH-000460,-0.543254788284
ACH-000461,-0.435052923962
ACH-000463,-0.41270331869599997
ACH-000464,-0.330597207916
ACH-000466,-0.503767371741
ACH-000467,-0.27464340313
ACH-000468,-0.44374342723099996
ACH-000469,-0.497217917394
ACH-000470,-0.321889950369
ACH-000471,-0.358529740345
ACH-000472,-0.227775324908
ACH-000473,-0.165245981151
ACH-000475,-0.5037704903329999
ACH-000476,-0.34919629436300004
ACH-000477,-0.328473313613
ACH-000480,-0.377379795611
ACH-000481,-0.40626570744
ACH-000483,-0.443052899934
ACH-000484,-0.157914184292
ACH-000485,-0.568903711359
ACH-000486,-0.35618815274800003
ACH-000487,-0.374431096893
ACH-000488,-0.311256777296
ACH-000490,-0.30594885289
ACH-000491,-0.279790959606
ACH-000495,-0.572560388479
ACH-000496,-0.390860568363
ACH-000499,-0.20515406475099998
ACH-000500,-0.322215966976
ACH-000502,-0.2470345856
ACH-000503,-0.620991136077
ACH-000505,-0.42329601985699994
ACH-000507,-0.24928456023499998
ACH-000510,-0.490547674389
ACH-000511,-0.34886320248499997
ACH-000512,-0.20873338684700002
ACH-000516,-0.471983377496
ACH-000517,-0.44050573224600004
ACH-000518,-0.420241478856
ACH-000520,-0.527235205276
ACH-000521,-0.504830712683
ACH-000522,-0.53013029435
ACH-000524,-0.321711232596
ACH-000527,-0.26031955577599997
ACH-000528,-0.26987368776299997
ACH-000537,-0.322224248369
ACH-000541,-0.505265752454
ACH-000542,-0.522128398016
ACH-000544,-0.196805834197
ACH-000545,-0.324730672479
ACH-000547,-0.51570408849
ACH-000548,-0.355998509833
ACH-000549,-0.47201802971999995
ACH-000550,-0.713619330482
ACH-000552,-0.473407842219
ACH-000556,-0.504526808164
ACH-000557,-0.24964439573000002
ACH-000570,-0.284056874345
ACH-000571,-0.354369128973
ACH-000573,-0.44865841977399995
ACH-000576,-0.534066679758
ACH-000580,-0.369255239399
ACH-000584,-0.402758859137
ACH-000585,-0.47212785106000005
ACH-000588,-0.109355605305
ACH-000589,-0.319554073003
ACH-000591,-0.514234206103
ACH-000593,-0.5157179082259999
ACH-000600,-0.540725094398
ACH-000601,-0.41433571714
ACH-000604,-0.7560471546549999
ACH-000605,-0.277291623394
ACH-000606,-0.5182522991749999
ACH-000608,-0.46125479361599997
ACH-000614,-0.32241773314399996
ACH-000616,-0.44210580121299997
ACH-000618,-0.330605211101
ACH-000619,-0.459553266467
ACH-000620,-0.19104681063499998
ACH-000621,-0.219576879742
ACH-000622,-0.403951529506
ACH-000623,-0.48163025021600003
ACH-000624,-0.45973168980400003
ACH-000627,-0.482947275475
ACH-000630,-0.673839926366
ACH-000632,-0.607033634063
ACH-000633,-0.317687167783
ACH-000637,-0.228573757942
ACH-000638,-0.32123228583700003
ACH-000646,-0.202507377566
ACH-000647,-0.249275063698
ACH-000648,-0.37416062327
ACH-000649,-0.465380399898
ACH-000651,-0.344439800092
ACH-000652,-0.554490594417
ACH-000653,-0.26167231938200003
ACH-000657,-0.40189032701399996
ACH-000658,-0.172762853085
ACH-000661,-0.372780912495
ACH-000662,-0.157602544903
ACH-000663,-0.460531027976
ACH-000665,-0.454589694607
ACH-000671,-0.14129298093599998
ACH-000673,-0.466599858764
ACH-000676,-0.25373711233699997
ACH-000677,-0.310714438273
ACH-000681,-0.5603534286890001
ACH-000682,-0.5170832636680001
ACH-000683,-0.34404763056500004
ACH-000684,-0.101429004829
ACH-000688,-0.452562187532
ACH-000693,-0.243331197569
ACH-000694,-0.41401861862499995
ACH-000695,-0.444655776816
ACH-000696,-0.546376099658
ACH-000697,-0.717063107532
ACH-000699,-0.445250580887
ACH-000701,-0.591037362707
ACH-000706,-0.30666354596400003
ACH-000711,-0.371590383287
ACH-000713,-0.5731040435679999
ACH-000714,-0.7110989368189999
ACH-000718,-0.37657062083099996
ACH-000720,-0.428393105548
ACH-000721,-0.563712257817
ACH-000724,-0.232316850071
ACH-000725,-0.374015687601
ACH-000732,-0.475221876192
ACH-000734,-0.493100305585
ACH-000735,-0.516265762969
ACH-000736,-0.502592996266
ACH-000738,-0.33871298004600003
ACH-000746,-0.142719743821
ACH-000747,-0.344064946857
ACH-000748,-0.339151903847
ACH-000753,-0.403787569542
ACH-000756,-0.49097328469499996
ACH-000757,-0.42819205023100004
ACH-000758,-0.443223269568
ACH-000760,-0.368893063541
ACH-000763,-0.44474722244
ACH-000764,-0.6939068368000001
ACH-000765,-0.548764880546
ACH-000766,-0.422011573676
ACH-000767,-0.169240500592
ACH-000768,-0.31120300382800004
ACH-000769,-0.227342241237
ACH-000770,-0.37714792107
ACH-000771,-0.38479300620800005
ACH-000773,-0.39975376081299996
ACH-000776,-0.63958204587
ACH-000777,-0.391798092491
ACH-000778,-0.54836179292
ACH-000781,-0.34466829405999994
ACH-000782,-0.356408259879
ACH-000783,-0.41062854790299996
ACH-000784,-0.42703414142800006
ACH-000785,-0.377044655438
ACH-000787,-0.335371820982
ACH-000788,-0.46847147753799995
ACH-000791,-0.37245134014
ACH-000792,-0.566219936171
ACH-000794,-0.38305830370800004
ACH-000796,-0.46595288390100004
ACH-000799,-0.699193455247
ACH-000800,-0.515185892184
ACH-000802,-0.60605086986
ACH-000804,-0.19669276403799998
ACH-000805,-0.29139226151700004
ACH-000809,-0.33096243229
ACH-000810,-0.40213307006399995
ACH-000811,-0.35840444746399996
ACH-000817,-0.377863491885
ACH-000819,-0.49553023982199995
ACH-000820,-0.613719375858
ACH-000821,-0.158657689474
ACH-000822,-0.182723544131
ACH-000823,-0.36536146569399996
ACH-000824,-0.41814311088399997
ACH-000827,-0.400721226471
ACH-000829,-0.34394013186300004
ACH-000831,-0.518574605057
ACH-000832,-0.199751794384
ACH-000833,-0.297446079831
ACH-000834,-0.471964809955
ACH-000835,-0.359717833558
ACH-000836,-0.292532666666
ACH-000837,-0.21149001886399998
ACH-000838,-0.18868548671
ACH-000839,-0.363572163765
ACH-000840,-0.274175185891
ACH-000841,-0.466789653613
ACH-000843,-0.15797412517200002
ACH-000846,-0.170226968593
ACH-000847,-0.430175555252
ACH-000848,-0.17651819276099998
ACH-000849,-0.294835929934
ACH-000851,-0.425952624652
ACH-000855,-0.254614507845
ACH-000856,-0.272416042037
ACH-000858,-0.231405181518
ACH-000859,-0.420427202756
ACH-000861,-0.23563726373399999
ACH-000862,-0.439407329394
ACH-000865,-0.287287966226
ACH-000866,-0.22480264278099998
ACH-000867,-0.347249785842
ACH-000869,-0.21602914055199998
ACH-000872,-0.576155069811
ACH-000873,-0.720358973548
ACH-000876,-0.233572118265
ACH-000878,-0.952558218384
ACH-000880,-0.279466523359
ACH-000881,-0.2424858965
ACH-000882,-0.567678793488
ACH-000884,-0.468013419503
ACH-000885,-0.345191429977
ACH-000887,-0.520871064181
ACH-000888,-0.500515994386
ACH-000889,-0.41092839528700004
ACH-000890,-0.42835956683700005
ACH-000896,-0.510419452196
ACH-000898,-0.0668132217214
ACH-000900,-0.495596969348
ACH-000901,-0.5269998615429999
ACH-000905,-0.431235409904
ACH-000906,-0.410964873394
ACH-000907,-0.08751321372910001
ACH-000910,-0.313868563834
ACH-000911,-0.368026518278
ACH-000912,-0.39112656824299996
ACH-000913,-0.444507499231
ACH-000915,-0.41107170605899995
ACH-000916,-0.28072092742
ACH-000917,-0.334488251029
ACH-000921,-0.34146970947899996
ACH-000924,-0.306713591022
ACH-000926,-0.375569484354
ACH-000928,-0.433996081801
ACH-000929,-0.61195833242
ACH-000932,-0.378648294523
ACH-000935,-0.35030275252899995
ACH-000936,-0.414251947342
ACH-000937,-0.30292603778099997
ACH-000938,-0.38563375843000003
ACH-000939,-0.252655361387
ACH-000941,-0.36654052302199996
ACH-000943,-0.293592500933
ACH-000946,-0.28873371780900003
ACH-000947,-0.228313316072
ACH-000948,-0.32972347428599996
ACH-000950,-0.36625473847900003
ACH-000953,-0.47848350555299995
ACH-000957,-0.36290665562200003
ACH-000958,-0.5310739064760001
ACH-000960,-0.572560147017
ACH-000963,-0.679203367298
ACH-000968,-0.372000666447
ACH-000969,-0.36809078405100004
ACH-000973,-0.461321051814
ACH-000974,-0.46897122758599996
ACH-000975,-0.43298420151100003
ACH-000976,-0.412132639331
ACH-000978,-0.784697063604
ACH-000980,-0.361511169663
ACH-000984,-0.14036644962
ACH-000986,-0.37962939942900004
ACH-000988,-0.328648524054
ACH-000993,-0.423494069418
ACH-000994,-0.23556248995499998
ACH-000996,-0.27690160188900004
ACH-001001,-0.467612093261
ACH-001020,-0.134732272265
ACH-001028,-0.522744514001
ACH-001031,-0.11462765690099999
ACH-001038,-0.40803380868199995
ACH-001048,-0.318984777428
ACH-001050,-0.5008432987129999
ACH-001053,-0.0999308099773
ACH-001054,-0.302329766614
ACH-001061,-0.392980170058
ACH-001067,-0.35571936953500005
ACH-001075,-0.388569359557
ACH-001096,-0.425755767369
ACH-001128,-0.332237149828
ACH-001134,-0.5870075850500001
ACH-001151,-0.240289794622
ACH-001163,-0.582602252242
ACH-001164,-0.257097388975
ACH-001173,-0.464924590562
ACH-001183,-0.24786686900600002
ACH-001184,-0.352005445472
ACH-001190,-0.376544393692
ACH-001192,-0.518035665552
ACH-001193,-0.55976539618
ACH-001196,-0.552254968028
ACH-001197,-0.32130202319
ACH-001205,-0.587756492913
ACH-001211,-0.531907203931
ACH-001212,-0.0672007335104
ACH-001228,-0.305813633762
ACH-001232,-0.7008658510089999
ACH-001239,-0.552539166963
ACH-001274,-0.399298586791
ACH-001275,-0.259280070916
ACH-001277,-0.205254698284
ACH-001278,-0.16083996575099999
ACH-001280,-0.332013151101
ACH-001283,-0.280966101317
ACH-001289,-0.403309317309
ACH-001295,-0.37830235757700004
ACH-001300,-0.39669582907
ACH-001301,-0.23313504357599998
ACH-001302,-0.35078258844099997
ACH-001303,-0.6814206400210001
ACH-001306,-0.408592962423
ACH-001318,-0.472308713881
ACH-001322,-0.541471308934
ACH-001328,-0.36182007618400003
ACH-001332,-0.49041463007799996
ACH-001333,-0.341056560956
ACH-001336,-0.36714108163500003
ACH-001340,-0.46963355735600004
ACH-001346,-0.269361448089
ACH-001353,-0.309257446528
ACH-001354,0.0853080379964
ACH-001367,-0.45829778219800005
ACH-001368,-0.328861103479
ACH-001374,-0.276669310249
ACH-001375,-0.327984170831
ACH-001377,-0.275809999751
ACH-001380,-0.350219143958
ACH-001391,-0.39304419048699996
ACH-001407,-0.162165203655
ACH-001408,-0.27387243423700003
ACH-001413,-0.643637422609
ACH-001430,-0.454237832012
ACH-001431,-0.459546041446
ACH-001450,-0.19581216539700003
ACH-001496,-0.172374148613
ACH-001500,-0.355743787324
ACH-001521,-0.558127499107
ACH-001523,-0.344926525669
ACH-001532,-0.313352858489
ACH-001536,-0.601887528924
ACH-001550,-0.426278321519
ACH-001552,-0.37083086930299997
ACH-001554,-0.38094981793899996
ACH-001645,-0.476705516936
ACH-001654,-0.41256894458300003
ACH-001715,-0.611762520066
ACH-001735,-0.383589493904
ACH-001736,-0.420795365017
ACH-001737,-0.316179892136
ACH-001740,-0.33071895078
ACH-001745,-0.228651906256
ACH-001750,-0.32891317650699997
ACH-001765,-0.45799104628
ACH-001956,-0.30152629508900003
ACH-001957,-0.311297439689
