,LATS2 (26524)
ACH-000004,-0.153300010905
ACH-000007,-0.252777330793
ACH-000009,0.0723625849615
ACH-000011,0.284108296745
ACH-000012,-0.268708477136
ACH-000013,-0.173582802591
ACH-000014,-0.133244760705
ACH-000015,-0.208741362801
ACH-000017,-0.0651521450541
ACH-000018,0.122744143572
ACH-000019,-0.0908144550042
ACH-000021,-0.347115687679
ACH-000022,-0.106982678757
ACH-000025,0.356017919904
ACH-000028,-0.27720722151599997
ACH-000030,-0.038414399227
ACH-000035,-0.0430692375186
ACH-000036,0.068856704507
ACH-000037,-0.422037910518
ACH-000039,-0.201106376867
ACH-000040,-0.045138083027
ACH-000041,-0.14448095336
ACH-000042,-0.0296930691113
ACH-000045,0.06738450091630001
ACH-000047,-0.27422817682100004
ACH-000052,-0.155868370349
ACH-000053,-0.10941586202999999
ACH-000054,0.08931126068339999
ACH-000055,-0.286741776259
ACH-000060,0.025452375055299997
ACH-000067,-0.43775125755000005
ACH-000070,-0.0369363007444
ACH-000075,-0.13073744933599998
ACH-000078,-0.31308139318000006
ACH-000082,0.147617330195
ACH-000085,-0.186451356924
ACH-000086,0.0606599820161
ACH-000087,-0.156880146634
ACH-000092,0.257692435956
ACH-000095,-0.244774002311
ACH-000097,-0.257553281091
ACH-000098,0.247671048777
ACH-000099,-0.080990798535
ACH-000108,-0.138460791535
ACH-000113,-0.0707614572768
ACH-000115,-0.194616209066
ACH-000116,-0.129646946075
ACH-000118,-0.148315608076
ACH-000120,-0.0354378622224
ACH-000123,-0.124308404558
ACH-000127,0.0657877581463
ACH-000128,0.12789091041200001
ACH-000132,0.505416225911
ACH-000133,-0.0360440429463
ACH-000137,0.116869520737
ACH-000138,0.0163301442751
ACH-000142,0.05650911663509999
ACH-000143,-0.10540394424699999
ACH-000146,-0.128644280461
ACH-000148,-0.157063449581
ACH-000150,-0.0635752564912
ACH-000152,-0.243409532715
ACH-000153,-0.48042155492
ACH-000159,-0.19195252949900002
ACH-000160,-0.00224136080959
ACH-000163,-0.0466604931223
ACH-000167,-0.145374944295
ACH-000168,-0.223695426318
ACH-000169,-0.0646510144159
ACH-000178,0.0123695518246
ACH-000182,-0.340734821409
ACH-000183,-0.121574437765
ACH-000188,-0.272199628968
ACH-000189,-0.153942809861
ACH-000190,-0.244478171129
ACH-000198,-0.0711778859296
ACH-000204,-0.153603461804
ACH-000206,-0.175282409964
ACH-000207,-0.0405274130228
ACH-000211,-0.0256725804874
ACH-000215,-0.028242906737199997
ACH-000221,-0.191177337316
ACH-000222,-0.101876489843
ACH-000223,-0.249915792581
ACH-000226,-0.0581269334077
ACH-000227,-0.276656295089
ACH-000228,-0.369738954252
ACH-000231,-0.168727269086
ACH-000232,-0.26143551562899997
ACH-000233,-0.24136395005199998
ACH-000234,0.028186386717
ACH-000235,0.0439306235819
ACH-000237,-0.147529777026
ACH-000238,-0.36483261134800005
ACH-000243,-0.169737116562
ACH-000244,1.13554552108
ACH-000246,0.0345783907619
ACH-000248,0.0330321631158
ACH-000250,-0.116932934992
ACH-000251,0.159956026461
ACH-000253,-0.0996230636108
ACH-000255,-0.0536380879294
ACH-000256,0.10213942812200001
ACH-000257,-0.337378099037
ACH-000258,-0.17860781979899998
ACH-000259,-0.143367787404
ACH-000260,-0.221348749472
ACH-000261,-0.160277347658
ACH-000262,0.302882484554
ACH-000263,-0.130541726542
ACH-000264,-0.19062950185400002
ACH-000265,-0.14614148015999998
ACH-000266,0.187426381627
ACH-000272,-0.0894388181031
ACH-000273,0.0655024582863
ACH-000274,0.30093957473099997
ACH-000277,-0.00868844669658
ACH-000278,-0.127779597045
ACH-000279,-0.2065229804
ACH-000280,0.196825083193
ACH-000281,0.149847945743
ACH-000288,-0.00666241530274
ACH-000291,-0.12074707504000001
ACH-000293,-0.22027919670200002
ACH-000294,-0.284074239063
ACH-000295,0.14124332579399998
ACH-000296,-0.216965109068
ACH-000302,-0.181823261565
ACH-000304,0.00913237160892
ACH-000307,-0.213078564152
ACH-000308,0.019966763645099996
ACH-000310,-0.24008501359
ACH-000311,0.0130928545111
ACH-000312,-0.025881719756
ACH-000315,-0.152534738197
ACH-000316,0.08352793672789999
ACH-000317,-0.10110531765000001
ACH-000318,-0.275510458245
ACH-000319,-0.020094913131099998
ACH-000320,-0.190243228753
ACH-000322,-0.151465149409
ACH-000323,-0.106352151182
ACH-000324,0.00994870044683
ACH-000329,-0.222221330178
ACH-000330,-0.346399710106
ACH-000331,0.350565974497
ACH-000332,-0.151148159897
ACH-000334,0.0621772443855
ACH-000335,-0.104353795062
ACH-000336,-0.22820540468699999
ACH-000337,0.0302376694992
ACH-000339,-0.017367412320599997
ACH-000341,-0.188018510375
ACH-000348,-0.17516464045400001
ACH-000350,0.0492580134949
ACH-000352,-0.1620257999
ACH-000356,-0.046469886894300004
ACH-000361,-0.25908229095699997
ACH-000362,-0.05323020761490001
ACH-000363,-0.146607761261
ACH-000364,0.177892422025
ACH-000365,-0.191546517629
ACH-000366,-0.32259223936299997
ACH-000368,0.00500804347463
ACH-000374,0.00712834281722
ACH-000375,-0.157062936248
ACH-000376,-0.323212937356
ACH-000381,-0.244294032534
ACH-000383,-0.320312405284
ACH-000387,-0.242260381854
ACH-000389,-0.09614684815860002
ACH-000390,-0.37881911323399997
ACH-000393,-0.485283557048
ACH-000395,0.0452906361387
ACH-000397,0.025131892156599996
ACH-000401,0.168740262467
ACH-000402,0.0386534570876
ACH-000403,-0.07142291294719999
ACH-000404,0.034816098704300004
ACH-000406,-0.173048901548
ACH-000407,0.17229443350600002
ACH-000408,-0.183897819027
ACH-000410,-0.283182675965
ACH-000411,0.00196009878741
ACH-000414,-0.016333249578200003
ACH-000415,-0.28895152518399997
ACH-000416,0.00448312090542
ACH-000420,0.226343060711
ACH-000421,-0.195011020949
ACH-000424,-0.492938442086
ACH-000425,-0.254922915543
ACH-000426,-0.0423106230467
ACH-000427,-0.161883853489
ACH-000433,0.08554253814950001
ACH-000436,-0.12172016468699999
ACH-000444,-0.07560755048380001
ACH-000445,-0.136084203992
ACH-000448,-0.39946623783
ACH-000450,0.168030884954
ACH-000452,-0.360959585928
ACH-000454,-0.034725748000699996
ACH-000458,-0.21184087159499998
ACH-000459,0.234006977595
ACH-000460,0.0453149054357
ACH-000461,-0.18567458497499997
ACH-000463,-0.0118169457439
ACH-000464,0.08308969975319999
ACH-000466,-0.0802214585418
ACH-000467,-0.246113660548
ACH-000468,0.0290413229515
ACH-000469,0.652348692222
ACH-000470,0.139489792886
ACH-000471,0.24107028780499998
ACH-000472,-0.25068152511799996
ACH-000473,-0.0382027313737
ACH-000475,-0.216686312704
ACH-000476,-0.025091192151200002
ACH-000477,0.08940580490210001
ACH-000480,-0.109173111643
ACH-000481,-0.17066145643800001
ACH-000483,-0.138340294976
ACH-000484,-0.426764691218
ACH-000485,-0.256988132362
ACH-000486,-0.0303685955515
ACH-000487,-0.11026990274199999
ACH-000488,-0.136952928535
ACH-000490,-0.134192590131
ACH-000491,-0.26247710541499997
ACH-000495,-0.26958824124
ACH-000496,0.082439930818
ACH-000499,0.332883653235
ACH-000500,-0.33357507197700004
ACH-000502,-0.044653789276
ACH-000503,-0.301542398825
ACH-000505,-0.0622047869872
ACH-000507,0.029015470204799998
ACH-000510,-0.290816431893
ACH-000511,0.102070656721
ACH-000512,0.0926282459151
ACH-000516,-0.21376578598700002
ACH-000517,0.0263596601272
ACH-000518,-0.183834530176
ACH-000520,-0.379936984607
ACH-000521,0.25613423844300004
ACH-000522,-0.238724609041
ACH-000524,-0.060924093707499995
ACH-000527,-0.0640027456924
ACH-000528,-0.346437064234
ACH-000537,0.362918192855
ACH-000541,-0.038944199007000004
ACH-000542,-0.0207703125255
ACH-000544,-0.102455012251
ACH-000545,-0.164681724502
ACH-000547,-0.256051389335
ACH-000548,-0.0696560506924
ACH-000549,-0.328942707213
ACH-000550,-0.0153629097273
ACH-000552,-0.17422513096
ACH-000556,-0.23716686226
ACH-000557,-0.436175747634
ACH-000570,-0.142718856478
ACH-000571,0.0120688583658
ACH-000573,-0.061200704327600004
ACH-000576,-0.050414705965
ACH-000580,-0.051432669834900004
ACH-000584,-0.566944827871
ACH-000585,0.0866711173753
ACH-000588,0.00607015845294
ACH-000589,0.09468608323439999
ACH-000591,-0.0483082620319
ACH-000593,-0.0647869460449
ACH-000600,-0.044585671426800005
ACH-000601,-0.323203731173
ACH-000604,-0.32441026469900003
ACH-000605,-0.301573779177
ACH-000606,-0.165498951585
ACH-000608,-0.148167705988
ACH-000614,0.22464852701
ACH-000616,-0.499138548714
ACH-000618,-0.21793322355099998
ACH-000619,-0.162310526931
ACH-000620,-0.139583908514
ACH-000621,-0.0331444162954
ACH-000622,-0.42913373046400005
ACH-000623,-0.34104796051700004
ACH-000624,-0.289050196893
ACH-000627,-0.00666166455536
ACH-000630,0.196374447789
ACH-000632,0.6029651299700001
ACH-000633,-0.0821163189466
ACH-000637,-0.408150008846
ACH-000638,-0.277221618841
ACH-000646,0.253148891594
ACH-000647,-0.33311466985
ACH-000648,-0.10224088748
ACH-000649,-0.0173779153619
ACH-000651,-0.296667264146
ACH-000652,-0.466559257994
ACH-000653,0.0699172269393
ACH-000657,0.17766291050799998
ACH-000658,-0.119659756763
ACH-000661,-0.23549445235199998
ACH-000662,-0.514609100377
ACH-000663,0.119527227138
ACH-000665,-0.17767010075
ACH-000671,-0.0324932496999
ACH-000673,-0.0440370920842
ACH-000676,-0.201908316465
ACH-000677,-0.270494776161
ACH-000681,0.162806862267
ACH-000682,-0.299654560218
ACH-000683,-0.288123563308
ACH-000684,0.44273895641800004
ACH-000688,-0.145951991488
ACH-000693,-0.24478386146699999
ACH-000694,0.09109848450660002
ACH-000695,-0.273192223066
ACH-000696,-0.151962759517
ACH-000697,-0.0072575026549499995
ACH-000699,-0.284982601045
ACH-000701,0.188167953244
ACH-000706,0.0939344589655
ACH-000711,-0.0840674314006
ACH-000713,-0.061382583096599996
ACH-000714,-0.24418691106999996
ACH-000718,-0.236967274546
ACH-000720,0.0647236081372
ACH-000721,-0.270497204931
ACH-000724,-0.0683384389149
ACH-000725,-0.33487927178000004
ACH-000732,-0.22136022990899998
ACH-000734,-0.10606790177000001
ACH-000735,0.11954450949300001
ACH-000736,-0.276957917692
ACH-000738,0.133113203982
ACH-000746,-0.018950970119599998
ACH-000747,-0.220751419614
ACH-000748,-0.183705185968
ACH-000753,-0.23032324018800002
ACH-000756,-0.108128831968
ACH-000757,0.0440421890082
ACH-000758,-0.303682319305
ACH-000760,-0.38702449171400005
ACH-000763,-0.0629317842468
ACH-000764,-0.336183023658
ACH-000765,-0.00590500433295
ACH-000766,-0.134786037446
ACH-000767,-0.608935616845
ACH-000768,0.042172080234699996
ACH-000769,-0.26711364436
ACH-000770,-0.212477460566
ACH-000771,0.11317445008400001
ACH-000773,-0.182058484674
ACH-000776,-0.256343505966
ACH-000777,-0.11961117430099999
ACH-000778,-0.218482230656
ACH-000781,-0.0524391134318
ACH-000782,-0.000592061250656
ACH-000783,-0.35010812675499997
ACH-000784,-0.186076388179
ACH-000785,0.0661301530341
ACH-000787,0.0303452517498
ACH-000788,0.174583074352
ACH-000791,-0.348572554426
ACH-000792,0.109793462877
ACH-000794,-0.33665321637400003
ACH-000796,-0.175022297453
ACH-000799,-0.15218403015
ACH-000800,-0.398451644234
ACH-000802,-0.0239059002043
ACH-000804,0.127745813015
ACH-000805,-0.36212771746399997
ACH-000809,-0.281727325491
ACH-000810,-0.31738816428100003
ACH-000811,-0.188291888616
ACH-000817,-0.0866154064569
ACH-000819,-0.08896451879219999
ACH-000820,0.164127952536
ACH-000821,-0.288360943813
ACH-000822,-0.136365825344
ACH-000823,-0.19653271271899997
ACH-000824,-0.25563966001
ACH-000827,-0.182706803207
ACH-000829,-0.12754396934
ACH-000831,-0.203537614501
ACH-000832,-0.292126686366
ACH-000833,-0.25959449922600003
ACH-000834,0.115331054213
ACH-000835,-0.14889287070999999
ACH-000836,0.217991651525
ACH-000837,-0.267905943527
ACH-000838,-0.0811006620175
ACH-000839,-0.000860859394357
ACH-000840,0.109954131466
ACH-000841,-0.26502100264899997
ACH-000843,-0.19790414555100003
ACH-000846,-0.40583262702
ACH-000847,-0.0539505031758
ACH-000848,-0.0164419368273
ACH-000849,-0.314927178848
ACH-000851,-0.135626395782
ACH-000855,-0.039105598842300006
ACH-000856,0.22454294617400003
ACH-000858,-0.274110816456
ACH-000859,0.09772504830039999
ACH-000861,-0.058422802213199995
ACH-000862,-0.26457779863499997
ACH-000865,-0.2842981176
ACH-000866,-0.12080310024
ACH-000867,-0.226344959907
ACH-000869,-0.331860393451
ACH-000872,0.39958185100599997
ACH-000873,-0.0257959476872
ACH-000876,-0.180705755532
ACH-000878,-0.157227499593
ACH-000880,-0.03197158007109999
ACH-000881,-0.187832586661
ACH-000882,-0.330859429934
ACH-000884,-0.310920323816
ACH-000885,0.648083686964
ACH-000887,-0.09801393053750002
ACH-000888,-0.267214580483
ACH-000889,-0.100267263955
ACH-000890,-0.169234682029
ACH-000896,-0.0587869965065
ACH-000898,-0.200735562296
ACH-000900,-0.275086858013
ACH-000901,-0.264728581743
ACH-000905,-0.164888943419
ACH-000906,-0.300604189724
ACH-000907,-0.00999433829613
ACH-000910,-0.0952331183421
ACH-000911,-0.281744713852
ACH-000912,-0.421411323177
ACH-000913,0.08401894767370001
ACH-000915,0.079838333797
ACH-000916,-0.509589835126
ACH-000917,-0.170339619232
ACH-000921,-0.135465489911
ACH-000924,0.089614422664
