,MS4A4A (51338)
ACH-000004,-0.0791133049077
ACH-000007,-0.011262021125
ACH-000009,0.118150853047
ACH-000011,0.0408035578985
ACH-000012,-0.0114863749714
ACH-000013,0.0379756925237
ACH-000014,0.157961210708
ACH-000015,0.09575047771980001
ACH-000017,0.0634938676963
ACH-000018,0.0291890353666
ACH-000019,0.282440822707
ACH-000021,-0.0714527401292
ACH-000022,0.0125944778143
ACH-000025,0.09770564078539999
ACH-000028,0.039108894020699995
ACH-000030,0.026649943608
ACH-000035,0.210210025747
ACH-000036,0.0601498879072
ACH-000037,0.025896529906399998
ACH-000039,-0.07344051713760001
ACH-000040,0.008611054917999999
ACH-000041,0.11568592207999999
ACH-000042,-0.031057376637
ACH-000045,0.09064765474960002
ACH-000047,0.0496261162379
ACH-000052,-0.12155307105799999
ACH-000053,0.0126022287365
ACH-000054,0.0166594197713
ACH-000055,-0.0656964593204
ACH-000060,0.175506636602
ACH-000067,0.184868895905
ACH-000070,0.08483358366839999
ACH-000075,0.0448515061873
ACH-000078,0.04500429711540001
ACH-000082,-0.0684229821614
ACH-000085,0.062156518529400004
ACH-000086,-0.293583870007
ACH-000087,0.012367425728799999
ACH-000092,0.00930143435833
ACH-000095,0.0859784319726
ACH-000097,0.141803114502
ACH-000098,0.09575830678750001
ACH-000099,0.138381205492
ACH-000108,-0.0782589618712
ACH-000113,-0.0303965869088
ACH-000115,-0.0657909940783
ACH-000116,0.0619797219147
ACH-000118,0.00752166852782
ACH-000120,0.17471126311000001
ACH-000123,0.0078724533998
ACH-000127,0.0451026474936
ACH-000128,0.223681930044
ACH-000132,-0.049148759344300005
ACH-000133,0.050419286833300006
ACH-000137,-0.053191595959099995
ACH-000138,0.0398620412574
ACH-000142,-0.147877899294
ACH-000143,-0.0370358080882
ACH-000146,-0.00428374971236
ACH-000148,0.0376821360446
ACH-000150,-0.0730810691254
ACH-000152,-0.0106776486552
ACH-000153,-0.166553609134
ACH-000159,0.089097206941
ACH-000160,0.196214348427
ACH-000163,-0.045100876642699995
ACH-000167,0.0755785235285
ACH-000168,0.07693368386789999
ACH-000169,0.0406608073176
ACH-000178,0.00839603933208
ACH-000182,0.118366150951
ACH-000183,0.037201025443
ACH-000188,0.00505095801441
ACH-000189,-0.10598195050899999
ACH-000190,0.06921274564720001
ACH-000198,0.0240275453989
ACH-000204,0.17647762989100002
ACH-000206,-0.165394838514
ACH-000207,-0.0559328846566
ACH-000211,0.121454557521
ACH-000215,0.027609045944699998
ACH-000221,-0.023842408996599996
ACH-000222,-0.171485258673
