,LPGAT1 (9926)
ACH-000365,-0.0852977290314
ACH-000366,0.075658725223
ACH-000368,0.11593828796599999
ACH-000374,0.023638014187099998
ACH-000375,0.23985543784000002
ACH-000376,-0.06268595859369999
ACH-000381,-0.230848732887
ACH-000383,-0.115594795799
ACH-000387,-0.162839592289
ACH-000389,-0.0570117488994
ACH-000390,0.0790453710032
ACH-000393,-0.05228041023519999
ACH-000395,0.031405160527499996
ACH-000397,-0.0563213621227
ACH-000401,-0.0312389441112
ACH-000402,0.026181539599900005
ACH-000403,-0.0429284768946
ACH-000404,-0.0419721469324
ACH-000406,-0.0401307528732
ACH-000407,-0.10859496767799999
ACH-000408,0.135667216155
ACH-000410,-0.314512398905
ACH-000411,-0.361050880551
ACH-000414,-0.16128149319
ACH-000415,0.098058349113
ACH-000416,-0.0568715426726
ACH-000420,-0.10327342956800001
ACH-000421,-0.188951222632
ACH-000424,-0.024898287450700003
ACH-000425,-0.11980682932499999
ACH-000426,0.030893241946200002
ACH-000427,0.107085118257
ACH-000433,-0.061736114617599994
ACH-000436,-0.202979428296
ACH-000444,-0.0890953853512
ACH-000445,0.046323985838500004
ACH-000448,-0.06812848358819999
ACH-000450,0.0671051197364
ACH-000452,-0.12625143260399999
ACH-000454,0.139470800577
ACH-000458,-0.0616346477982
ACH-000459,0.0622190510112
ACH-000460,-0.047520742481
ACH-000461,0.120797723873
ACH-000463,-0.172486507366
ACH-000464,-0.0243473809222
ACH-000466,0.017408995957400003
ACH-000467,-0.176553822362
ACH-000468,0.11615440092700001
ACH-000469,0.0794901136572
ACH-000470,0.00407794570508
ACH-000471,-0.0320202251169
ACH-000472,-0.17078548310400002
ACH-000473,0.0248093874271
ACH-000475,-0.12413674113399999
ACH-000476,-0.177139183532
ACH-000477,-0.215713548101
ACH-000480,-0.012134106004299998
ACH-000481,-0.136754957129
ACH-000483,-0.08399113546319999
ACH-000484,-0.227354611087
ACH-000485,-0.0416775796511
ACH-000486,-0.0133773533596
ACH-000487,-0.19792390356800002
ACH-000488,0.00168239728546
ACH-000490,0.00939819225109
ACH-000491,0.0169373159039
ACH-000495,-0.24509081885200001
ACH-000496,-0.0196045369995
ACH-000499,0.109127409726
ACH-000500,0.0882657824779
ACH-000502,-0.018531193877599998
ACH-000503,-0.107546693397
ACH-000505,-0.0275444130742
ACH-000507,0.130214811072
ACH-000510,-0.0676657137411
ACH-000511,-0.07779272323410001
ACH-000512,0.0466848253874
ACH-000516,-0.13660239637
ACH-000517,-0.09604785462210001
ACH-000518,0.271325384668
ACH-000520,-0.0673506918886
ACH-000521,-0.165007597953
ACH-000522,0.0192107643117
ACH-000524,-0.0945998168462
ACH-000527,-0.19975632529100001
ACH-000528,-0.166509309322
ACH-000537,-0.126831288785
ACH-000541,0.08283031060939999
ACH-000542,0.0404728808547
ACH-000544,0.0660346946419
ACH-000545,-0.0256890934351
ACH-000547,-0.262943690617
ACH-000548,-0.11077761215399999
ACH-000549,-0.0435641847751
ACH-000550,0.0971849349403
ACH-000552,-0.136677575388
ACH-000556,-0.07779438336460001
ACH-000557,-0.150411324551
ACH-000570,0.0188188427077
ACH-000571,0.072650223274
ACH-000573,-0.042029950787
ACH-000576,-0.279901278799
ACH-000580,-0.0254302962507
ACH-000584,0.016776337734399998
ACH-000585,-0.0072072943207199995
ACH-000588,-0.0647168745161
ACH-000589,-0.015472373550200001
ACH-000591,0.240736379463
ACH-000593,-0.0659724430879
ACH-000600,-0.223603435468
ACH-000601,-0.10838234042000001
ACH-000604,-0.154540901183
ACH-000605,-0.00882770550349
ACH-000606,-0.113961749737
ACH-000608,-0.119114663336
ACH-000614,-0.030342106210599996
ACH-000616,0.10286979800000001
ACH-000618,-0.146953201621
ACH-000619,-0.108178511627
ACH-000620,-0.126527856769
ACH-000621,0.04312966907890001
ACH-000622,-0.239206952323
ACH-000623,0.0782060479874
ACH-000624,-0.142849978508
ACH-000627,-0.07663071778950001
ACH-000630,-0.03658139389119999
ACH-000632,0.028918686664
ACH-000633,-0.0457383104463
ACH-000637,0.07586810402810001
ACH-000638,0.0268752077537
ACH-000646,-0.23573403367600002
ACH-000647,-0.121820982051
ACH-000648,-0.315057150024
ACH-000649,-0.0474402515642
ACH-000651,-0.00627076315724
ACH-000652,0.0234163778065
ACH-000653,-0.263315276491
ACH-000657,-0.22934564398
ACH-000658,-0.256336080889
ACH-000661,0.15203399886299998
ACH-000662,-0.1050691123
ACH-000663,-0.0120987388515
ACH-000665,-0.10955267145400001
ACH-000671,-0.147787365502
ACH-000673,-0.054323640702
ACH-000676,-0.18725144834000002
ACH-000677,-0.29404529756299996
ACH-000681,-0.023952352618999997
ACH-000682,-0.103701578539
ACH-000683,-0.156793925998
ACH-000684,0.273950793464
ACH-000688,-0.0142689421985
ACH-000693,-0.120802255079
ACH-000694,-0.22352096084800002
ACH-000695,-0.394312061399
ACH-000696,-0.140230174624
ACH-000697,0.141087976269
ACH-000699,-0.0836378231546
ACH-000701,-0.363337307743
ACH-000706,-0.259805867167
ACH-000711,-0.147852135112
ACH-000713,-0.0786393389193
ACH-000714,-0.21309905108199997
ACH-000718,-0.231298578148
ACH-000720,-0.056450475623000006
ACH-000721,-0.0428541498419
ACH-000724,-0.198590751378
ACH-000725,-0.058970453872499995
ACH-000732,-0.0937881523663
ACH-000734,-0.223268906863
ACH-000735,-0.0478229755324
ACH-000736,-0.00133920902322
ACH-000738,0.0300284619438
ACH-000746,-0.26359208237799997
ACH-000747,-0.11403267957299999
ACH-000748,-0.0613671515104
ACH-000753,-0.139126161152
ACH-000756,-0.0989548280184
ACH-000757,-0.104338877782
ACH-000758,-0.10570274669600001
ACH-000760,-0.17552549905200002
ACH-000763,0.048963791463099995
ACH-000764,-0.0369207804806
ACH-000765,0.0250487261161
ACH-000766,0.062171216132300006
ACH-000767,-0.00131624730582
ACH-000768,-0.052849266049600004
ACH-000769,-0.0617828790213
ACH-000770,-0.035284716232199996
ACH-000771,0.066094638491
ACH-000773,0.08897476730560001
ACH-000776,0.0725397118584
ACH-000777,-0.103218117129
ACH-000778,0.0285494914177
ACH-000781,-0.0228121042766
ACH-000782,-0.13637917719
ACH-000783,-0.021938913430499998
ACH-000784,0.150510806767
ACH-000785,-0.194438390639
ACH-000787,-0.091465260187
ACH-000788,-0.162793778729
ACH-000791,-0.207538709361
ACH-000792,0.0185071678912
ACH-000794,0.03578929701630001
ACH-000796,-0.18007463364
ACH-000799,-0.164578325569
ACH-000800,-0.28196706923799997
ACH-000802,-0.078029436216
ACH-000804,0.162961584101
ACH-000805,-0.0442763573264
ACH-000809,-0.0114800980225
ACH-000810,0.187508618587
ACH-000811,-0.184504316314
ACH-000817,-0.162141359982
ACH-000819,0.0055065445540199995
ACH-000820,-0.014653454513100002
ACH-000821,0.130934665196
ACH-000822,-0.00774970397629
ACH-000823,-0.146094113155
ACH-000824,-0.10092567582999999
ACH-000827,-0.07158634605639999
ACH-000829,0.26251717964000004
ACH-000831,-0.091217467289
ACH-000832,-0.281027145957
ACH-000833,-0.153236396607
ACH-000834,-0.010950882688799998
ACH-000835,-0.0802283908311
ACH-000836,-0.117622252219
ACH-000837,-0.129275844507
ACH-000838,-0.309312175252
ACH-000839,0.246654897858
ACH-000840,-0.039317088839199994
ACH-000841,-0.149246321563
ACH-000843,0.0965652262955
ACH-000846,-0.197528085535
ACH-000847,0.0199585293728
ACH-000848,-0.0390553612119
ACH-000849,-0.19526502516600003
ACH-000851,-0.0671550406933
ACH-000855,-0.06608938500400001
ACH-000856,-0.0191975803716
ACH-000858,-0.0617578472355
ACH-000859,0.023331009845500003
ACH-000861,-0.355933633473
ACH-000862,-0.0671934620854
ACH-000865,-0.0808274297281
ACH-000866,-0.0569908452692
ACH-000867,-0.19267942683800002
ACH-000869,-0.0990712633546
ACH-000872,-0.26492840166299997
ACH-000873,-0.0668548055383
ACH-000876,0.0584165259243
ACH-000878,0.037460121954199996
ACH-000880,0.000529094383234
ACH-000881,-0.020091221163099998
ACH-000882,-0.0700248612001
ACH-000884,0.0751203194728
ACH-000885,-0.131936895953
ACH-000887,-0.0874469128288
ACH-000888,-0.0518256724706
ACH-000889,-0.271415880571
ACH-000890,0.133138284801
ACH-000896,-0.0227126991511
ACH-000898,-0.193632738493
ACH-000900,0.0359449044865
ACH-000901,0.0254449151297
ACH-000905,-0.10453544301300001
ACH-000906,0.0143308013732
ACH-000907,-0.022470192826099997
ACH-000910,-0.11650944545900001
ACH-000911,-0.00146273028173
ACH-000912,-0.09050776015
ACH-000913,-0.128670231464
ACH-000915,-0.15583332969
ACH-000916,0.0721287380101
ACH-000917,-0.205414419191
ACH-000921,-0.0244949437349
ACH-000924,-0.22860843039
ACH-000926,-0.20520227362100002
ACH-000928,-0.054918224240100004
ACH-000929,0.0115536951813
ACH-000932,-0.08716059544389998
ACH-000935,0.175495507934
ACH-000936,-0.15359860053
ACH-000937,-0.119166995926
ACH-000938,-0.013425668595399998
ACH-000939,-0.00943559779076
ACH-000941,-0.07255841041510001
ACH-000943,-0.133125030738
ACH-000946,-0.25047267294500003
ACH-000947,-0.263978966681
ACH-000948,-0.0883711650126
ACH-000950,-0.025603500729900003
ACH-000953,-0.018444461814599997
ACH-000957,-0.0490314071277
ACH-000958,-0.112110891139
ACH-000960,-0.18454101652600002
ACH-000963,-0.194324504481
ACH-000968,0.12242209194499999
ACH-000969,0.0086252294789
ACH-000973,-0.23278659187
ACH-000974,-0.17688989314599998
ACH-000975,-0.131659945793
ACH-000976,-0.215340785678
ACH-000978,-0.14963467605699998
ACH-000980,-0.209009866982
ACH-000984,-0.239614197976
ACH-000986,-0.04516733693199999
ACH-000988,-0.11170134922800001
ACH-000993,0.0611810068903
ACH-000994,-0.0372552603496
ACH-000996,-0.146112943322
ACH-001001,-0.125454760331
ACH-001020,0.102462524705
ACH-001028,-0.0109781190091
ACH-001031,-0.0135472506136
ACH-001038,-0.111627627075
ACH-001048,-0.0372418544462
ACH-001050,0.021551478580000002
ACH-001053,-0.250743890233
ACH-001054,-0.228327118182
ACH-001061,-0.0588821574383
ACH-001067,-0.148693227358
ACH-001075,-0.138929331742
ACH-001096,-0.027969722615799997
ACH-001128,-0.412128808359
ACH-001134,0.09993029447830001
ACH-001151,-0.09823333798219999
ACH-001163,-0.171076665472
ACH-001164,0.013823388925700002
ACH-001173,-0.150815466166
ACH-001183,0.00583725176633
ACH-001184,-0.289540648469
ACH-001190,-0.139354673775
ACH-001192,0.044068202979499996
ACH-001193,0.12337094619000001
ACH-001196,0.0156378042859
ACH-001197,-0.072597870338
ACH-001205,-0.488908902792
ACH-001211,-0.334547667195
ACH-001212,0.142476546282
ACH-001228,-0.249744784714
ACH-001232,-0.0630295124863
ACH-001239,-0.011189739114899998
ACH-001274,0.15510798394300002
ACH-001275,-0.20629314917599997
ACH-001277,-0.09439314322289999
ACH-001278,-0.123672145911
ACH-001280,-0.320275642806
ACH-001283,-0.0330154675008
ACH-001289,-0.225105581063
ACH-001295,-0.162698727877
ACH-001300,-0.149139457293
ACH-001301,-0.0663255981903
ACH-001302,-0.024671684155900004
ACH-001303,-0.178611753677
ACH-001306,0.0458027976691
ACH-001318,-0.34639336221600003
ACH-001322,-0.0106241326956
ACH-001328,0.050407576494500006
ACH-001332,0.031203464581
ACH-001333,0.0382755462228
ACH-001336,-0.20711093714200002
ACH-001340,-0.158656538319
ACH-001346,-0.127859408092
ACH-001353,-0.053467597970900005
ACH-001354,-0.257976000228
ACH-001367,0.0487111895885
ACH-001368,-0.109894917118
ACH-001374,-0.04357509013
ACH-001375,-0.12036170521299999
ACH-001377,-0.299479413517
ACH-001380,-0.307992768617
ACH-001391,0.00973074370556
ACH-001407,-0.0548562105045
ACH-001408,0.119411052451
ACH-001413,-0.0982806986819
ACH-001430,-0.391438294494
ACH-001431,-0.11317520205
ACH-001450,-0.0846922479233
ACH-001496,-0.15171979749000003
ACH-001500,-0.11852450377399999
ACH-001521,-0.019832391600400002
ACH-001523,-0.030139749809
ACH-001532,-0.0875266724684
ACH-001536,0.173893998158
ACH-001550,-0.25550827513700003
ACH-001552,0.0297030929981
ACH-001554,-0.0781848761283
ACH-001645,-0.0907561067838
ACH-001654,-0.0388849225302
ACH-001715,0.268778474231
ACH-001735,-0.09951004710960001
ACH-001736,-0.0680150344498
ACH-001737,0.32623334661200004
ACH-001740,-0.313184832141
ACH-001745,-0.152893674576
ACH-001750,-0.0986227035121
ACH-001765,-0.07185257898149999
ACH-001956,-0.110484855864
ACH-001957,-0.179344032221
