,PYCR1 (5831)
ACH-000307,-0.26585166796799997
ACH-000308,-0.359675216804
ACH-000310,-0.480366129925
ACH-000311,-0.48523472037199994
ACH-000312,-0.480112401921
ACH-000315,-0.25333349810600003
ACH-000316,-0.39080255217
ACH-000317,-0.30943729345
ACH-000318,-0.246429103825
ACH-000319,-0.449321296973
ACH-000320,-0.362481279352
ACH-000322,-0.335425747746
ACH-000323,-0.352365605912
ACH-000324,-0.450859434507
ACH-000329,-0.275683821818
ACH-000330,-0.20994435656100002
ACH-000331,-0.20938448942899998
ACH-000332,-0.297113811483
ACH-000334,0.0714303367507
ACH-000335,0.0746702063067
ACH-000336,-0.238021234088
ACH-000337,-0.494040057373
ACH-000339,-0.39719679829899995
ACH-000341,-0.412368548868
ACH-000348,-0.34296032541
ACH-000350,-0.43281950855800005
ACH-000352,-0.243957097005
ACH-000356,-0.155712176307
ACH-000361,-0.19564583141199998
ACH-000362,-0.23204605214899998
ACH-000363,-0.226860219197
ACH-000364,-0.0163358665783
ACH-000365,-0.1890964145
ACH-000366,-0.24762406222199998
ACH-000368,-0.317345871688
ACH-000374,-0.423724996897
ACH-000375,-0.447053179797
ACH-000376,-0.21217094686500002
ACH-000381,-0.0697693903907
ACH-000383,-0.351587919861
ACH-000387,-0.265993738633
ACH-000389,-0.24152039937199998
ACH-000390,-0.302023078089
ACH-000393,-0.19262259124000003
ACH-000395,-0.513942406485
ACH-000397,-0.293684350474
ACH-000401,-0.292478038973
ACH-000402,0.11923563444499999
ACH-000403,-0.425149111571
ACH-000404,0.0505479474019
ACH-000406,-0.258203058255
ACH-000407,-0.559048396811
ACH-000408,-0.18342305047600002
ACH-000410,-0.21794359126999996
ACH-000411,-0.23079927412700002
ACH-000414,-0.458327820759
ACH-000415,-0.23333222688400002
ACH-000416,-0.232958495539
ACH-000420,-0.321305160865
ACH-000421,-0.35494887831200006
ACH-000424,-0.103057246581
ACH-000425,-0.276262916925
ACH-000426,-0.223930545061
ACH-000427,-0.425915054846
ACH-000433,-0.648120378271
ACH-000436,-0.295638087399
ACH-000444,-0.12316788583100001
ACH-000445,-0.18741237954
ACH-000448,-0.180065468216
ACH-000450,-0.08273608340699999
ACH-000452,-0.156270828012
ACH-000454,-0.0333286646312
ACH-000458,-0.144716689499
ACH-000459,-0.271140962745
ACH-000460,-0.351060560846
ACH-000461,-0.044749944069600006
ACH-000463,-0.30912791950199997
ACH-000464,-0.31099343278499997
ACH-000466,-0.20961615816100002
ACH-000467,-0.342529972479
ACH-000468,-0.300285131714
ACH-000469,-0.45672996788000003
ACH-000470,-0.434663589683
ACH-000471,-0.299092325899
ACH-000472,-0.368534462914
ACH-000473,-0.155463707392
ACH-000475,-0.470969224638
ACH-000476,-0.276750160038
ACH-000477,0.185004724941
ACH-000480,-0.36047627320299996
ACH-000481,-0.37568503968199995
ACH-000483,-0.26221954162300004
ACH-000484,-0.00923603967102
ACH-000485,-0.215036271657
ACH-000486,-0.132694091277
ACH-000487,-0.34225314646399996
ACH-000488,-0.386869668527
ACH-000490,-0.299435046805
ACH-000491,-0.512643080367
ACH-000495,-0.18492601954799998
ACH-000496,-0.219695721307
ACH-000499,-0.294300628565
ACH-000500,-0.471377537036
ACH-000502,-0.508055509975
ACH-000503,-0.09949249019050001
ACH-000505,-0.266582701313
ACH-000507,-0.142563734664
ACH-000510,-0.20479062667
ACH-000511,-0.279804278621
ACH-000512,-0.112681408722
ACH-000516,-0.23811109700999997
ACH-000517,-0.357323333425
ACH-000518,-0.22180242626899999
ACH-000520,-0.412002676053
ACH-000521,-0.591604780798
ACH-000522,-0.133430208784
ACH-000524,-0.217714357228
ACH-000527,-0.23189875083500003
ACH-000528,-0.160931723022
ACH-000537,-0.114998657401
ACH-000541,-0.138012381987
ACH-000542,-0.269132351411
ACH-000544,-0.283344075865
ACH-000545,-0.202966319638
ACH-000547,-0.209211949404
ACH-000548,-0.25171931652
ACH-000549,-0.257162559587
ACH-000550,-0.521048124854
ACH-000552,-0.277293316478
ACH-000556,-0.349929968802
ACH-000557,-0.237324289872
ACH-000570,-0.30766111198
ACH-000571,-0.31524682653499997
ACH-000573,-0.11750775825200001
ACH-000576,-0.408664253428
ACH-000580,-0.375225345501
ACH-000584,-0.163088094722
ACH-000585,-0.235702415313
ACH-000588,-0.12043064808599999
ACH-000589,-0.244800460862
ACH-000591,-0.117912508062
ACH-000593,-0.307571138648
ACH-000600,-0.32032155493000003
ACH-000601,-0.336716383402
ACH-000604,-0.00192958427842
ACH-000605,-0.402700369128
ACH-000606,-0.188961895802
ACH-000608,-0.359284604784
ACH-000614,0.030989165067099998
ACH-000616,-0.610495319001
ACH-000618,-0.20595315276299997
ACH-000619,-0.231852727645
ACH-000620,-0.24490304227600002
ACH-000621,-0.425165861306
ACH-000622,-0.328146757392
ACH-000623,-0.465569620779
ACH-000624,-0.290562617615
ACH-000627,-0.254228595176
ACH-000630,-0.18257656886
ACH-000632,-0.342780497601
ACH-000633,-0.5800203091939999
ACH-000637,-0.188712965682
ACH-000638,-0.470081561901
ACH-000646,-0.329477443102
ACH-000647,-0.395793668785
ACH-000648,-0.307148081204
ACH-000649,-0.32209977897
ACH-000651,-0.381115560063
ACH-000652,-0.381382847767
ACH-000653,-0.415028892857
ACH-000657,-0.43450980542900003
ACH-000658,-0.192851202139
ACH-000661,-0.322408779032
ACH-000662,-0.654819722133
ACH-000663,-0.508079525977
ACH-000665,-0.24079518117100002
ACH-000671,-0.252471438313
ACH-000673,-0.433493488625
ACH-000676,-0.47937498779
ACH-000677,-0.093072083665
ACH-000681,-0.419452490397
ACH-000682,-0.270618625691
ACH-000683,-0.30524521290600004
ACH-000684,-0.276928265091
ACH-000688,-0.24544858084100002
ACH-000693,-0.130780613492
ACH-000694,-0.373673118286
ACH-000695,-0.388674008003
ACH-000696,-0.217257224824
ACH-000697,-0.240915074896
ACH-000699,-0.612427524263
ACH-000701,-0.210627680751
ACH-000706,-0.198291023444
ACH-000711,-0.28145420881
ACH-000713,-0.33132798622299997
ACH-000714,-0.48258495245099997
ACH-000718,-0.419642945129
ACH-000720,-0.38680349614200005
ACH-000721,-0.285138983287
ACH-000724,-0.0691335927911
ACH-000725,-0.276979978138
ACH-000732,-0.146317074353
ACH-000734,-0.192635461408
ACH-000735,-0.123370930483
ACH-000736,-0.117187241439
ACH-000738,-0.22891598844500002
ACH-000746,-0.111849834063
ACH-000747,-0.102140133633
ACH-000748,-0.251171981085
ACH-000753,-0.214860454185
ACH-000756,-0.10852084908399999
ACH-000757,-0.0549595107511
ACH-000758,-0.24521246376699998
ACH-000760,-0.33306775544399997
ACH-000763,-0.189203582201
ACH-000764,-0.0768640246576
ACH-000765,-0.459791065639
ACH-000766,-0.357388297711
ACH-000767,-0.268592633649
ACH-000768,-0.136820470012
ACH-000769,-0.255734718697
ACH-000770,-0.326809914689
ACH-000771,-0.263055939976
ACH-000773,-0.224450647053
ACH-000776,-0.39056813149
ACH-000777,-0.21948842362100002
ACH-000778,-0.205833460973
ACH-000781,-0.336191911677
ACH-000782,-0.153420645342
ACH-000783,-0.56469977019
ACH-000784,-0.21670517766300001
ACH-000785,-0.311227581114
ACH-000787,-0.232621448768
ACH-000788,-0.249956638467
ACH-000791,-0.21060184792
ACH-000792,-0.235974675591
ACH-000794,-0.263783786243
ACH-000796,-0.214139511436
ACH-000799,-0.465242627778
ACH-000800,-0.24032095872200002
ACH-000802,-0.18584048434099998
ACH-000804,-0.5236952120539999
ACH-000805,-0.367904610272
ACH-000809,-0.335713371206
ACH-000810,-0.24922732004
ACH-000811,-0.421783154233
ACH-000817,-0.419316839695
ACH-000819,-0.15025753227900002
ACH-000820,0.0638285178487
ACH-000821,-0.170292654127
ACH-000822,-0.22241254217099998
ACH-000823,-0.253855453183
ACH-000824,-0.342597276284
ACH-000827,-0.262325576569
ACH-000829,-0.07557280209810001
ACH-000831,-0.284934670665
ACH-000832,-0.299213904038
ACH-000833,-0.39209670093500004
ACH-000834,-0.114740863433
ACH-000835,-0.296567592692
ACH-000836,-0.309011412662
ACH-000837,-0.426991140252
ACH-000838,-0.136916098611
ACH-000839,-0.06611517557260001
ACH-000840,-0.298936555904
ACH-000841,-0.338685541677
ACH-000843,-0.21832952387600002
ACH-000846,-0.603299413293
ACH-000847,-0.0944754097746
ACH-000848,-0.188064970295
ACH-000849,-0.320732421045
ACH-000851,-0.07775644173360001
ACH-000855,-0.0557789684971
ACH-000856,-0.282635507696
ACH-000858,-0.270222424299
ACH-000859,-0.361317874975
ACH-000861,-0.253519787588
ACH-000862,-0.379093205644
ACH-000865,-0.234116785744
ACH-000866,-0.275769007978
ACH-000867,-0.353160720076
ACH-000869,-0.242535085766
ACH-000872,-0.203846457498
ACH-000873,-0.07891220327569999
ACH-000876,-0.24478619876899999
ACH-000878,0.12677922893899998
ACH-000880,-0.112203751669
ACH-000881,-0.245214058716
ACH-000882,-0.284710871817
ACH-000884,-0.36017057394
ACH-000885,-0.18617182179400002
ACH-000887,-0.173548511514
ACH-000888,-0.385916305587
ACH-000889,-0.272818684411
ACH-000890,-0.266686160869
ACH-000896,-0.20500953688700002
ACH-000898,-0.147100948285
ACH-000900,-0.37109204791699996
ACH-000901,-0.33338750505
ACH-000905,-0.257346325596
ACH-000906,-0.242080531124
ACH-000907,-0.271625888821
ACH-000910,-0.179547851358
ACH-000911,-0.20885754336800003
ACH-000912,-0.173897252949
ACH-000913,-0.24221406957400002
ACH-000915,-0.164939381402
ACH-000916,-0.405347436766
ACH-000917,-0.147711389897
ACH-000921,-0.164997642123
ACH-000924,-0.328226652208
ACH-000926,-0.30349719891399995
ACH-000928,-0.18849558190699997
ACH-000929,-0.246295366992
ACH-000932,-0.0620447417117
ACH-000935,-0.35279550916
ACH-000936,-0.192472602576
ACH-000937,-0.282046788329
ACH-000938,-0.24167640805100002
ACH-000939,-0.47537461512900003
ACH-000941,-0.0671420662526
ACH-000943,-0.21715371648899998
ACH-000946,0.0338183858541
ACH-000947,-0.18696956216
ACH-000948,-0.0713284132147
ACH-000950,-0.0481270946256
ACH-000953,-0.35145553043600003
ACH-000957,-0.248024431485
ACH-000958,-0.24084405292599997
ACH-000960,0.00845516639068
ACH-000963,-0.10094822787499999
ACH-000968,-0.321267077342
ACH-000969,0.00703499775538
ACH-000973,-0.315325927513
ACH-000974,-0.25992434665999997
ACH-000975,-0.150814732042
ACH-000976,-0.285880669802
ACH-000978,-0.145635272073
ACH-000980,-0.194359833348
ACH-000984,-0.117491199298
ACH-000986,-0.349611842015
ACH-000988,-0.184608125557
ACH-000993,-0.474859425902
ACH-000994,-0.20793463299000003
ACH-000996,-0.34162053524
ACH-001001,-0.350305997949
ACH-001020,-0.33920671445100004
ACH-001028,-0.19416433749899997
ACH-001031,0.023535630636400004
ACH-001038,-0.106099644944
ACH-001048,-0.43982797647200006
ACH-001050,-0.289026770125
ACH-001053,-0.340283898252
ACH-001054,-0.44304863222400004
ACH-001061,-0.149496357381
ACH-001067,-0.342311746723
ACH-001075,-0.34093450519699997
ACH-001096,-0.77833380757
ACH-001128,0.0096312960337
ACH-001134,-0.329104811349
ACH-001151,-0.13332934294399998
ACH-001163,-0.169609072575
ACH-001164,-0.0893763087408
ACH-001173,-0.310232988067
ACH-001183,-0.314985651835
ACH-001184,-0.6374199468389999
ACH-001190,-0.167595422088
ACH-001192,-0.22205568980700002
ACH-001193,-0.678890295299
ACH-001196,-0.458841791549
ACH-001197,-0.6387352587089999
ACH-001205,-0.24033518768800002
ACH-001211,-0.233177558919
ACH-001212,-0.389525436295
ACH-001228,-0.36196958347099994
ACH-001232,-0.278971577541
ACH-001239,-0.38038912279700005
ACH-001274,-0.140774592367
ACH-001275,-0.112920218349
ACH-001277,-0.35841184792900005
ACH-001278,-0.331068372431
ACH-001280,-0.63160333195
ACH-001283,-0.513767765695
ACH-001289,-0.247050905975
ACH-001295,-0.38652138794
ACH-001300,-0.377666471176
ACH-001301,-0.412256127515
ACH-001302,-0.393742086912
ACH-001303,-0.33010058997200004
ACH-001306,-0.224621103614
ACH-001318,-0.287670826327
ACH-001322,-0.268481040479
ACH-001328,-0.42090420603900003
ACH-001332,-0.08272336784010001
ACH-001333,-0.20960715085200002
ACH-001336,-0.138065846689
ACH-001340,-0.286051191401
ACH-001346,-0.177721250625
ACH-001353,-0.244984737284
ACH-001354,-0.00293135551486
ACH-001367,-0.466732866058
ACH-001368,-0.33796276601999997
ACH-001374,-0.426519932816
ACH-001375,-0.0344829550101
ACH-001377,-0.33677026865000004
ACH-001380,-0.329971089038
ACH-001391,-0.265505152182
ACH-001407,-0.130118910392
ACH-001408,-0.38072203584200004
ACH-001413,-0.256410291137
ACH-001430,-0.146106232276
ACH-001431,-0.326410783135
ACH-001450,-0.205051366604
ACH-001496,-0.217628864372
ACH-001500,-0.276101705515
ACH-001521,-0.226813766415
ACH-001523,-0.38332193513999996
ACH-001532,-0.257446428969
ACH-001536,-0.490484755976
ACH-001550,-0.362530105212
ACH-001552,-0.233183992904
ACH-001554,-0.218994084065
ACH-001645,-0.331376386118
ACH-001654,-0.421083446686
ACH-001715,-0.285884198832
ACH-001735,-0.35159073921499995
ACH-001736,-0.0184523012512
ACH-001737,-0.313152388722
ACH-001740,-0.378168161998
ACH-001745,-0.19040399070099998
ACH-001750,-0.390836936223
ACH-001765,-0.16838940880800002
ACH-001956,-0.30304281343199996
ACH-001957,-0.204292128273
