,DISP2 (85455)
ACH-000159,-0.15328810753
ACH-000160,-0.32938012891699997
ACH-000163,-0.0427196795961
ACH-000167,-0.7219652107260001
ACH-000168,-0.17498140712299998
ACH-000169,-0.27785360290100003
ACH-000178,-0.12383936669000002
ACH-000182,-0.030459479065900002
ACH-000183,-0.0981031391172
ACH-000188,-0.182235731482
ACH-000189,-0.29144255512
ACH-000190,0.012913384365900001
ACH-000198,-0.18213784107099998
ACH-000204,0.112270724131
ACH-000206,-0.133643194987
ACH-000207,-0.242432817958
ACH-000211,-0.214245437203
ACH-000215,-0.126571140738
ACH-000221,-0.265978749818
ACH-000222,-0.29814931918800003
ACH-000223,-0.228360219828
ACH-000226,-0.313405700742
ACH-000227,-0.393547667113
ACH-000228,-0.419011581759
ACH-000231,-0.34182038476800003
ACH-000232,-0.265497036879
ACH-000233,-0.263843906408
ACH-000234,0.0442652669976
ACH-000235,-0.234639215834
ACH-000237,-0.185726447616
ACH-000238,-0.34968616292599997
ACH-000243,-0.0939997499432
ACH-000244,-0.20582181417599998
ACH-000246,-0.0634720907234
ACH-000248,-0.31953365582
ACH-000250,-0.22781484364000001
ACH-000251,-0.220248028906
ACH-000253,-0.293248984388
ACH-000255,-0.18560407993099998
ACH-000256,-0.570055859235
ACH-000257,-0.604063296376
ACH-000258,-0.123743779384
ACH-000259,-0.122431098912
ACH-000260,-0.195552951109
ACH-000261,-0.135113422226
ACH-000262,-0.147294041189
ACH-000263,-0.38675743599699997
ACH-000264,-0.146180964772
ACH-000265,-0.289857728819
ACH-000266,-0.234448440312
ACH-000272,-0.360936858558
ACH-000273,-0.0915794570407
ACH-000274,-0.374311291418
ACH-000277,-0.0546572648079
ACH-000278,-0.297960495312
ACH-000279,-0.177029341779
ACH-000280,-0.40958347283
ACH-000281,0.0176365748017
ACH-000288,-0.17489899974800002
ACH-000291,-0.13941239667199998
ACH-000293,-0.21146206927900002
ACH-000294,-0.351578397201
ACH-000295,-0.504709827692
ACH-000296,-0.585413476664
ACH-000302,-0.314434968728
ACH-000304,-0.511239262881
ACH-000307,-0.290659225284
ACH-000308,-0.171229600677
ACH-000310,-0.10983685291300001
ACH-000311,-0.121981824746
ACH-000312,-0.17576890902399997
ACH-000315,-0.11186065818
ACH-000316,-0.320958847401
ACH-000317,-0.10289152666099999
ACH-000318,-0.252054190452
ACH-000319,-0.358167524155
ACH-000320,-0.16304596903899998
ACH-000322,0.057142746521199994
ACH-000323,-0.200378521958
ACH-000324,-0.341568205076
ACH-000329,-0.005980582115979999
ACH-000330,-0.379434530184
ACH-000331,-0.180248469785
ACH-000332,-0.10412167585000001
ACH-000334,-0.30171120303800003
ACH-000335,0.210206202729
ACH-000336,-0.189305277106
ACH-000337,-0.326854364191
ACH-000339,-0.161128416603
ACH-000341,-0.146210007331
ACH-000348,-0.289688414043
ACH-000350,-0.318057127823
ACH-000352,-0.161078988318
ACH-000356,-0.392515952145
ACH-000361,-0.219027521113
ACH-000362,-0.20380220574299998
ACH-000363,-0.137957689594
ACH-000364,-0.202298511877
ACH-000365,-0.135254022518
ACH-000366,-0.1518283551
ACH-000368,0.0499017262149
ACH-000374,-0.246682311103
ACH-000375,-0.41784209447099996
ACH-000376,-0.27843391812
ACH-000381,-0.0811007521873
ACH-000383,-0.22412286391300001
ACH-000387,-0.22764827503899998
ACH-000389,0.14140938061799999
ACH-000390,-0.412032844219
ACH-000393,-0.36307286825
ACH-000395,-0.154712122788
ACH-000397,-0.114425690317
ACH-000401,0.00033463191926400005
ACH-000402,-0.497426528344
ACH-000403,-0.550870881625
ACH-000404,-0.021015367914299997
ACH-000406,-0.23493273363000003
ACH-000407,-0.435870167753
ACH-000408,-0.207069857382
ACH-000410,-0.394654947069
ACH-000411,-0.0509982437521
ACH-000414,0.034568960954499996
ACH-000415,-0.179083827752
ACH-000416,-0.18757327264
ACH-000420,-0.167980273832
ACH-000421,-0.33562504127899995
ACH-000424,-0.532269141894
ACH-000425,-0.117543983451
ACH-000426,-0.304909387453
ACH-000427,-0.169513335504
ACH-000433,-0.0768847017509
ACH-000436,-0.060338925625400004
ACH-000444,0.00406464535686
ACH-000445,-0.189742476005
ACH-000448,-0.135555577315
ACH-000450,0.0405431064549
ACH-000452,-0.294660192828
ACH-000454,-0.415793936055
ACH-000458,-0.016027650725499998
ACH-000459,0.2323660273
ACH-000460,-0.29657758125100003
ACH-000461,-0.20612522188000001
ACH-000463,-0.0727453826996
ACH-000464,-0.357663412944
ACH-000466,-0.34984992824699995
ACH-000467,-0.33353484721500004
ACH-000468,-0.23705588862399998
ACH-000469,-0.18919232003400002
ACH-000470,-0.26067223285700003
ACH-000471,0.04923901265840001
ACH-000472,-0.135427369545
ACH-000473,-0.123940885504
ACH-000475,-0.037012133036599996
ACH-000476,-0.138978035482
ACH-000477,-0.28796250393
ACH-000480,-0.0756831042319
ACH-000481,-0.299572683285
ACH-000483,-0.16694285384500002
ACH-000484,0.0190131062358
ACH-000485,-0.362656549609
ACH-000486,-0.28349373459000005
ACH-000487,-0.11618026588300001
ACH-000488,-0.226281204655
ACH-000490,-0.303825827655
ACH-000491,-0.479507074772
ACH-000495,-0.330412135464
ACH-000496,-0.342495364009
ACH-000499,0.0316397740743
ACH-000500,-0.217141775293
ACH-000502,-0.11152346953299999
ACH-000503,-0.458743515283
ACH-000505,-0.226148074448
ACH-000507,-0.33609850466499996
ACH-000510,-0.134514864913
ACH-000511,-0.0106190321308
ACH-000512,-0.144446038778
ACH-000516,-0.0349548407266
ACH-000517,-0.307394645526
ACH-000518,-0.322167126957
ACH-000520,-0.20388934590799998
ACH-000521,-0.23681953403900002
ACH-000522,-0.300016641611
ACH-000524,-0.192587959892
ACH-000527,-0.175302963842
ACH-000528,-0.231882474579
ACH-000537,-0.386566779345
ACH-000541,-0.471659585447
ACH-000542,-0.30396007818000004
ACH-000544,-0.252708585927
ACH-000545,-0.08465153358889999
ACH-000547,-0.38595067867700006
ACH-000548,-0.21375797296399998
ACH-000549,-0.325266448095
ACH-000550,-0.11370169707000001
ACH-000552,-0.268217049177
ACH-000556,-0.143533845687
ACH-000557,-0.142822068365
ACH-000570,-0.35110964002899997
ACH-000571,-0.27414083569200004
ACH-000573,-0.229293883581
ACH-000576,-0.155704500942
ACH-000580,-0.305847778965
ACH-000584,-0.139258193186
ACH-000585,-0.261329687578
ACH-000588,-0.292590882706
ACH-000589,-0.12588128781
ACH-000591,-0.334758546242
ACH-000593,-0.277488540746
ACH-000600,-0.3043972584
ACH-000601,-0.144793436632
ACH-000604,-0.261147798889
ACH-000605,-0.382671204581
ACH-000606,-0.31890711022
ACH-000608,-0.357234253944
ACH-000614,-0.09117879416639998
ACH-000616,-0.117067216547
ACH-000618,-0.28522416303000003
ACH-000619,-0.180432636075
ACH-000620,-0.35964342870800003
ACH-000621,-0.20196592722800003
ACH-000622,-0.28205693514400004
ACH-000623,-0.175868160285
ACH-000624,-0.190665697997
ACH-000627,-0.100002537194
ACH-000630,-0.269191038336
ACH-000632,-0.29295308328
ACH-000633,-0.179452264359
ACH-000637,-0.0696652791003
ACH-000638,-0.212030754647
ACH-000646,0.0923659170678
ACH-000647,-0.253119105409
ACH-000648,0.04942790185959999
ACH-000649,-0.24655409976999998
ACH-000651,-0.169285906149
ACH-000652,-0.26291872379299996
ACH-000653,-0.332747838652
ACH-000657,-0.21630735133600001
ACH-000658,-0.285388774431
ACH-000661,-0.0500730200604
ACH-000662,0.209455711541
ACH-000663,-0.19004685234299998
ACH-000665,-0.196614716685
ACH-000671,-0.193905065667
ACH-000673,-0.23647609272300002
ACH-000676,0.007811059451380001
ACH-000677,-0.203176463008
ACH-000681,-0.204289242276
ACH-000682,-0.42014608334799997
ACH-000683,-0.283455541658
ACH-000684,-0.38990528845600003
ACH-000688,-0.0673888372636
ACH-000693,-0.303385674483
ACH-000694,-0.22195297949700002
ACH-000695,-0.478162829992
ACH-000696,-0.23050365237700002
ACH-000697,-0.268990653827
ACH-000699,-0.26585570858
ACH-000701,-0.330181286686
ACH-000706,-0.242852820233
ACH-000711,-0.22364562235100002
ACH-000713,-0.224317084458
ACH-000714,-0.268964366618
ACH-000718,-0.485938794608
ACH-000720,-0.300497237606
ACH-000721,-0.36743231813199995
ACH-000724,-0.409259573775
ACH-000725,-0.332208036963
ACH-000732,-0.228272930094
ACH-000734,-0.17438600788199998
ACH-000735,-0.210979844753
ACH-000736,-0.07661597597960002
ACH-000738,-0.364793540084
ACH-000746,0.07237740262839999
ACH-000747,-0.18152759983600003
ACH-000748,-0.23661370659400002
ACH-000753,-0.32269262809300003
ACH-000756,0.12273831250999999
ACH-000757,-0.599417551747
ACH-000758,-0.115464647657
ACH-000760,-0.42873352293000005
ACH-000763,-0.24822379069400002
ACH-000764,-0.170629936299
ACH-000765,-0.217463545849
ACH-000766,-0.20104724605399998
ACH-000767,-0.265488313399
ACH-000768,-0.17012334669399998
ACH-000769,-0.234677835162
ACH-000770,-0.217610428204
ACH-000771,-0.160636635959
ACH-000773,-0.42246385120200003
ACH-000776,-0.13636786068499998
ACH-000777,-0.35224571067500005
ACH-000778,-0.438192608674
ACH-000781,-0.122752014045
ACH-000782,-0.265222024621
ACH-000783,-0.372626742537
ACH-000784,-0.363729692399
ACH-000785,-0.273687358618
ACH-000787,-0.31144031198800004
ACH-000788,-0.191839898441
ACH-000791,-0.15609298337400002
ACH-000792,-0.128752866673
ACH-000794,-0.362337314992
ACH-000796,-0.048608336048300005
ACH-000799,0.0134106855029
ACH-000800,-0.30952950387
ACH-000802,-0.463147184644
ACH-000804,-0.151074166355
ACH-000805,0.0183386522248
ACH-000809,-0.216308476888
ACH-000810,-0.304124383187
ACH-000811,-0.37906075349
ACH-000817,0.0494109255843
ACH-000819,-0.36172851931500005
ACH-000820,0.43607125871799995
ACH-000821,-0.14692811148
ACH-000822,-0.164894496571
ACH-000823,-0.27889474199299996
ACH-000824,-0.133878221
ACH-000827,-0.23375476987
ACH-000829,-0.332496424049
ACH-000831,-0.392139955578
ACH-000832,-0.19266451399999998
ACH-000833,-0.00882983023961
ACH-000834,-0.121860391514
ACH-000835,-0.14347328800999998
ACH-000836,-0.2938094828
ACH-000837,-0.0217521333343
ACH-000838,-0.40846464291199996
ACH-000839,-0.736126463766
ACH-000840,-0.10429183992499999
ACH-000841,-0.30419043718600003
ACH-000843,-0.346974272857
ACH-000846,-0.0922943243538
ACH-000847,-0.385685683896
ACH-000848,-0.159580751698
ACH-000849,-0.26295674909600003
ACH-000851,-0.227024300968
ACH-000855,-0.23429786150600002
ACH-000856,-0.140874330454
ACH-000858,-0.0728868478818
ACH-000859,-0.173001106519
ACH-000861,-0.457835575831
ACH-000862,-0.139245381268
ACH-000865,-0.195821692955
ACH-000866,-0.277740106943
ACH-000867,-0.24724186937800002
ACH-000869,-0.323713843338
ACH-000872,-0.297439285346
ACH-000873,-0.41356055065200004
ACH-000876,-0.141661627994
ACH-000878,-0.151810393837
ACH-000880,-0.433385727535
ACH-000881,-0.295131146496
ACH-000882,-0.061821255079
ACH-000884,-0.09921539924
ACH-000885,-0.0212804324745
ACH-000887,-0.157911498493
ACH-000888,-0.20734283755
ACH-000889,-0.234960612845
ACH-000890,-0.18946739370000001
ACH-000896,-0.299257517593
ACH-000898,0.0157352908127
ACH-000900,-0.207520636411
ACH-000901,-0.304346576766
ACH-000905,-0.35247414076800004
ACH-000906,-0.173496771804
ACH-000907,-0.161796229858
ACH-000910,-0.44417324738200004
ACH-000911,-0.302056516461
ACH-000912,-0.169566957863
ACH-000913,-0.120142417317
ACH-000915,-0.180105875693
ACH-000916,0.109696804954
ACH-000917,-0.325438558742
ACH-000921,-0.215988432603
ACH-000924,-0.32692723116
ACH-000926,-0.0076096583425100004
ACH-000928,-0.123172195414
ACH-000929,-0.48063390573700004
ACH-000932,-0.0134255566806
ACH-000935,-0.300033991522
ACH-000936,-0.22497950400699998
ACH-000937,-0.251372397214
ACH-000938,-0.148866271679
ACH-000939,-0.599456317376
ACH-000941,-0.142998714826
ACH-000943,-0.295947819583
ACH-000946,0.0281860550557
ACH-000947,-0.159807601644
ACH-000948,-0.0110447123817
ACH-000950,0.012138898514199999
ACH-000953,-0.33291985924899997
ACH-000957,-0.148987870274
ACH-000958,-0.510186072423
ACH-000960,-0.42465828490199997
ACH-000963,-0.375101356957
ACH-000968,-0.121167603212
ACH-000969,-0.22234721456999998
ACH-000973,-0.09602654571789998
ACH-000974,-0.07954000951069999
ACH-000975,-0.329673759615
ACH-000976,-0.33045628975900004
ACH-000978,0.22285692853300001
ACH-000980,-0.100447847026
ACH-000984,-0.307488926533
ACH-000986,-0.315215557016
ACH-000988,-0.256396102962
ACH-000993,-0.109670609353
ACH-000994,-0.28550005005199997
ACH-000996,0.00928140262817
ACH-001001,-0.30832534939399997
ACH-001020,-0.08606466052810001
ACH-001028,-0.271546796925
ACH-001031,-0.0487135446576
ACH-001038,-0.152643039241
ACH-001048,-0.141978569395
ACH-001050,-0.36215977404700006
ACH-001053,-0.254650992709
ACH-001054,-0.111610531686
ACH-001061,-0.126613850926
ACH-001067,-0.251749389043
ACH-001075,-0.185263605828
ACH-001096,-0.42481180742200003
ACH-001128,-0.07374322193419999
ACH-001134,-0.340041851339
ACH-001151,-0.234145451945
ACH-001163,-0.452404157652
ACH-001164,-0.22916817378600002
ACH-001173,-0.19646349330600002
ACH-001183,-0.0199674211001
ACH-001184,-0.238629364416
ACH-001190,0.000449213599737
ACH-001192,-0.252265684351
ACH-001193,-0.18478904702799998
ACH-001196,-0.130910314713
ACH-001197,-0.464629374675
ACH-001205,-0.161907382673
ACH-001211,-0.28561706383499996
ACH-001212,-0.113237594966
ACH-001228,-0.29517371198000003
ACH-001232,-0.248755249018
ACH-001239,-0.0864469230198
ACH-001274,-0.0456885676848
ACH-001275,-0.230096075458
ACH-001277,-0.0668403578752
ACH-001278,0.081724809462
ACH-001280,-0.157991936364
ACH-001283,-0.13323650318299998
ACH-001289,-0.0440571095701
ACH-001295,-0.343851651854
ACH-001300,-0.25865464485100004
ACH-001301,0.111089869342
ACH-001302,-0.27542792891999995
ACH-001303,-0.186780747684
ACH-001306,-0.211826459124
ACH-001318,-0.18898150547000003
ACH-001322,-0.113432680061
ACH-001328,-0.219563898447
ACH-001332,-0.504860728515
ACH-001333,-0.272095994252
ACH-001336,-0.206179327956
ACH-001340,-0.196609847924
ACH-001346,-0.126447509288
ACH-001353,-0.33803755574199995
ACH-001354,-0.252467685615
ACH-001367,-0.235146481812
ACH-001368,-0.252247043368
ACH-001374,-0.407323918284
ACH-001375,-0.238781964569
ACH-001377,0.00748174969549
ACH-001380,-0.149052011534
ACH-001391,-0.262857141039
ACH-001407,-0.275370463143
ACH-001408,-0.30120006095400004
ACH-001413,-0.201824289093
ACH-001430,0.177715785722
ACH-001431,-0.0838289587381
ACH-001450,-0.46483218798500003
ACH-001496,-0.23904443358000002
ACH-001500,-0.20617509797400002
ACH-001521,-0.126358037013
ACH-001523,-0.09292695544089999
ACH-001532,-0.277258374631
ACH-001536,-0.037219043496400005
ACH-001550,-0.168275585053
ACH-001552,-0.37581001591200003
ACH-001554,-0.08477545771950001
ACH-001645,-0.279474554121
ACH-001654,-0.472363896444
ACH-001715,-0.293416825092
ACH-001735,-0.241128432038
ACH-001736,-0.217146188345
ACH-001737,-0.38954106895999996
ACH-001740,-0.0779579909537
ACH-001745,-0.109023529724
ACH-001750,-0.432849792939
ACH-001765,-0.288133983996
ACH-001956,-0.201943273063
ACH-001957,-0.160427975907
