,HSD17B1 (3292)
ACH-000004,-0.394373548773
ACH-000007,-0.21654681028
ACH-000009,0.06442501104040001
ACH-000011,-0.280693148415
ACH-000012,-0.255031741648
ACH-000013,-0.08831427203060001
ACH-000014,-0.21105644385000003
ACH-000015,-0.05432838095649999
ACH-000017,-0.10846405414999999
ACH-000018,-0.42516756659000005
ACH-000019,-0.30301283048300004
ACH-000021,-0.112290006766
ACH-000022,-0.276365927963
ACH-000025,-0.0337542831202
ACH-000028,0.0101072831719
ACH-000030,-0.117103690144
ACH-000035,-0.201704462192
ACH-000036,-0.209452169263
ACH-000037,-0.145650703977
ACH-000039,0.0369787271069
ACH-000040,-0.18527140353
ACH-000041,-0.106344909461
ACH-000042,0.010811282547
ACH-000045,0.0550488910713
ACH-000047,-0.255140203085
ACH-000052,0.006671455823670001
ACH-000053,-0.0695480685442
ACH-000054,-0.0191442958887
ACH-000055,0.0686637163428
ACH-000060,-0.175056427309
ACH-000067,-0.00874507889824
ACH-000070,-0.165025616414
ACH-000075,-0.398816175363
ACH-000078,-0.174795212058
ACH-000082,-0.325991714996
ACH-000085,-0.0799769802883
ACH-000086,-0.108224594343
ACH-000087,-0.0664308054378
ACH-000092,-0.356889039977
ACH-000095,-0.101969003333
ACH-000097,-0.24869960077599998
ACH-000098,-0.0965861699563
ACH-000099,-0.194332354408
ACH-000108,-0.131797516004
ACH-000113,-0.0610753992726
ACH-000115,-0.17825622380199999
ACH-000116,-0.133463088529
ACH-000118,-0.045816998190299996
ACH-000120,-0.294518070988
ACH-000123,-0.019241362331400003
ACH-000127,0.0645086221854
ACH-000128,-0.338182366332
ACH-000132,-0.295531082485
ACH-000133,-0.06628855080490001
ACH-000137,0.0751339314003
ACH-000138,-0.15647969496300002
ACH-000142,-0.192531576437
ACH-000143,0.027925372790700002
ACH-000146,-0.102998290671
ACH-000148,-0.256785711169
ACH-000150,-0.234908164428
ACH-000152,-0.294525180294
ACH-000153,-0.08492805158639999
ACH-000159,-0.018124079911799998
ACH-000160,-0.0728448944375
ACH-000163,-0.310572904089
ACH-000167,0.10227070964299999
ACH-000168,0.065570230028
ACH-000169,-0.19560587425999998
ACH-000178,-0.0624666932919
ACH-000182,-0.0648454142056
ACH-000183,-0.10847580553
ACH-000188,-0.203017584264
ACH-000189,-0.017834749935
ACH-000190,-0.135642247065
