,ITIH4 (3700)
ACH-000280,-0.552895613585
ACH-000281,-0.440681708916
ACH-000288,-0.282648979086
ACH-000291,-0.332044251575
ACH-000293,-0.266810977018
ACH-000294,-0.39382046523
ACH-000295,-0.5154410070350001
ACH-000296,-0.142023750859
ACH-000302,-0.342643018714
ACH-000304,-0.180598100007
ACH-000307,-0.43028185264700003
ACH-000308,-0.26936452989799997
ACH-000310,-0.379304361993
ACH-000311,-0.362551678451
ACH-000312,-0.231907556395
ACH-000315,-0.262567554129
ACH-000316,-0.312779434333
ACH-000317,-0.37631385265199996
ACH-000318,-0.128877276693
ACH-000319,-0.108657310464
ACH-000320,-0.407434798646
ACH-000322,-0.20815261373500002
ACH-000323,-0.425124590383
ACH-000324,-0.318093363728
ACH-000329,-0.265695460241
ACH-000330,-0.306417744199
ACH-000331,-0.162175851018
ACH-000332,-0.258577528152
ACH-000334,-0.378446681326
ACH-000335,-0.45626384824199995
ACH-000336,-0.192588059417
ACH-000337,-0.28369577804
ACH-000339,-0.401872982055
ACH-000341,-0.553863388909
ACH-000348,-0.308108765842
ACH-000350,-0.264242495543
ACH-000352,-0.304892387531
ACH-000356,-0.348462751352
ACH-000361,-0.502847953302
ACH-000362,-0.341006959687
ACH-000363,-0.196593035541
ACH-000364,-0.274151125582
ACH-000365,-0.35462229069
ACH-000366,-0.37219256946400003
ACH-000368,-0.252663919223
ACH-000374,-0.36141534860299995
ACH-000375,-0.441805180149
ACH-000376,-0.304182134301
ACH-000381,-0.44923674676799996
ACH-000383,-0.388582541109
ACH-000387,-0.34496553913
ACH-000389,-0.268903343057
ACH-000390,-0.44515968370399994
ACH-000393,-0.44065273516500003
ACH-000395,-0.640283060709
ACH-000397,-0.34733167556999994
ACH-000401,-0.344306173681
ACH-000402,-0.34654482804700004
ACH-000403,-0.313312774899
ACH-000404,-0.413527376409
ACH-000406,-0.31876076731999997
ACH-000407,-0.34128256435599996
ACH-000408,-0.48725277590099997
ACH-000410,-0.186156812273
ACH-000411,-0.08187335567649999
ACH-000414,-0.37727793181100006
ACH-000415,-0.413331517589
ACH-000416,-0.162364960858
ACH-000420,-0.257255898344
ACH-000421,-0.223182180455
ACH-000424,-0.298101691874
ACH-000425,-0.164339305515
ACH-000426,-0.09863747967710002
ACH-000427,-0.311688537594
ACH-000433,-0.558758840093
ACH-000436,-0.45063520488700004
ACH-000444,-0.393822215656
ACH-000445,-0.26383732692899997
ACH-000448,-0.37446317980899996
ACH-000450,-0.333399075632
ACH-000452,-0.380094251033
ACH-000454,-0.7373662521459999
ACH-000458,-0.259494518199
ACH-000459,-0.05492511192440001
ACH-000460,-0.314680502081
ACH-000461,-0.393629646829
ACH-000463,-0.17633574285
ACH-000464,-0.22600549761799998
ACH-000466,-0.374286832276
ACH-000467,-0.407052778527
ACH-000468,-0.46212098341499996
ACH-000469,-0.267577992638
ACH-000470,-0.30115925959199996
ACH-000471,-0.373613643157
ACH-000472,-0.287715026161
ACH-000473,-0.156117065632
ACH-000475,-0.330073545341
ACH-000476,-0.09903510367820001
ACH-000477,-0.35361777198600003
ACH-000480,-0.417744061911
ACH-000481,-0.284430599438
ACH-000483,-0.23193948319600002
ACH-000484,-0.252028257049
ACH-000485,-0.357120107837
ACH-000486,-0.702709563167
ACH-000487,-0.24847058817499998
ACH-000488,-0.32850419669799996
ACH-000490,-0.323624904127
ACH-000491,-0.14378119992900001
ACH-000495,-0.392751406916
ACH-000496,-0.18473660270599998
ACH-000499,-0.23370590484200002
ACH-000500,-0.203061039133
ACH-000502,-0.402035870383
ACH-000503,-0.194858716941
ACH-000505,-0.294824449993
ACH-000507,-0.131898637106
ACH-000510,-0.369576078575
ACH-000511,-0.269307932174
ACH-000512,-0.484589787605
ACH-000516,-0.323516232844
ACH-000517,-0.273512918062
ACH-000518,-0.17724373964200002
ACH-000520,-0.26358169116
ACH-000521,-0.199260574448
ACH-000522,-0.229018520332
ACH-000524,-0.29105171389400003
ACH-000527,-0.27271449045400004
ACH-000528,-0.244729607032
ACH-000537,-0.103217741625
ACH-000541,-0.169662304369
ACH-000542,-0.315364667301
ACH-000544,-0.444368756486
ACH-000545,-0.302541890576
ACH-000547,-0.373640938279
ACH-000548,-0.22210841364599998
ACH-000549,-0.186143601206
ACH-000550,-0.289146903285
ACH-000552,-0.406543699963
ACH-000556,-0.343067634462
ACH-000557,-0.0688452431775
ACH-000570,-0.313308116968
ACH-000571,-0.24500879332400002
ACH-000573,-0.0810577153639
ACH-000576,-0.344082114344
ACH-000580,-0.30296943687399996
ACH-000584,-0.318715573845
ACH-000585,-0.18087677352499998
ACH-000588,-0.203690549949
ACH-000589,-0.288464070172
ACH-000591,-0.21211929495499998
ACH-000593,-0.32869763168
ACH-000600,-0.34886708187
ACH-000601,-0.34336818407700004
ACH-000604,-0.252537714695
ACH-000605,-0.38093306838200003
ACH-000606,-0.425335223746
ACH-000608,-0.200685516888
ACH-000614,-0.355165300611
ACH-000616,-0.174524149908
ACH-000618,-0.44444281073299996
ACH-000619,-0.368452715154
ACH-000620,-0.376518383479
ACH-000621,-0.329609694245
ACH-000622,-0.300676507708
ACH-000623,-0.278927895875
ACH-000624,-0.394628164331
ACH-000627,-0.342840363988
ACH-000630,-0.294180634148
ACH-000632,-0.264660739928
ACH-000633,-0.33927499585
ACH-000637,-0.44127677581299996
ACH-000638,-0.361206980384
ACH-000646,-0.768923384237
ACH-000647,-0.282734127399
ACH-000648,-0.22814083324099999
ACH-000649,-0.224685421118
ACH-000651,-0.373942365365
ACH-000652,-0.529157616771
ACH-000653,-0.191158038527
ACH-000657,-0.250113915417
ACH-000658,-0.23070156128400002
ACH-000661,-0.36173911541500003
ACH-000662,-0.424587595792
ACH-000663,-0.153069025719
ACH-000665,-0.263482285234
ACH-000671,-0.33393293188400003
ACH-000673,-0.255071765994
ACH-000676,-0.186525891563
ACH-000677,-0.448314864554
ACH-000681,-0.290106112831
ACH-000682,-0.285542424349
ACH-000683,-0.306755662529
ACH-000684,-0.22592935059500002
ACH-000688,-0.17443444278200002
ACH-000693,-0.33877019920199997
ACH-000694,-0.24193297073000003
ACH-000695,-0.286911404935
ACH-000696,-0.242774484599
ACH-000697,-0.49757966065399994
ACH-000699,-0.291858731252
ACH-000701,0.00583979513197
ACH-000706,-0.259465581189
ACH-000711,-0.313572536023
ACH-000713,-0.34182809630500005
ACH-000714,-0.18998187321499999
ACH-000718,-0.381892640845
ACH-000720,-0.30217727582
ACH-000721,-0.405291802882
ACH-000724,-0.333770225074
ACH-000725,0.119694855157
ACH-000732,-0.20755128340100001
ACH-000734,-0.295503920838
ACH-000735,-0.500811001967
ACH-000736,-0.35943398343099997
ACH-000738,-0.41097268491800004
ACH-000746,-0.20801401307
ACH-000747,-0.14497686917199998
ACH-000748,-0.284118876478
ACH-000753,-0.352754192417
ACH-000756,-0.261113890292
ACH-000757,-0.48149866411799996
ACH-000758,-0.160257820516
ACH-000760,-0.382185151426
ACH-000763,-0.281416837325
ACH-000764,-0.46722759753700005
ACH-000765,-0.261652659359
ACH-000766,-0.362155188102
ACH-000767,-0.110965462572
ACH-000768,-0.307889893882
ACH-000769,-0.43754151846100003
ACH-000770,-0.391558080562
ACH-000771,-0.18524544049400002
ACH-000773,-0.259055170865
ACH-000776,-0.44732179318899995
ACH-000777,-0.25887069786999994
ACH-000778,-0.580615490911
ACH-000781,-0.297693677524
ACH-000782,-0.22913424787300002
ACH-000783,-0.204110472849
ACH-000784,-0.37535202106700005
ACH-000785,-0.416590029582
ACH-000787,-0.321034738213
ACH-000788,-0.151334117191
ACH-000791,-0.441527793236
ACH-000792,-0.264326024716
ACH-000794,-0.473315256545
ACH-000796,-0.331287270503
ACH-000799,-0.257332838368
ACH-000800,-0.374811015327
ACH-000802,-0.36480615484300005
ACH-000804,-0.296770991245
ACH-000805,-0.235639438914
ACH-000809,-0.265964831318
ACH-000810,-0.48594637704800003
ACH-000811,-0.343834454969
ACH-000817,-0.608720644855
ACH-000819,-0.321272487597
ACH-000820,-0.168150205917
ACH-000821,-0.430711839673
ACH-000822,-0.449614835638
ACH-000823,-0.40093109608099997
ACH-000824,-0.235452521369
ACH-000827,-0.22225456150400003
ACH-000829,-0.331142507613
ACH-000831,-0.277822848849
ACH-000832,-0.343821248164
ACH-000833,-0.41474739372599995
ACH-000834,-0.457925258337
ACH-000835,-0.232523609624
ACH-000836,-0.449667663338
ACH-000837,-0.43164689293
ACH-000838,-0.188066580025
ACH-000839,-0.395602128306
ACH-000840,-0.114004519525
ACH-000841,-0.34760906275799996
ACH-000843,-0.188497470528
ACH-000846,-0.487625726967
ACH-000847,-0.41747741938
ACH-000848,-0.269323732769
ACH-000849,-0.21464834686599998
ACH-000851,-0.40658251165200004
ACH-000855,-0.0640282240662
ACH-000856,-0.44556099227300006
ACH-000858,-0.38721631526
ACH-000859,-0.317584565845
ACH-000861,-0.169139177823
ACH-000862,-0.367100315078
ACH-000865,-0.351733006478
ACH-000866,-0.159638319635
ACH-000867,-0.237670754117
ACH-000869,-0.32945907495
ACH-000872,-0.233967325175
ACH-000873,-0.353069684138
ACH-000876,-0.419927074846
ACH-000878,-0.184036891532
ACH-000880,-0.130730667212
ACH-000881,-0.334891310541
ACH-000882,-0.24488889241200001
ACH-000884,-0.32449036649
ACH-000885,-0.27236776164500004
ACH-000887,-0.532072083757
ACH-000888,-0.331754783947
ACH-000889,-0.221693576292
ACH-000890,-0.31862424710299997
ACH-000896,-0.308806749337
ACH-000898,-0.200574343506
ACH-000900,-0.399773485282
ACH-000901,-0.295689096248
ACH-000905,-0.276051723209
ACH-000906,-0.234532763744
ACH-000907,-0.26501182637
ACH-000910,-0.293449036128
ACH-000911,-0.326162553463
ACH-000912,-0.359590691812
ACH-000913,-0.231223841923
ACH-000915,-0.332803275317
ACH-000916,-0.0769816530814
ACH-000917,-0.262726706169
ACH-000921,-0.32930243420099997
ACH-000924,-0.243123451694
ACH-000926,-0.401730302923
ACH-000928,-0.109254551379
ACH-000929,-0.22911249962900002
ACH-000932,-0.213616881406
ACH-000935,-0.136669267156
ACH-000936,-0.294512582165
ACH-000937,-0.37548774842
ACH-000938,-0.435783359176
ACH-000939,-0.24236371420299999
ACH-000941,-0.38845058001000005
ACH-000943,-0.287922789718
ACH-000946,-0.19610459918900003
ACH-000947,-0.22119896530900002
ACH-000948,-0.213041454729
ACH-000950,-0.281890240703
ACH-000953,-0.258717874985
ACH-000957,-0.48000822162699996
ACH-000958,-0.26472272768399996
ACH-000960,-0.201854515198
ACH-000963,-0.13249426039599999
ACH-000968,-0.393269002384
ACH-000969,-0.33613274836999996
ACH-000973,-0.286159819271
ACH-000974,-0.180333048174
ACH-000975,-0.289463259066
ACH-000976,-0.162550350984
ACH-000978,-0.21573959156800002
ACH-000980,-0.270538583429
ACH-000984,-0.498200711293
ACH-000986,-0.5632244054869999
ACH-000988,-0.21012858802700002
ACH-000993,-0.365453550796
ACH-000994,-0.24016571487100002
ACH-000996,-0.49414018430699996
ACH-001001,-0.337748942413
ACH-001020,-0.227879169032
ACH-001028,-0.378681431748
ACH-001031,-0.17427951836199998
ACH-001038,-0.26476996157
ACH-001048,-0.32498064308200003
ACH-001050,-0.231470232328
ACH-001053,-0.176784731463
ACH-001054,-0.265916194697
ACH-001061,-0.209654822744
ACH-001067,-0.280916816694
ACH-001075,-0.20064175566700002
ACH-001096,-0.21721739551999997
ACH-001128,-0.508225986533
ACH-001134,-0.30274285506299997
ACH-001151,-0.21352761743
ACH-001163,-0.498991825318
ACH-001164,-0.2831297509
ACH-001173,-0.37308592262199997
ACH-001183,-0.22934142239500002
ACH-001184,-0.20502294511900002
ACH-001190,-0.36221630263899995
ACH-001192,-0.212654316409
ACH-001193,-0.564608144202
ACH-001196,-0.249642865977
ACH-001197,-0.305176974697
ACH-001205,-0.150337541042
ACH-001211,-0.416868579168
ACH-001212,-0.09439997636780001
ACH-001228,-0.166100017465
ACH-001232,-0.31463752536
ACH-001239,-0.278470726927
ACH-001274,-0.35439517601899995
ACH-001275,-0.19306009192899998
ACH-001277,-0.131267702149
ACH-001278,-0.30640936099
ACH-001280,-0.333702362348
ACH-001283,-0.244009837526
ACH-001289,-0.173933109414
ACH-001295,-0.157883628375
ACH-001300,-0.337897325389
ACH-001301,-0.289330130926
ACH-001302,-0.29781542048500004
ACH-001303,-0.17032003712000002
ACH-001306,-0.203674246345
ACH-001318,-0.275408812639
ACH-001322,-0.31677041550900004
ACH-001328,-0.501934632843
ACH-001332,-0.337350124317
ACH-001333,-0.174752644596
ACH-001336,-0.44626520153099997
ACH-001340,-0.38573228177900004
ACH-001346,-0.260919319522
ACH-001353,-0.263850451812
ACH-001354,-0.221049888805
ACH-001367,-0.263343179739
ACH-001368,-0.34160871688199995
ACH-001374,-0.413431569312
ACH-001375,-0.32844262178399997
ACH-001377,-0.18718520439800002
ACH-001380,-0.47725112641999995
ACH-001391,-0.158795643345
ACH-001407,-0.263805655964
ACH-001408,-0.28094510557700003
ACH-001413,-0.47584860107500004
ACH-001430,-0.286317166448
ACH-001431,-0.26354479068000003
ACH-001450,-0.46705831245499996
ACH-001496,-0.296438534974
ACH-001500,-0.40325297220899997
ACH-001521,-0.268833118337
ACH-001523,-0.312226183455
ACH-001532,-0.225727504575
ACH-001536,-0.342487246363
ACH-001550,-0.265134332024
ACH-001552,-0.38925399749
ACH-001554,-0.327166059854
ACH-001645,-0.158430700121
ACH-001654,-0.227015337665
ACH-001715,-0.202607034267
ACH-001735,-0.271847483299
ACH-001736,-0.326764761774
ACH-001737,0.0889333066229
ACH-001740,-0.38833306263499995
ACH-001745,-0.415004414845
ACH-001750,-0.36557548366899995
ACH-001765,-0.161670135545
ACH-001956,-0.32407859596599997
ACH-001957,-0.309317825678
