,RRAS2 (22800)
ACH-000004,0.145459615449
ACH-000007,0.07542323722620001
ACH-000009,-0.326749430597
ACH-000011,0.0740794573097
ACH-000012,-0.17171608079300002
ACH-000013,-0.276016714934
ACH-000014,0.0796674931271
ACH-000015,0.09359779629360002
ACH-000017,-0.0845301846714
ACH-000018,0.0955020395456
ACH-000019,-0.165657464783
ACH-000021,-0.0721498809882
ACH-000022,0.07651796330180001
ACH-000025,-0.00828442154587
ACH-000028,-0.08219738511519999
ACH-000030,-0.0200774319315
ACH-000035,0.0404312732336
ACH-000036,-0.014350833418299997
ACH-000037,0.168671791732
ACH-000039,-0.0819402697308
ACH-000040,-0.0683243918907
ACH-000041,-0.27872034382
ACH-000042,0.13143458293500002
ACH-000045,0.0544291610588
ACH-000047,-0.0201083036858
ACH-000052,-0.172146664015
ACH-000053,0.0560149011614
ACH-000054,-0.06995479262639999
ACH-000055,0.08623954338169999
ACH-000060,0.00113058448349
ACH-000067,-0.13945333923
ACH-000070,0.10113421956900001
ACH-000075,-0.14260187268
ACH-000078,-0.037136902424
ACH-000082,0.0251428599792
ACH-000085,0.120092092655
ACH-000086,0.012329899538200002
ACH-000087,-0.11824451086400001
ACH-000092,-0.10439725078600001
ACH-000095,0.0173533617213
ACH-000097,-0.07722078822980001
ACH-000098,-0.197770229423
ACH-000099,-0.0462884785543
ACH-000108,0.0952243066283
ACH-000113,0.08576809132210002
ACH-000115,0.0805486226838
ACH-000116,-0.0634673970915
ACH-000118,0.023488633144400004
ACH-000120,-0.149583698094
ACH-000123,0.062283851294099996
ACH-000127,0.0861601056381
ACH-000128,-0.0225267336051
ACH-000132,-0.117624256159
ACH-000133,-0.005370178427329999
ACH-000137,-0.08349054808739999
ACH-000138,0.167150643834
ACH-000142,-0.22003835051399998
ACH-000143,-0.172127290818
ACH-000146,-0.0773769564503
ACH-000148,0.13486614273800002
ACH-000150,-0.08760276584460001
ACH-000152,0.116180508724
ACH-000153,0.0405494147947
ACH-000159,-0.033335635090900005
ACH-000160,-0.07174554534519999
ACH-000163,0.210210848988
ACH-000167,-0.26148515801100003
ACH-000168,0.0325767220739
ACH-000169,0.08095407547389999
ACH-000178,0.23578941723400001
ACH-000182,0.09142682013589999
ACH-000183,0.0793392092885
ACH-000188,-0.0827279896579
ACH-000189,0.00899417296797
ACH-000190,0.00864078284877
ACH-000198,0.08496941136399999
ACH-000204,-0.0646325377746
ACH-000206,0.15114685905
ACH-000207,0.05242560043840001
ACH-000211,0.08477352088069999
ACH-000215,-0.029166149037900005
ACH-000221,0.0955304161445
ACH-000222,0.049596428338500004
ACH-000223,7.64046272575e-05
ACH-000226,-0.039493915208000004
ACH-000227,-0.0554442282543
ACH-000228,0.0133326349786
ACH-000231,0.012450661907
ACH-000232,-0.0722746405491
ACH-000233,0.125931167818
ACH-000234,-0.139832028275
ACH-000235,0.045780701005300004
ACH-000237,-0.120555270896
ACH-000238,-0.0372305090797
ACH-000243,0.0487175634864
ACH-000244,-0.123882205659
ACH-000246,0.0689826239934
ACH-000248,0.0947515284712
ACH-000250,-0.037788903892699996
ACH-000251,0.0445073826869
ACH-000253,-0.00479902005143
ACH-000255,-0.048083154549900003
ACH-000256,-0.141595256433
ACH-000257,0.008860166391229999
ACH-000258,0.193626570962
ACH-000259,-0.120837391383
ACH-000260,0.19190003778
ACH-000261,-0.205064159635
ACH-000262,-0.0860893280572
ACH-000263,-0.149603055919
ACH-000264,0.13273332303899998
ACH-000265,0.119121451831
ACH-000266,0.202591395403
ACH-000272,-0.166669022652
ACH-000273,-0.13520762968
