,SPTLC1 (10558)
ACH-000004,-0.557979552201
ACH-000007,-0.630654459498
ACH-000009,-0.954283543428
ACH-000011,-0.843491169629
ACH-000012,-0.81139039146
ACH-000013,-0.5048416983649999
ACH-000014,-0.726687758047
ACH-000015,-0.47911652365199997
ACH-000017,-0.805812612293
ACH-000018,-0.8810184281200001
ACH-000019,-1.01417628184
ACH-000021,-0.825722895402
ACH-000022,-0.614923259973
ACH-000025,-0.767308823101
ACH-000028,-0.6005086947680001
ACH-000030,-0.595839301143
ACH-000035,-0.770195473216
ACH-000036,-0.690201961368
ACH-000037,-0.628000822539
ACH-000039,-0.5909005358680001
ACH-000040,-0.812652099143
ACH-000041,-0.462055343186
ACH-000042,-0.82797324866
ACH-000045,-0.997831097526
ACH-000047,-0.82253467199
ACH-000052,-0.5745059008519999
ACH-000053,-0.65545757608
ACH-000054,-0.915000404458
ACH-000055,-0.802831460008
ACH-000060,-0.7371774838160001
ACH-000067,-0.6486541586410001
ACH-000070,-0.837070417403
ACH-000075,-0.430728638562
ACH-000078,-0.318709263892
ACH-000082,-0.702081622748
ACH-000085,-0.37307451094300004
ACH-000086,-0.8673063637549999
ACH-000087,-0.701601040822
ACH-000092,-0.85666973045
ACH-000095,-0.746894699208
ACH-000097,-0.730545805108
ACH-000098,-0.773272054287
ACH-000099,-0.840613916236
ACH-000108,-0.7300733850229999
ACH-000113,-0.8288496340629999
ACH-000115,-0.715497583777
ACH-000116,-0.74554584641
ACH-000118,-0.949082183576
ACH-000120,-0.7340241278030001
ACH-000123,-0.512247612233
ACH-000127,-0.738828005548
ACH-000128,-0.322960143335
ACH-000132,-0.7822132176459999
ACH-000133,-0.815443724129
ACH-000137,-0.87930334379
ACH-000138,-0.787412722969
ACH-000142,-0.44509397511200005
ACH-000143,-0.473815545873
ACH-000146,-0.506025116914
ACH-000148,-0.635680261627
ACH-000150,-0.556696846747
ACH-000152,-0.807331106548
ACH-000153,-0.976187002314
ACH-000159,-0.9593206577619999
ACH-000160,-0.7250007226880001
ACH-000163,-0.764008636938
ACH-000167,-0.530774805251
ACH-000168,-0.808940679199
ACH-000169,-0.626847430064
ACH-000178,-0.710502057324
ACH-000182,-0.578323219318
ACH-000183,-0.770288606063
ACH-000188,-0.678084288549
ACH-000189,-0.7027000807639999
ACH-000190,-1.0352727216500002
ACH-000198,-0.8250085818880001
ACH-000204,-0.554053898894
ACH-000206,-0.6915824442
ACH-000207,-0.8752417605859999
ACH-000211,-0.57912055723
ACH-000215,-0.47141350242299995
ACH-000221,-0.472290595823
ACH-000222,-0.667021599788
ACH-000223,-0.6838803570800001
ACH-000226,-0.7225918933519999
ACH-000227,-0.7760204437479999
ACH-000228,-0.839452257109
ACH-000231,-0.567715159736
ACH-000232,-0.455090861392
ACH-000233,-0.5664341282199999
ACH-000234,-0.699981836087
ACH-000235,-0.736683482051
ACH-000237,-0.902436987916
ACH-000238,-0.783009749276
ACH-000243,-0.571493884503
ACH-000244,-1.147472187
ACH-000246,-0.7769183015710001
ACH-000248,-0.825935096075
ACH-000250,-0.676730303996
ACH-000251,-0.35375987234300005
ACH-000253,-0.433746552608
ACH-000255,-0.818298000564
ACH-000256,-0.46911829878899997
ACH-000257,-0.7000661821590001
ACH-000258,-0.355299870045
ACH-000259,-0.544150586694
ACH-000260,-0.454246779697
ACH-000261,-0.735977612798
ACH-000262,-0.610649227005
ACH-000263,-0.48656836929700004
ACH-000264,-0.482630969168
ACH-000265,-0.7835331203020001
ACH-000266,-0.784633471212
ACH-000272,-0.911610932677
ACH-000273,-0.671428026365
ACH-000274,-0.46632661975
ACH-000277,-0.5585965007989999
ACH-000278,-0.665770687699
ACH-000279,-0.630571977283
ACH-000280,-0.47357115559699997
ACH-000281,-0.889367933967
ACH-000288,-0.717259676904
ACH-000291,-0.769562045269
ACH-000293,-0.680062030246
ACH-000294,-0.678678034604
ACH-000295,-0.684768637711
ACH-000296,-1.09015406636
ACH-000302,-0.5384389822600001
ACH-000304,-0.5031320187830001
ACH-000307,-0.670509264355
ACH-000308,-0.576259739534
ACH-000310,-0.710792908995
