,OR2AG1 (144125)
ACH-000004,0.249375114432
ACH-000007,0.06845242131849999
ACH-000009,0.192784790908
ACH-000011,0.033144402647099995
ACH-000012,0.204197669961
ACH-000013,0.240987096239
ACH-000014,0.305180133638
ACH-000015,0.106179269009
ACH-000017,0.0739556507997
ACH-000018,0.125113269748
ACH-000019,0.07663733831410001
ACH-000021,0.14185495516899999
ACH-000022,0.298731521775
ACH-000025,0.13043351347999999
ACH-000028,0.147436181917
ACH-000030,0.12213578556500002
ACH-000035,0.022621089791000002
ACH-000036,-0.00603780093306
ACH-000037,0.125360246708
ACH-000039,0.5317374571069999
ACH-000040,0.0708881337756
ACH-000041,0.158020527737
ACH-000042,0.29266263114700003
ACH-000045,0.273704076513
ACH-000047,0.20764553089999999
ACH-000052,0.336728612707
ACH-000053,0.22396208075500001
ACH-000054,0.158893880096
ACH-000055,0.136073102821
ACH-000060,0.232998986261
ACH-000067,0.307248248172
ACH-000070,0.2047491611
ACH-000075,0.0372148091167
ACH-000078,0.18392486464000002
ACH-000082,0.15538206659700002
ACH-000085,0.0007825876102419999
ACH-000086,0.1602332974
ACH-000087,-0.0158875382816
ACH-000092,0.163501255241
ACH-000095,0.0274166963312
ACH-000097,0.178814566794
ACH-000098,0.179403134403
ACH-000099,0.10225473164200001
ACH-000108,0.17717348769000002
ACH-000113,0.0743211721995
ACH-000115,-0.052086783874500005
ACH-000116,0.17870232505
ACH-000118,0.211522131441
ACH-000120,0.145249533872
ACH-000123,0.11905126250499999
ACH-000127,0.11086817451099999
ACH-000128,0.202028969205
ACH-000132,0.19460570958700002
ACH-000133,-0.0253163628248
ACH-000137,0.0874959185365
ACH-000138,0.0554325294809
ACH-000142,0.0329908263403
ACH-000143,0.138220332796
ACH-000146,0.196726765923
ACH-000148,0.11669546970000001
ACH-000150,0.029404218139299998
ACH-000152,0.17495186391800002
ACH-000153,0.338734062791
ACH-000159,0.108825500442
ACH-000160,0.35251002969000006
ACH-000163,0.209973492399
ACH-000167,0.102578439715
ACH-000168,0.19459767764400002
ACH-000169,0.156484855082
ACH-000178,0.16879923050999998
ACH-000182,0.199022398229
ACH-000183,0.13977808028
ACH-000188,0.12618778347100001
ACH-000189,-0.107701309142
