,HAUS5 (23354)
ACH-000004,-1.35512232616
ACH-000007,-1.40468376499
ACH-000009,-1.70126556364
ACH-000011,-1.5445673184200002
ACH-000012,-1.39220477636
ACH-000013,-1.4169376754700003
ACH-000014,-1.65809353442
ACH-000015,-1.58444978091
ACH-000017,-1.3809607081400002
ACH-000018,-1.5104275447
ACH-000019,-1.6550117030200002
ACH-000021,-1.1742333740000002
ACH-000022,-1.62151547875
ACH-000025,-1.3787745951700001
ACH-000028,-1.45719706631
ACH-000030,-1.4954337465
ACH-000035,-1.21752487737
ACH-000036,-1.50656938944
ACH-000037,-1.79224306742
ACH-000039,-1.75095577259
ACH-000040,-1.5035856034200001
ACH-000041,-1.4906695099200002
ACH-000042,-1.55683420741
ACH-000045,-1.33862050521
ACH-000047,-1.33369756497
ACH-000052,-1.6557846707600001
ACH-000053,-1.32445359489
ACH-000054,-1.31746739059
ACH-000055,-1.32530852574
ACH-000060,-1.41842422629
ACH-000067,-1.57698628415
ACH-000070,-1.6633241915900001
ACH-000075,-1.71881062533
ACH-000078,-1.69649739495
ACH-000082,-1.65485299917
ACH-000085,-1.49505150641
ACH-000086,-1.44269802497
ACH-000087,-1.48706385941
ACH-000092,-1.02909259865
ACH-000095,-1.62809017479
ACH-000097,-1.32269963938
ACH-000098,-1.60055529141
ACH-000099,-1.4811358487000001
ACH-000108,-1.38088896227
ACH-000113,-1.46679213641
ACH-000115,-2.39781176347
ACH-000116,-1.33503967075
ACH-000118,-1.4211755529299999
ACH-000120,-1.53469815195
ACH-000123,-1.40877226527
ACH-000127,-1.3936663241799998
ACH-000128,-1.27138304092
ACH-000132,-0.844305924692
ACH-000133,-1.47366225654
ACH-000137,-1.52114152
ACH-000138,-1.35781068924
ACH-000142,-1.4112368879
ACH-000143,-1.51730986609
ACH-000146,-1.36714246444
ACH-000148,-1.52333967988
ACH-000150,-1.41025291336
ACH-000152,-1.18515455451
ACH-000153,-1.22745297399
ACH-000159,-1.05941610308
ACH-000160,-1.97191874686
ACH-000163,-1.17062087041
ACH-000167,-1.7098819683000002
ACH-000168,-1.42890794021
ACH-000169,-1.50154193456
ACH-000178,-1.35417278812
ACH-000182,-1.44151496089
ACH-000183,-1.50987308655
ACH-000188,-1.6345785553999999
ACH-000189,-1.44401138248
ACH-000190,-1.28203222421
ACH-000198,-1.4383751928400001
ACH-000204,-1.37539944622
ACH-000206,-1.5622761787200001
ACH-000207,-1.60240719669
ACH-000211,-1.63077247901
ACH-000215,-1.57580378521
ACH-000221,-1.52785815391
ACH-000222,-1.21608425268
ACH-000223,-1.4288047133700001
ACH-000226,-1.6194737715399998
ACH-000227,-1.7896356225499999
ACH-000228,-1.3970209752399998
ACH-000231,-1.3268795242
ACH-000232,-1.3140498436499999
ACH-000233,-1.61267664044
ACH-000234,-1.19931692174
ACH-000235,-1.1493246763299998
ACH-000237,-1.4911967436700002
ACH-000238,-1.3052376478399998
ACH-000243,-1.3162413855
ACH-000244,-1.21261187248
ACH-000246,-1.44731593791
ACH-000248,-1.16329509656
ACH-000250,-1.4784114027200002
ACH-000251,-1.21258577158
ACH-000253,-1.2675032234899999
ACH-000255,-1.17786197815
ACH-000256,-1.5581029807700002
ACH-000257,-1.35056019264
ACH-000258,-1.37318482444
ACH-000259,-1.5056208242500002
ACH-000260,-1.38854320677
ACH-000261,-1.51075871223
ACH-000262,-1.19042633309
ACH-000263,-1.91243148613
ACH-000264,-1.58274380074
ACH-000265,-1.4930976714500002
ACH-000266,-0.9958263830399999
ACH-000272,-1.2593810510799999
ACH-000273,-1.43467314568
ACH-000274,-1.2115924740000001
ACH-000277,-1.26290906249
ACH-000278,-1.2701951436799999
ACH-000279,-1.4116894465399998
ACH-000280,-1.5193177148800001
ACH-000281,-1.37789788563
ACH-000288,-1.48572324032
ACH-000291,-1.43424144581
ACH-000293,-1.5053715958899998
ACH-000294,-1.5848439138600001
ACH-000295,-1.5250871675600002
ACH-000296,-1.4110378692200003
ACH-000302,-1.36618250022
ACH-000304,-0.549360884233
ACH-000307,-1.36526130642
ACH-000308,-1.35968603912
ACH-000310,-1.5932015758899998
ACH-000311,-1.07932137376
ACH-000312,-1.5058517310100001
ACH-000315,-1.6269216996200002
ACH-000316,-1.6421621013499998
ACH-000317,-1.42933890687
ACH-000318,-1.53480854018
ACH-000319,-1.48700740074
ACH-000320,-1.4300891614200002
ACH-000322,-1.12480707917
ACH-000323,-1.00855699847
ACH-000324,-1.1921541177600001
ACH-000329,-1.80645378914
ACH-000330,-1.15951207466
ACH-000331,-1.28467205419
ACH-000332,-1.12514676745
ACH-000334,-1.6509369376299998
ACH-000335,-1.2644549660700002
ACH-000336,-1.6232043131600002
ACH-000337,-1.52073377446
ACH-000339,-1.4615963126700002
ACH-000341,-1.9838474123299998
ACH-000348,-1.51022299425
ACH-000350,-1.452659291
ACH-000352,-1.61891143838
ACH-000356,-1.40152235468
ACH-000361,-1.59725600606
ACH-000362,-1.40099444245
ACH-000363,-1.37250856745
ACH-000364,-1.2880880747499999
ACH-000365,-1.5361323563999998
ACH-000366,-1.5596715880599998
ACH-000368,-1.5377113976299999
ACH-000374,-1.2422217436399998
ACH-000375,-1.6160562449
ACH-000376,-1.38198832261
ACH-000381,-1.57816049988
ACH-000383,-1.50890328926
ACH-000387,-0.928638584794
ACH-000389,-1.29938174966
ACH-000390,-1.59601032958
ACH-000393,-1.28013545301
ACH-000395,-1.4048526063
ACH-000397,-1.44706209843
ACH-000401,-1.26144816991
ACH-000402,-1.65961285257
ACH-000403,-1.38706472715
ACH-000404,-2.0289298967200002
ACH-000406,-1.5861355691299999
ACH-000407,-1.05639544288
ACH-000408,-1.84525949749
ACH-000410,-1.5000752287099999
ACH-000411,-1.3784339083200001
ACH-000414,-1.51031196649
ACH-000415,-1.34855294184
ACH-000416,-1.44587983126
ACH-000420,-1.31901332908
ACH-000421,-1.01239957858
ACH-000424,-1.4078838881
ACH-000425,-1.4319749676
ACH-000426,-1.5749046604199999
ACH-000427,-1.24283479531
ACH-000433,-1.32777029991
ACH-000436,-1.3480721027899998
ACH-000444,-1.27377078222
ACH-000445,-1.0307109197600002
ACH-000448,-1.2346075592299999
ACH-000450,-1.60875407633
ACH-000452,-1.5324357653100003
ACH-000454,-1.23057712548
ACH-000458,-1.3217052544299999
ACH-000459,-1.37819182964
ACH-000460,-1.20759527946
ACH-000461,-1.43421742905
ACH-000463,-1.32290821199
ACH-000464,-1.51684913847
ACH-000466,-1.54301438727
ACH-000467,-1.36521294811
ACH-000468,-1.15550604575
ACH-000469,-1.6574231210400001
ACH-000470,-1.38525483619
ACH-000471,-1.44657164271
ACH-000472,-1.5361294496200002
ACH-000473,-1.24459601092
ACH-000475,-1.4205280065299999
ACH-000476,-1.4955141728499999
ACH-000477,-1.65722693338
ACH-000480,-1.67292980681
ACH-000481,-1.5618117784299999
ACH-000483,-1.5505902453100002
ACH-000484,-1.18079591631
ACH-000485,-1.35296852537
ACH-000486,-1.27532668823
ACH-000487,-1.3684723077899998
ACH-000488,-1.27723610615
ACH-000490,-1.2183637543999999
ACH-000491,-1.30607246907
ACH-000495,-1.49027646035
ACH-000496,-1.51743942839
ACH-000499,-1.2021350265200001
ACH-000500,-2.1117579532799997
ACH-000502,-1.37558483294
ACH-000503,-1.2888153236
ACH-000505,-1.30487957047
ACH-000507,-1.2063099833
ACH-000510,-1.36368049099
ACH-000511,-1.3853749195299998
ACH-000512,-1.34097948863
ACH-000516,-1.30617159877
ACH-000517,-1.58845448541
ACH-000518,-1.42389020333
ACH-000520,-1.48542816119
ACH-000521,-1.2100646450900001
ACH-000522,-1.49948324661
ACH-000524,-1.02596966187
ACH-000527,-1.31107253344
ACH-000528,-1.29015592378
ACH-000537,-1.1706700538200001
ACH-000541,-1.20122783824
ACH-000542,-1.3434604187399999
ACH-000544,-1.4872698728799998
ACH-000545,-1.3227489719
ACH-000547,-1.17301321096
ACH-000548,-1.06076307793
ACH-000549,-1.18190203456
ACH-000550,-1.5872039022799997
ACH-000552,-1.01355848035
ACH-000556,-1.5409449276299998
ACH-000557,-1.90594279308
ACH-000570,-1.3801030112600001
ACH-000571,-1.86393534748
ACH-000573,-1.45141387437
ACH-000576,-1.07810644259
ACH-000580,-1.46103691572
ACH-000584,-1.52350554214
ACH-000585,-1.5670671211200002
ACH-000588,-1.22590012771
ACH-000589,-1.48241408651
ACH-000591,-1.45631206681
ACH-000593,-1.4727733787900001
ACH-000600,-1.19054258669
ACH-000601,-1.4480699397299999
ACH-000604,-1.6826461035799998
ACH-000605,-0.948189223703
ACH-000606,-1.35197719885
ACH-000608,-1.5633189125600002
ACH-000614,-1.66684074618
ACH-000616,-1.3623256051
ACH-000618,-1.23972836499
ACH-000619,-1.2503135566399999
ACH-000620,-1.20613521346
ACH-000621,-1.33645861369
ACH-000622,-1.4369205694999998
ACH-000623,-1.60347032718
ACH-000624,-1.49313933299
ACH-000627,-1.2670358656999998
ACH-000630,-1.43207878481
ACH-000632,-1.58119904881
ACH-000633,-1.52878410994
ACH-000637,-1.41491778815
ACH-000638,-1.25030147111
ACH-000646,-1.3319139824
ACH-000647,-1.28445063557
ACH-000648,-1.2854461689399999
ACH-000649,-1.3638899840600003
ACH-000651,-1.44180835837
ACH-000652,-1.4647230202200001
ACH-000653,-1.31608596764
ACH-000657,-1.17252564063
ACH-000658,-1.7125309360799998
ACH-000661,-1.4007800041799998
ACH-000662,-1.22540370567
ACH-000663,-1.35353236526
ACH-000665,-1.3870658090999999
ACH-000671,-1.32056533817
ACH-000673,-1.43455100666
ACH-000676,-1.37463194338
ACH-000677,-1.19762248134
ACH-000681,-1.13660971732
ACH-000682,-1.22956314391
ACH-000683,-1.49548516017
ACH-000684,-1.25192961384
ACH-000688,-1.55797462829
ACH-000693,-1.5284579575200001
ACH-000694,-1.4149267964399999
ACH-000695,-1.6930100412600002
ACH-000696,-1.35158688099
ACH-000697,-1.48013646558
ACH-000699,-1.6269998005500002
ACH-000701,-1.3079761303
ACH-000706,-1.5509229636000001
ACH-000711,-1.4197474408500002
ACH-000713,-1.03951385112
ACH-000714,-1.64661767232
ACH-000718,-1.4978095429499998
ACH-000720,-1.44035147162
ACH-000721,-1.4348595194
ACH-000724,-1.7523231467900002
ACH-000725,-1.6194408550600001
ACH-000732,-1.19732796301
ACH-000734,-1.1295781411599999
ACH-000735,-1.5068747808899998
ACH-000736,-1.2712321905500001
ACH-000738,-1.48531520887
ACH-000746,-1.18559477693
ACH-000747,-1.4482223056299999
ACH-000748,-1.02744024428
ACH-000753,-1.5047525022200001
ACH-000756,-1.35445498738
ACH-000757,-1.43577328055
ACH-000758,-1.45944274745
ACH-000760,-1.4057325809799999
ACH-000763,-1.13807887194
ACH-000764,-1.1818019610100001
ACH-000765,-1.51454752421
ACH-000766,-1.37880115553
ACH-000767,-1.65909847238
ACH-000768,-1.3657462643599998
ACH-000769,-1.47376401518
ACH-000770,-1.34113750328
ACH-000771,-1.26394703764
ACH-000773,-1.54818118789
ACH-000776,-1.8136744152400002
ACH-000777,-1.04335306046
ACH-000778,-1.52722773217
ACH-000781,-1.31817548231
ACH-000782,-1.20196958933
ACH-000783,-1.6790227899
ACH-000784,-1.54848579795
ACH-000785,-1.3535107290700001
ACH-000787,-1.34574639523
ACH-000788,-1.3882585505200002
ACH-000791,-1.10813880437
ACH-000792,-1.42297188218
ACH-000794,-1.34331397442
ACH-000796,-1.42169806626
ACH-000799,-1.3070629245799998
ACH-000800,-1.37909353943
ACH-000802,-1.6590173729
ACH-000804,-1.57409625685
ACH-000805,-1.24567021076
ACH-000809,-1.4531886091100001
ACH-000810,-1.16544468589
ACH-000811,-1.66884222556
ACH-000817,-1.5473986555300001
ACH-000819,-1.3185025151799998
ACH-000820,-0.827960737387
ACH-000821,-1.8864183082400001
ACH-000822,-1.86981045896
ACH-000823,-1.3797885912
ACH-000824,-1.4309670364899998
ACH-000827,-1.38932468359
ACH-000829,-1.3386976784
ACH-000831,-1.3201108806200001
ACH-000832,-1.3863850756799998
ACH-000833,-1.02119119699
ACH-000834,-1.32752981696
ACH-000835,-1.34783865866
ACH-000836,-1.57541571896
ACH-000837,-1.33708460233
ACH-000838,-1.62430320653
ACH-000839,-1.3568569342200003
ACH-000840,-1.27305814301
ACH-000841,-1.40842669505
ACH-000843,-1.2463063579
ACH-000846,-1.47638648007
ACH-000847,-1.4015352785
ACH-000848,-1.44615229919
ACH-000849,-1.52480034491
ACH-000851,-1.39063092519
ACH-000855,-1.21318661894
ACH-000856,-1.5410588417200002
ACH-000858,-1.4158499840099998
ACH-000859,-1.2703091855600002
ACH-000861,-1.4274945564100001
ACH-000862,-1.5063282689700002
ACH-000865,-1.42072132397
ACH-000866,-1.5075762357299998
ACH-000867,-1.4288323618599998
ACH-000869,-1.41618493227
ACH-000872,-1.5674083050299998
ACH-000873,-1.3923335711200002
ACH-000876,-1.26787309211
ACH-000878,-1.56632854833
ACH-000880,-1.5382342319799998
ACH-000881,-1.5009666774500001
ACH-000882,-1.49696255089
ACH-000884,-1.4731661811899999
ACH-000885,-1.68499535481
ACH-000887,-1.31227768778
ACH-000888,-1.45515761523
ACH-000889,-1.4922450967899998
ACH-000890,-1.41883651978
ACH-000896,-1.8089661760099998
ACH-000898,-1.3978708049700002
ACH-000900,-1.47559326628
ACH-000901,-1.5635113846899997
ACH-000905,-1.49286383054
ACH-000906,-1.2650315403299999
ACH-000907,-1.47542617477
ACH-000910,-1.63581907903
ACH-000911,-1.4894248976700002
ACH-000912,-1.24301280644
ACH-000913,-1.31679930939
ACH-000915,-1.03374711136
ACH-000916,-0.978850292229
ACH-000917,-1.33559571005
ACH-000921,-1.3496591501700002
ACH-000924,-1.2770779931799998
ACH-000926,-1.68409967503
ACH-000928,-1.32947253007
ACH-000929,-0.90794656924
ACH-000932,-1.2340676281
ACH-000935,-1.39634757841
ACH-000936,-1.3173025244399998
ACH-000937,-1.56504041745
ACH-000938,-1.4234029006
ACH-000939,-1.69663323834
ACH-000941,-1.44941821697
ACH-000943,-1.27680471361
ACH-000946,-1.13439907543
ACH-000947,-1.44550483758
ACH-000948,-1.4262580703299998
ACH-000950,-1.2810129850799998
ACH-000953,-1.6471100080599999
ACH-000957,-1.37952467529
ACH-000958,-1.6520351220899998
ACH-000960,-1.4590937227899998
ACH-000963,-1.18571376661
ACH-000968,-1.35074484986
ACH-000969,-1.3448547007499998
ACH-000973,-1.3838086800799998
ACH-000974,-1.45531776587
ACH-000975,-1.62989467152
ACH-000976,-1.58330749364
ACH-000978,-1.31853114687
ACH-000980,-1.61628798851
ACH-000984,-1.34601620316
ACH-000986,-1.3131067044
ACH-000988,-1.3823121267200003
ACH-000993,-1.25607677484
ACH-000994,-1.41547489519
ACH-000996,-0.986096141669
ACH-001001,-1.51560898021
ACH-001020,-1.45255587264
ACH-001028,-1.4963567702
ACH-001031,-1.6721556311599999
ACH-001038,-1.50945781112
ACH-001048,-1.47795602136
ACH-001050,-1.37404844378
ACH-001053,-1.34225938755
ACH-001054,-1.48436067785
ACH-001061,-1.05719045755
ACH-001067,-1.2900945293500001
ACH-001075,-1.08751930596
ACH-001096,-1.40272500252
ACH-001128,-1.8789555952599999
ACH-001134,-1.3705450919
ACH-001151,-1.34756016776
ACH-001163,-1.5405043817200001
ACH-001164,-1.5564464589700002
ACH-001173,-1.4540968062600002
ACH-001183,-1.37638503461
ACH-001184,-1.4787860808000002
ACH-001190,-1.5179542861000002
ACH-001192,-1.30989586519
ACH-001193,-0.938837111819
ACH-001196,-1.34178170683
ACH-001197,-1.40927603685
ACH-001205,-1.22868042972
ACH-001211,-1.77737259007
ACH-001212,-1.4288779048
ACH-001228,-1.3943793289200002
ACH-001232,-1.6244999816699999
ACH-001239,-1.35557735454
ACH-001274,-1.6341105193099998
ACH-001275,-1.2586541524500001
ACH-001277,-1.69095623835
ACH-001278,-1.62730399658
ACH-001280,-1.19782399894
ACH-001283,-1.4132320945899999
ACH-001289,-1.2302511585299998
ACH-001295,-1.49525952639
ACH-001300,-1.25764253886
ACH-001301,-1.4968415487200002
ACH-001302,-1.27310668266
ACH-001303,-1.46910473949
ACH-001306,-1.58199194269
ACH-001318,-1.6232675300900001
ACH-001322,-1.7184530421700002
ACH-001328,-1.59336098567
ACH-001332,-0.9843960715819999
ACH-001333,-1.69218282199
ACH-001336,-1.40750334844
ACH-001340,-1.3013866542
ACH-001346,-1.41418292503
ACH-001353,-1.4750800392899999
ACH-001354,-1.40658835754
ACH-001367,-1.71177580266
ACH-001368,-1.32680348372
ACH-001374,-0.821244038037
ACH-001375,-1.68923999869
ACH-001377,-1.2531929588700002
ACH-001380,-1.5739715301700001
ACH-001391,-1.88299681507
ACH-001407,-1.33588667704
ACH-001408,-1.26347120217
ACH-001413,-0.984611576142
ACH-001430,-1.3893163971
ACH-001431,-1.4653119915200001
ACH-001450,-1.36076523292
ACH-001496,-1.56872041794
ACH-001500,-1.2758385056000001
ACH-001521,-1.3556337030399999
ACH-001523,-1.2121954119399998
ACH-001532,-1.26348889625
ACH-001536,-1.07152684179
ACH-001550,-1.85697653697
ACH-001552,-1.3978522714
ACH-001554,-1.57740820655
ACH-001645,-1.4114638910799997
ACH-001654,-1.53124435107
ACH-001715,-1.27465365419
ACH-001735,-1.7023847629299997
ACH-001736,-1.44184869437
ACH-001737,-1.3133302547299999
ACH-001740,-1.71631062132
ACH-001745,-1.4117297682299998
ACH-001750,-1.47456783791
ACH-001765,-1.44010050392
ACH-001956,-1.4423966361899998
ACH-001957,-1.44264893436
