,SSX2IP (117178)
ACH-000004,-0.155307676626
ACH-000007,-0.0555358629186
ACH-000009,-0.17044391769
ACH-000011,0.16785449810400002
ACH-000012,0.126299662523
ACH-000013,0.074163705889
ACH-000014,-0.147244244931
ACH-000015,-0.0780288866394
ACH-000017,0.08778193697
ACH-000018,-0.0763746782559
ACH-000019,-0.0515051907885
ACH-000021,-0.089179167171
ACH-000022,-0.012349182951100001
ACH-000025,-0.08889403129699999
ACH-000028,-0.150094713468
ACH-000030,-0.0334359533314
ACH-000035,0.022597332781700005
ACH-000036,0.0579031241257
ACH-000037,0.0280402255241
ACH-000039,0.06155665146790001
ACH-000040,0.0762971723907
ACH-000041,-0.0208241034404
ACH-000042,0.0533033834741
ACH-000045,0.0636421068704
ACH-000047,-0.15506738398
ACH-000052,0.042538180801999996
ACH-000053,-0.0128538204117
ACH-000054,-0.107608723521
ACH-000055,-0.025158840403900002
ACH-000060,-0.00982620621615
ACH-000067,0.05450804006709999
ACH-000070,0.0367320750605
ACH-000075,-0.158801367224
ACH-000078,-0.07051137166810001
ACH-000082,-0.06385409395819999
ACH-000085,-0.11022796930199999
ACH-000086,0.010744120892100001
ACH-000087,0.0019935340418
ACH-000092,-0.0221592719999
ACH-000095,-0.0214133408241
ACH-000097,-0.123172455684
ACH-000098,0.0454463316932
ACH-000099,-0.13377001728000001
ACH-000108,-0.09265156494480001
ACH-000113,0.0157960420345
ACH-000115,-0.193383965361
ACH-000116,0.08568526949889999
ACH-000118,-0.125644991254
ACH-000120,0.011076685169299999
ACH-000123,0.008198151640359998
ACH-000127,0.025230531669
ACH-000128,-0.185700673008
ACH-000132,-0.0541131840566
ACH-000133,-0.112404882327
ACH-000137,-0.147494411163
ACH-000138,-0.0909647857946
ACH-000142,-0.0295786198096
ACH-000143,0.00120391758989
ACH-000146,-0.00580239116773
ACH-000148,0.050079146614100005
ACH-000150,-0.19338559411400003
ACH-000152,-0.034604493072599996
ACH-000153,-0.135858379891
ACH-000159,-0.168252909945
ACH-000160,0.11023120185100001
ACH-000163,-0.013366723949799998
ACH-000167,-0.136739446504
ACH-000168,-0.0353489481052
ACH-000169,-0.125841112675
ACH-000178,0.050002794422699996
ACH-000182,0.028756167201900003
ACH-000183,0.0569302098455
ACH-000188,-0.00973805952581
ACH-000189,-0.150302085739
ACH-000190,-0.141747083925
ACH-000198,-0.0613471323625
ACH-000204,-0.34417496574100004
ACH-000206,-0.24532287411400003
ACH-000207,0.244137728849
ACH-000211,-0.0278771941921
ACH-000215,-0.11657517576099999
ACH-000221,-0.17505522295
ACH-000222,0.0774982183723
ACH-000223,-0.125020209773
ACH-000226,0.129569773141
ACH-000227,-0.13530416581
ACH-000228,-0.123091150199
ACH-000231,-0.034050884723799996
ACH-000232,-0.0725301232654
ACH-000233,0.0851072271092
ACH-000234,-0.219503911697
ACH-000235,-0.0678725996879
ACH-000237,0.0011608013856600002
ACH-000238,0.0373560973252
ACH-000243,-0.13461800968499998
ACH-000244,-0.019354591471400003
ACH-000246,-0.07255617488510001
ACH-000248,0.0188056720266
ACH-000250,-0.203984169051
ACH-000251,-0.046952628049599994
ACH-000253,0.00977678844041
ACH-000255,-0.0404584087169
ACH-000256,-0.09163698127419999
ACH-000257,0.26224231648
ACH-000258,-0.269120704134
ACH-000259,-0.101124231857
ACH-000260,-0.0676265068727
ACH-000261,-0.158913460081
ACH-000262,-0.25340901769499996
ACH-000263,-0.055114291403400004
ACH-000264,-0.0818258699425
ACH-000265,-0.118365816884
ACH-000266,-0.04090372738319999
ACH-000272,-0.18665479553800002
ACH-000273,-0.00333249028804
ACH-000274,-0.138542589583
ACH-000277,-0.079404576852
ACH-000278,0.019610974049799997
ACH-000279,-0.0528321192479
ACH-000280,0.0331594183346
ACH-000281,0.039077826089
ACH-000288,-0.121093773015
ACH-000291,-0.142455049227
ACH-000293,0.0696475702675
ACH-000294,0.0732361717888
ACH-000295,-0.018309462345200003
ACH-000296,-0.18056915609000002
ACH-000302,-0.0725298068081
ACH-000304,-0.279660098128
ACH-000307,-0.032922474633499996
ACH-000308,-0.00245994347215
ACH-000310,-0.167879044074
ACH-000311,-0.103543172415
ACH-000312,-0.316864817258
ACH-000315,0.12055508619000001
ACH-000316,0.101152912528
ACH-000317,-0.0111276976604
ACH-000318,-0.22302888446
ACH-000319,-0.237114539859
ACH-000320,-0.170694775962
ACH-000322,0.0339441655052
ACH-000323,0.010827892410899998
ACH-000324,-0.0394996012576
ACH-000329,-0.0843588519291
ACH-000330,0.161351792638
ACH-000331,-0.047124284318399996
ACH-000332,-0.125814359277
ACH-000334,0.0291292122134
ACH-000335,-0.31617150296
ACH-000336,0.19012352917800002
ACH-000337,0.16702857705600002
ACH-000339,-0.0455190203955
ACH-000341,0.023863399028699998
ACH-000348,-0.0309265250839
ACH-000350,0.0494194147492
ACH-000352,-0.0232241702523
ACH-000356,-0.151583014854
ACH-000361,-0.272683594593
ACH-000362,0.017397386753
ACH-000363,0.09526109766680001
ACH-000364,-0.238057055225
ACH-000365,-0.0499226079376
ACH-000366,0.0549834825758
ACH-000368,-0.04995643049719999
ACH-000374,0.149766120803
ACH-000375,0.0342392225519
ACH-000376,-0.18298513461100002
ACH-000381,0.228359336614
ACH-000383,-0.211177939571
ACH-000387,-0.00791676626819
ACH-000389,-0.12196727475500001
ACH-000390,-0.0015071815233699997
ACH-000393,-0.0660291047102
ACH-000395,-0.258014360312
ACH-000397,0.0473624009744
ACH-000401,0.0432846458599
ACH-000402,-0.172239661785
ACH-000403,-0.09443294680939998
ACH-000404,-0.332228305474
ACH-000406,-0.15531815861
ACH-000407,-0.0160760630548
ACH-000408,-0.16504695519
ACH-000410,-0.241508203486
ACH-000411,0.00503312675761
ACH-000414,-0.244248663609
ACH-000415,0.0135533203654
ACH-000416,0.0854360997161
ACH-000420,-0.09448176043680001
ACH-000421,0.09739208910199999
ACH-000424,0.0580196214849
ACH-000425,-0.0677740638563
ACH-000426,0.285308260631
ACH-000427,-0.109429448327
ACH-000433,0.0850373473308
ACH-000436,-0.178544824585
ACH-000444,-0.19006408432
ACH-000445,0.0391910729814
ACH-000448,0.0544118650434
ACH-000450,0.433401430105
ACH-000452,-0.0164345239918
ACH-000454,0.163333642454
ACH-000458,0.08584790476939999
ACH-000459,0.000999515117459
ACH-000460,-0.173305761563
ACH-000461,-0.07074649470489999
ACH-000463,-0.038339548122900004
ACH-000464,0.277670716806
ACH-000466,0.25868153376999997
ACH-000467,-0.13878805742699998
ACH-000468,0.140301078243
ACH-000469,-0.111032062399
ACH-000470,-0.0465214066259
ACH-000471,-0.08070721333889999
ACH-000472,-0.00148854447499
ACH-000473,-0.20581618986699998
ACH-000475,-0.00771916613949
ACH-000476,-0.20383061529100002
ACH-000477,-0.249108044828
ACH-000480,0.104333602247
ACH-000481,-0.209512699108
ACH-000483,-0.33891132728699996
ACH-000484,0.09969822838919999
ACH-000485,-0.09610170559049999
ACH-000486,-0.0449015099071
ACH-000487,0.10594895201400001
ACH-000488,-0.0206897956279
ACH-000490,-0.07238253478880001
ACH-000491,-0.0129185719713
ACH-000495,0.0363800690464
ACH-000496,-0.28511239618
ACH-000499,-0.369990149507
ACH-000500,-0.438849266118
ACH-000502,-0.16348353933
ACH-000503,-0.18145163881999998
ACH-000505,-0.0048382759068
ACH-000507,-0.113672664116
ACH-000510,-0.0643598921143
ACH-000511,-0.238225944805
ACH-000512,0.18710960036
ACH-000516,0.0968023939803
ACH-000517,0.09449383641310001
ACH-000518,0.272151659721
ACH-000520,-0.021646997519099997
ACH-000521,-0.0279776996611
ACH-000522,0.028099733246
ACH-000524,-0.0412021196971
ACH-000527,0.0277850288127
ACH-000528,0.014872954721699999
ACH-000537,0.07874708319889999
ACH-000541,-0.294612887083
ACH-000542,-0.105835685377
ACH-000544,-0.0837559508099
ACH-000545,-0.116425861864
ACH-000547,-0.054459028086099995
ACH-000548,0.132310314077
ACH-000549,-0.285860346403
ACH-000550,-0.22386491721500001
ACH-000552,-0.17824375563
ACH-000556,0.0702679867771
ACH-000557,0.008619220815799999
ACH-000570,-0.044245915235
ACH-000571,-0.22789100240600002
ACH-000573,-0.22009262160999998
ACH-000576,0.0372445080296
ACH-000580,-0.08677970945760001
ACH-000584,-0.0515079873715
ACH-000585,0.048777873889499994
ACH-000588,-0.0390208114066
ACH-000589,-0.09197032478469999
ACH-000591,-0.170682124051
ACH-000593,-0.0176226583074
ACH-000600,-0.021494018529500003
ACH-000601,0.006959300803680001
ACH-000604,0.0336532257427
ACH-000605,0.045035687754
ACH-000606,-0.0615558000627
ACH-000608,-0.128470705593
ACH-000614,-0.0376907186653
ACH-000616,0.0103207149293
ACH-000618,-0.06424999721800001
ACH-000619,0.0203429602503
ACH-000620,-0.179820040775
ACH-000621,-0.163557696543
ACH-000622,-0.357820668847
ACH-000623,-0.0170663520554
ACH-000624,0.0814682103998
ACH-000627,-0.140953998433
ACH-000630,-0.052129287333699995
ACH-000632,-0.094565929896
ACH-000633,0.117616010088
ACH-000637,0.0811833937311
ACH-000638,-0.126140448116
ACH-000646,-0.270689319324
ACH-000647,0.06453559273580001
ACH-000648,-0.15303938430800001
ACH-000649,-0.054274835664599994
ACH-000651,-0.11894123969699999
ACH-000652,0.018890704087599998
ACH-000653,-0.070178708143
ACH-000657,-0.0465513434003
ACH-000658,-0.006043842347970001
ACH-000661,0.0200286073896
ACH-000662,-0.118345973185
ACH-000663,-0.139873642603
