,MCM3 (4172)
ACH-000004,-1.02771702111
ACH-000007,-0.797339428423
ACH-000009,-0.762431353011
ACH-000011,-0.904726267732
ACH-000012,-0.87915398041
ACH-000013,-1.19242253805
ACH-000014,-0.8775856796029999
ACH-000015,-0.8296315058679999
ACH-000017,-1.01589171754
ACH-000018,-1.06074400256
ACH-000019,-0.870058616948
ACH-000021,-0.664362862912
ACH-000022,-1.04132130008
ACH-000025,-0.876945221382
ACH-000028,-0.893199165852
ACH-000030,-0.700976595707
ACH-000035,-1.03830841074
ACH-000036,-0.576422457754
ACH-000037,-0.287712340836
ACH-000039,-1.14105824
ACH-000040,-0.8236955781990001
ACH-000041,-1.0468985469499998
ACH-000042,-1.0523558289700001
ACH-000045,-0.741515317289
ACH-000047,-0.9037544069079999
ACH-000052,-0.99230818783
ACH-000053,-0.603917089335
ACH-000054,-0.8900355358230001
ACH-000055,-0.966607295627
ACH-000060,-0.830662155177
ACH-000067,-0.766566967287
ACH-000070,-0.806298819409
ACH-000075,-0.9596506258319999
ACH-000078,-1.11173574296
ACH-000082,-0.791014179722
ACH-000085,-1.1244261069600001
ACH-000086,-0.829386371003
ACH-000087,-1.20353218909
ACH-000092,-0.827356971745
ACH-000095,-0.9341739527959999
ACH-000097,-0.950855327404
ACH-000098,-1.01742534551
ACH-000099,-0.775390940603
ACH-000108,-1.00650352656
ACH-000113,-0.927002430053
ACH-000115,-0.6590017948369999
ACH-000116,-1.07243275116
ACH-000118,-0.920335592268
ACH-000120,-0.6768502666799999
ACH-000123,-0.865873159148
ACH-000127,-0.9379426709909999
ACH-000128,-0.743175872181
ACH-000132,-0.926031721896
ACH-000133,-0.9887714310019999
ACH-000137,-0.752181761806
ACH-000138,-0.9976041035690001
ACH-000142,-0.957853974121
ACH-000143,-0.7951409473090001
ACH-000146,-0.818063573419
ACH-000148,-1.21115754485
ACH-000150,-0.8807626923090001
ACH-000152,-0.933668173845
ACH-000153,-0.9354381878389999
ACH-000159,-1.04352539764
ACH-000160,-1.2384070679
ACH-000163,-0.871275109319
ACH-000167,-1.0120068278899998
ACH-000168,-1.0387204577
ACH-000169,-0.983555554718
ACH-000178,-0.9698235670309999
ACH-000182,-0.841021314664
ACH-000183,-0.779736430129
ACH-000188,-0.9544911832969999
ACH-000189,-0.870898308566
ACH-000190,-0.940165491519
ACH-000198,-0.836909772428
ACH-000204,-0.842309125527
ACH-000206,-0.79275584092
ACH-000207,-0.757323889137
ACH-000211,-0.8558478080940001
ACH-000215,-0.8372617687620001
ACH-000221,-1.11440578722
ACH-000222,-1.01870386481
ACH-000223,-0.8411479493790001
ACH-000226,-0.9223911331669999
ACH-000227,-1.02278700566
ACH-000228,-0.687581091639
ACH-000231,-0.930552731938
ACH-000232,-0.6999561874690001
ACH-000233,-1.00235157641
ACH-000234,-0.511603483262
ACH-000235,-0.950266975138
ACH-000237,-0.904704561359
ACH-000238,-0.943591191273
ACH-000243,-0.8936363891069999
ACH-000244,-0.812439593633
ACH-000246,-1.0535969768200002
ACH-000248,-1.05279436256
ACH-000250,-0.84287602999
ACH-000251,-0.74081456831
ACH-000253,-0.442610598375
ACH-000255,-0.925706972977
ACH-000256,-0.8892264049940001
ACH-000257,-0.7719551140819999
ACH-000258,-0.8866471004440001
ACH-000259,-0.906606660963
ACH-000260,-0.764497796845
ACH-000261,-0.946428354436
ACH-000262,-0.857452838266
ACH-000263,-1.01776836093
ACH-000264,-1.0
ACH-000265,-0.8514967089650001
ACH-000266,-1.024248031
ACH-000272,-0.807284358816
ACH-000273,-0.803992786389
ACH-000274,-0.797104159142
ACH-000277,-0.621565220436
ACH-000278,-0.821693312238
ACH-000279,-0.977652411453
ACH-000280,-1.0504896941500002
ACH-000281,-0.815318040144
ACH-000288,-0.977939311586
ACH-000291,-0.9222280223799999
ACH-000293,-0.90623801986
ACH-000294,-0.9130293471250001
ACH-000295,-0.6190999214890001
ACH-000296,-1.15628998949
ACH-000302,-1.25652142869
ACH-000304,-0.7093220392730001
ACH-000307,-0.990415920128
ACH-000308,-0.8485527532260001
ACH-000310,-0.911005399658
ACH-000311,-0.777728279763
ACH-000312,-0.898886368548
ACH-000315,-1.08319118375
ACH-000316,-1.18376046659
ACH-000317,-1.21531525066
ACH-000318,-0.711970787656
ACH-000319,-1.20191777448
ACH-000320,-0.96835639746
ACH-000322,-0.878883617351
ACH-000323,-0.6787936858939999
ACH-000324,-0.838692999138
ACH-000329,-1.0169191680399998
ACH-000330,-0.719102623358
ACH-000331,-0.8193849223540001
ACH-000332,-0.8019808746089999
ACH-000334,-1.2041806686299998
ACH-000335,-0.7474457875239999
ACH-000336,-1.21429701391
ACH-000337,-1.03863043464
ACH-000339,-0.9921016788920001
ACH-000341,-0.699019932384
ACH-000348,-0.736330623196
ACH-000350,-0.847147216915
ACH-000352,-0.718083865167
ACH-000356,-1.23761710782
ACH-000361,-0.446940215343
ACH-000362,-0.9131199451530001
ACH-000363,-0.681340952169
ACH-000364,-0.911527771157
ACH-000365,-1.01062575449
ACH-000366,-0.9376984217550001
ACH-000368,-0.867174751294
ACH-000374,-0.83780218874
ACH-000375,-0.765054314315
ACH-000376,-0.7708719400190001
ACH-000381,-0.855595648921
ACH-000383,-0.875961724914
ACH-000387,-0.979011771408
ACH-000389,-0.74033153627
ACH-000390,-1.01828681268
ACH-000393,-1.14404440466
ACH-000395,-0.580059488051
ACH-000397,-1.27340262625
ACH-000401,-0.993593247412
ACH-000402,-0.623432045759
ACH-000403,-0.9191017288240001
ACH-000404,-0.9972170663200002
ACH-000406,-0.6707415337129999
ACH-000407,-1.0200707049
ACH-000408,-0.5471991240899999
ACH-000410,-1.00944394999
ACH-000411,-0.859742670969
ACH-000414,-1.21060793343
ACH-000415,-1.1796961294
ACH-000416,-0.885328727168
ACH-000420,-0.946966932225
ACH-000421,-0.911411854878
ACH-000424,-0.9755029488179999
ACH-000425,-0.619011028844
ACH-000426,-0.740428144471
ACH-000427,-1.37882591034
ACH-000433,-1.07508291324
ACH-000436,-1.1363696589499999
ACH-000444,-0.718890465767
ACH-000445,-0.822459928835
ACH-000448,-0.920721456435
ACH-000450,-1.05713313308
ACH-000452,-0.892343673901
ACH-000454,-0.740738056223
ACH-000458,-0.829333158742
ACH-000459,-0.772771434835
ACH-000460,-0.7921947268430001
ACH-000461,-0.572222165874
ACH-000463,-0.938685137034
ACH-000464,-1.0686062918299999
ACH-000466,-1.23053449831
ACH-000467,-0.8382472399490001
ACH-000468,-0.847567908204
ACH-000469,-0.995064619954
ACH-000470,-1.0843234771799999
ACH-000471,-0.733775919217
ACH-000472,-0.950441265173
ACH-000473,-0.877838204084
ACH-000475,-0.821104028848
ACH-000476,-0.7584020897589999
ACH-000477,-0.8729116411360001
ACH-000480,-1.05931985923
ACH-000481,-1.0448158461
ACH-000483,-0.584810341963
ACH-000484,-0.730493120618
ACH-000485,-0.867383229042
ACH-000486,-1.01276704328
ACH-000487,-0.823102674655
ACH-000488,-0.692333199357
ACH-000490,-0.848772039778
ACH-000491,-0.9643253008670001
ACH-000495,-1.00716385794
ACH-000496,-0.9790565192919999
ACH-000499,-0.756380297879
ACH-000500,-1.00254936155
ACH-000502,-0.8552690833040001
ACH-000503,-1.14568297362
ACH-000505,-1.09823503014
ACH-000507,-1.12069134812
ACH-000510,-1.0151952929
ACH-000511,-0.736868519496
ACH-000512,-0.876239736466
ACH-000516,-0.632554386809
ACH-000517,-1.0141533186299998
ACH-000518,-1.00362021862
ACH-000520,-0.6551199065919999
ACH-000521,-0.958160574974
ACH-000522,-0.9911815245610001
ACH-000524,-0.973014056073
ACH-000527,-0.9512479950839999
ACH-000528,-0.9357526053049999
ACH-000537,-0.77585741363
ACH-000541,-1.2603337989
ACH-000542,-0.8543228241509999
ACH-000544,-0.9030545489290001
ACH-000545,-0.908137915453
ACH-000547,-0.621833142609
ACH-000548,-0.722529020987
ACH-000549,-1.03586617229
ACH-000550,-1.0844159659200001
ACH-000552,-0.934408534459
ACH-000556,-0.997315047507
ACH-000557,-1.0655980144600001
ACH-000570,-0.8307349939030001
ACH-000571,-0.8459246707350001
ACH-000573,-1.0576671864
ACH-000576,-0.8296168025589999
ACH-000580,-0.798978447445
ACH-000584,-0.886010120107
ACH-000585,-1.1458545560200002
ACH-000588,-0.92851147088
ACH-000589,-0.765163908786
ACH-000591,-1.05223612344
ACH-000593,-1.02092231112
ACH-000600,-0.712926824464
ACH-000601,-0.7089460280940001
ACH-000604,-0.897171413557
ACH-000605,-1.03656648297
ACH-000606,-0.889030574852
ACH-000608,-0.635987383703
ACH-000614,-1.53320211963
ACH-000616,-0.91703711885
ACH-000618,-0.863154593307
ACH-000619,-0.941330038989
ACH-000620,-0.752853568451
ACH-000621,-0.9563400289830001
ACH-000622,-1.22148056889
ACH-000623,-0.881237197844
ACH-000624,-1.0114006843
ACH-000627,-0.9515323659620001
ACH-000630,-0.788647907418
ACH-000632,-0.9345605390449999
ACH-000633,-0.7876898164939999
ACH-000637,-0.948999546032
ACH-000638,-0.911622088623
ACH-000646,-0.715569291439
ACH-000647,-0.776209852933
ACH-000648,-0.801392964671
ACH-000649,-1.12159113746
ACH-000651,-1.05169512821
ACH-000652,-0.931337216563
ACH-000653,-0.716920110185
ACH-000657,-0.934865529458
ACH-000658,-1.1691919747200001
ACH-000661,-0.8143534840119999
ACH-000662,-1.0810535899299998
ACH-000663,-1.01488720672
ACH-000665,-1.09347423494
ACH-000671,-1.03933060816
ACH-000673,-0.618727164406
ACH-000676,-0.808589713452
ACH-000677,-1.0692317444700001
ACH-000681,-0.937157112112
ACH-000682,-0.677546380812
ACH-000683,-1.3432599159
ACH-000684,-1.1644156402399999
ACH-000688,-0.7057993222810001
ACH-000693,-0.8795978687039999
ACH-000694,-0.844697869293
ACH-000695,-1.0
ACH-000696,-0.90314784561
ACH-000697,-1.01613122053
ACH-000699,-0.844637773374
ACH-000701,-0.691374712188
ACH-000706,-1.03858982435
ACH-000711,-0.639292452901
ACH-000713,-0.656442999836
ACH-000714,-0.748203457247
ACH-000718,-0.707309570353
ACH-000720,-0.8981147266410001
ACH-000721,-0.9728964143009999
ACH-000724,-0.556811476848
ACH-000725,-1.34006005065
ACH-000732,-0.710933417527
ACH-000734,-0.8547435845620001
ACH-000735,-0.7671519637190001
ACH-000736,-1.00096758571
ACH-000738,-1.00368349346
ACH-000746,-1.05813359642
ACH-000747,-0.921338748345
ACH-000748,-0.956303320737
ACH-000753,-1.0138541007200002
ACH-000756,-0.676115066079
ACH-000757,-1.0117451663200001
ACH-000758,-0.836269805317
ACH-000760,-0.787840930718
ACH-000763,-0.7871019975970001
ACH-000764,-0.925929232875
ACH-000765,-0.851534764992
ACH-000766,-0.842489363436
ACH-000767,-0.823743817818
ACH-000768,-1.0295562966299998
ACH-000769,-1.0823843616700002
ACH-000770,-1.0177838395999999
ACH-000771,-0.9836977220190001
ACH-000773,-0.834292119356
ACH-000776,-0.8813971582060001
ACH-000777,-1.08587353059
ACH-000778,-1.39725249325
ACH-000781,-0.913709501356
ACH-000782,-0.835810029124
ACH-000783,-1.11835165588
ACH-000784,-0.638719144047
ACH-000785,-1.01035430329
ACH-000787,-0.85648316241
ACH-000788,-0.760348974548
ACH-000791,-0.845148965933
ACH-000792,-0.861559944962
ACH-000794,-0.729731590322
ACH-000796,-0.840525401326
ACH-000799,-0.9685124795360001
ACH-000800,-0.7310680272579999
ACH-000802,-1.0540529317899998
ACH-000804,-0.955040708435
ACH-000805,-0.9122527925839999
ACH-000809,-0.8150463710439999
ACH-000810,-0.523729070574
ACH-000811,-1.3576527116100001
ACH-000817,-0.9698861853149999
ACH-000819,-0.8856793816069999
ACH-000820,-1.09865959491
ACH-000821,-0.965671109359
ACH-000822,-1.13019864736
ACH-000823,-0.9051307633560001
ACH-000824,-0.973932153126
ACH-000827,-0.836487473213
ACH-000829,-0.8818504331299999
ACH-000831,-0.7753042951770001
ACH-000832,-0.724388581558
ACH-000833,-0.7485475365080001
ACH-000834,-1.25532503457
ACH-000835,-1.0023607345899999
ACH-000836,-0.8622551217509999
ACH-000837,-1.2173802052
ACH-000838,-0.932354186385
ACH-000839,-0.772904087562
ACH-000840,-1.04875054158
ACH-000841,-0.974810755598
ACH-000843,-1.15650321285
ACH-000846,-1.1147406982299999
ACH-000847,-0.698561393934
ACH-000848,-0.728854230288
ACH-000849,-0.85339075954
ACH-000851,-0.72790564942
ACH-000855,-0.8231130148450001
ACH-000856,-1.29556062959
ACH-000858,-0.9505837532979999
ACH-000859,-0.544010320924
ACH-000861,-0.7675324687909999
ACH-000862,-0.875911589431
ACH-000865,-0.890110768128
ACH-000866,-0.897305752829
ACH-000867,-0.7725160158709999
ACH-000869,-1.03878219142
ACH-000872,-0.853401420121
ACH-000873,-1.12388180234
ACH-000876,-1.4796877614500001
ACH-000878,-0.8885888878039999
ACH-000880,-0.9473280656569999
ACH-000881,-0.9736868513
ACH-000882,-0.7853986149109999
ACH-000884,-0.780680525877
ACH-000885,-0.9682150552600001
ACH-000887,-0.796601335504
ACH-000888,-1.13554942168
ACH-000889,-1.20389265574
ACH-000890,-0.9226914110719999
ACH-000896,-0.7044621289480001
ACH-000898,-0.857114358657
ACH-000900,-0.875783019382
