,GRXCR1 (389207)
ACH-000004,-0.22697181664000002
ACH-000007,-0.575962988219
ACH-000009,-0.0307025672096
ACH-000011,0.08506665559939999
ACH-000012,-0.00495628054349
ACH-000013,0.022163226562600002
ACH-000014,-0.20119199101
ACH-000015,-0.316862082747
ACH-000017,0.12303378544000002
ACH-000018,-0.17330364102499998
ACH-000019,-0.255592988262
ACH-000021,-0.0646769106229
ACH-000022,-0.14524677955499998
ACH-000025,0.13877759909600001
ACH-000028,-0.0706360678688
ACH-000030,-0.0902276458898
ACH-000035,-0.005822680438979999
ACH-000036,0.15862464543500002
ACH-000037,0.0428719366864
ACH-000039,0.035386732634
ACH-000040,-0.0638891056194
ACH-000041,-0.0952918098818
ACH-000042,0.0706912437352
ACH-000045,0.022981504013900002
ACH-000047,-0.11562956753900001
ACH-000052,0.143800444755
ACH-000053,-0.176227715232
ACH-000054,-0.0620242775363
ACH-000055,-0.151525710172
ACH-000060,0.000533621638237
ACH-000067,0.205605306613
ACH-000070,0.0100736168106
ACH-000075,-0.06043846804169999
ACH-000078,-0.0665028300819
ACH-000082,0.153079929848
ACH-000085,0.00027683739468
ACH-000086,-0.127650980648
ACH-000087,-0.0882588977453
ACH-000092,-0.0927404217064
ACH-000095,-0.0387841518282
ACH-000097,-0.0621397388614
ACH-000098,0.17553499254000002
ACH-000099,-0.204542011725
ACH-000108,-0.17785626459800002
ACH-000113,0.038861150393800004
ACH-000115,0.0334429360009
ACH-000116,-0.0927501123539
ACH-000118,-0.0875401688728
ACH-000120,-0.17614307171500002
ACH-000123,0.0170758672379
ACH-000127,-0.0646060761253
ACH-000128,-0.25001828152399996
ACH-000132,-0.100995929835
ACH-000133,-0.12336471902799999
ACH-000137,-0.301619518651
ACH-000138,-0.09365645634130002
ACH-000142,0.062422554218600004
ACH-000143,0.0160028803241
ACH-000146,-0.0632854284185
ACH-000148,-0.10761974951600001
ACH-000150,0.00282430941277
ACH-000152,0.019769733482700003
ACH-000153,-0.283551889288
ACH-000159,-0.271224663221
ACH-000160,0.018219956425999998
ACH-000163,-0.04772979355240001
ACH-000167,-0.113905746953
ACH-000168,-0.0583176678851
ACH-000169,0.168984623273
ACH-000178,-0.219536341943
ACH-000182,-0.24944652921
ACH-000183,0.14221733430199998
ACH-000188,-0.170655926673
ACH-000189,-0.39052481122599997
ACH-000190,-0.134560645416
ACH-000198,0.000339644664948
ACH-000204,0.005427820041520001
ACH-000206,-0.278029105009
ACH-000207,-0.194381180662
ACH-000211,0.028872466908900003
ACH-000215,-0.255200053169
ACH-000221,-0.0129858403727
ACH-000222,-0.238148761582
ACH-000223,-0.0817550986063
ACH-000226,-0.105549486097
ACH-000227,-0.270172498572
ACH-000228,-0.136243465932
ACH-000231,0.00275171452315
ACH-000232,-0.0473421166432
ACH-000233,0.293107690847
ACH-000234,0.0250058394931
ACH-000235,-0.027544669390699997
ACH-000237,-0.22993857714000002
ACH-000238,0.0525218013528
ACH-000243,-0.07973587022300001
ACH-000244,0.541559706599
ACH-000246,0.00433300488203
ACH-000248,0.0770234722628
ACH-000250,0.024429954910200002
ACH-000251,0.32917762726300004
ACH-000253,0.110509814692
ACH-000255,-0.166386732872
ACH-000256,-0.120533477761
ACH-000257,-0.304876303561
ACH-000258,-0.0325976598307
ACH-000259,-0.0780969125722
ACH-000260,-0.031817137609099995
ACH-000261,-0.135734960102
ACH-000262,-0.115167923958
ACH-000263,-0.26728016392299997
ACH-000264,-0.0369750773159
ACH-000265,-0.08873948252599999
ACH-000266,-0.0800673543361
ACH-000272,-0.118991607586
ACH-000273,-0.112677320399
ACH-000274,-0.0383059403905
ACH-000277,-0.09128916952739999
ACH-000278,-0.0455485740469
ACH-000279,-0.12792431735999998
ACH-000280,0.004215774120719999
ACH-000281,-0.238574631103
ACH-000288,0.04625076187530001
ACH-000291,-0.18836670392299998
ACH-000293,-0.288113146571
ACH-000294,0.162452734045
ACH-000295,0.08038173648500001
ACH-000296,0.0159134355744
ACH-000302,0.027741020120099998
ACH-000304,0.00657193168481
ACH-000307,-0.0147020301684
ACH-000308,-0.272379301464
ACH-000310,-0.224143484944
ACH-000311,-0.0451591641538
ACH-000312,0.069380962617
ACH-000315,0.0498742841961
ACH-000316,0.0678745182357
ACH-000317,-0.0855037997125
ACH-000318,-0.0931789953964
ACH-000319,0.126177097267
ACH-000320,-0.415673311763
ACH-000322,0.08587974822939999
ACH-000323,-0.0405578563678
ACH-000324,0.00958127002716
ACH-000329,-0.12464622417000001
ACH-000330,-0.125603121051
ACH-000331,-0.0549834190006
ACH-000332,0.0104061618409
ACH-000334,-0.049927764478299996
ACH-000335,-0.18601824179499998
ACH-000336,-0.294574487626
ACH-000337,-0.15622630967499998
ACH-000339,-0.095733144149
ACH-000341,0.155385335495
ACH-000348,0.0525039149656
ACH-000350,0.207491308037
ACH-000352,-0.0607392483425
ACH-000356,0.0678652130952
ACH-000361,-0.194690451519
ACH-000362,-0.121495233146
ACH-000363,-0.046089862155
ACH-000364,0.19525899509
ACH-000365,-0.237989974914
ACH-000366,-0.263308692924
ACH-000368,-0.125354336988
ACH-000374,-0.20232082911600002
ACH-000375,-0.09962561947200001
ACH-000376,-0.189502404112
ACH-000381,-0.0991376760696
ACH-000383,0.048271467934699996
ACH-000387,0.0352930773999
ACH-000389,-0.16536901572499998
ACH-000390,0.0513349981442
ACH-000393,0.14115291811300001
ACH-000395,0.218166151072
ACH-000397,-0.027019808181699998
ACH-000401,-0.165014427651
ACH-000402,-0.000229065077743
ACH-000403,0.0202192020892
ACH-000404,-0.47307026827699994
ACH-000406,-0.104953890822
ACH-000407,-0.0543026296549
ACH-000408,-0.0747256886692
ACH-000410,-0.0117805798937
ACH-000411,-0.0729977601603
ACH-000414,-0.0290061127776
ACH-000415,0.0332737735862
ACH-000416,-0.09404660932330001
ACH-000420,-0.0020166354302799997
ACH-000421,-0.0485048342815
ACH-000424,-0.20854414978100003
ACH-000425,-0.139407107579
ACH-000426,0.0578151177734
ACH-000427,0.205090003654
ACH-000433,-0.187005973576
ACH-000436,-0.114129472487
ACH-000444,-0.20247463954199998
ACH-000445,0.0222207451732
ACH-000448,0.0159477511895
ACH-000450,0.0791410040032
ACH-000452,-0.0715329563385
ACH-000454,-0.165641075528
ACH-000458,0.09798765113369999
ACH-000459,-0.10952177667000002
ACH-000460,0.106561017742
ACH-000461,-0.06328095668219999
ACH-000463,-0.150840099141
ACH-000464,-0.30861049854600003
ACH-000466,-0.327479038949
ACH-000467,-0.11893887298900001
ACH-000468,0.0505468287363
ACH-000469,-0.007181113280869999
ACH-000470,-0.0743688926418
ACH-000471,-0.015154677932899999
ACH-000472,0.015931598002200002
ACH-000473,-0.0183682705477
ACH-000475,-0.18974749683800002
ACH-000476,0.0248241978779
ACH-000477,-0.027785297999400004
ACH-000480,-0.226395585368
ACH-000481,0.0385094966664
ACH-000483,-0.025490496658600002
ACH-000484,-0.22422421806899998
ACH-000485,0.07303056584310001
ACH-000486,-0.168208721299
ACH-000487,-0.0453938431683
ACH-000488,-0.288095813279
ACH-000490,-0.18021687600699998
ACH-000491,0.04827154937059999
ACH-000495,-0.254118074049
ACH-000496,-0.0357187419104
ACH-000499,-0.06801600615310001
ACH-000500,-0.415277856997
ACH-000502,-0.104551658901
ACH-000503,-0.256278030863
ACH-000505,-0.122647536749
ACH-000507,-0.10936375438200001
ACH-000510,0.0045288785695
ACH-000511,-0.141080536684
ACH-000512,0.112350260416
ACH-000516,0.0324954459946
ACH-000517,-0.0835743966714
ACH-000518,-0.178564982683
ACH-000520,0.00719769566159
ACH-000521,0.0382055227342
ACH-000522,-0.057296489309099995
ACH-000524,-0.040009761691699994
ACH-000527,-0.167906384836
ACH-000528,-0.04405546280019999
ACH-000537,0.0330713072756
ACH-000541,-0.396479559595
ACH-000542,-0.290536020457
ACH-000544,0.0656910273163
ACH-000545,-0.0881697030261
ACH-000547,0.18440784229499999
ACH-000548,-0.087349759627
ACH-000549,0.054997311734800006
ACH-000550,-0.0723665021042
ACH-000552,-0.260014639029
ACH-000556,-0.10695196986500001
ACH-000557,-0.11042319754100001
ACH-000570,0.0158351944801
ACH-000571,-0.22834679902199997
ACH-000573,-0.0811338464828
ACH-000576,-0.137169988286
ACH-000580,0.0233431777594
ACH-000584,-0.147045848678
ACH-000585,-0.025311377097400004
ACH-000588,-0.0909693191558
ACH-000589,-0.187991047835
ACH-000591,0.0317447302815
ACH-000593,-0.143486382708
ACH-000600,-0.0196525022294
ACH-000601,-0.0813111601537
ACH-000604,0.301163786762
ACH-000605,-0.0947901288745
ACH-000606,-0.234901275006
ACH-000608,0.038968765294800006
ACH-000614,0.260244644141
ACH-000616,-0.342048722401
ACH-000618,-0.17981699871800003
ACH-000619,-0.167377054969
ACH-000620,0.00614156101698
ACH-000621,0.00481712059449
ACH-000622,0.00384934389616
ACH-000623,-0.00798178518277
ACH-000624,-0.0426514463186
ACH-000627,-0.113569443189
ACH-000630,-0.07809471724610001
ACH-000632,-0.0692465999351
ACH-000633,-0.10251264130200001
ACH-000637,-0.261130150437
ACH-000638,-0.06258169620319999
ACH-000646,0.164185694318
ACH-000647,-0.28895598776299997
ACH-000648,0.0662209053692
ACH-000649,-0.0802585532841
ACH-000651,-0.11381088648900001
ACH-000652,0.138472818389
ACH-000653,-0.143417092366
ACH-000657,0.0181317554993
ACH-000658,-0.045932823301800006
ACH-000661,-0.176570782842
ACH-000662,-0.209904880146
ACH-000663,0.0309083903884
ACH-000665,0.0875427474647
ACH-000671,-0.154620119602
ACH-000673,-0.128927120613
ACH-000676,-0.283314156097
ACH-000677,-0.141467629575
ACH-000681,-0.129835432611
ACH-000682,-0.0819331367623
ACH-000683,-0.0459301878304
ACH-000684,-0.10139305432399999
ACH-000688,-0.0816038291188
ACH-000693,0.011243749695700002
ACH-000694,-0.0691628876094
ACH-000695,0.147908831392
ACH-000696,-0.09208816141730002
ACH-000697,-0.0385099074748
ACH-000699,-0.336573351405
ACH-000701,-0.143470677509
ACH-000706,-0.34718871934199996
ACH-000711,-0.08869539930980001
ACH-000713,0.036198473226800004
ACH-000714,-0.0735836605745
ACH-000718,-0.034334541198900004
ACH-000720,-0.09967413302190001
ACH-000721,-0.023245668478099998
ACH-000724,-0.0681562440505
ACH-000725,0.11199175172800001
ACH-000732,-0.019002054984
ACH-000734,-0.09732611827320001
ACH-000735,0.04563143327219999
ACH-000736,-0.11229085102499999
ACH-000738,-0.209907939449
ACH-000746,-0.203379847704
ACH-000747,-0.164256683661
ACH-000748,-0.056334170731699995
ACH-000753,0.12918302417000002
ACH-000756,-0.12732837124000002
ACH-000757,-0.0620472284086
ACH-000758,-0.0386238187547
ACH-000760,-0.0437109685804
ACH-000763,-0.231840493104
ACH-000764,0.197635477749
ACH-000765,0.14333314271199998
ACH-000766,-0.09387079955399999
ACH-000767,-0.0314424386944
ACH-000768,-0.25164460603300004
