,PIK3CA (5290)
ACH-000004,-0.340108258481
ACH-000007,-0.638155936144
ACH-000009,-0.551109346025
ACH-000011,-1.07002461305
ACH-000012,-0.302709678749
ACH-000013,-0.283393496962
ACH-000014,-0.17994068568100002
ACH-000015,-0.273088723441
ACH-000017,-0.985310387811
ACH-000018,-0.222639482222
ACH-000019,-0.8428369550110001
ACH-000021,-0.225472705196
ACH-000022,-0.6426422755300001
ACH-000025,-0.35472881105099996
ACH-000028,-0.685728852396
ACH-000030,-0.607815995952
ACH-000035,-0.436041405582
ACH-000036,-0.431828060515
ACH-000037,-0.20071741187699998
ACH-000039,-0.7740120258740001
ACH-000040,-0.266701405513
ACH-000041,-0.62300651171
ACH-000042,-0.6970147715189999
ACH-000045,-0.181169081785
ACH-000047,-0.349501562501
ACH-000052,-0.49446894769599997
ACH-000053,-0.46830803505900004
ACH-000054,-0.23099108041900002
ACH-000055,0.051552522645500004
ACH-000060,-0.545645911429
ACH-000067,-0.358354856005
ACH-000070,-0.45413307198700004
ACH-000075,-0.39333209519
ACH-000078,-0.341260503993
ACH-000082,-0.48297109736
ACH-000085,-0.8954971779979999
ACH-000086,-0.153906112429
ACH-000087,-0.862949093062
ACH-000092,-0.261968003294
ACH-000095,-0.294431997925
ACH-000097,-0.308505998883
ACH-000098,-0.771228312961
ACH-000099,-0.790332258539
ACH-000108,-0.376479395863
ACH-000113,-0.177963431829
ACH-000115,-0.826183401257
ACH-000116,-0.318749357386
ACH-000118,-0.491341709581
ACH-000120,-0.38396333857799997
ACH-000123,-0.284274731901
ACH-000127,-0.303188149345
ACH-000128,-0.270901296281
ACH-000132,-0.27178634010200003
ACH-000133,-0.447633113761
ACH-000137,-0.39089249363399997
ACH-000138,-0.597102516806
ACH-000142,-1.4564332152500001
ACH-000143,-0.7270763236040001
ACH-000146,-0.312037829584
ACH-000148,-0.34296947337899997
ACH-000150,-0.0942062977867
ACH-000152,-0.42304868987099997
ACH-000153,-0.375921811775
ACH-000159,-0.230311483182
ACH-000160,-0.699645728328
ACH-000163,-0.7448081809710001
ACH-000167,-0.45981380333300004
ACH-000168,-0.260981534365
ACH-000169,-0.745876869838
ACH-000178,-0.0712414691537
ACH-000182,-0.8987837493080001
ACH-000183,-1.00521175011
ACH-000188,-0.432835464938
ACH-000189,-0.158472441138
ACH-000190,-0.136455439052
ACH-000198,-0.460266091792
ACH-000204,-0.9371299631810001
ACH-000206,-0.264788654926
ACH-000207,-1.4160673287099999
ACH-000211,-0.876007891199
ACH-000215,-0.336149940974
ACH-000221,-0.287054099932
ACH-000222,-0.576512904543
ACH-000223,-0.18822018078299999
ACH-000226,-0.160142143394
ACH-000227,-0.598642473438
ACH-000228,-0.411349097301
ACH-000231,-0.180954065521
ACH-000232,-0.07440728391689999
ACH-000233,-0.347021856826
ACH-000234,-0.510654752397
ACH-000235,-0.678717658194
ACH-000237,-0.25414523382599996
ACH-000238,-0.412839317654
ACH-000243,-0.820414910576
ACH-000244,-0.579121881398
ACH-000246,-0.265016787268
ACH-000248,-0.832211411
ACH-000250,-0.195236377087
ACH-000251,-0.38202296759599996
ACH-000253,-0.439377696691
ACH-000255,-0.21211941178899998
ACH-000256,-0.256257810344
ACH-000257,-0.22686600008699997
ACH-000258,-0.189799059516
ACH-000259,-0.45191651795000004
ACH-000260,-0.589054338943
ACH-000261,-0.392981650722
ACH-000262,-0.386462102245
ACH-000263,-0.257802916777
ACH-000264,-0.449123168056
ACH-000265,-0.423122960449
ACH-000266,-0.42877274779799995
ACH-000272,-0.348332996141
ACH-000273,-0.424699167157
ACH-000274,-0.441773481099
ACH-000277,-0.833525588926
ACH-000278,-0.183785663467
ACH-000279,-0.569346384675
ACH-000280,-1.0009825050499999
ACH-000281,-0.60701684484
ACH-000288,-0.127561248401
ACH-000291,-0.42057090914399997
ACH-000293,-0.276098822166
ACH-000294,-0.160000195531
ACH-000295,-0.313450934964
ACH-000296,-0.234040340181
ACH-000302,-0.473781076699
ACH-000304,-0.21339414326099998
ACH-000307,-0.89189030487
ACH-000308,-0.254681564083
ACH-000310,-0.625281216703
ACH-000311,-0.7549316357520001
ACH-000312,-0.477681068829
ACH-000315,-0.123211169835
ACH-000316,-0.1426369439
ACH-000317,-0.40112448367
ACH-000318,-0.313021568158
ACH-000319,-0.256426253292
ACH-000320,-0.586812821243
ACH-000322,-0.194809355228
ACH-000323,-0.33813155968599995
ACH-000324,-0.645284567642
ACH-000329,-0.218077710004
ACH-000330,-1.0258406950299999
ACH-000331,-0.10005430200899999
ACH-000332,-0.74070591302
ACH-000334,0.125000443516
ACH-000335,-0.215225804485
ACH-000336,-0.434088811667
ACH-000337,-0.42623165993600004
ACH-000339,-0.298897004812
ACH-000341,-0.832074405289
ACH-000348,-0.431145372588
ACH-000350,-0.7468299082240001
ACH-000352,-0.162938051795
ACH-000356,-0.9001876267769999
ACH-000361,-0.19814658410100003
ACH-000362,-0.212429583907
ACH-000363,-1.01321514774
ACH-000364,-0.459429773887
ACH-000365,-0.20900131093
ACH-000366,-0.9948543709280001
ACH-000368,-0.223058405826
ACH-000374,-0.256536114577
ACH-000375,-0.47031451524400003
ACH-000376,-0.39983425245
ACH-000381,-0.864719093803
ACH-000383,-0.5230572849399999
ACH-000387,-0.20568316764400002
ACH-000389,-0.21572250973
ACH-000390,-0.5857398562080001
ACH-000393,-0.28307961684099997
ACH-000395,-0.426090938332
ACH-000397,-1.2030835954
ACH-000401,-0.160217203707
ACH-000402,-0.17612061341600002
ACH-000403,-0.351990589434
ACH-000404,-0.249231333247
ACH-000406,-0.17184004329
ACH-000407,-0.39538181664300004
ACH-000408,-0.259875091144
ACH-000410,-0.45758692307899995
ACH-000411,-0.680574879971
ACH-000414,-0.7214471118179999
ACH-000415,-0.5580528704500001
ACH-000416,-0.22024278311700002
ACH-000420,-0.561839578019
ACH-000421,-0.568519609748
ACH-000424,-0.587542827762
ACH-000425,-0.331199109848
ACH-000426,-0.511655237573
ACH-000427,-0.8063537726540001
ACH-000433,-0.28834149723200003
ACH-000436,-0.313347415576
ACH-000444,-0.644974716155
ACH-000445,-0.37558741215499997
ACH-000448,-0.749841909491
ACH-000450,-0.275221788189
ACH-000452,-0.615668778284
ACH-000454,-0.6490981028930001
ACH-000458,-0.5568966751659999
ACH-000459,-0.136163643673
ACH-000460,-0.6948113946510001
ACH-000461,-0.8625086865070001
ACH-000463,-0.495237659582
ACH-000464,-0.41270080614200005
ACH-000466,-0.9071490419320001
ACH-000467,-0.510053605279
ACH-000468,-0.533048942891
ACH-000469,-0.447508591505
ACH-000470,-0.277061651992
ACH-000471,-0.280874356843
ACH-000472,-1.4709463805399998
ACH-000473,-0.368094452427
ACH-000475,-0.603141955169
ACH-000476,-0.382409380497
ACH-000477,-0.327504557906
ACH-000480,-0.331609076287
ACH-000481,-0.8589584794
ACH-000483,-0.37702291284
ACH-000484,-0.176768989052
ACH-000485,-0.543922053876
ACH-000486,-0.321853662339
ACH-000487,-0.213200208639
ACH-000488,-0.551393074109
ACH-000490,-1.06946799574
ACH-000491,-0.870723328556
ACH-000495,-0.306821284097
ACH-000496,-0.630799599046
ACH-000499,-0.696187604421
ACH-000500,-0.313130317112
ACH-000502,-0.749529693911
ACH-000503,-0.6985610286599999
ACH-000505,-0.406730534036
ACH-000507,-0.447940097249
ACH-000510,-0.436718505471
ACH-000511,-0.346149171415
ACH-000512,-0.411971198933
ACH-000516,-0.34821665158799997
ACH-000517,-0.560199814287
ACH-000518,-0.812837311213
ACH-000520,-0.390527176022
ACH-000521,-0.262146281344
ACH-000522,-0.36864770232
ACH-000524,-0.256613216264
ACH-000527,-0.9233037270899999
ACH-000528,-0.448596347294
ACH-000537,-0.460183887565
ACH-000541,-0.52897728419
ACH-000542,-0.201049143605
ACH-000544,-0.761553121377
ACH-000545,-0.790273939357
ACH-000547,-0.8499759111699999
ACH-000548,-0.6349827576899999
ACH-000549,-1.10144729066
ACH-000550,-0.10344278123299999
ACH-000552,-0.887167225177
ACH-000556,-0.15726125563100002
ACH-000557,-0.32433552468000004
ACH-000570,-0.364183808605
ACH-000571,-0.801375972264
ACH-000573,-0.18329443401
ACH-000576,-1.0213237325
ACH-000580,-0.127707994587
ACH-000584,-0.519624964838
ACH-000585,-1.10298616858
ACH-000588,-0.990976836391
ACH-000589,-0.518162867073
ACH-000591,-0.341717210492
ACH-000593,-1.53103695982
ACH-000600,-0.208859360412
ACH-000601,-0.42610382286
ACH-000604,-0.112655046003
ACH-000605,-0.6580409576430001
ACH-000606,-0.414284452366
ACH-000608,-0.25446646009199997
ACH-000614,-0.133474772124
ACH-000616,-0.24934122643000003
ACH-000618,-0.40673942593900003
ACH-000619,-0.746096999342
ACH-000620,-0.5191665239959999
ACH-000621,-0.23950371556800001
ACH-000622,-0.41009304839199995
ACH-000623,-0.226428607133
ACH-000624,-0.20318437819600002
ACH-000627,-0.356071276277
ACH-000630,-0.7894490362559999
ACH-000632,-0.267070981115
ACH-000633,-0.44648331103100003
ACH-000637,-0.541536940982
ACH-000638,-0.36078840897200004
ACH-000646,-0.863218260417
ACH-000647,-0.636078722425
ACH-000648,-0.363481623531
ACH-000649,-0.253127566394
ACH-000651,-0.365573545751
ACH-000652,-0.82519304105
ACH-000653,-0.447795973055
ACH-000657,-0.682646847
ACH-000658,-1.08392566232
ACH-000661,-0.161519563063
ACH-000662,-0.711163139023
ACH-000663,-0.617337622375
ACH-000665,-0.350369025861
ACH-000671,-0.560975258651
ACH-000673,-0.47106319328
ACH-000676,-0.266717758108
ACH-000677,-0.270591240194
ACH-000681,-0.7614495182359999
ACH-000682,-0.549167097265
ACH-000683,-0.349168896051
ACH-000684,-0.0621888090235
ACH-000688,-0.7228719916069999
ACH-000693,-0.511938153814
ACH-000694,-0.6346794976829999
ACH-000695,-0.119508762866
ACH-000696,-0.22321690300900002
ACH-000697,-0.236490854784
ACH-000699,-0.229685257146
ACH-000701,-0.50289506332
ACH-000706,-0.428145168192
ACH-000711,-0.808178413491
ACH-000713,-0.375836657495
ACH-000714,-1.1860702224
ACH-000718,-0.299008095488
ACH-000720,-1.00597186543
ACH-000721,-0.712773765032
ACH-000724,-0.500607796723
ACH-000725,-1.29927411798
ACH-000732,-0.24295472977899998
ACH-000734,-0.8021400600190001
ACH-000735,-0.8713396539659999
ACH-000736,-1.02610038082
ACH-000738,-0.410027189746
ACH-000746,-0.6334625224329999
ACH-000747,-0.724377643379
ACH-000748,-0.342118451747
ACH-000753,-0.35984615021300004
ACH-000756,-0.591649349205
ACH-000757,-0.538011076843
ACH-000758,-0.0774578746409
ACH-000760,-0.155005787412
ACH-000763,-0.872734543875
ACH-000764,-0.6886937314120001
ACH-000765,-0.24319444199999998
ACH-000766,-0.230334691547
ACH-000767,-0.801450952363
ACH-000768,-0.08167596745639999
ACH-000769,-0.8040406694650001
ACH-000770,-0.138409750706
ACH-000771,-0.732001668327
ACH-000773,-0.38187956483
ACH-000776,-0.013080500191299999
ACH-000777,-0.677294833535
ACH-000778,-0.690252987606
ACH-000781,-0.870387960213
ACH-000782,-0.435975565143
ACH-000783,-0.36139862095299996
ACH-000784,-0.862541615001
ACH-000785,-0.803958911391
ACH-000787,-0.215421739375
ACH-000788,-0.169558921362
ACH-000791,-0.6790963838330001
ACH-000792,-0.8497510995149999
ACH-000794,-0.722546423896
ACH-000796,-1.2372341637100002
ACH-000799,-0.126071898666
ACH-000800,-0.340788293029
ACH-000802,-0.6964559036929999
ACH-000804,-0.5257513703710001
ACH-000805,-0.305924048943
ACH-000809,-1.07368838335
ACH-000810,-0.224212792132
ACH-000811,-1.20223694521
ACH-000817,0.08092130709630001
ACH-000819,-0.097376187031
ACH-000820,-0.25632369304
ACH-000821,-0.425619666332
ACH-000822,-0.227951369115
ACH-000823,-0.305490978671
ACH-000824,-1.3436678245299998
ACH-000827,-0.21189427236299999
ACH-000829,-0.127814992374
ACH-000831,-0.194439287087
ACH-000832,-0.561463909926
ACH-000833,-0.7031267907969999
ACH-000834,-0.852649498822
ACH-000835,-0.20452576272300002
ACH-000836,-0.8547908197040001
ACH-000837,-0.559820269333
ACH-000838,-0.760156283057
ACH-000839,-0.7148960821539999
ACH-000840,-0.39046312127800004
ACH-000841,-0.37554688096600003
ACH-000843,-0.579386937158
ACH-000846,-0.378721139024
ACH-000847,-1.02894010855
ACH-000848,-0.693880549816
ACH-000849,-0.06420022991589999
ACH-000851,-0.45140837022299996
