,ELANE (1991)
ACH-000004,0.0976209204016
ACH-000007,0.10177212392000001
ACH-000009,0.0981092154615
ACH-000011,-0.027171453826500002
ACH-000012,0.058628633127899996
ACH-000013,0.0985848545431
ACH-000014,0.11952288443299999
ACH-000015,-0.0771624888263
ACH-000017,0.00942072746307
ACH-000018,-0.0621192860006
ACH-000019,0.216357153396
ACH-000021,0.0692482568334
ACH-000022,-0.10377916214999999
ACH-000025,0.0537541141037
ACH-000028,0.0695975871149
ACH-000030,0.06331689059790001
ACH-000035,-0.0861042523147
ACH-000036,0.00580253356316
ACH-000037,0.03530984396780001
ACH-000039,0.32307938376999995
ACH-000040,0.121229466733
ACH-000041,0.11569917059
ACH-000042,0.11327310247000001
ACH-000045,0.0931787779224
ACH-000047,-0.039678769303
ACH-000052,-0.134105599188
ACH-000053,0.0618125684371
ACH-000054,-0.124876893121
ACH-000055,0.0792819254475
ACH-000060,0.12387922575799999
ACH-000067,0.189485759157
ACH-000070,-0.0669045952997
ACH-000075,-0.0438488497272
ACH-000078,-0.06851268889460001
ACH-000082,0.145735346899
ACH-000085,-0.0653202759509
ACH-000086,-0.047539759210400004
ACH-000087,0.204854207237
ACH-000092,0.11438454709899999
ACH-000095,-0.110926271254
ACH-000097,0.0736118938154
ACH-000098,0.0664585800813
ACH-000099,-0.219420847048
ACH-000108,0.22955757928800002
ACH-000113,-0.0609644651621
ACH-000115,-0.023510031243500002
ACH-000116,0.0252930948988
ACH-000118,0.0848082364968
ACH-000120,-0.185392131856
ACH-000123,0.158810017094
ACH-000127,-0.0047768990557900005
ACH-000128,0.016984891499999998
ACH-000132,0.22823224619899998
ACH-000133,0.11239961843
ACH-000137,0.24414448094500002
ACH-000138,0.00518323202451
ACH-000142,-0.0883503015257
ACH-000143,-0.023724755434400002
ACH-000146,0.178744483422
ACH-000148,-0.0058751349297
ACH-000150,-0.0154069578035
ACH-000152,0.098705515005
ACH-000153,0.382022833702
ACH-000159,0.119250977646
ACH-000160,0.374283958614
ACH-000163,0.00161954282229
ACH-000167,0.48993869735699996
ACH-000168,0.145998367301
ACH-000169,0.10097494566500001
ACH-000178,0.044271395368999995
ACH-000182,0.06296676891149999
ACH-000183,0.210519253957
ACH-000188,-0.044497923278099996
ACH-000189,-0.533711926395
ACH-000190,0.316749245128
ACH-000198,0.0345074704337
ACH-000204,0.013141662405399998
ACH-000206,-0.00867564186237
ACH-000207,0.058916383854
ACH-000211,-0.0296522843488
ACH-000215,0.0753908689478
ACH-000221,0.07727202229789999
ACH-000222,0.17076779331099998
ACH-000223,0.0520346669541
ACH-000226,0.154204534313
ACH-000227,0.229954258992
ACH-000228,0.00609013359856
ACH-000231,0.1535574484
ACH-000232,0.122050327136
ACH-000233,0.00448404832525
ACH-000234,-0.129418082194
ACH-000235,0.111005729751
ACH-000237,-0.10174177898499999
ACH-000238,0.0717023067868
