,TAGAP (117289)
ACH-000004,0.349304548991
ACH-000007,0.15516861424
ACH-000009,0.241668681137
ACH-000011,0.259107780429
ACH-000012,0.14083631736
ACH-000013,0.11191298727499999
ACH-000014,0.201571021609
ACH-000015,0.180667453496
ACH-000017,0.147502313243
ACH-000018,0.115754791457
ACH-000019,0.141111894184
ACH-000021,-0.170841529316
ACH-000022,0.10107366684800001
ACH-000025,0.28397344774
ACH-000028,0.105709573002
ACH-000030,0.104414032954
ACH-000035,0.143906247931
ACH-000036,0.0716416509075
ACH-000037,0.37268128451099997
ACH-000039,-0.028126499516799998
ACH-000040,0.301611688569
ACH-000041,0.223164672604
ACH-000042,0.10930464261600001
ACH-000045,0.242523210299
ACH-000047,0.175191686783
ACH-000052,0.144155438842
ACH-000053,0.144898396067
ACH-000054,0.12725577391100001
ACH-000055,-0.0280728751402
ACH-000060,0.184223504688
ACH-000067,0.32547640119000004
ACH-000070,0.189913561263
ACH-000075,0.312105696857
ACH-000078,0.0416615272055
ACH-000082,0.124409020284
ACH-000085,0.254615836002
ACH-000086,0.20034484604400002
ACH-000087,0.13107925388699998
ACH-000092,0.16255257972
ACH-000095,0.185533376933
ACH-000097,0.199876879997
ACH-000098,0.155500447114
ACH-000099,0.173403802674
ACH-000108,0.039733645252
ACH-000113,0.053091788289800004
ACH-000115,0.36810067637500005
ACH-000116,0.266466745508
ACH-000118,-0.030264903878799997
ACH-000120,-0.032674596898500004
ACH-000123,0.17869042027399998
ACH-000127,0.0801252735865
ACH-000128,0.013599703825299998
ACH-000132,0.251348245173
ACH-000133,0.246937642981
ACH-000137,0.100219302497
ACH-000138,0.045693244327600004
ACH-000142,0.428327068682
ACH-000143,0.311106385715
ACH-000146,0.175795694989
ACH-000148,0.32296854647900003
ACH-000150,0.026595328967200002
ACH-000152,0.171077675808
ACH-000153,0.27661502469300003
ACH-000159,0.143516910541
ACH-000160,0.197651886837
ACH-000163,0.0274334121683
ACH-000167,0.241379630137
ACH-000168,0.0559587152254
ACH-000169,0.12820290328199999
ACH-000178,0.268426560783
ACH-000182,0.250115886927
ACH-000183,0.238423333172
ACH-000188,0.0815090958219
ACH-000189,0.263142511391
ACH-000190,0.06340148160709999
ACH-000198,0.144228682327
ACH-000204,0.0945746858197
ACH-000206,0.008170951668819999
ACH-000207,0.622809592008
ACH-000211,0.08127484879460001
ACH-000215,0.186978592128
ACH-000221,0.31364857768800003
ACH-000222,0.0853334869682
ACH-000223,0.25337152643599997
ACH-000226,0.174606084668
ACH-000227,0.285828304516
ACH-000228,0.124120047674
ACH-000231,0.18418403179499998
ACH-000232,0.12681194332999998
ACH-000233,0.200539970642
ACH-000234,0.233796812302
ACH-000235,0.13385516569599998
ACH-000237,0.121496082815
ACH-000238,0.206980677197
ACH-000243,0.146461300712
ACH-000244,-0.036203017805900004
ACH-000246,0.176722969941
ACH-000248,0.051219592194600004
ACH-000250,0.152630687242
ACH-000251,0.184188029007
ACH-000253,0.20957501040600002
ACH-000255,0.182148261807
ACH-000256,0.154058509438
ACH-000257,0.269031729238
ACH-000258,0.154938913534
ACH-000259,0.101756511861
ACH-000260,0.126505154236
ACH-000261,0.433267163805
ACH-000262,0.147173427232
ACH-000263,0.34799348506399996
ACH-000264,0.103411551105
ACH-000265,0.140124998556
ACH-000266,0.09467641604080002
ACH-000272,0.243995836057
ACH-000273,0.05541435260580001
ACH-000274,0.0807429839987
ACH-000277,0.160479137218
ACH-000278,0.276563471461
ACH-000279,0.183633421789
ACH-000280,0.0561869993011
ACH-000281,0.09543240799370001
ACH-000288,0.176850243313
ACH-000291,0.17897555243500002
ACH-000293,0.264406879023
ACH-000294,0.0491766230999
ACH-000295,-0.053767286574800004
ACH-000296,-0.00346742977432
ACH-000302,0.159206598611
ACH-000304,0.036246983137800004
ACH-000307,0.12997645969399999
ACH-000308,0.148988428999
ACH-000310,0.0818158152868
ACH-000311,0.062176365004699995
ACH-000312,0.11999854589299999
ACH-000315,0.22738821832699999
ACH-000316,0.162786802209
ACH-000317,0.21384951794
ACH-000318,0.152131291052
ACH-000319,0.08993753524319999
ACH-000320,0.135183595414
ACH-000322,0.021735594302699997
ACH-000323,0.270787207155
ACH-000324,0.11578571493100001
ACH-000329,0.138759555842
ACH-000330,-0.223126495813
ACH-000331,0.20773833319
ACH-000332,0.139443887881
ACH-000334,0.20077746096700003
ACH-000335,0.238276739621
ACH-000336,0.07841934217930001
ACH-000337,0.022067593545400003
ACH-000339,0.105457154859
ACH-000341,0.40882185105400004
ACH-000348,-0.0337502207821
ACH-000350,0.00735571035821
ACH-000352,0.0659840844163
ACH-000356,-0.12451346850299999
ACH-000361,0.130697851226
ACH-000362,0.155436546861
ACH-000363,0.164599873132
ACH-000364,0.014024714040600001
ACH-000365,0.157628283527
ACH-000366,-0.0040715123188000005
ACH-000368,0.281904718103
ACH-000374,0.24188239681200002
ACH-000375,0.108303153429
ACH-000376,0.164330805399
ACH-000381,0.186510973484
ACH-000383,0.0751347375543
ACH-000387,0.20877990568799998
ACH-000389,0.17166343379500001
ACH-000390,0.18435860802999998
ACH-000393,0.111940086071
ACH-000395,-0.012827181522800001
ACH-000397,0.106422375913
ACH-000401,0.306439524173
ACH-000402,1.0315717239
ACH-000403,0.07036202181760001
ACH-000404,0.21251809768
ACH-000406,0.12506561411699998
ACH-000407,0.148210958787
ACH-000408,0.0395614838899
ACH-000410,0.333923828307
ACH-000411,0.22075789850400002
ACH-000414,0.0885028763322
ACH-000415,-0.00568162833507
ACH-000416,0.134118765957
ACH-000420,0.17593129719099998
ACH-000421,0.201879628692
ACH-000424,0.175324271178
ACH-000425,0.318621894243
ACH-000426,0.0227918399216
ACH-000427,0.111703543578
ACH-000433,0.23198455636
ACH-000436,0.0954058572298
ACH-000444,0.250582711701
ACH-000445,0.162316054925
ACH-000448,-0.029382669166200002
ACH-000450,0.05848341472569999
ACH-000452,0.09115806026149999
ACH-000454,0.173040838091
ACH-000458,0.23878091788000003
ACH-000459,-0.0482962748912
ACH-000460,0.157696650653
ACH-000461,0.31350008731199996
ACH-000463,0.10920243404100001
ACH-000464,0.176294428954
ACH-000466,0.256905561185
ACH-000467,0.107922767699
ACH-000468,0.014322349413700001
ACH-000469,0.261270372572
ACH-000470,0.013425376169399999
ACH-000471,0.214527679976
ACH-000472,0.18738837664299998
ACH-000473,0.248867081964
ACH-000475,0.128497162914
ACH-000476,0.0273240328379
ACH-000477,0.34087992289700003
ACH-000480,0.181444367952
ACH-000481,0.225725444757
ACH-000483,0.31528218034
ACH-000484,0.13260351385299998
ACH-000485,0.0506695335327
ACH-000486,0.19246775863499999
ACH-000487,0.304516688258
ACH-000488,0.132398126108
ACH-000490,0.0489199281614
ACH-000491,0.07851986814730001
ACH-000495,0.379611267135
ACH-000496,0.0650749467626
ACH-000499,0.294317895186
ACH-000500,0.6485967736899999
ACH-000502,0.0919726676636
ACH-000503,0.252984121086
ACH-000505,0.0184660967858
ACH-000507,0.18749145591699998
ACH-000510,0.19877374809300002
ACH-000511,0.234674779291
ACH-000512,0.248849912566
ACH-000516,-0.0407647661419
ACH-000517,0.111692596347
ACH-000518,-0.015882435214
ACH-000520,0.254039804684
ACH-000521,0.0963927372139
ACH-000522,0.170875753523
ACH-000524,0.219745905394
ACH-000527,0.123594987798
ACH-000528,0.21557481333099998
ACH-000537,0.174000712824
ACH-000541,0.397355970633
ACH-000542,0.14306632304199998
ACH-000544,0.33403408875
ACH-000545,0.22098743097399998
ACH-000547,0.148567288638
ACH-000548,0.191395429049
ACH-000549,0.290530967406
ACH-000550,0.166442036463
ACH-000552,0.23152652482099997
ACH-000556,0.162297672287
ACH-000557,0.21997132854200002
ACH-000570,0.29207191489
ACH-000571,0.06821460463269999
ACH-000573,0.198551719034
ACH-000576,0.250678690048
ACH-000580,0.201982382373
ACH-000584,0.0976786482151
ACH-000585,0.05610248661230001
ACH-000588,0.176651424251
ACH-000589,0.145317882596
ACH-000591,0.11272279109099999
ACH-000593,0.0538532205605
ACH-000600,0.188968796868
ACH-000601,0.07438500744589999
ACH-000604,0.18464770399900002
ACH-000605,0.332019147803
ACH-000606,0.322819918895
ACH-000608,0.123662146128
ACH-000614,0.0902840959677
ACH-000616,0.19504685285599999
ACH-000618,0.039585766260599994
ACH-000619,0.09568046728039999
ACH-000620,0.09092109580430001
ACH-000621,0.21286126184
ACH-000622,0.0374850958056
ACH-000623,0.146811184199
ACH-000624,0.253122392355
ACH-000627,0.0342611915007
ACH-000630,0.282650909665
ACH-000632,0.24146456269900002
ACH-000633,0.114059713136
ACH-000637,0.192645095834
ACH-000638,0.12597034812000002
ACH-000646,0.22964548081099997
ACH-000647,0.150506347362
ACH-000648,-0.026245911269900002
ACH-000649,0.161151763004
ACH-000651,0.183431385387
ACH-000652,0.137844611749
ACH-000653,0.138188086976
ACH-000657,0.141054343816
ACH-000658,0.289614948058
ACH-000661,0.015826591554700002
ACH-000662,-0.25418948126400004
ACH-000663,0.226366108461
ACH-000665,0.17413087412999997
ACH-000671,0.183711690858
ACH-000673,0.245330935812
ACH-000676,0.16894171755600002
ACH-000677,0.184326352375
ACH-000681,0.045794980443599996
ACH-000682,0.09090184362189999
ACH-000683,0.165665435051
ACH-000684,0.11853456220799999
ACH-000688,0.054861735762
ACH-000693,0.23487894622400002
ACH-000694,0.163877991809
ACH-000695,-0.0636246732684
ACH-000696,0.154516966477
ACH-000697,0.17077643340799997
ACH-000699,0.21779770761599998
ACH-000701,0.253831784959
ACH-000706,0.0667758063962
ACH-000711,0.170630962053
ACH-000713,0.37281036406499996
ACH-000714,0.121728028407
ACH-000718,0.0972989986792
ACH-000720,0.13838184596
ACH-000721,0.200517170754
ACH-000724,0.10076998505899999
ACH-000725,0.10703405000399999
ACH-000732,0.18546491616
ACH-000734,0.180512832572
ACH-000735,0.137898621338
ACH-000736,0.11859810058800001
ACH-000738,-0.015474697964
ACH-000746,0.057140709705
ACH-000747,0.20098021732500002
ACH-000748,0.15534847627599999
ACH-000753,0.18670428145
ACH-000756,0.03445234266569999
ACH-000757,-0.027950274739599996
ACH-000758,0.17749684101500002
ACH-000760,0.023030434557599996
ACH-000763,0.09284535403699999
ACH-000764,0.250481920426
ACH-000765,0.151566678904
ACH-000766,0.0007958544289489998
ACH-000767,0.194086844824
ACH-000768,0.246017407573
ACH-000769,0.11131256384400001
ACH-000770,0.09458243500210001
ACH-000771,0.132115833424
ACH-000773,0.0530971825265
ACH-000776,-0.0209305825878
ACH-000777,0.11107913912499999
ACH-000778,0.159817862985
ACH-000781,0.152116556333
ACH-000782,0.329846067804
ACH-000783,0.136803741924
ACH-000784,0.129577414945
ACH-000785,0.049053641563999995
ACH-000787,0.0799391793552
ACH-000788,0.15562388768
ACH-000791,0.018850065490299998
ACH-000792,0.24742860440499997
ACH-000794,0.18194224793299998
ACH-000796,0.07703791393710001
ACH-000799,0.14224763286699998
ACH-000800,0.0397207954992
ACH-000802,0.228750807256
ACH-000804,0.20806499758900002
ACH-000805,0.342050081139
ACH-000809,0.318007437314
ACH-000810,0.33861367203599996
ACH-000811,0.10124473369300001
ACH-000817,0.14833488287000002
ACH-000819,0.006284039673560001
ACH-000820,0.179207677878
ACH-000821,0.013244641417399998
ACH-000822,0.08875245472610001
ACH-000823,0.302793782013
ACH-000824,0.05633144628219999
ACH-000827,0.179391349711
ACH-000829,0.131565162067
ACH-000831,0.07243509693280001
ACH-000832,0.366797033619
ACH-000833,-0.014143946730500002
ACH-000834,0.23006367168000003
ACH-000835,0.2182174051
ACH-000836,0.171437199659
ACH-000837,0.218236772047
ACH-000838,0.236886400379
ACH-000839,0.0210988116653
ACH-000840,0.201576349045
