,TBCC (6903)
ACH-000294,-0.978565094949
ACH-000295,-0.650340038785
ACH-000296,-1.1899354473700001
ACH-000302,-1.05334752453
ACH-000304,-0.797956133215
ACH-000307,-1.21425318211
ACH-000308,-1.3192026039799998
ACH-000310,-1.04183101657
ACH-000311,-0.9161565850740001
ACH-000312,-1.0913900509999999
ACH-000315,-1.5265925348299998
ACH-000316,-0.9976649914329999
ACH-000317,-1.2112860273700001
ACH-000318,-1.03756387231
ACH-000319,-1.17311348812
ACH-000320,-1.14972855046
ACH-000322,-0.952072955414
ACH-000323,-1.18698251877
ACH-000324,-1.15894966691
ACH-000329,-0.947698783236
ACH-000330,-1.06604454364
ACH-000331,-1.28556301873
ACH-000332,-0.836745861737
ACH-000334,-1.54385692445
ACH-000335,-1.33958859279
ACH-000336,-1.3573807723500002
ACH-000337,-0.919679638667
ACH-000339,-0.9501095800920001
ACH-000341,-1.2377422783399998
ACH-000348,-1.31275432735
ACH-000350,-1.35606736228
ACH-000352,-1.0486060809200002
ACH-000356,-1.13450188152
ACH-000361,-1.08332120281
ACH-000362,-0.976150225342
ACH-000363,-1.3121371185
ACH-000364,-1.10870505327
ACH-000365,-1.26345766753
ACH-000366,-0.933855940887
ACH-000368,-1.02244938593
ACH-000374,-1.01125991536
ACH-000375,-1.23927889733
ACH-000376,-1.2614046627700002
ACH-000381,-0.930725973475
ACH-000383,-0.9261325398270001
ACH-000387,-0.993582380141
ACH-000389,-0.909350216243
ACH-000390,-0.925575374903
ACH-000393,-1.1684754774500001
ACH-000395,-1.14456134563
ACH-000397,-1.0834335987000001
ACH-000401,-1.14048356126
ACH-000402,-1.05652810859
ACH-000403,-1.13767439472
ACH-000404,-1.31436048637
ACH-000406,-0.778400137054
ACH-000407,-1.03187158423
ACH-000408,-0.940309886033
ACH-000410,-1.2274064818700001
ACH-000411,-1.0478498282700002
ACH-000414,-1.34717977086
ACH-000415,-1.19464656826
ACH-000416,-1.19836354345
ACH-000420,-1.0519727360700002
ACH-000421,-1.17632929517
ACH-000424,-1.03195090994
ACH-000425,-1.25198205491
ACH-000426,-1.8385796657700002
ACH-000427,-1.46722936567
ACH-000433,-1.21756466029
ACH-000436,-1.23851752638
ACH-000444,-0.986515867053
ACH-000445,-0.919368013829
ACH-000448,-0.982664849736
ACH-000450,-1.3448897248700002
ACH-000452,-1.09840343376
ACH-000454,-0.8955865909999999
ACH-000458,-1.17300584724
ACH-000459,-1.04866168362
ACH-000460,-1.0785854402600001
ACH-000461,-0.590361136143
ACH-000463,-1.13811825444
ACH-000464,-1.2718089729000002
ACH-000466,-1.1732294588299998
ACH-000467,-1.12053462692
ACH-000468,-0.865982114715
ACH-000469,-1.07384399261
ACH-000470,-1.2956533594600002
ACH-000471,-0.972269359623
ACH-000472,-0.8852896785590001
ACH-000473,-1.3127829072200001
ACH-000475,-1.0994573525799998
ACH-000476,-1.3085092895700001
ACH-000477,-1.4467130651700002
ACH-000480,-1.27286652983
ACH-000481,-1.2829066177600001
ACH-000483,-1.21578128459
ACH-000484,-1.42271581416
ACH-000485,-0.9570277291399999
ACH-000486,-1.0822611961
ACH-000487,-1.1379203787899999
ACH-000488,-1.40056558072
ACH-000490,-1.1521970294600001
ACH-000491,-1.1791348255399998
ACH-000495,-1.28220756705
ACH-000496,-1.13854498558
ACH-000499,-0.922360475052
ACH-000500,-1.44351877199
ACH-000502,-0.961522137514
ACH-000503,-1.09176151013
ACH-000505,-1.2079519802399998
ACH-000507,-1.1900721438
ACH-000510,-1.0289070465999999
ACH-000511,-1.1994290724799999
ACH-000512,-1.1712054898200002
ACH-000516,-1.33186985942
ACH-000517,-1.19528329721
ACH-000518,-1.22515966742
ACH-000520,-0.997383062036
ACH-000521,-0.946147857486
ACH-000522,-1.08451287359
ACH-000524,-1.3926877710499999
ACH-000527,-1.09984639621
ACH-000528,-1.15752523561
ACH-000537,-1.3922272453100002
ACH-000541,-1.09525566446
ACH-000542,-1.06786083641
ACH-000544,-1.07543316302
ACH-000545,-1.11637221797
ACH-000547,-0.9182772769320001
ACH-000548,-1.2888184419
ACH-000549,-1.28060194422
ACH-000550,-1.5453330347799998
ACH-000552,-1.18424277843
ACH-000556,-1.36585512725
ACH-000557,-1.33029378446
ACH-000570,-1.02275041905
ACH-000571,-1.05078460509
ACH-000573,-1.2699683356
ACH-000576,-1.19420287547
ACH-000580,-1.32644062257
ACH-000584,-1.0160462619700001
ACH-000585,-1.03361529121
ACH-000588,-1.11216099884
ACH-000589,-1.16285816661
ACH-000591,-1.18947608363
ACH-000593,-0.9514502629870001
ACH-000600,-0.937470924078
ACH-000601,-1.0238128524799999
ACH-000604,-0.918797373961
ACH-000605,-0.965024901907
ACH-000606,-1.2249890953799998
ACH-000608,-1.45043633278
ACH-000614,-0.833672672513
ACH-000616,-1.18299843778
ACH-000618,-1.30575563809
ACH-000619,-1.07665150609
ACH-000620,-1.0181651564399998
ACH-000621,-1.21885833834
ACH-000622,-1.4997615390399999
ACH-000623,-1.16748952296
ACH-000624,-1.21940044109
ACH-000627,-0.8754576880310001
ACH-000630,-1.03414463604
ACH-000632,-0.721579706391
ACH-000633,-1.21883807918
ACH-000637,-1.4902592438999998
ACH-000638,-1.06236807557
ACH-000646,-1.23098153556
ACH-000647,-0.9880152037759999
ACH-000648,-0.999929534771
ACH-000649,-1.02826459854
ACH-000651,-1.16569584436
ACH-000652,-1.10604038295
ACH-000653,-1.11528271035
ACH-000657,-1.2070645681799999
ACH-000658,-1.09018207529
ACH-000661,-1.3762306334399999
ACH-000662,-1.18039026837
ACH-000663,-1.1927200165
ACH-000665,-1.25752568084
ACH-000671,-1.12289562438
ACH-000673,-1.2244949661
ACH-000676,-1.06223357141
ACH-000677,-1.05688549686
ACH-000681,-1.25866470631
ACH-000682,-0.9593090398019999
ACH-000683,-1.0423726681
ACH-000684,-0.753385320125
ACH-000688,-1.22086595998
ACH-000693,-0.9229294611900001
ACH-000694,-1.04474172311
ACH-000695,-1.15928780932
ACH-000696,-1.22261202613
ACH-000697,-0.956447266592
ACH-000699,-1.1997858619700001
ACH-000701,-0.9914226228299999
ACH-000706,-1.19972417481
ACH-000711,-0.978136426998
ACH-000713,-0.7336977589470001
ACH-000714,-1.1714550656
ACH-000718,-1.16786631076
ACH-000720,-0.980521682171
ACH-000721,-1.10162726594
ACH-000724,-1.93194660458
ACH-000725,-1.2576290513600001
ACH-000732,-1.01082031478
ACH-000734,-0.998616945993
ACH-000735,-1.02960338026
ACH-000736,-0.936079780621
ACH-000738,-1.2130876507700001
ACH-000746,-0.958037330825
ACH-000747,-0.965075696333
ACH-000748,-1.2629563798799999
ACH-000753,-1.06434567268
ACH-000756,-0.877633406637
ACH-000757,-0.9588387284350001
ACH-000758,-1.35250350623
ACH-000760,-1.1487084638
ACH-000763,-1.7701602867700001
ACH-000764,-1.19208342673
ACH-000765,-0.97595776494
ACH-000766,-1.20566327331
ACH-000767,-1.2518198197
ACH-000768,-0.9540459795239999
ACH-000769,-1.07342016638
ACH-000770,-1.31829193362
ACH-000771,-1.36715247435
ACH-000773,-1.32433063878
ACH-000776,-0.986664202317
ACH-000777,-1.03071881723
ACH-000778,-2.5260078153400003
ACH-000781,-1.1983297417899998
ACH-000782,-1.08249940853
ACH-000783,-0.991582102398
ACH-000784,-1.19881981736
ACH-000785,-1.37170188447
ACH-000787,-0.973057760528
ACH-000788,-1.13680458979
ACH-000791,-1.1921290616
ACH-000792,-0.8131100829979999
ACH-000794,-0.926903070654
ACH-000796,-0.956751107251
ACH-000799,-1.06782476317
ACH-000800,-1.26359661297
ACH-000802,-1.16529672367
ACH-000804,-1.0211441169600002
ACH-000805,-1.22085422219
ACH-000809,-1.0627814338700001
ACH-000810,-0.7252406201970001
ACH-000811,-1.27596563387
ACH-000817,-1.22354349987
ACH-000819,-1.15983906396
ACH-000820,-1.10515333309
ACH-000821,-1.6385842531200001
ACH-000822,-1.52763967896
ACH-000823,-0.978776456441
ACH-000824,-0.9375429910690001
ACH-000827,-1.06975305925
ACH-000829,-1.35907857866
ACH-000831,-1.0849031187
ACH-000832,-0.90621613784
ACH-000833,-1.09391500089
ACH-000834,-1.15527935086
ACH-000835,-1.12711931486
ACH-000836,-1.20616083269
ACH-000837,-1.09186318889
ACH-000838,-0.985656816435
ACH-000839,-1.04168936471
ACH-000840,-1.42202174331
ACH-000841,-1.10346664927
ACH-000843,-1.25961107717
ACH-000846,-1.05176793743
ACH-000847,-0.889014846088
ACH-000848,-1.15310652099
ACH-000849,-1.0052984893
ACH-000851,-1.23012810564
ACH-000855,-1.21806440276
ACH-000856,-1.2270606588200001
ACH-000858,-1.20343167486
ACH-000859,-0.874350844901
ACH-000861,-0.966029939217
ACH-000862,-0.898623844111
ACH-000865,-1.10033017934
ACH-000866,-1.11462400181
ACH-000867,-1.3326847604
ACH-000869,-1.53747549552
ACH-000872,-0.987046277799
ACH-000873,-0.950927630794
ACH-000876,-1.122106028
ACH-000878,-1.1468826633
ACH-000880,-1.21537007347
ACH-000881,-1.2150728527399999
ACH-000882,-1.15749352575
ACH-000884,-1.15915726063
ACH-000885,-1.12593988199
ACH-000887,-0.845673744601
ACH-000888,-1.32683876487
ACH-000889,-1.01365780436
ACH-000890,-1.14368158642
ACH-000896,-1.0217863710500001
ACH-000898,-1.14872005116
ACH-000900,-1.21885184942
ACH-000901,-1.0128812475799998
ACH-000905,-1.34757324982
ACH-000906,-0.987546800645
ACH-000907,-1.1594333360200002
ACH-000910,-0.946352586199
ACH-000911,-1.10109301975
ACH-000912,-1.3908299321200002
ACH-000913,-0.8441725707
ACH-000915,-0.972109919931
ACH-000916,-1.22169309238
ACH-000917,-1.0861364700799998
ACH-000921,-1.07682502175
ACH-000924,-1.1566610494399998
ACH-000926,-0.878578546769
ACH-000928,-1.03743507206
ACH-000929,-1.20382234052
ACH-000932,-1.20555056441
ACH-000935,-0.943288233499
ACH-000936,-0.9003110108050001
ACH-000937,-1.150867865
ACH-000938,-1.14642012169
ACH-000939,-1.46282031373
ACH-000941,-1.20003721831
ACH-000943,-1.29798668366
ACH-000946,-1.28371338256
ACH-000947,-1.07232578794
ACH-000948,-1.27189143269
ACH-000950,-1.12686791684
ACH-000953,-1.09335026884
ACH-000957,-1.2974676817200002
ACH-000958,-1.1628454091299998
ACH-000960,-1.1690196746400001
ACH-000963,-1.1087739106999999
ACH-000968,-1.22157010671
ACH-000969,-1.3335003140700001
ACH-000973,-1.01170376006
ACH-000974,-1.2939220536
ACH-000975,-1.05388582964
ACH-000976,-1.0356786817899999
ACH-000978,-0.717993645422
ACH-000980,-1.2084472042
ACH-000984,-1.18743636435
ACH-000986,-1.04638442668
ACH-000988,-1.22763878331
ACH-000993,-1.29098773081
ACH-000994,-1.3468016231
ACH-000996,-1.33016385942
ACH-001001,-1.0851936953499999
ACH-001020,-0.985121776405
ACH-001028,-0.834812711455
ACH-001031,-1.24592968594
ACH-001038,-1.15657688886
ACH-001048,-1.26408770696
ACH-001050,-1.03337216492
ACH-001053,-0.8840283320000001
ACH-001054,-0.805104232263
ACH-001061,-1.22977453396
ACH-001067,-1.25303385674
ACH-001075,-1.37292849007
ACH-001096,-1.0923583023799999
ACH-001128,-1.1444770815899998
ACH-001134,-1.10987624431
ACH-001151,-1.1449328299600001
ACH-001163,-0.8135364983460001
ACH-001164,-1.26419411473
ACH-001173,-1.01198905224
ACH-001183,-1.18661446599
ACH-001184,-0.863685282
ACH-001190,-1.17486560801
ACH-001192,-1.12077713457
ACH-001193,-0.980529349501
ACH-001196,-1.44661154901
ACH-001197,-1.08989525756
ACH-001205,-1.00599690796
ACH-001211,-0.969700582992
ACH-001212,-1.1457715691500001
ACH-001228,-1.31334895998
ACH-001232,-1.1934042649799999
ACH-001239,-1.0640318516
ACH-001274,-0.768123135971
ACH-001275,-0.96371493659
ACH-001277,-1.0100871712200001
ACH-001278,-1.20580097267
ACH-001280,-1.58222865277
ACH-001283,-1.11879616113
ACH-001289,-1.21448856271
ACH-001295,-0.8646997949420001
ACH-001300,-1.14050268744
ACH-001301,-0.815847621356
ACH-001302,-1.1568917816600002
ACH-001303,-1.01935636009
ACH-001306,-1.0853467741399998
ACH-001318,-1.0829561456899999
ACH-001322,-0.972302232582
ACH-001328,-0.981789371966
ACH-001332,-0.736584562195
ACH-001333,-1.19313399003
ACH-001336,-1.1448648243000001
ACH-001340,-1.06438977689
ACH-001346,-1.29377588512
ACH-001353,-1.1551730644
ACH-001354,-1.15786505088
ACH-001367,-1.01544470774
ACH-001368,-1.18982938131
ACH-001374,-0.971002194884
ACH-001375,-1.05672269629
ACH-001377,-1.1619952121700001
ACH-001380,-1.29019626218
ACH-001391,-1.13592509082
ACH-001407,-1.19009772342
ACH-001408,-1.12061481654
ACH-001413,-1.14420317031
ACH-001430,-0.983742235582
ACH-001431,-1.37801762194
ACH-001450,-1.19373763714
ACH-001496,-1.12270844479
ACH-001500,-0.9142537656949999
ACH-001521,-1.34232088147
ACH-001523,-1.06776218938
ACH-001532,-1.06958673566
ACH-001536,-0.94890739575
ACH-001550,-1.16427817188
ACH-001552,-0.9956091113779999
ACH-001554,-1.2021620932500001
ACH-001645,-0.9209279187780001
ACH-001654,-1.31004871855
ACH-001715,-0.662945638887
ACH-001735,-1.28792133736
ACH-001736,-1.1589011719600002
ACH-001737,-1.0866909743100002
ACH-001740,-1.1104986371799999
ACH-001745,-1.04208110241
ACH-001750,-1.22022745002
ACH-001765,-1.06086648483
ACH-001956,-1.20670840471
ACH-001957,-1.0775740392200002
