,CSTF3 (1479)
ACH-000322,-1.2108799464700002
ACH-000323,-1.0178883844700002
ACH-000324,-1.1368523036799998
ACH-000329,-0.929910883621
ACH-000330,-0.951156833991
ACH-000331,-0.788503888289
ACH-000332,-0.9888625268819999
ACH-000334,-0.921426799841
ACH-000335,-1.3568540370299997
ACH-000336,-0.945804285217
ACH-000337,-1.1653854302
ACH-000339,-0.731827114175
ACH-000341,-1.1378796182700002
ACH-000348,-1.2119515274600001
ACH-000350,-1.10703688485
ACH-000352,-0.3927221270699999
ACH-000356,-0.907794915834
ACH-000361,-0.8645526022360001
ACH-000362,-1.12148935488
ACH-000363,-1.12930763632
ACH-000364,-0.99382267562
ACH-000365,-1.1208305531
ACH-000366,-0.987358951745
ACH-000368,-1.0649637864000001
ACH-000374,-1.2277390255
ACH-000375,-0.897291156713
ACH-000376,-1.07296661002
ACH-000381,-0.7334105239030001
ACH-000383,-0.536755869356
ACH-000387,-0.812985336653
ACH-000389,-0.938489161735
ACH-000390,-1.0593139834
ACH-000393,-1.01160290894
ACH-000395,-0.743705807298
ACH-000397,-1.2313123791399998
ACH-000401,-1.03047050793
ACH-000402,-1.08688700447
ACH-000403,-0.897111631622
ACH-000404,-1.03010175186
ACH-000406,-0.972907412041
ACH-000407,-0.870022248859
ACH-000408,-1.10185857368
ACH-000410,-1.1436045413200002
ACH-000411,-0.945219091925
ACH-000414,-1.21669524033
ACH-000415,-0.636525925528
ACH-000416,-0.786908755949
ACH-000420,-1.4702314256600002
ACH-000421,-0.891606421542
ACH-000424,-0.929450494551
ACH-000425,-0.964519358732
ACH-000426,-0.652969930852
ACH-000427,-0.9401195239799999
ACH-000433,-0.945879195629
ACH-000436,-1.23595916032
ACH-000444,-1.03158633986
ACH-000445,-0.810596523618
ACH-000448,-1.09968604622
ACH-000450,-1.0134709794
ACH-000452,-0.949372413327
ACH-000454,-1.17252668763
ACH-000458,-0.841158572546
ACH-000459,-1.03994123563
ACH-000460,-1.08156618093
ACH-000461,-1.09582091046
ACH-000463,-0.983729545756
ACH-000464,-1.07629970113
ACH-000466,-0.820794512349
ACH-000467,-0.7505376507439999
ACH-000468,-0.552004074905
ACH-000469,-1.15834392166
ACH-000470,-1.0371484261200001
ACH-000471,-0.8056333299349999
ACH-000472,-0.74268854155
ACH-000473,-1.13482234854
ACH-000475,-1.0030503489899998
ACH-000476,-0.7572469716339999
ACH-000477,-1.71294355315
ACH-000480,-1.2578298699600001
ACH-000481,-1.08336310908
ACH-000483,-0.908589270761
ACH-000484,-1.3920347794699999
ACH-000485,-0.9169067870730001
ACH-000486,-0.926569822008
ACH-000487,-1.40288780876
ACH-000488,-0.946145915342
ACH-000490,-1.05098753665
ACH-000491,-0.9354525841419999
ACH-000495,-1.4852707157799998
ACH-000496,-1.09860155933
ACH-000499,-1.1652111248600001
ACH-000500,-0.986093321305
ACH-000502,-1.00679010139
ACH-000503,-0.73484067729
ACH-000505,-1.1595437212000002
ACH-000507,-0.886687430775
ACH-000510,-0.910389190772
ACH-000511,-0.849282909252
ACH-000512,-0.8482967301000001
ACH-000516,-1.1310314010200002
ACH-000517,-1.23060755619
ACH-000518,-1.16780370702
ACH-000520,-1.23319374787
ACH-000521,-0.733725534411
ACH-000522,-0.8555175836390001
ACH-000524,-1.0969315590100002
ACH-000527,-0.953590933098
ACH-000528,-0.976125902351
ACH-000537,-0.762076744214
ACH-000541,-1.43172835599
ACH-000542,-0.994956339856
ACH-000544,-1.14002037425
ACH-000545,-1.05572924222
ACH-000547,-0.863905156083
ACH-000548,-0.9981777879979999
ACH-000549,-0.528480213182
ACH-000550,-0.922244700078
ACH-000552,-0.791896128749
ACH-000556,-0.781595308704
ACH-000557,-1.10121046063
ACH-000570,-1.3072589048
ACH-000571,-0.9393902929160001
ACH-000573,-1.04185372858
ACH-000576,-0.701320434603
ACH-000580,-1.42578626382
ACH-000584,-0.680880849181
ACH-000585,-1.17479378217
ACH-000588,-1.25868960894
ACH-000589,-1.10900894025
ACH-000591,-1.35482584131
ACH-000593,-1.04888709514
ACH-000600,-1.0193342401899999
ACH-000601,-1.07833272908
ACH-000604,-0.871344825775
ACH-000605,-1.14732467671
ACH-000606,-0.8986951313570001
ACH-000608,-1.25815392173
ACH-000614,-1.0204289198899998
ACH-000616,-1.05361916845
ACH-000618,-1.02983696839
ACH-000619,-0.869959454394
ACH-000620,-1.14452917159
ACH-000621,-1.0660082931100001
ACH-000622,-1.28016756015
ACH-000623,-1.54148426729
ACH-000624,-0.667553620596
ACH-000627,-0.8136494044570001
ACH-000630,-0.860118193592
ACH-000632,-1.20233058786
ACH-000633,-0.9752777337749999
ACH-000637,-1.18950121833
ACH-000638,-1.1568128313500001
ACH-000646,-1.1999829604899999
ACH-000647,-1.15651865106
ACH-000648,-1.54175179187
ACH-000649,-1.01376116093
ACH-000651,-0.8059585002349999
ACH-000652,-0.860808291884
ACH-000653,-0.900775453681
ACH-000657,-0.865723720974
ACH-000658,-0.870788735099
ACH-000661,-1.20875157029
ACH-000662,-0.629219524208
ACH-000663,-0.92151262296
ACH-000665,-1.26806889923
ACH-000671,-1.00634074519
ACH-000673,-0.856700426141
ACH-000676,-0.777578018909
ACH-000677,-0.628239897026
ACH-000681,-1.00486086646
ACH-000682,-0.7651372158249999
ACH-000683,-0.809682755703
ACH-000684,-1.19117339611
ACH-000688,-0.486528412225
ACH-000693,-0.8841278986319999
ACH-000694,-0.764845679088
ACH-000695,-0.914337153245
ACH-000696,-1.150804778
ACH-000697,-1.00075984515
ACH-000699,-1.3446125704700003
ACH-000701,-0.616290922256
ACH-000706,-1.00376607225
ACH-000711,-0.999101501611
ACH-000713,-1.14538107403
ACH-000714,-1.17638118545
ACH-000718,-1.1120501812299999
ACH-000720,-1.38306570317
ACH-000721,-0.662327283291
ACH-000724,-0.6886608245970001
ACH-000725,-1.04668304177
ACH-000732,-1.09608977388
ACH-000734,-0.859984294394
ACH-000735,-0.711494647124
ACH-000736,-0.898388360003
ACH-000738,-1.16659248095
ACH-000746,-0.603263210968
ACH-000747,-1.18842211865
ACH-000748,-0.884347154931
ACH-000753,-0.8779535048710001
ACH-000756,-0.951369458818
ACH-000757,-0.923061476506
ACH-000758,-0.8547072783830001
ACH-000760,-0.774974672198
ACH-000763,-1.11297658402
ACH-000764,-0.7008820500040001
ACH-000765,-1.08664941637
ACH-000766,-1.09981363237
ACH-000767,-0.648250907757
ACH-000768,-1.05404016601
ACH-000769,-1.11522948483
ACH-000770,-0.956532854515
ACH-000771,-0.995842176357
ACH-000773,-1.19766535957
ACH-000776,-1.09777771421
ACH-000777,-1.13237537082
ACH-000778,-0.912153181963
ACH-000781,-1.13230073211
ACH-000782,-0.921665957485
ACH-000783,-0.983850893127
ACH-000784,-0.7437782731029999
ACH-000785,-1.01690279057
ACH-000787,-0.764301991787
ACH-000788,-1.1031858829799999
ACH-000791,-1.0763424702700002
ACH-000792,-1.25463618663
ACH-000794,-0.912675020447
ACH-000796,-0.947368145249
ACH-000799,-1.2044392171
ACH-000800,-0.8654006893070001
ACH-000802,-1.11025285829
ACH-000804,-1.63775912694
ACH-000805,-0.95160289254
ACH-000809,-0.6917022862029999
ACH-000810,-0.959045816128
ACH-000811,-1.07843195906
ACH-000817,-1.36937733624
ACH-000819,-0.807030121098
ACH-000820,-0.5408804092930001
ACH-000821,-1.22725011126
ACH-000822,-0.57599956848
ACH-000823,-0.877856028058
ACH-000824,-1.1318071045
ACH-000827,-0.995008030457
ACH-000829,-1.1439887206100001
ACH-000831,-0.881819197437
ACH-000832,-0.854391314389
ACH-000833,-0.7813229978210001
ACH-000834,-0.800262827782
ACH-000835,-1.10193527499
ACH-000836,-0.610177332643
ACH-000837,-0.724511186819
ACH-000838,-1.60628085408
ACH-000839,-1.07739091152
ACH-000840,-0.715978884466
ACH-000841,-1.14761213058
ACH-000843,-0.942500075844
ACH-000846,-1.12474323886
ACH-000847,-0.7399150094329999
ACH-000848,-0.784218172781
ACH-000849,-0.7626566336730001
ACH-000851,-0.685426207812
ACH-000855,-0.986444289417
ACH-000856,-0.9744067201980001
ACH-000858,-0.894622381378
ACH-000859,-0.611737485266
ACH-000861,-0.740461663287
ACH-000862,-0.993933351919
ACH-000865,-0.8956282776610001
ACH-000866,-1.07616803118
ACH-000867,-1.4919660620100001
ACH-000869,-0.646624148946
ACH-000872,-1.2912398298299999
ACH-000873,-0.654133569822
ACH-000876,-0.790224622256
ACH-000878,-1.01611031082
ACH-000880,-1.07739897785
ACH-000881,-1.16670860317
ACH-000882,-0.9673734056799999
ACH-000884,-0.8714825058619999
ACH-000885,-0.998375586397
ACH-000887,-0.726587979623
ACH-000888,-1.04765334355
ACH-000889,-0.461188610969
ACH-000890,-0.801988604844
ACH-000896,-0.857073127436
ACH-000898,-0.938984403106
ACH-000900,-0.9978243385259999
ACH-000901,-0.9305163236249999
ACH-000905,-0.95492934814
ACH-000906,-0.886564999102
ACH-000907,-1.15203785881
ACH-000910,-1.0089611997299999
ACH-000911,-0.7544727468889999
ACH-000912,-0.5649279691960001
ACH-000913,-0.913846391042
ACH-000915,-0.951596766856
ACH-000916,-1.5694825099899998
ACH-000917,-0.876091266622
ACH-000921,-0.759774196898
ACH-000924,-0.943441544031
ACH-000926,-0.642775348666
ACH-000928,-0.9972621224680001
ACH-000929,-0.7657047553030001
ACH-000932,-0.660442585607
ACH-000935,-0.960724713862
ACH-000936,-0.977863626107
ACH-000937,-1.05738055729
ACH-000938,-0.882460803031
ACH-000939,-0.8286013569480001
ACH-000941,-1.0303475775
ACH-000943,-1.08630383332
ACH-000946,-1.0900350111100001
ACH-000947,-0.874026796763
ACH-000948,-0.995644400013
ACH-000950,-1.14835122639
ACH-000953,-1.00724939661
ACH-000957,-0.922450796038
ACH-000958,-1.2387951262999999
ACH-000960,-0.932417094071
ACH-000963,-0.971307119155
ACH-000968,-0.871813609425
ACH-000969,-0.8667215149590001
ACH-000973,-1.21691712967
ACH-000974,-0.8676226802500001
ACH-000975,-1.23744543848
ACH-000976,-0.712213139246
ACH-000978,-1.09903120533
ACH-000980,-0.907942901321
ACH-000984,-0.7181841528899999
ACH-000986,-1.04344405036
ACH-000988,-1.14034588677
ACH-000993,-1.08693529102
ACH-000994,-0.925697660547
ACH-000996,-1.2165016903
ACH-001001,-0.89240536106
ACH-001020,-0.432978939339
ACH-001028,-0.869131943258
ACH-001031,-1.1671771733399998
ACH-001038,-0.974534932832
ACH-001048,-1.1453374589
ACH-001050,-1.11144843187
ACH-001053,-0.924597190659
ACH-001054,-0.747316294677
ACH-001061,-0.957018977903
ACH-001067,-0.8913783653399999
ACH-001075,-0.725927271125
ACH-001096,-1.06033885657
ACH-001128,-0.249979159678
ACH-001134,-0.995112068461
ACH-001151,-0.951194822582
ACH-001163,-0.716177428099
ACH-001164,-0.8840068528820001
ACH-001173,-0.9911403847299999
ACH-001183,-0.9594882080830001
ACH-001184,-0.829816221818
ACH-001190,-0.963765879146
ACH-001192,-1.0642992652299998
ACH-001193,-1.13863821765
ACH-001196,-1.1396977699200002
ACH-001197,-0.961020479235
ACH-001205,-0.813820848239
ACH-001211,-0.7575527660670001
ACH-001212,-1.0380271108499999
ACH-001228,-0.854860544727
ACH-001232,-1.3047287030799999
ACH-001239,-0.832335126951
ACH-001274,-0.8211412152390001
ACH-001275,-1.02511186293
ACH-001277,-0.947664525095
ACH-001278,-1.19880492865
ACH-001280,-1.00260952302
ACH-001283,-0.962051234996
ACH-001289,-1.2031928428299998
ACH-001295,-1.09800282561
ACH-001300,-1.2053741564700002
ACH-001301,-1.25028277215
ACH-001302,-1.2599808599200002
ACH-001303,-0.922998131077
ACH-001306,-1.06153176062
ACH-001318,-1.14617299671
ACH-001322,-0.771076835765
ACH-001328,-0.760918077411
ACH-001332,-0.791230802209
ACH-001333,-0.8728839487729999
ACH-001336,-0.9448644362440001
ACH-001340,-1.27035651814
ACH-001346,-0.824894148498
ACH-001353,-0.783675332177
ACH-001354,-1.1877538912799999
ACH-001367,-1.4469113662900002
ACH-001368,-0.9691192076559999
ACH-001374,-0.9017206555670001
ACH-001375,-1.15644988837
ACH-001377,-0.8151714321089999
ACH-001380,-0.7650358547470001
ACH-001391,-0.665092336393
ACH-001407,-0.748137753601
ACH-001408,-1.47798977239
ACH-001413,-1.13581578865
ACH-001430,-0.9740861090180001
ACH-001431,-1.24430470229
ACH-001450,-0.803117631845
ACH-001496,-0.912269558
ACH-001500,-0.509055552531
ACH-001521,-1.5421125289500002
ACH-001523,-0.9619892583990001
ACH-001532,-1.15556445108
ACH-001536,-1.19499170994
ACH-001550,-0.532360519392
ACH-001552,-1.02874713326
ACH-001554,-0.8935541463869999
ACH-001645,-1.0381474528499999
ACH-001654,-0.8786930669949999
ACH-001715,-1.32355417565
ACH-001735,-0.931006333286
ACH-001736,-0.974234851143
ACH-001737,-0.951164625427
ACH-001740,-0.884024135942
ACH-001745,-0.678743051317
ACH-001750,-0.9080783464
ACH-001765,-0.732350332987
ACH-001956,-1.2761188158499999
ACH-001957,-1.1343159427399998
