,ERVFRD-1 (405754)
ACH-000004,0.132160032811
ACH-000007,0.107037683586
ACH-000009,-0.11630788312000001
ACH-000011,0.139640517718
ACH-000012,0.022208735644200003
ACH-000013,0.10398543904200001
ACH-000014,-0.0712482008633
ACH-000015,0.111260383717
ACH-000017,0.154029026711
ACH-000018,0.05935663960319999
ACH-000019,-0.0453363355449
ACH-000021,0.0275949577874
ACH-000022,0.19655826684099997
ACH-000025,0.12527006486
ACH-000028,-0.0050465495301
ACH-000030,-0.074081093402
ACH-000035,0.08688511005619999
ACH-000036,0.132496024563
ACH-000037,0.18492012365899999
ACH-000039,-0.129063562155
ACH-000040,0.235292499398
ACH-000041,0.09046654222610001
ACH-000042,-0.0747705866044
ACH-000045,-0.19252648483600002
ACH-000047,-0.0389974394911
ACH-000052,0.105462245035
ACH-000053,0.128105897833
ACH-000054,-0.178779095191
ACH-000055,0.116788299665
ACH-000060,-0.041289289257999996
ACH-000067,0.175043433154
ACH-000070,0.0132874181164
ACH-000075,-0.0629685131246
ACH-000078,-0.0242750221837
ACH-000082,-0.0409230428274
ACH-000085,-0.09557986347750001
ACH-000086,-0.00836022557186
ACH-000087,-0.0383136264948
ACH-000092,-0.0866249098143
ACH-000095,0.0206785790233
ACH-000097,0.0777628360745
ACH-000098,-0.040876731977
ACH-000099,0.11073642585200001
ACH-000108,0.0758840890477
ACH-000113,-0.07863107721069999
ACH-000115,-0.195407500205
ACH-000116,-0.05040150719290001
ACH-000118,-0.0759372572798
ACH-000120,0.0216137246154
ACH-000123,0.166548606921
ACH-000127,0.046544293899
ACH-000128,0.132833217422
ACH-000132,-0.107882558597
ACH-000133,0.015518464281600001
ACH-000137,-0.0528749118717
ACH-000138,-0.0023757684152199998
ACH-000142,0.104715196151
ACH-000143,0.0064474678039099995
ACH-000146,0.0512451723992
ACH-000148,-0.030526607826900004
ACH-000150,0.154917978356
ACH-000152,0.0727629274125
ACH-000153,-0.0330613929912
ACH-000159,0.0608401643287
ACH-000160,-0.0231894647657
ACH-000163,-0.0355147213079
ACH-000167,-0.162835384888
ACH-000168,-0.118046192686
ACH-000169,0.106573698024
ACH-000178,-0.0206220572964
ACH-000182,0.115479994312
ACH-000183,-0.057858225359399995
ACH-000188,0.09754599918289998
ACH-000189,0.10303587001900001
ACH-000190,-0.06986226504939999
ACH-000198,-0.0973553418892
ACH-000204,0.168156369041
ACH-000206,-0.0314565535532
ACH-000207,-0.0955266111117
ACH-000211,-0.00275236118592
ACH-000215,0.018462872658099996
ACH-000221,0.08437711330710002
ACH-000222,0.0312053751752
ACH-000223,-0.0384380962579
ACH-000226,0.241132640174
ACH-000227,0.17037498478799998
ACH-000228,0.0430700547657
ACH-000231,0.000423717453981
ACH-000232,-0.103301027641
ACH-000233,0.10648054683599999
ACH-000234,0.0347503811975
ACH-000235,0.0261832711131
ACH-000237,0.0027866940194899996
ACH-000238,-0.18577882046799998
ACH-000243,-0.105035722496
ACH-000244,0.38251175717200003
ACH-000246,0.035861463451400004
ACH-000248,0.06776816555739999
ACH-000250,-0.0035619417227
ACH-000251,-0.0772646487683
ACH-000253,0.12168157853900001
