,CTBP2 (1488)
ACH-000004,-0.176777919201
ACH-000007,-0.415995568087
ACH-000009,-0.543545725948
ACH-000011,-0.5485471323309999
ACH-000012,-0.641849219062
ACH-000013,-0.479342026277
ACH-000014,-0.627576625779
ACH-000015,-0.248101530425
ACH-000017,-1.04065381106
ACH-000018,-0.7061551922570001
ACH-000019,-0.336277884601
ACH-000021,-0.253376378461
ACH-000022,-0.500718207532
ACH-000025,-0.734128047457
ACH-000028,-0.45146319388000006
ACH-000030,-0.475086991227
ACH-000035,-0.501107630013
ACH-000036,-0.56449070347
ACH-000037,-0.247527178304
ACH-000039,-0.288121341721
ACH-000040,-0.636181793762
ACH-000041,-0.476617529661
ACH-000042,-0.762964569161
ACH-000045,-0.263338322588
ACH-000047,-0.251245013445
ACH-000052,-0.6313610270800001
ACH-000053,-0.198616753328
ACH-000054,-0.464379323821
ACH-000055,-0.502504043149
ACH-000060,-0.463303576869
ACH-000067,-0.300892945802
ACH-000070,-0.813653985422
ACH-000075,-0.6332633478549999
ACH-000078,-0.5745692410459999
ACH-000082,-0.500561396544
ACH-000085,-0.482137709616
ACH-000086,-0.286008442831
ACH-000087,-0.386550937381
ACH-000092,-0.5304861114720001
ACH-000095,-0.6900225693809999
ACH-000097,-0.6443617502929999
ACH-000098,-0.429641577028
ACH-000099,-0.656493069447
ACH-000108,-0.7321973615790001
ACH-000113,-0.559824685675
ACH-000115,-0.631833150638
ACH-000116,-0.569228303518
ACH-000118,-0.119028003281
ACH-000120,-0.363399783727
ACH-000123,-0.5523594827539999
ACH-000127,-0.521684525572
ACH-000128,-0.593441949462
ACH-000132,-0.478823591805
ACH-000133,-0.314951956847
ACH-000137,-0.668685900805
ACH-000138,-0.744035511722
ACH-000142,-0.237294006712
ACH-000143,-0.532916919373
ACH-000146,-0.298146402837
ACH-000148,-0.48606463971999997
ACH-000150,-0.167054632776
ACH-000152,-0.42349864263099996
ACH-000153,0.00835191272014
ACH-000159,-0.208253409655
ACH-000160,0.117597165692
ACH-000163,-0.264207841467
ACH-000167,0.211421393708
ACH-000168,-0.6245991699310001
ACH-000169,-0.991072219516
ACH-000178,-0.758735110712
ACH-000182,-0.393959485307
ACH-000183,-0.653582594259
ACH-000188,-0.750930459464
ACH-000189,-0.08428535967550001
ACH-000190,0.290175023749
ACH-000198,-0.387874497109
ACH-000204,-0.603330755939
ACH-000206,-0.007433477775140001
ACH-000207,-0.650289840701
ACH-000211,-0.585327292267
ACH-000215,-0.537069536062
ACH-000221,-0.281751408723
ACH-000222,-0.135481837593
ACH-000223,-0.476623627478
ACH-000226,-0.061803911294300004
ACH-000227,-0.519053398629
ACH-000228,-0.29310504796500003
ACH-000231,-0.549439303616
ACH-000232,-0.609394154308
ACH-000233,-0.0642061254406
ACH-000234,-0.289192565764
ACH-000235,-0.40211589985299995
ACH-000237,-0.585180330567
ACH-000238,-0.527934834749
ACH-000243,0.053754761244099995
ACH-000244,-0.583411391149
ACH-000246,-0.748441764261
ACH-000248,-0.539865997779
ACH-000250,-0.5284390963660001
ACH-000251,-0.57291502911
ACH-000253,-0.715871463721
ACH-000255,-0.33073763483199997
ACH-000256,-0.52763007748
ACH-000257,-0.45627031997699996
ACH-000258,-1.00043448528
ACH-000259,-0.5764950849880001
ACH-000260,-0.39754228071500003
ACH-000261,-0.437221599394
ACH-000262,-0.324887420626
ACH-000263,0.0956304566316
ACH-000264,-0.34274022433
ACH-000265,-0.0362412931622
ACH-000266,-0.32986641869399996
ACH-000272,-0.259150553796
ACH-000273,-0.305162722245
ACH-000274,-0.552713664723
ACH-000277,-0.7454309807699999
ACH-000278,-0.46410844251500005
ACH-000279,-0.557006431496
ACH-000280,-0.352058034452
ACH-000281,-0.542028109961
ACH-000288,-0.55344117513
ACH-000291,-0.530825686691
ACH-000293,-0.66448023768
ACH-000294,-0.452378435082
ACH-000295,-0.550355018375
ACH-000296,-0.6256896269309999
ACH-000302,-0.5606762208280001
ACH-000304,-0.29092248343800003
ACH-000307,-0.35343462362800004
ACH-000308,-0.44306999340000003
ACH-000310,-0.629855749033
ACH-000311,-0.0662923877633
ACH-000312,-0.584297904714
ACH-000315,-0.676019805142
ACH-000316,-0.692002043714
ACH-000317,-0.37606922997599995
ACH-000318,-0.329171700346
ACH-000319,-0.6435961884660001
ACH-000320,-0.323469172184
ACH-000322,-0.576444893448
ACH-000323,-0.474402057827
ACH-000324,-0.492738964688
ACH-000329,-0.442110170407
ACH-000330,-0.440045603143
ACH-000331,-0.199166839997
ACH-000332,-0.515979086693
ACH-000334,-0.280807062697
ACH-000335,-0.386227674442
ACH-000336,-0.424105383701
ACH-000337,-0.134512943879
ACH-000339,-0.33697881444600003
ACH-000341,-0.477133574462
ACH-000348,-0.483464620546
ACH-000350,-0.451999541835
ACH-000352,-0.491656407287
ACH-000356,-0.55501397092
ACH-000361,-0.447612437802
ACH-000362,-0.247319655271
ACH-000363,-0.409579584028
ACH-000364,-0.229502931989
ACH-000365,-0.34100620100699996
ACH-000366,-0.613989491122
ACH-000368,-0.502987326069
ACH-000374,-0.402889880495
ACH-000375,-0.46716323342200006
ACH-000376,-0.47577820270800003
ACH-000381,-0.688348590239
ACH-000383,-0.452317432719
ACH-000387,-0.529043503233
ACH-000389,-0.632929130448
ACH-000390,-0.537953002223
ACH-000393,-0.425730255925
ACH-000395,-0.527080905474
ACH-000397,-0.752629492059
ACH-000401,-0.543596014829
ACH-000402,-0.276415650286
ACH-000403,-0.40082235370200003
ACH-000404,-0.7270218132520001
ACH-000406,-0.277315705191
ACH-000407,-0.362071081425
ACH-000408,-0.38534278505
ACH-000410,-0.442966657541
ACH-000411,-0.402517625727
ACH-000414,-0.736082272602
ACH-000415,-0.541964125998
ACH-000416,-0.540982978023
ACH-000420,-0.5319538087169999
ACH-000421,-0.5387408785109999
ACH-000424,-0.49354059978299997
ACH-000425,-0.420323084283
ACH-000426,-0.38085165298100004
ACH-000427,-0.8257712096269999
ACH-000433,-0.8801307346080001
ACH-000436,-0.580140717716
ACH-000444,-0.361417667071
