,NOM1 (64434)
ACH-000004,-0.46571126936800006
ACH-000007,-0.813593939977
ACH-000009,-0.7088612353399999
ACH-000011,-0.929446571191
ACH-000012,-0.851081302859
ACH-000013,-0.720038652394
ACH-000014,-0.9952778858069999
ACH-000015,-0.6344724011949999
ACH-000017,-0.6925863181649999
ACH-000018,-0.752243971604
ACH-000019,-0.838602346339
ACH-000021,-1.2161596996200001
ACH-000022,-0.777372421006
ACH-000025,-0.9464756489899999
ACH-000028,-0.6122760238220001
ACH-000030,-0.544675457332
ACH-000035,-0.8149289432860001
ACH-000036,-0.694666438193
ACH-000037,-0.631238804086
ACH-000039,-0.712087767272
ACH-000040,-0.9630502004899999
ACH-000041,-0.987208523416
ACH-000042,-0.822935489811
ACH-000045,-0.838840451681
ACH-000047,-0.7320805350390001
ACH-000052,-0.962245258062
ACH-000053,-0.748717529351
ACH-000054,-0.761992701171
ACH-000055,-0.783704513213
ACH-000060,-0.8298285157080001
ACH-000067,-0.580676152874
ACH-000070,-0.669898870477
ACH-000075,-0.87587636889
ACH-000078,-0.48275783658999993
ACH-000082,-1.1616962221200002
ACH-000085,-1.0111517411
ACH-000086,-0.666958049994
ACH-000087,-0.803239071629
ACH-000092,-0.791728505897
ACH-000095,-0.964933165987
ACH-000097,-0.8690078675570001
ACH-000098,-0.705163990978
ACH-000099,-0.847509806845
ACH-000108,-1.00013729566
ACH-000113,-0.7966221592270001
ACH-000115,-0.36797453577
ACH-000116,-0.6534500326229999
ACH-000118,-0.730923789335
ACH-000120,-0.802181186091
ACH-000123,-0.8195726080769999
ACH-000127,-0.488205865269
ACH-000128,-0.8852467962530001
ACH-000132,-0.9111927168
ACH-000133,-0.920724101187
ACH-000137,-0.995559220132
ACH-000138,-0.6754371379690001
ACH-000142,-0.8954723532019999
ACH-000143,-0.782522614188
ACH-000146,-0.7609159587180001
ACH-000148,-0.644916687034
ACH-000150,-0.6566337865199999
ACH-000152,-0.7206492212919999
ACH-000153,-1.11818108575
ACH-000159,-0.64444850091
ACH-000160,-1.12470073755
ACH-000163,-0.584104738168
ACH-000167,-0.8877954161499999
ACH-000168,-1.3206068302299998
ACH-000169,-1.01246184691
ACH-000178,-0.9293939000049999
ACH-000182,-0.5775596203850001
ACH-000183,-0.518786120206
ACH-000188,-1.08605911551
ACH-000189,-1.0374261767100001
ACH-000190,-0.825266765395
ACH-000198,-0.7501847230159999
ACH-000204,-0.696792002338
ACH-000206,-1.16216140591
ACH-000207,-0.908800179794
ACH-000211,-0.720706613556
ACH-000215,-0.7322342562720001
ACH-000221,-0.669270768068
ACH-000222,-0.98453812456
ACH-000223,-0.693250863922
ACH-000226,-0.8858909207250001
ACH-000227,-0.299307733034
ACH-000228,-0.826940793924
ACH-000231,-0.6913778259700001
ACH-000232,-0.6983758994660001
ACH-000233,-0.725350166937
ACH-000234,-0.857933967296
ACH-000235,-0.7378413509110001
ACH-000237,-0.8394687542300001
ACH-000238,-0.962255893081
ACH-000243,-0.728391024771
ACH-000244,-0.9133990873479999
ACH-000246,-0.689453424581
ACH-000248,-0.662551735776
ACH-000250,-0.5053494190119999
ACH-000251,-1.03311857944
ACH-000253,-1.0985590191399999
ACH-000255,-0.941207336621
ACH-000256,-0.7259173040279999
ACH-000257,-1.06421788669
ACH-000258,-0.8945259478149999
ACH-000259,-0.750283963179
ACH-000260,-0.694192027966
ACH-000261,-0.669713328869
ACH-000262,-0.8544434546240001
ACH-000263,-0.635504173014
ACH-000264,-0.71451927595
ACH-000265,-0.7886171251369999
ACH-000266,-0.959230898634
ACH-000272,-0.631916061565
ACH-000273,-0.7051402298880001
ACH-000274,-0.841748344049
ACH-000277,-0.603534470889
ACH-000278,-0.7450502762800001
ACH-000279,-0.613356325307
ACH-000280,-1.0637187398399999
ACH-000281,-0.726258360396
ACH-000288,-0.752732055069
ACH-000291,-0.513809532795
ACH-000293,-0.500026867542
ACH-000294,-0.51573212994
ACH-000295,-0.343748660699
ACH-000296,-0.919080517283
ACH-000302,-0.8478573785079999
ACH-000304,-0.669532765886
ACH-000307,-0.952384305907
ACH-000308,-0.770795455697
ACH-000310,-0.927246858539
ACH-000311,-0.946549605317
ACH-000312,-0.816128997776
ACH-000315,-1.23128350594
ACH-000316,-0.614248631706
ACH-000317,-0.414673813772
ACH-000318,-1.0861645491
ACH-000319,-0.962505080569
ACH-000320,-0.8338648896809999
ACH-000322,-0.80717395688
ACH-000323,-1.23488349398
ACH-000324,-0.86667288645
ACH-000329,-0.665998832396
ACH-000330,-0.601278472558
ACH-000331,-0.898207745426
ACH-000332,-0.751631811445
ACH-000334,-0.559897555774
ACH-000335,-0.5106235814419999
ACH-000336,-1.01128607702
ACH-000337,-0.7957322663359999
ACH-000339,-0.833926920265
ACH-000341,-0.8718748249580001
ACH-000348,-0.774420213248
ACH-000350,-0.7690217586660001
ACH-000352,-0.799376719454
ACH-000356,-0.655613786666
ACH-000361,-0.793930675745
ACH-000362,-0.7607114772939999
ACH-000363,-0.879503358202
ACH-000364,-0.8843308536650001
ACH-000365,-0.637864989848
ACH-000366,-0.639968336263
ACH-000368,-0.8889420475900001
ACH-000374,-0.8778413882680001
ACH-000375,-1.03105376872
ACH-000376,-0.524418921402
ACH-000381,-0.971424382059
ACH-000383,-0.8172466565530001
ACH-000387,-0.942892090318
ACH-000389,-0.623153484595
ACH-000390,-0.374212940788
ACH-000393,-0.807122272826
ACH-000395,-0.659757831189
ACH-000397,-0.797333640667
ACH-000401,-0.571402732147
ACH-000402,-0.6939606957800001
ACH-000403,-0.587355349154
ACH-000404,-0.121083264967
ACH-000406,-0.7956671012369999
ACH-000407,-1.01147164741
ACH-000408,-0.901207404412
ACH-000410,-1.09417098381
ACH-000411,-0.919181316333
ACH-000414,-1.05481769381
ACH-000415,-0.7672107975720001
ACH-000416,-1.04226427561
ACH-000420,-0.904907396373
ACH-000421,-0.944631963681
ACH-000424,-0.653706875174
ACH-000425,-0.870274111956
ACH-000426,-0.841158923283
ACH-000427,-0.329658992702
ACH-000433,-0.595177025435
ACH-000436,-0.553308194453
ACH-000444,-1.1577359458
ACH-000445,-0.8812717291869999
ACH-000448,-0.8934747932189999
ACH-000450,-1.17870972654
ACH-000452,-0.993224586653
ACH-000454,-0.571271953813
ACH-000458,-0.9838384772740001
ACH-000459,-0.7161423499580001
ACH-000460,-0.8466366463480001
ACH-000461,-0.692536599612
ACH-000463,-0.9150421002760001
ACH-000464,-0.7002742894399999
ACH-000466,-1.20217302216
ACH-000467,-0.8480170066380001
ACH-000468,-0.43519013486900004
ACH-000469,-0.528469366307
ACH-000470,-0.729064296629
ACH-000471,-0.713647700498
ACH-000472,-0.776423123191
ACH-000473,-0.966449465072
ACH-000475,-0.9613865319149999
ACH-000476,-0.787240483655
ACH-000477,-0.845172694987
ACH-000480,-0.985435308387
ACH-000481,-0.628619086184
ACH-000483,-0.852900555001
ACH-000484,-0.778193526763
ACH-000485,-0.78132743182
ACH-000486,-0.535568970439
ACH-000487,-0.641934872512
ACH-000488,-0.7841063923630001
ACH-000490,-0.798307510326
ACH-000491,-0.745621605943
ACH-000495,-0.648085811451
ACH-000496,-0.5587918662560001
ACH-000499,-0.595718199353
ACH-000500,-1.5873227883899999
ACH-000502,-0.738548109537
ACH-000503,-0.580145004904
ACH-000505,-0.821438922392
ACH-000507,-0.434794851395
ACH-000510,-0.759607940562
ACH-000511,-0.896678058962
ACH-000512,-0.365423772408
ACH-000516,-0.9148416733779999
ACH-000517,-0.528335308469
ACH-000518,-0.7417886883570001
ACH-000520,-0.65115676001
ACH-000521,-0.615003189938
ACH-000522,-0.7706978926800001
ACH-000524,-0.7046228980979999
ACH-000527,-1.01879697427
ACH-000528,-0.7930259230679999
ACH-000537,-0.919626162406
ACH-000541,-0.628700665581
ACH-000542,-0.8863496339749999
ACH-000544,-0.968315261029
ACH-000545,-0.819348462462
ACH-000547,-0.750791552911
ACH-000548,-0.55844988116
ACH-000549,-0.699635227325
ACH-000550,-0.974699729108
ACH-000552,-0.714468034434
ACH-000556,-0.872229551235
ACH-000557,-0.844974817501
ACH-000570,-0.640763451414
ACH-000571,-0.513730438108
ACH-000573,-0.799046726498
ACH-000576,-0.825756736084
ACH-000580,-0.517627318321
ACH-000584,-0.7033266726790001
ACH-000585,-1.0345676265100001
ACH-000588,-0.984716864837
ACH-000589,-0.9032152521600001
ACH-000591,-0.727851837973
ACH-000593,-1.13328325657
ACH-000600,-0.49964132717
ACH-000601,-0.561313068096
ACH-000604,-0.971689104208
ACH-000605,-0.7778198519939999
ACH-000606,-1.28856530408
ACH-000608,-0.7204507752410001
ACH-000614,-0.578930684027
ACH-000616,-0.623670765862
ACH-000618,-1.09881594477
ACH-000619,-0.7519108646029999
ACH-000620,-0.655398785374
ACH-000621,-0.801286673013
ACH-000622,-0.90425007515
ACH-000623,-0.800317772436
ACH-000624,-1.11991987286
ACH-000627,-0.677307828294
ACH-000630,-0.953845583224
ACH-000632,-0.775464840698
ACH-000633,-0.6475537121230001
ACH-000637,-1.1916905055299998
ACH-000638,-0.289042428633
ACH-000646,-0.7256363120199999
ACH-000647,-0.776721874002
ACH-000648,-0.61873894618
ACH-000649,-0.674810326776
ACH-000651,-0.63149058655
ACH-000652,-1.03153490718
ACH-000653,-0.537728744699
ACH-000657,-0.714084361274
ACH-000658,-0.527875012886
ACH-000661,-0.916878052363
ACH-000662,-1.11205784446
ACH-000663,-0.8722201154160001
ACH-000665,-0.697583439228
ACH-000671,-0.840859393404
ACH-000673,-0.769559354868
