,AS3MT (57412)
ACH-000004,-0.0416275321729
ACH-000007,0.167438664615
ACH-000009,-0.0776614389963
ACH-000011,0.0033609770326599995
ACH-000012,-0.0106380230189
ACH-000013,0.0648447860248
ACH-000014,0.24180887393300002
ACH-000015,-0.0726426468042
ACH-000017,0.0560777930733
ACH-000018,0.06921147938519999
ACH-000019,-0.0294650948557
ACH-000021,0.09930253291470001
ACH-000022,-0.09157674069539999
ACH-000025,-0.080126106589
ACH-000028,0.0389549275046
ACH-000030,-0.05082304220380001
ACH-000035,-0.115355352837
ACH-000036,-0.0247022934637
ACH-000037,0.0348773112126
ACH-000039,0.0125263066933
ACH-000040,-0.0502581583438
ACH-000041,0.0702135564537
ACH-000042,-0.09493584050510001
ACH-000045,0.08108320667630001
ACH-000047,-0.021418130317099996
ACH-000052,0.0851072435563
ACH-000053,0.0161418556869
ACH-000054,0.049441060462300006
ACH-000055,0.183560403535
ACH-000060,-0.0923980163092
ACH-000067,0.049052279168800006
ACH-000070,-0.00481962883996
ACH-000075,-0.128076921028
ACH-000078,0.020463659821
ACH-000082,0.0629188170622
ACH-000085,-0.058458050079800004
ACH-000086,-0.037207115443199996
ACH-000087,0.15109340417300002
ACH-000092,0.0175684908737
ACH-000095,-0.0332089284771
ACH-000097,-0.00989639555302
ACH-000098,-0.046302478599500006
ACH-000099,-0.166169882697
ACH-000108,0.0196807887354
ACH-000113,0.005480763183319999
ACH-000115,0.060280567610300005
ACH-000116,-0.0164744137061
ACH-000118,-0.0059492072125200005
ACH-000120,-0.043514341774500004
ACH-000123,0.087410461699
ACH-000127,-0.054788542357900004
ACH-000128,-0.0648649930898
ACH-000132,-0.036353085540999995
ACH-000133,0.038640642744199996
ACH-000137,0.127944067215
ACH-000138,0.104033628196
ACH-000142,0.0184289509563
ACH-000143,-0.067412524349
ACH-000146,0.04166717122809999
ACH-000148,-0.094080531703
ACH-000150,-0.213778181076
ACH-000152,-0.0120188189056
ACH-000153,0.21614069239599998
ACH-000159,0.0762946799111
ACH-000160,0.14236065758
ACH-000163,-0.0113155740849
ACH-000167,0.151918344455
ACH-000168,-0.130555566277
ACH-000169,-0.264392086282
ACH-000178,0.0512815467545
ACH-000182,-0.006154342955850001
ACH-000183,0.0334349919863
ACH-000188,0.0587887127525
ACH-000189,-0.286889947827
ACH-000190,0.14159731753799998
ACH-000198,-0.00843369074179
ACH-000204,0.225579527289
ACH-000206,0.060897532177
ACH-000207,-0.201861342275
ACH-000211,-0.019028066715099996
ACH-000215,-0.0316863898982
ACH-000221,-0.0827372960753
ACH-000222,0.148855768861
ACH-000223,-0.0495574917842
ACH-000226,-0.08761777197139999
ACH-000227,-0.144119305537
ACH-000228,-0.138001967429
ACH-000231,-0.013307752731299999
ACH-000232,0.0409391519727
ACH-000233,-0.14685501167
ACH-000234,0.0349337728889
ACH-000235,0.0843187067585
ACH-000237,-0.15075218762599998
ACH-000238,0.0207563188283
ACH-000243,-0.0397616542608
ACH-000244,0.19067331517900002
ACH-000246,0.03784936617180001
ACH-000248,-0.046145704866199996
ACH-000250,0.0295155908465
ACH-000251,0.005450885310130001
ACH-000253,-0.0237470227839
ACH-000255,-0.0657337250908
ACH-000256,0.045523139676
ACH-000257,-0.22943045556999997
ACH-000258,0.0802454955645
ACH-000259,-0.0027791476357399997
ACH-000260,0.025171125824000003
ACH-000261,0.0536820540484
ACH-000262,0.136447837477
ACH-000263,-0.0486715039006
ACH-000264,-0.0787008106923
ACH-000265,0.011409420957899999
ACH-000266,0.0306333914631
ACH-000272,-0.073029255779
ACH-000273,0.0895516302317
ACH-000274,-0.0946438280343
ACH-000277,0.052603628621899996
ACH-000278,0.020166736930799997
ACH-000279,-0.13501412937899998
ACH-000280,0.0163042140705
ACH-000281,-0.117017940616
ACH-000288,-0.09452376082189999
ACH-000291,-0.124720774402
ACH-000293,-0.12211520370300001
ACH-000294,-0.09956623745750001
ACH-000295,-0.140839936148
ACH-000296,0.0195973450695
ACH-000302,-0.05792245797119999
ACH-000304,0.102459809123
ACH-000307,-0.0454821676768
ACH-000308,-0.075117624282
ACH-000310,-0.115016454693
ACH-000311,0.029997114171
ACH-000312,-0.036128899400400004
ACH-000315,-0.0879784958102
ACH-000316,-0.0327286651892
ACH-000317,-0.0811356777874
ACH-000318,0.00396949920538
ACH-000319,0.015896289882000002
ACH-000320,-0.0234771830167
ACH-000322,0.0529092826953
ACH-000323,-0.12701898978099999
ACH-000324,0.0179222181145
ACH-000329,-0.041836244135
ACH-000330,0.0238642317948
ACH-000331,-0.10377886490499999
ACH-000332,0.022814924193299998
ACH-000334,-0.0685396949981
ACH-000335,0.358441202439
ACH-000336,-0.00862592313852
ACH-000337,-0.13779209775
ACH-000339,-0.0176589748868
ACH-000341,0.123384430669
ACH-000348,-0.0177762522898
ACH-000350,-0.189380755924
ACH-000352,-0.0587588146524
ACH-000356,-0.17492063956599999
ACH-000361,-0.057834113959200004
ACH-000362,0.0303582588073
ACH-000363,-0.042863791146300005
ACH-000364,0.0306930682548
ACH-000365,-0.0383364001989
ACH-000366,-0.0383801797085
ACH-000368,-0.261916064344
ACH-000374,-0.0466872048559
ACH-000375,0.0123744944709
ACH-000376,-0.0696624721103
ACH-000381,-0.020956640700599997
ACH-000383,-0.0286877822646
ACH-000387,0.019296734364700002
ACH-000389,-0.0210341851123
ACH-000390,0.0161944469762
ACH-000393,0.0399660943425
ACH-000395,-0.028326186993299998
ACH-000397,-0.0797392533475
ACH-000401,0.10936698638499999
ACH-000402,-0.370648675971
ACH-000403,-0.07779192747880001
ACH-000404,0.0488955872731
ACH-000406,-0.08268877442639999
ACH-000407,-0.0794353699645
ACH-000408,0.041623827835199995
ACH-000410,0.0566861549787
ACH-000411,-0.0733357511311
ACH-000414,0.0190533477179
ACH-000415,-0.031057283235900002
ACH-000416,-0.0152794212824
ACH-000420,-0.025063692633099998
ACH-000421,-0.043852127533999995
ACH-000424,-0.235800402912
ACH-000425,-0.141412448734
ACH-000426,0.09545063873019999
ACH-000427,-0.128716941225
ACH-000433,0.054021448825000006
ACH-000436,-0.0137420812641
ACH-000444,0.031812224603200004
ACH-000445,0.17323681692899998
ACH-000448,0.0281306089047
ACH-000450,-0.023796765583599996
ACH-000452,-0.0945439519607
ACH-000454,-0.059691562138599996
ACH-000458,-0.040831131392199994
ACH-000459,0.31935024498000003
ACH-000460,-0.010713758981700001
ACH-000461,0.00250550849695
ACH-000463,-0.014872423294299999
ACH-000464,-0.13329166599099998
ACH-000466,0.021470192841099998
ACH-000467,-0.06435842672259999
ACH-000468,-0.08135151496399999
ACH-000469,0.0815497586751
ACH-000470,-0.09615787080119999
ACH-000471,0.0070404301952
ACH-000472,-0.044554266151
ACH-000473,0.0007474060110250001
ACH-000475,0.023512610268
ACH-000476,0.0402489066536
ACH-000477,0.09181922330560001
ACH-000480,-0.0440116163183
ACH-000481,-0.0493574053011
ACH-000483,-0.0019211627878599998
ACH-000484,-0.124455851555
ACH-000485,0.0241083195807
ACH-000486,-0.059354304789899996
ACH-000487,0.013385619632099999
ACH-000488,-0.0326849763054
ACH-000490,0.0344278110549
ACH-000491,-0.0740494270817
ACH-000495,-0.22673259356999997
ACH-000496,0.11277991093
ACH-000499,-0.243206526543
ACH-000500,0.0177234873102
ACH-000502,0.06932581234280001
ACH-000503,-0.0804661146113
ACH-000505,-0.0653106708729
ACH-000507,-0.06483348201740001
ACH-000510,-0.0286180034448
ACH-000511,-0.0516211724187
ACH-000512,-0.0912798063972
ACH-000516,0.0356284928667
ACH-000517,0.0104126365539
ACH-000518,0.0014131816141
ACH-000520,-0.121701187067
ACH-000521,0.116930871472
ACH-000522,0.109997927243
ACH-000524,0.0305606752622
ACH-000527,-0.0574449239102
ACH-000528,-0.00876397973258
ACH-000537,0.050356574086499996
ACH-000541,-0.046791538280300006
ACH-000542,0.036594153258800007
ACH-000544,0.11019811118100001
ACH-000545,-0.0802578749578
ACH-000547,0.05317572963409999
