,XKR8 (55113)
ACH-000004,-0.21168328333900002
ACH-000007,-0.353554740033
ACH-000009,0.09983349592669999
ACH-000011,-0.258035893435
ACH-000012,-0.18280875957000003
ACH-000013,-0.157422760026
ACH-000014,-0.291595832838
ACH-000015,0.041856313837599995
ACH-000017,-0.0974015262161
ACH-000018,-0.0799613110804
ACH-000019,-0.200295444824
ACH-000021,0.0894012906223
ACH-000022,-0.0463794860936
ACH-000025,-0.19828409791700002
ACH-000028,-0.16063312749800002
ACH-000030,-0.13819328414100002
ACH-000035,-0.0901709068924
ACH-000036,-0.0828818460849
ACH-000037,-0.18378793855
ACH-000039,-0.09092353652219999
ACH-000040,-0.245531696442
ACH-000041,-0.14442463062799998
ACH-000042,0.0314914902792
ACH-000045,-0.136836003729
ACH-000047,-0.0716893288951
ACH-000052,0.153442836182
ACH-000053,-0.08475072369139999
ACH-000054,-0.130990326273
ACH-000055,-0.133353047686
ACH-000060,-0.170536519955
ACH-000067,-0.223303887208
ACH-000070,-0.0162970500902
ACH-000075,0.0453263603853
ACH-000078,-0.0671738216198
ACH-000082,-0.141800176374
ACH-000085,-0.315711826988
ACH-000086,-0.17607580012000001
ACH-000087,-0.273466119906
ACH-000092,-0.308691189312
ACH-000095,-0.0275770338062
ACH-000097,0.0760051407818
ACH-000098,-0.149471984648
ACH-000099,-0.00630606267446
ACH-000108,0.0212489648964
ACH-000113,-0.08394655218969999
ACH-000115,0.030662543831599998
ACH-000116,-0.148111814234
ACH-000118,0.08836575980810002
ACH-000120,0.250677195874
ACH-000123,-0.0456325343715
ACH-000127,-0.056472075780499995
ACH-000128,-0.13716879475500002
ACH-000132,-0.373669027621
ACH-000133,-0.223987155667
ACH-000137,-0.21342721547899998
ACH-000138,-0.0149617740208
ACH-000142,-0.321738727766
ACH-000143,-0.20534032878
ACH-000146,0.017947209053499998
ACH-000148,0.019866643689
ACH-000150,-0.051514413156099996
ACH-000152,-0.208069143732
ACH-000153,-0.263808425755
ACH-000159,-0.14478590679
ACH-000160,0.0586795862647
ACH-000163,-0.00188500389009
ACH-000167,-0.157501484518
ACH-000168,-0.0278046805035
ACH-000169,-0.09175540664380001
ACH-000178,-0.13289945813100001
ACH-000182,-0.115486606487
ACH-000183,-0.132484981194
ACH-000188,0.09291158870889998
ACH-000189,0.0727955692256
ACH-000190,-0.32486034422800003
ACH-000198,-0.05662675501950001
ACH-000204,-0.138309653885
ACH-000206,-0.153106746952
ACH-000207,-0.263524175156
ACH-000211,-0.146879797694
ACH-000215,-0.0402393695139
ACH-000221,0.00974720547244
ACH-000222,0.198968033415
ACH-000223,-0.271972652823
ACH-000226,-0.23820187162599998
ACH-000227,-0.171729941664
ACH-000228,0.0199897197457
ACH-000231,-0.183226399691
ACH-000232,-0.157157822
ACH-000233,-0.0671132287661
ACH-000234,-0.26476530378199997
ACH-000235,-0.0762912644733
ACH-000237,-0.23587717893500001
ACH-000238,0.0018898260805799998
ACH-000243,-0.050060313065800006
ACH-000244,0.00159686098123
ACH-000246,-0.160667082928
ACH-000248,-0.0571468493169
ACH-000250,-0.129010130217
ACH-000251,-0.251674749146
ACH-000253,-0.121877302656
ACH-000255,-0.131614709022
ACH-000256,0.0147827177897
ACH-000257,-0.221546742307
ACH-000258,-0.0634317559519
ACH-000259,0.007419149530430001
ACH-000260,0.0174763565937
ACH-000261,-0.124137542992
ACH-000262,-0.0754460050029
ACH-000263,-0.199852937217
ACH-000264,-0.129159299369
ACH-000265,0.109293158126
ACH-000266,-0.0264345286296
ACH-000272,-0.16864862584399998
ACH-000273,-0.341259706931
ACH-000274,-0.211321066503
ACH-000277,-0.499950513435
ACH-000278,-0.10412465466
