,FBXL14 (144699)
ACH-000004,-0.303474569398
ACH-000007,-0.263150555138
ACH-000009,-0.21813432141699998
ACH-000011,-0.172047736269
ACH-000012,-0.11533532046299999
ACH-000013,-0.188663489227
ACH-000014,-0.295040473099
ACH-000015,-0.0244167784853
ACH-000017,0.011034559094400001
ACH-000018,-0.257345272001
ACH-000019,0.067347155414
ACH-000021,-0.0183676871842
ACH-000022,-0.334925921002
ACH-000025,-0.041902279444400004
ACH-000028,0.112952487115
ACH-000030,-0.061394784811599996
ACH-000035,0.257428966113
ACH-000036,-0.25448663927299997
ACH-000037,-0.202616198765
ACH-000039,-0.23617851584600003
ACH-000040,-0.126175080793
ACH-000041,0.0171525923176
ACH-000042,-0.20136529146499998
ACH-000045,-0.19986450436
ACH-000047,-0.04776620632680001
ACH-000052,-0.13115563515200002
ACH-000053,-0.43315943278499996
ACH-000054,-0.13427508394999998
ACH-000055,-0.124211931611
ACH-000060,-0.195303785725
ACH-000067,-0.18014413657699999
ACH-000070,-0.174950626711
ACH-000075,-0.21097417153
ACH-000078,-0.328033990683
ACH-000082,-0.235549864613
ACH-000085,-0.09200993398839999
ACH-000086,-0.0706840208959
ACH-000087,-0.527975163564
ACH-000092,-0.11543634583699999
ACH-000095,-0.33418588557900003
ACH-000097,-0.08887262971760002
ACH-000098,-0.038708755581
ACH-000099,-0.24498766057799998
ACH-000108,-0.0215200359306
ACH-000113,0.19263228605000002
ACH-000115,-0.183438647029
ACH-000116,-0.38213310786
ACH-000118,-0.026442023530900003
ACH-000120,-0.07836211055089999
ACH-000123,-0.202490642698
ACH-000127,-0.14586959654200002
ACH-000128,-0.23649519219300003
ACH-000132,-0.268531268872
ACH-000133,-0.22469441946999996
ACH-000137,0.121294790157
ACH-000138,-0.052664766667099995
ACH-000142,-0.0716043542251
ACH-000143,-0.210529163161
ACH-000146,-0.186322706437
ACH-000148,-0.153443391078
ACH-000150,-0.12060960540200001
ACH-000152,-0.210675762639
ACH-000153,-0.08861992319919999
ACH-000159,-0.14840056193700002
ACH-000160,-0.320967146294
ACH-000163,-0.119109081013
ACH-000167,0.385558221704
ACH-000168,-0.250205881087
ACH-000169,-0.23276718609299998
ACH-000178,-0.07762989763280001
ACH-000182,-0.25031450240200004
ACH-000183,-0.114264506741
ACH-000188,-0.07358863510130001
ACH-000189,0.17495716185600002
ACH-000190,-0.16098436352099998
ACH-000198,0.176916319645
ACH-000204,-0.205037005585
ACH-000206,-0.166399316571
ACH-000207,-0.203414501067
ACH-000211,-0.09565262293849999
ACH-000215,-0.26603458864999996
