,PHKB (5257)
ACH-000334,-0.14744336805400002
ACH-000335,-0.27466466031500003
ACH-000336,-0.27275559264800003
ACH-000337,-0.151177189151
ACH-000339,-0.06396834239919999
ACH-000341,-0.0882923975052
ACH-000348,-0.10380945679300001
ACH-000350,-0.0413567161958
ACH-000352,-0.136503330392
ACH-000356,-0.012654561562600001
ACH-000361,0.0190680331302
ACH-000362,0.0666679011624
ACH-000363,-0.11986166109999999
ACH-000364,-0.042456290109599996
ACH-000365,-0.0477139806717
ACH-000366,-0.146694631539
ACH-000368,-0.0605759058
ACH-000374,-0.0853929924261
ACH-000375,-0.0478806808749
ACH-000376,0.0331697809541
ACH-000381,0.0239078041524
ACH-000383,-0.04928318339769999
ACH-000387,-0.08430603623819999
ACH-000389,-0.0432782866085
ACH-000390,-0.07861268242710001
ACH-000393,-0.29011966351999996
ACH-000395,0.248392355403
ACH-000397,-0.10840676605999999
ACH-000401,-0.154145506691
ACH-000402,0.249667459043
ACH-000403,-0.0980221612944
ACH-000404,0.234170538732
ACH-000406,-0.0801082770763
ACH-000407,-0.130781853498
ACH-000408,-0.0273811928798
ACH-000410,-0.151747352989
ACH-000411,-0.189583699093
ACH-000414,-0.030673210187099998
ACH-000415,0.0304691358219
ACH-000416,-0.295038237403
ACH-000420,-0.118983647818
ACH-000421,-0.052120019610800004
ACH-000424,-0.112344021265
ACH-000425,0.0023263074423600003
ACH-000426,0.14856560582
ACH-000427,-0.196785064943
ACH-000433,-0.163439018085
ACH-000436,-0.0767048364291
ACH-000444,-0.269549795524
ACH-000445,-0.204811219131
ACH-000448,-0.0158168740037
ACH-000450,-0.0315665490938
ACH-000452,0.034105125655400005
ACH-000454,-0.156090083211
ACH-000458,0.025604738174700003
ACH-000459,0.00998442218997
ACH-000460,-0.09197562057910001
ACH-000461,-0.130604890378
ACH-000463,-0.31142796478100004
ACH-000464,0.147436268636
ACH-000466,-0.348891839003
ACH-000467,-0.17482323984499998
ACH-000468,-0.08846520165889998
ACH-000469,-0.231765250482
ACH-000470,-0.21411816787000001
ACH-000471,-0.0826900593991
ACH-000472,-0.0925516893782
ACH-000473,-0.10903403777899999
ACH-000475,-0.263329028501
ACH-000476,-0.111991132143
ACH-000477,-0.272385156464
ACH-000480,0.040896185507699995
ACH-000481,-0.12789675496300001
ACH-000483,-0.279378630028
ACH-000484,0.102769170462
ACH-000485,0.212771208272
ACH-000486,-0.0218190565423
ACH-000487,-0.0651434492118
ACH-000488,-0.0738264095593
ACH-000490,-0.15479254994
ACH-000491,-0.144498142366
ACH-000495,-0.0603219069112
ACH-000496,-0.0225296631003
ACH-000499,-0.450900801101
ACH-000500,0.9473712541760001
ACH-000502,-0.027566035781900002
ACH-000503,0.0647977656572
ACH-000505,-0.151408181167
ACH-000507,-0.181424681435
ACH-000510,0.0029221828025999996
ACH-000511,-0.16941407129900002
ACH-000512,-0.10488608512599999
ACH-000516,-0.029348504755099997
ACH-000517,-0.0410976099265
ACH-000518,-0.148173544487
ACH-000520,-0.346635882798
ACH-000521,0.0650488981474
ACH-000522,-0.282387043148
ACH-000524,-0.008688941686899999
ACH-000527,-0.004832347971180001
ACH-000528,-0.153424248615
ACH-000537,0.0250458805348
ACH-000541,0.395673898546
ACH-000542,-0.270222175333
ACH-000544,-0.054479494420300006
ACH-000545,-0.18176652095600002
ACH-000547,0.14171906602499998
ACH-000548,-0.174569880209
ACH-000549,-0.226232989408
ACH-000550,-0.047919726001199994
ACH-000552,-0.210375593894
ACH-000556,-0.116431671204
ACH-000557,-0.0028383754723800003
ACH-000570,-0.0198097660246
ACH-000571,-0.0197523073282
ACH-000573,0.00876100246344
ACH-000576,-0.133447585364
ACH-000580,-0.19034901722
ACH-000584,-0.17697539371399998
ACH-000585,-0.11218930985400001
ACH-000588,0.034513650923
ACH-000589,-0.0525125609745
ACH-000591,0.134645034239
ACH-000593,0.0720292814238
ACH-000600,0.0390307460366
ACH-000601,-0.168577858235
ACH-000604,0.0495561543726
ACH-000605,-0.0946314108815
ACH-000606,0.0762757035952
ACH-000608,-0.08859812316719999
ACH-000614,-0.22780481100299999
ACH-000616,-0.0278964547027
ACH-000618,-0.0384476573838
ACH-000619,-0.011884186809900001
ACH-000620,0.007737431108829999
ACH-000621,-0.10406968773499999
ACH-000622,0.209467105149
ACH-000623,-0.0657468719599
ACH-000624,-0.049184687898699994
ACH-000627,0.0347345494945
ACH-000630,-0.0996361499512
ACH-000632,-0.184744246377
ACH-000633,0.00274798855422
ACH-000637,-0.4393286061399999
ACH-000638,0.04596716458330001
ACH-000646,-0.120280784253
ACH-000647,-0.212497718583
ACH-000648,-0.123979851022
ACH-000649,-0.0724771441544
ACH-000651,-0.238002711674
ACH-000652,-0.294592044529
ACH-000653,-0.09167496487980001
ACH-000657,0.0220109384395
ACH-000658,-0.049595248832
ACH-000661,0.00390871982699
ACH-000662,0.44199314449199995
ACH-000663,-0.011512132236999999
ACH-000665,0.0764639866297
ACH-000671,0.00055988455212
ACH-000673,-0.004960990059859999
ACH-000676,0.0239815012463
ACH-000677,0.0180950417625
ACH-000681,0.025023313854099997
ACH-000682,-0.0128139166547
ACH-000683,-0.138225295598
ACH-000684,-0.13579098268
ACH-000688,-0.243619246183
ACH-000693,-0.000629545108139
ACH-000694,-0.10855239711100001
ACH-000695,-0.127286693816
ACH-000696,-0.16800304023899998
ACH-000697,0.19929407547400002
ACH-000699,-0.0026279876730399996
ACH-000701,0.025760604179199998
ACH-000706,0.0462783962907
ACH-000711,-0.0307664221889
ACH-000713,0.162929065066
ACH-000714,0.142226301068
ACH-000718,0.0691592096584
ACH-000720,-0.00568453958989
ACH-000721,-0.074111735957
ACH-000724,0.07239130201510001
ACH-000725,-0.030926732955299997
ACH-000732,-0.018752159791000002
ACH-000734,0.00939198821866
ACH-000735,-0.132153997407
ACH-000736,0.0693178586867
ACH-000738,-0.18368619640099998
ACH-000746,-0.419504589304
ACH-000747,-0.155984216506
ACH-000748,-0.041893287521500004
ACH-000753,0.0103985504545
ACH-000756,-0.059180279343600005
ACH-000757,-0.07072494801689999
ACH-000758,-0.15388869934399999
ACH-000760,-0.0142858210924
ACH-000763,-0.269928165369
ACH-000764,0.312924993946
ACH-000765,0.034861037377
ACH-000766,0.198298794532
ACH-000767,-0.16196648931
ACH-000768,-0.14707670136700002
ACH-000769,-0.081084541027
ACH-000770,-0.212340646078
ACH-000771,-0.173076130048
ACH-000773,-0.36667452222400004
ACH-000776,-0.19493309347600002
ACH-000777,-0.0656690484604
ACH-000778,-0.148157607686
ACH-000781,0.028692459795
ACH-000782,-0.04452550724769999
ACH-000783,-0.21179759810600002
ACH-000784,-0.0153265141582
ACH-000785,-0.09489994706350001
ACH-000787,-0.0384155248009
ACH-000788,-0.0905881203447
ACH-000791,-0.15625624453700002
ACH-000792,-0.0652295057073
ACH-000794,-0.052057446317300006
ACH-000796,0.016299598991200002
ACH-000799,0.06148621184280001
ACH-000800,0.254726264661
ACH-000802,0.108110310842
ACH-000804,-0.0345407170212
ACH-000805,0.052848938423100005
ACH-000809,-0.007259835476180001
ACH-000810,-0.13011917365599998
ACH-000811,-0.11871159869100001
ACH-000817,-0.283590077646
ACH-000819,-0.17438402675099998
ACH-000820,-0.152953992852
ACH-000821,-0.19818626262000003
ACH-000822,-0.119063905778
ACH-000823,-0.049467373996
ACH-000824,-0.0363877194379
ACH-000827,0.0273182135854
ACH-000829,-0.166895663589
ACH-000831,-0.218280566605
ACH-000832,0.00959546575665
ACH-000833,-0.172425547784
ACH-000834,-0.206955222579
ACH-000835,-0.24728661038199998
ACH-000836,-0.12547349780099998
ACH-000837,-0.0377728146796
ACH-000838,-0.0569696544011
ACH-000839,0.035019846537699996
ACH-000840,-0.148445769339
ACH-000841,-0.09523004541819999
ACH-000843,-0.115343491684
ACH-000846,-0.14003245194800001
ACH-000847,-0.17817122029899998
ACH-000848,0.156862495716
ACH-000849,-0.227643574673
ACH-000851,-0.158347457088
ACH-000855,0.174726386327
ACH-000856,-0.0992578519376
ACH-000858,-0.0856213211932
ACH-000859,0.16307269037699998
ACH-000861,-0.0636936550991
ACH-000862,-0.241643048058
ACH-000865,-0.010053558556799999
ACH-000866,-0.0627587741949
ACH-000867,-0.0746070958097
ACH-000869,-0.050828792364300004
ACH-000872,-0.294917266616
ACH-000873,-0.19224991859700002
ACH-000876,-0.161680393001
ACH-000878,0.0835712636692
ACH-000880,0.0283313162205
ACH-000881,0.0179593615696
ACH-000882,0.16822524261900001
ACH-000884,-0.005279233205319999
ACH-000885,-0.07821599746960001
ACH-000887,-0.0562325184737
ACH-000888,-0.00826546285464
ACH-000889,-0.11095713895199999
ACH-000890,-0.177317141457
ACH-000896,-0.0341989048589
ACH-000898,-0.151887151006
ACH-000900,0.15932537083599999
ACH-000901,-0.103851742893
ACH-000905,-0.129415253246
ACH-000906,-0.111123613961
ACH-000907,-0.108638400144
ACH-000910,-0.0629898861216
ACH-000911,0.0166614277529
ACH-000912,-0.101690510858
ACH-000913,-0.0307823794077
ACH-000915,-0.07155458197589999
ACH-000916,-0.450655935225
ACH-000917,-0.145397696911
ACH-000921,-0.00343970591699
ACH-000924,-0.083878918919
ACH-000926,-0.0180573128952
ACH-000928,0.108891258805
ACH-000929,-0.255963709341
ACH-000932,-0.052113424451400006
ACH-000935,-0.06691939361549999
ACH-000936,-0.0123574467988
ACH-000937,-0.057763692446099996
ACH-000938,-0.113245125735
ACH-000939,0.0359562576284
ACH-000941,-0.14550136855999998
ACH-000943,-0.183533258689
ACH-000946,-0.220532760421
ACH-000947,-0.230818892299
ACH-000948,-0.13392067321599999
ACH-000950,-0.00504183171292
ACH-000953,0.027236438818799998
ACH-000957,-0.18749095126600002
ACH-000958,-0.44643466756399997
ACH-000960,-0.126607717717
ACH-000963,-0.09338955523760001
ACH-000968,0.0135019637365
ACH-000969,-0.0183879622031
ACH-000973,-0.141504357915
ACH-000974,0.06769730489180001
ACH-000975,0.147360732021
ACH-000976,-0.177960974189
ACH-000978,0.57765964536
ACH-000980,-0.186042822585
ACH-000984,-0.0357785500272
ACH-000986,-0.05046755761630001
ACH-000988,-0.0964799028157
ACH-000993,-0.174602389287
ACH-000994,-0.236402378194
ACH-000996,-0.17580913700599998
ACH-001001,-0.10283057001
ACH-001020,0.06587026705230001
ACH-001028,-0.0117005529259
ACH-001031,-0.057718737078
ACH-001038,-0.109357687058
ACH-001048,0.00518874020296
ACH-001050,-0.160559427422
ACH-001053,0.019026298127099998
ACH-001054,-0.0858874086231
ACH-001061,-0.0978625964707
ACH-001067,-0.129483654192
ACH-001075,-0.28666300179800003
ACH-001096,0.07006490588610001
ACH-001128,-0.779083995267
ACH-001134,-0.0723832847939
ACH-001151,-0.0386977976395
ACH-001163,-0.06508850859330001
ACH-001164,-0.163399756732
ACH-001173,-0.176692400607
ACH-001183,0.074942216779
ACH-001184,0.202930988247
ACH-001190,-0.130406760796
ACH-001192,-0.169451111872
ACH-001193,-0.0897942069868
ACH-001196,0.016529946899700002
ACH-001197,0.0176053097521
ACH-001205,-0.11934993844799999
ACH-001211,-0.413452600545
ACH-001212,-0.19150270032299999
ACH-001228,-0.297256863968
ACH-001232,-0.0818585922288
ACH-001239,-0.0163893006227
ACH-001274,0.111160961036
ACH-001275,-0.20875577594900002
ACH-001277,-0.0531484978137
ACH-001278,-0.146390811176
ACH-001280,-0.337008774863
ACH-001283,-0.13442866181
ACH-001289,0.021865605957900002
ACH-001295,-0.0904494291399
ACH-001300,-0.21327749461599999
ACH-001301,-0.183314842872
ACH-001302,-0.19264376566
ACH-001303,0.09469053086160001
ACH-001306,-0.041416241685699996
ACH-001318,-0.0398300170707
ACH-001322,-0.186616558798
ACH-001328,-0.138933919952
ACH-001332,0.0673327598241
ACH-001333,-0.39872445397699996
ACH-001336,-0.128019576349
ACH-001340,-0.11127613725600001
ACH-001346,-0.169570940048
ACH-001353,-0.032852344202099995
ACH-001354,-0.144024988902
ACH-001367,0.0458203757375
ACH-001368,-0.00833077931563
ACH-001374,-0.18361030301399997
ACH-001375,-0.20477959410100002
ACH-001377,-0.22820937686700002
ACH-001380,-0.0352875029261
ACH-001391,-0.18237025917
ACH-001407,-0.122725068258
ACH-001408,-0.14134248597100002
ACH-001413,-0.0371229660415
ACH-001430,-0.176958999066
ACH-001431,-0.182383759892
ACH-001450,0.0812703518878
ACH-001496,-0.0157443628465
ACH-001500,-0.0248638825094
ACH-001521,-0.164438500078
ACH-001523,-0.100268930379
ACH-001532,-0.037062015501199995
ACH-001536,0.0766715891875
ACH-001550,-0.16131116432499998
ACH-001552,-0.07971968352889999
ACH-001554,0.0137046318826
ACH-001645,-0.0844495881219
ACH-001654,-0.060110275402100004
ACH-001715,-0.255614172099
ACH-001735,-0.00937643111298
ACH-001736,0.0494299838013
ACH-001737,-0.115514138304
ACH-001740,-0.214474207503
ACH-001745,-0.023194988372900002
ACH-001750,-0.144426806292
ACH-001765,-0.0193239325137
ACH-001956,-0.044720310661599996
ACH-001957,-0.019403930318900003
