,COG4 (25839)
ACH-000004,-0.581810435079
ACH-000007,-0.7772744431199999
ACH-000009,-0.569755492501
ACH-000011,-0.5857801195800001
ACH-000012,-0.598852950144
ACH-000013,-0.818097715542
ACH-000014,-0.539330707351
ACH-000015,-0.725116548608
ACH-000017,-0.6369303002669999
ACH-000018,-0.670463135966
ACH-000019,-0.763511592357
ACH-000021,-1.0557141728
ACH-000022,-0.8956027437620001
ACH-000025,-0.7685603138770001
ACH-000028,-0.498107920431
ACH-000030,-0.574213172451
ACH-000035,-0.46234665779899997
ACH-000036,-0.720958954104
ACH-000037,-0.595836997715
ACH-000039,-0.945607768772
ACH-000040,-0.872862914352
ACH-000041,-0.632519723167
ACH-000042,-0.37072402403099997
ACH-000045,-0.829144112315
ACH-000047,-0.59581951357
ACH-000052,-0.966053772965
ACH-000053,-0.5339695181
ACH-000054,-0.855800356166
ACH-000055,-0.7284385673999999
ACH-000060,-0.666477330162
ACH-000067,-0.465890898147
ACH-000070,-0.997307465835
ACH-000075,-0.636681737581
ACH-000078,-0.7137909258570001
ACH-000082,-0.8942082527580001
ACH-000085,-0.757975772275
ACH-000086,-0.761596346005
ACH-000087,-1.0808502151200001
ACH-000092,-0.672653169612
ACH-000095,-0.711957415469
ACH-000097,-0.8276117854709999
ACH-000098,-0.9160173432459999
ACH-000099,-0.51174604994
ACH-000108,-0.8331147271870001
ACH-000113,-0.8141640248950001
ACH-000115,-0.62702459379
ACH-000116,-0.9352977743529999
ACH-000118,-0.744514971286
ACH-000120,-0.309368911
ACH-000123,-0.794179360032
ACH-000127,-0.480824358998
ACH-000128,-0.6093996177009999
ACH-000132,-0.836276785199
ACH-000133,-0.68766258283
ACH-000137,-0.5253261297240001
ACH-000138,-0.7326663329719999
ACH-000142,-0.672010091713
ACH-000143,-0.6812506623669999
ACH-000146,-0.594331849097
ACH-000148,-0.8876274373180001
ACH-000150,-0.575387264374
ACH-000152,-0.730061257904
ACH-000153,-1.05866494732
ACH-000159,-0.860643707685
ACH-000160,-0.529969545191
ACH-000163,-0.7485790373819999
ACH-000167,-1.2137445920299998
ACH-000168,-1.0
ACH-000169,-0.549058647451
ACH-000178,-0.8007354800900001
ACH-000182,-0.498547741517
ACH-000183,-1.09426979067
ACH-000188,-0.580337127163
ACH-000189,-0.888635504326
ACH-000190,-0.5049274977220001
ACH-000198,-0.841691202012
ACH-000204,-0.7289024166660001
ACH-000206,-0.42373737009400003
ACH-000207,-0.424854369627
ACH-000211,-0.591199902291
ACH-000215,-0.494631688954
ACH-000221,-0.701862462281
ACH-000222,-0.647376257295
ACH-000223,-0.5289310235670001
ACH-000226,-0.5970398814060001
ACH-000227,-0.35582031321
ACH-000228,-0.621079955878
ACH-000231,-0.5607520902750001
ACH-000232,-0.584774666284
ACH-000233,-0.845622887711
ACH-000234,-0.709045247326
ACH-000235,-0.5742458318370001
ACH-000237,-0.7485443639079999
ACH-000238,-0.78482443263
ACH-000243,-0.73684497095
ACH-000244,-0.7648770927249999
ACH-000246,-0.786134123699
ACH-000248,-0.949532683106
ACH-000250,-0.7835738258149999
ACH-000251,-0.606730308769
ACH-000253,-0.744419013029
ACH-000255,-0.7560734501559999
ACH-000256,-0.733321815922
ACH-000257,-0.9325620425319999
ACH-000258,-0.661040046812
ACH-000259,-0.782669281099
ACH-000260,-0.110709663775
ACH-000261,-0.550903897898
ACH-000262,-0.613618059381
ACH-000263,-0.772642878038
ACH-000264,-0.564985578813
ACH-000265,-0.350811627746
ACH-000266,-0.44639928140199997
ACH-000272,-0.809191885951
ACH-000273,-0.80718412263
ACH-000274,-0.637672561528
ACH-000277,-0.567031730636
ACH-000278,-0.955103046789
ACH-000279,-0.328582353824
ACH-000280,-0.9612677959360001
ACH-000281,-0.764017968712
ACH-000288,-0.777532476434
ACH-000291,-0.500917840932
ACH-000293,-0.789837286616
ACH-000294,-0.491283842959
ACH-000295,-0.567176721538
ACH-000296,-0.681180802204
ACH-000302,-0.850717798564
ACH-000304,-0.23778275942
ACH-000307,-0.6565528818190001
ACH-000308,-0.341307541839
ACH-000310,-0.407449060608
ACH-000311,-0.944329374343
ACH-000312,-0.27219920367199996
ACH-000315,-0.7078111182790001
ACH-000316,-0.765955130721
ACH-000317,-0.5713927783739999
ACH-000318,-0.661712859164
ACH-000319,-0.787074325967
ACH-000320,-0.591221380824
ACH-000322,-0.87172199005
ACH-000323,-0.385843454283
ACH-000324,-0.737788393928
ACH-000329,-0.323549392741
ACH-000330,-0.891211959284
ACH-000331,-0.929011067393
ACH-000332,-0.6761897740449999
ACH-000334,-0.5775591630610001
ACH-000335,-0.466374240986
ACH-000336,-0.672173345256
ACH-000337,-0.488597145315
ACH-000339,-0.447976845653
ACH-000341,-0.17463901901599999
ACH-000348,-0.689731494768
ACH-000350,-0.237067380648
ACH-000352,-0.889062844237
ACH-000356,-0.7043865212710001
ACH-000361,-0.472827637643
ACH-000362,-0.8868487065330001
ACH-000363,-1.05871853701
ACH-000364,-0.729702843192
ACH-000365,-0.79068130773
ACH-000366,-0.48397323765199995
ACH-000368,-0.881786050895
ACH-000374,-0.699708960304
ACH-000375,-0.762174561184
ACH-000376,-0.725168305899
ACH-000381,-0.595095891394
ACH-000383,-0.501215348266
ACH-000387,-0.937704811874
ACH-000389,-0.9586240741840001
ACH-000390,-0.588609901345
ACH-000393,-0.549627001985
ACH-000395,-0.762623934567
ACH-000397,-0.725371486577
ACH-000401,-0.826894178211
ACH-000402,-0.528562593218
ACH-000403,-0.428222298966
ACH-000404,-0.44402695256200003
ACH-000406,-0.8444692468970001
ACH-000407,-0.5677003863050001
ACH-000408,-0.663915473841
ACH-000410,-0.7304201729809999
ACH-000411,-0.9514032133679999
ACH-000414,-0.847100078046
ACH-000415,-0.609073987874
ACH-000416,-0.8334394573649999
ACH-000420,-1.08214944948
ACH-000421,-0.543494279048
ACH-000424,-0.39639581054
ACH-000425,-0.719736920355
ACH-000426,-1.75868527895
ACH-000427,-0.7500894307529999
ACH-000433,-0.7001936279350001
ACH-000436,-0.916739435205
ACH-000444,-0.7151520116050001
ACH-000445,-0.671235789234
ACH-000448,-0.830762150574
ACH-000450,-0.6881483844769999
ACH-000452,-0.615986782137
ACH-000454,-0.9576833238439999
ACH-000458,-0.658013225715
ACH-000459,-1.423075244
ACH-000460,-0.764368055187
ACH-000461,-0.693856044571
ACH-000463,-0.7251074294750001
ACH-000464,-0.616115572437
ACH-000466,-0.79549248908
ACH-000467,-0.8043256816840001
ACH-000468,-0.562067708376
ACH-000469,-0.800305244315
ACH-000470,-0.921064938011
ACH-000471,-1.07513285081
ACH-000472,-0.668804648443
ACH-000473,-1.0033054682200002
ACH-000475,-0.75693507162
ACH-000476,-0.619671975824
ACH-000477,-0.553707389506
ACH-000480,-0.899163057069
ACH-000481,-0.39124521993199995
ACH-000483,-0.9522006720649999
ACH-000484,-0.499276134375
ACH-000485,-0.667210997288
ACH-000486,-0.571072249144
ACH-000487,-1.11281639898
ACH-000488,-0.598908288285
ACH-000490,-0.594388799476
ACH-000491,-0.632399629837
ACH-000495,-0.876519199637
ACH-000496,-0.7140338213940001
ACH-000499,-0.49890746274
ACH-000500,-0.183805775825
ACH-000502,-0.278306334617
ACH-000503,-0.522815795978
ACH-000505,-0.727222094173
ACH-000507,-0.6952470985510001
ACH-000510,-0.431150211753
ACH-000511,-0.8077291022699999
ACH-000512,-0.749030973495
ACH-000516,-0.524598708287
ACH-000517,-0.807534193689
ACH-000518,-0.7978233538770001
ACH-000520,-0.52658829539
ACH-000521,-0.5231554525909999
ACH-000522,-0.654194780004
ACH-000524,-0.908521858643
ACH-000527,-0.9466886825049999
ACH-000528,-0.968729185082
ACH-000537,-0.8714972831200001
ACH-000541,-0.740198197977
ACH-000542,-0.603883897959
ACH-000544,-0.541017213107
ACH-000545,-0.705700676265
ACH-000547,-0.5234852605070001
ACH-000548,-0.969330237034
ACH-000549,-0.606939515076
ACH-000550,-0.843471589908
ACH-000552,-0.709557240458
ACH-000556,-0.512618701151
ACH-000557,-1.0570494213
ACH-000570,-0.750991082865
ACH-000571,-0.53029417544
ACH-000573,-0.8316826245469999
ACH-000576,-0.751700728163
ACH-000580,-0.276695747754
ACH-000584,-0.7678365253370001
ACH-000585,-0.751765006004
ACH-000588,-0.694117661329
ACH-000589,-0.467183052338
ACH-000591,-0.595359597015
ACH-000593,-0.566446996091
ACH-000600,-0.925309251651
ACH-000601,-0.535852595005
ACH-000604,-0.630504811692
ACH-000605,-0.6787367052259999
ACH-000606,-0.5706595814450001
ACH-000608,-0.852617455781
ACH-000614,-0.699827336865
ACH-000616,-0.7592592531229999
ACH-000618,-0.9032211414360001
ACH-000619,-0.7837324804379999
ACH-000620,-0.7756683951279999
ACH-000621,-0.5415667478580001
ACH-000622,-1.01190315751
ACH-000623,-0.6782984108589999
ACH-000624,-0.688873419072
ACH-000627,-0.510623060337
ACH-000630,-0.676794755309
ACH-000632,-0.8888216204880001
ACH-000633,-0.582973301256
ACH-000637,-0.794671896791
ACH-000638,-0.39514170073700006
ACH-000646,-1.2741958112799998
ACH-000647,-0.7128030704260001
ACH-000648,-0.919533254702
ACH-000649,-0.795723203828
ACH-000651,-0.648179580735
ACH-000652,-0.8410171929670001
ACH-000653,-0.662662745704
ACH-000657,-0.8159615917640001
ACH-000658,-0.691005271092
ACH-000661,-0.516587615156
ACH-000662,-0.408257112923
ACH-000663,-0.630419466834
ACH-000665,-0.388686644613
ACH-000671,-0.882561817556
ACH-000673,-0.623718377945
ACH-000676,-0.5694616548179999
ACH-000677,-0.797941001656
ACH-000681,-0.74109896731
ACH-000682,-0.5917849474369999
ACH-000683,-0.550278951576
ACH-000684,-0.532346041601
ACH-000688,-0.7131846703720001
ACH-000693,-0.673364690465
ACH-000694,-0.747036941588
ACH-000695,-0.770204932712
ACH-000696,-0.6279780357320001
ACH-000697,-0.499445485844
ACH-000699,-0.835171229573
ACH-000701,-0.383532542526
ACH-000706,-0.892861544856
ACH-000711,-0.894666756627
ACH-000713,-0.6702692171119999
ACH-000714,-0.501718623167
ACH-000718,-0.650032528402
ACH-000720,-0.617097654755
ACH-000721,-0.40368689522
ACH-000724,-0.979726340862
ACH-000725,-0.35748033483099995
ACH-000732,-0.9316249537710001
ACH-000734,-0.505489096087
ACH-000735,-0.717890003001
ACH-000736,-0.529212896271
ACH-000738,-0.8655742403829999
ACH-000746,-0.411987973493
ACH-000747,-0.654897853971
ACH-000748,-0.495711532717
ACH-000753,-0.881592784627
ACH-000756,-0.867265721372
ACH-000757,-0.6317381349260001
ACH-000758,-0.896078933266
ACH-000760,-0.537434455534
ACH-000763,-0.757944395156
ACH-000764,-0.8674750026799999
ACH-000765,-0.48701429028300003
ACH-000766,-0.762297987296
ACH-000767,-0.526915391568
ACH-000768,-0.83203002252
ACH-000769,-0.601943366829
ACH-000770,-0.83103740783
ACH-000771,-0.8945464236239999
ACH-000773,-0.559185596712
ACH-000776,-0.738597229922
ACH-000777,-0.802730259788
ACH-000778,-1.3445708155200002
ACH-000781,-0.630724980717
ACH-000782,-1.00985018786
ACH-000783,-0.435251869127
ACH-000784,-0.7053911142579999
ACH-000785,-0.854417565881
ACH-000787,-0.905562513654
ACH-000788,-0.49934605560199996
ACH-000791,-0.708880753713
ACH-000792,-0.836738889345
ACH-000794,-0.770794166822
ACH-000796,-0.319302158772
ACH-000799,-0.400478684877
ACH-000800,-0.7701539727879999
ACH-000802,-0.434891899014
ACH-000804,-0.542890626092
ACH-000805,-0.48477782219099996
ACH-000809,-0.701284659368
ACH-000810,-0.568871828091
ACH-000811,-0.48116119281
ACH-000817,-0.582202079208
ACH-000819,-0.658417414076
ACH-000820,-0.9317315665520001
ACH-000821,-1.21063005293
ACH-000822,-0.42319075638000003
ACH-000823,-0.73169727178
ACH-000824,-0.568344968885
ACH-000827,-0.569249808534
ACH-000829,-0.698589739136
ACH-000831,-0.48020486369099996
ACH-000832,-0.753948362984
ACH-000833,-0.87581619021
ACH-000834,-0.864614919647
ACH-000835,-0.448074047462
ACH-000836,-0.905385374579
ACH-000837,-0.790659285637
ACH-000838,-0.933335325583
ACH-000839,-0.6018719323480001
ACH-000840,-0.465187128298
ACH-000841,-0.439012825604
ACH-000843,-0.7430138692270001
ACH-000846,-0.686262500501
ACH-000847,-0.9182543819969999
ACH-000848,-0.509260800444
ACH-000849,-0.854151042965
ACH-000851,-0.633604113756
ACH-000855,-0.696458110358
ACH-000856,-0.746769605221
ACH-000858,-0.5942057690420001
ACH-000859,-0.8297822842739999
ACH-000861,-0.442780215557
ACH-000862,-0.8220007023729999
ACH-000865,-0.757374805479
ACH-000866,-0.983909902784
ACH-000867,-0.9003146406579999
ACH-000869,-0.954004603048
ACH-000872,-0.919257527904
ACH-000873,-0.710844747878
ACH-000876,-0.5072649692710001
ACH-000878,-0.565773535769
ACH-000880,-0.679060926462
ACH-000881,-0.495824736708
ACH-000882,-0.644286303983
ACH-000884,-0.773736895122
ACH-000885,-0.884661471951
ACH-000887,-0.7738087215649999
ACH-000888,-0.578097520651
ACH-000889,-0.356823442214
ACH-000890,-0.592612590737
ACH-000896,-0.640771226379
ACH-000898,-0.521265943631
ACH-000900,-0.282787187277
ACH-000901,-0.5171279659100001
ACH-000905,-0.8259457403380001
ACH-000906,-0.40080076832500006
ACH-000907,-0.770084257864
ACH-000910,-0.8416623796789999
ACH-000911,-0.504853856539
ACH-000912,-0.306466498328
ACH-000913,-0.621302135353
ACH-000915,-0.569060961296
ACH-000916,-1.0956606982600001
ACH-000917,-0.5752271910260001
ACH-000921,-0.598524682942
ACH-000924,-0.673240624378
ACH-000926,-0.603799642105
ACH-000928,-0.8764161108249999
ACH-000929,-0.849403637693
ACH-000932,-0.749302112194
ACH-000935,-0.653072818449
ACH-000936,-0.475475111866
ACH-000937,-0.7082158653730001
ACH-000938,-0.709173503283
ACH-000939,-0.791894587158
ACH-000941,-0.7962864161450001
ACH-000943,-0.572273477908
ACH-000946,-0.676468661751
ACH-000947,-0.96739323325
ACH-000948,-0.953316044015
ACH-000950,-0.622262679701
ACH-000953,-0.5780742290290001
ACH-000957,-0.6894422260259999
ACH-000958,-0.751492509439
ACH-000960,-0.7312652027009999
ACH-000963,-0.38742732037600003
ACH-000968,-0.799522860723
ACH-000969,-0.7060311851019999
ACH-000973,-0.740906590811
ACH-000974,-0.654342220781
ACH-000975,-0.679583251837
ACH-000976,-0.670801672619
ACH-000978,-0.628533238372
ACH-000980,-0.773044317556
ACH-000984,-0.34871560282499997
ACH-000986,-0.761863137105
ACH-000988,-0.7248289510959999
ACH-000993,-0.650731683153
ACH-000994,-0.575342169498
ACH-000996,-0.507265509465
ACH-001001,-0.453330734414
ACH-001020,-0.706070391443
ACH-001028,-0.547965555986
ACH-001031,-1.12562176817
ACH-001038,-0.8859818680079999
ACH-001048,-0.7459737861779999
