,ADIG (149685)
ACH-000004,-0.10266075687899999
ACH-000007,0.19847756335099997
ACH-000009,-0.024557949529200002
ACH-000011,-0.145647701073
ACH-000012,0.045457870146399994
ACH-000013,0.124686119887
ACH-000014,0.134323728999
ACH-000015,0.06761569615780001
ACH-000017,-0.0626666232164
ACH-000018,-0.155056715712
ACH-000019,0.035196986209400004
ACH-000021,-0.0553190883115
ACH-000022,0.196239193919
ACH-000025,-0.09558883627180001
ACH-000028,-0.0552563392245
ACH-000030,-0.0084801036003
ACH-000035,0.17598341208
ACH-000036,0.00139399513999
ACH-000037,0.168276989766
ACH-000039,0.40469849697
ACH-000040,0.0717270949242
ACH-000041,0.011526891931100002
ACH-000042,-0.232164627457
ACH-000045,0.054883025597699996
ACH-000047,-0.0496912644709
ACH-000052,-0.222321791008
ACH-000053,-0.0126528496896
ACH-000054,0.11029883386299999
ACH-000055,0.08157658060010001
ACH-000060,0.0539235221067
ACH-000067,-0.0151352706494
ACH-000070,0.0422138184945
ACH-000075,-0.297560672889
ACH-000078,-0.15273834298900002
ACH-000082,-0.125971367788
ACH-000085,-0.128093520278
ACH-000086,0.0501228355448
ACH-000087,-0.0210403404005
ACH-000092,-0.0201458326209
ACH-000095,0.02166181287
ACH-000097,-0.0285865576393
ACH-000098,0.196650688191
ACH-000099,-0.06413106557199999
ACH-000108,0.0277325866549
ACH-000113,0.07885167166899999
ACH-000115,0.059360543085900004
ACH-000116,0.105657346275
ACH-000118,0.0646950250773
ACH-000120,0.219076110222
ACH-000123,0.00119412124476
ACH-000127,0.184649348876
ACH-000128,-0.0803592158862
ACH-000132,0.170412379479
ACH-000133,-0.123153430035
ACH-000137,0.0629736323501
ACH-000138,-0.028168916601
ACH-000142,0.106514563834
ACH-000143,-0.0560470847188
ACH-000146,-0.0468186437361
ACH-000148,0.0156972889171
ACH-000150,0.026856582403199998
ACH-000152,-0.0761821489597
ACH-000153,0.108636772201
ACH-000159,-0.0384544726023
ACH-000160,0.139803506272
ACH-000163,0.109050373
ACH-000167,0.09126168324480001
ACH-000168,0.0768784260364
ACH-000169,-0.0655241388871
ACH-000178,0.15325094759299998
ACH-000182,-0.0911767182226
ACH-000183,-0.0983980761535
ACH-000188,0.06340924031669999
ACH-000189,0.205680692905
ACH-000190,0.0479634939393
ACH-000198,0.200553244565
ACH-000204,0.0692811273035
ACH-000206,0.190288505675
ACH-000207,0.134589746191
ACH-000211,0.022869356664400004
ACH-000215,-0.0576159880535
ACH-000221,-0.10678132754599999
ACH-000222,-0.10900454429199999
ACH-000223,0.135823359867
ACH-000226,-0.08832143026239998
ACH-000227,0.0103720496794
ACH-000228,-0.110267693493
ACH-000231,-0.0796517719817
ACH-000232,0.0567656470529
ACH-000233,-0.006617460077229999
ACH-000234,-0.043798132596399995
ACH-000235,-0.0150461015569
ACH-000237,0.0876533427632
ACH-000238,0.0177004906374
ACH-000243,0.04522036568030001
ACH-000244,-0.0389143848074
ACH-000246,0.007984900405569999
ACH-000248,0.0402542859466
ACH-000250,0.025095660757800002
ACH-000251,-0.222400125351
ACH-000253,-0.026411890745700002
ACH-000255,-0.198370689124
ACH-000256,-0.038807399391900005
ACH-000257,0.210728465131
ACH-000258,-0.0528973843154
ACH-000259,-0.0796170931593
ACH-000260,-0.206659385616
ACH-000261,-0.10117237819399999
ACH-000262,0.0713031325477
ACH-000263,-0.124718440747
ACH-000264,-0.022896773508900004
ACH-000265,-0.04524075239730001
ACH-000266,0.0320385392426
